@relation data

@attribute 10000 numeric
@attribute 10725 numeric
@attribute 11261 numeric
@attribute 123745 numeric
@attribute 1432 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23533 numeric
@attribute 25759 numeric
@attribute 26279 numeric
@attribute 30814 numeric
@attribute 3265 numeric
@attribute 3315 numeric
@attribute 3791 numeric
@attribute 3845 numeric
@attribute 391013 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4846 numeric
@attribute 4893 numeric
@attribute 50487 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5535 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5600 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 56848 numeric
@attribute 572 numeric
@attribute 5743 numeric
@attribute 5747 numeric
@attribute 5829 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5894 numeric
@attribute 6300 numeric
@attribute 63928 numeric
@attribute 64600 numeric
@attribute 6714 numeric
@attribute 7422 numeric
@attribute 7867 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 842 numeric
@attribute 84647 numeric
@attribute 8503 numeric
@attribute 8681 numeric
@attribute 8877 numeric
@attribute 9047 numeric
@attribute 9261 numeric
@attribute 998 numeric
@attribute Class {Control,BRCA}

@data
6.02664600925,7.12731409333,8.635084252,5.2037195755,7.09994864525,9.746089281,7.466690585,6.033979735,6.35664089167,7.445801364,5.346435058,7.4423513115,13.18452521,7.166266353,6.8286116825,5.110416751,6.1646303325,5.358259724,7.5492931052,6.328365825,8.903363049,8.74899041,5.790192895,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,5.368428976,9.972804328,5.689167221,6.31084507,7.6745180755,10.98014335,7.181967161,11.8054921,9.584314798,11.95847307,5.326799101,8.688181342,6.21136540967,5.313256056,8.27215776867,11.634256725,7.4995792045,9.595220702,10.49127719,11.44994835,10.28344757,7.546352606,9.3930229045,9.55016911,7.441203595,8.85850435833,9.146785748,8.243782269,10.11570732,6.752518218,5.580455499,5.516024013,6.75911734333,7.08564090233,10.72737618,6.001133,5.9973155525,5.934641074,7.924560768,5.901658111,6.660285205,9.970178212,7.5696123375,6.092128797,7.3429582785,7.16387589625,Control
5.94776533325,7.57036449267,8.66542575,5.420625092,6.60639379225,9.68028616833,6.43012268,6.539395847,6.54570248567,8.180387697,4.937593039,7.8897640555,12.74140174,6.590291838,6.4300637355,5.398154738,6.4733698555,5.287134046,7.2620358308,6.757360421,8.765461089,8.474680533,5.821079567,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,5.473633714,6.6596432,5.663779561,5.804719114,7.862876923,10.64134532,7.328338472,11.54241539,9.028818534,11.93616504,4.255773643,9.433471275,6.479820979,5.115003321,7.85669691467,11.27623323,7.383968157,9.166697324,9.559434991,11.52169626,10.55438287,7.48196166867,8.8139773665,9.45642471,7.229350286,9.23532012167,9.807552605,8.678284212,10.34726733,6.478329262,6.026363672,5.714802736,6.586005659,7.023588809,11.28922369,5.644873832,6.074195938,6.353195907,7.7506065195,5.899424146,6.249592888,10.89604874,7.745070192,5.827572151,7.508147197,7.17118701125,BRCA
5.52044016575,7.19399695267,8.278880489,5.4820486345,6.58493097,9.69256516467,6.416760061,5.844744204,5.873035507,7.6220252555,4.838713892,7.856102429,11.85473021,6.329935892,6.720661627,5.515393331,6.05907682475,5.0508794315,7.332988387,6.196140414,7.420257374,8.690112479,6.193580184,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,6.004058206,5.760494586,5.682862067,5.173838258,7.7021225845,10.4984955,7.238491368,11.24175993,8.789730168,11.74088764,4.77953729,8.48506563,5.889051372,5.434470814,8.11094053067,11.198356615,7.0833900895,10.50005538,9.65317699,11.72288448,10.62072869,7.496409352,8.056837029,8.9981409465,7.347468842,9.280236709,10.53833958,9.330839099,10.45388564,6.215392848,5.379561399,5.329313116,7.22912163867,6.75117246167,11.524772,6.257770271,6.225222865,6.403868968,8.1061247785,6.376000002,6.638439986,10.58594865,7.550108584,5.891669042,7.067906808,7.03238297825,BRCA
5.58777326775,7.11520144833,8.829493729,5.275502987,6.0589973865,9.98949733167,5.863140121,5.341462114,6.403711392,8.477277703,4.904979261,8.398114105,12.10651723,6.617949048,6.243898751,5.499695432,5.969107067,4.8161306655,7.1860203686,5.745177655,7.314019254,8.847629866,5.759562832,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,5.432467779,6.594776658,5.460424154,5.108536217,8.054801422,10.35580562,6.422323287,11.56978693,8.74769044,11.09993968,4.978894894,9.211511834,6.312672729,5.36790503,7.98209816267,11.274247985,7.0038486335,10.578656,9.580847928,11.42772678,10.78010524,7.166098701,7.8889224205,9.0133211855,7.84508404,9.422761191,10.65628209,9.868360018,10.09500831,6.355796501,5.229406468,5.193979903,6.91032494133,6.94236106367,11.77058762,5.574564199,6.512188232,6.816507311,7.389583129,5.863140121,7.411068419,11.09339134,7.8570677945,5.776111392,7.5757878185,6.55593589375,Control
5.87271996825,7.250688443,9.132211242,5.416694716,6.730522711,9.506100771,6.860966288,6.042212717,6.34452495067,7.8127938485,5.541492575,7.697637374,12.65578567,6.732646124,6.8833304115,5.228252321,6.17905477475,5.183721743,7.5168645844,6.162799782,7.122365029,8.770532686,9.731989781,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,5.83744581,8.905673654,5.599028548,5.902080364,7.930765467,10.43232295,7.7125980515,11.00452968,9.157246578,11.83833739,4.801431976,8.977409535,7.50900425433,5.333791561,7.82991936767,11.21839075,6.931778481,11.00715715,9.966174165,11.8471671,10.0483987,7.33013335533,7.9471266005,9.0250253645,7.615006311,9.29741101033,10.3594479,8.752532121,10.22872886,6.095297454,5.458948931,5.182107523,6.72839437467,6.83736035933,11.29922535,5.989826604,6.518443469,5.925412759,7.637528126,5.504788206,6.561483187,9.802112873,7.4928839495,6.047784427,7.645516256,6.99171327025,BRCA
6.0241266485,7.35928076267,8.695716467,5.506526572,6.87151716925,9.688092646,7.477052175,5.759695977,6.44851453633,6.8315434305,5.156043878,7.3388634815,12.15735176,6.306066817,7.019536675,4.985513237,7.79825655525,6.0739409315,7.5289073748,6.71596585,8.804696631,9.445243095,5.353244986,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,5.14017664,7.21972788,6.376000002,6.024591871,7.6687152575,10.6767992,7.745704965,11.73619062,9.836169177,12.08138533,5.048989481,8.467749328,6.98490046733,4.940884687,8.18650002,11.07534033,7.4215310095,10.15284924,10.23164154,11.5852209,10.54540884,6.96976629,8.852128455,9.420287121,7.335951076,9.14697742367,10.47450477,7.941137313,10.624983,5.996451597,5.749206573,5.334685584,6.38912935567,7.082736173,11.31140223,6.394896188,6.07383167,6.064587171,8.5459358775,5.093825554,6.446881172,10.25398074,8.1841381205,5.761558711,7.5964459115,7.00999639125,BRCA
5.88751933675,7.43595589267,7.344808806,5.7231049945,6.362735412,10.0480993307,6.742953157,5.942169184,6.328291098,8.4336189565,5.438302209,7.9742866725,12.66081938,6.28540742,6.6232326,5.014814152,5.88961529475,5.0860843655,7.3270793584,6.18408747,7.657248993,9.358008891,7.230263367,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,5.014814152,6.139659422,5.333433796,4.77796061,8.590203577,10.27409306,6.5896621115,11.41213066,7.747456426,11.2413041,5.077041333,9.024558716,6.81582852467,5.832707292,8.451561107,11.151396135,6.239058915,9.662659976,8.977681421,11.16076662,10.503672,6.54175895867,7.978764199,8.8796586,7.91692611,9.62804284167,10.71717755,9.25803663,9.961088297,6.107065996,5.183299167,5.201056716,7.54701473933,7.03127811267,11.77105209,6.165867356,6.0879165975,7.988231821,6.9179834015,5.626739362,6.282259665,10.63491565,7.1879549345,5.516024013,7.3846532985,7.10702874775,BRCA
5.55851851825,6.67244497167,8.7216983,5.852605391,7.0975611175,9.436876068,6.689303092,6.015923042,6.443340444,7.178770695,5.023045997,7.7095138065,12.89900003,6.547747191,7.0670465565,4.867045482,5.9603886785,5.2291868665,7.3160751194,6.913221911,7.356058229,8.993477034,6.068354407,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,5.517599514,7.542337622,5.891304496,5.887897624,7.7549264415,10.75653988,7.480559564,11.39154181,9.508320259,11.67233485,4.963487128,8.419813926,6.87117032933,5.495064524,8.171538624,11.40345044,6.487104221,10.21059864,10.00443156,11.28922369,10.45055173,7.84441516067,7.884541234,9.585335464,7.737283051,8.82865486733,10.03012262,8.339650867,10.12277013,6.332712967,5.064162066,5.354038858,7.00963552967,6.954021827,11.03612228,5.392842236,5.8864404035,6.918538669,8.3320404855,6.001358226,6.094030827,10.04775483,7.1838077395,5.388371455,7.097562405,7.09973287325,Control
5.650041658,6.96379490667,8.761435816,5.0692057385,6.41978303225,9.58057105933,6.500527718,5.978888461,6.39158794533,7.320817348,4.742156708,7.94496816,12.28769659,6.425472417,6.5497902615,5.05203679,6.02825469225,5.2554434645,7.4954770344,5.801553978,7.29075873,8.769533015,5.563776856,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,5.801553978,5.818908863,5.847816088,5.781235931,8.1175343725,10.57213676,7.5245411315,10.77439198,9.212004536,11.67233485,5.391468086,8.419971893,6.13414385767,5.606746643,7.91861634733,10.99057863,6.9655385505,10.55937736,9.452231522,11.82274022,10.42864835,7.80894971567,9.7271422725,9.2675642675,7.766232595,9.29235500067,10.26043183,8.940035402,9.9831294,6.387246745,5.668822064,5.39361462,6.85674479767,6.49244811067,11.27393851,6.058214335,5.700402949,6.077249008,7.7930385845,5.956585975,6.225020007,10.06457475,7.626962933,6.078850631,7.4254276565,7.18183415025,BRCA
5.56331123875,7.48523644667,8.594083007,5.5754035815,6.2012063225,9.75364579767,6.827314517,5.906897358,6.12471153133,8.1503973525,5.665486041,8.148239231,13.22888561,6.210871602,6.1985753455,5.570775033,6.0078154565,4.4572839285,7.6296535984,6.110306469,7.784080438,8.271931157,5.741744206,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,5.308713308,5.822354928,5.838328613,5.215689515,8.2287174245,10.09533805,7.3344224225,11.36752411,9.015945424,11.71789713,4.441438586,8.01888328,6.39658479233,5.139972076,7.74245236133,11.551814785,6.9279187635,10.19143901,9.69476318,11.64681981,10.43451906,7.79374473733,7.7737994165,8.984597332,7.647892114,9.23513699733,9.886672502,8.620294181,10.28660429,6.271748387,5.431298057,5.091923254,6.973025285,6.623727165,11.09393927,6.023594275,5.8513197535,6.746114963,7.6247556515,5.748737112,5.941347708,10.95951862,6.9257214185,5.508516797,7.581342169,7.09000222,BRCA
5.4786784915,6.10896946733,9.092031069,5.07159617,5.5612686795,9.592833039,5.479142629,5.758230711,6.644868335,7.672602519,4.990967619,8.198599078,13.23568448,6.83763148,6.7499434665,5.007208117,7.27521674725,5.077444067,7.1477918822,7.073876788,8.130108627,8.359597076,5.236694705,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,5.028581582,7.31944887,6.313976471,6.366720539,8.709822916,10.37037168,7.1793537375,11.41782366,9.789998625,11.54965727,5.880937246,8.202296649,6.39932068633,5.996621069,8.06297051567,11.573459625,7.8209172285,9.821790372,9.736317839,11.94944384,10.40311354,8.04104994467,9.678145087,8.7160245685,8.041222615,8.92818876867,10.24211452,8.489006101,10.23292486,7.123193151,5.357737827,5.515077886,6.89592443067,6.35833293533,10.84003064,6.698083445,5.870386066,5.920180882,8.198860636,6.522938973,6.759359347,10.53462901,8.133537761,5.635907625,7.82250581,6.604948967,BRCA
