@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10725 numeric
@attribute 11261 numeric
@attribute 1432 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23533 numeric
@attribute 25759 numeric
@attribute 26279 numeric
@attribute 30814 numeric
@attribute 3265 numeric
@attribute 3791 numeric
@attribute 3845 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4846 numeric
@attribute 4893 numeric
@attribute 50487 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5600 numeric
@attribute 5603 numeric
@attribute 5605 numeric
@attribute 56848 numeric
@attribute 572 numeric
@attribute 5743 numeric
@attribute 5747 numeric
@attribute 5829 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5894 numeric
@attribute 6300 numeric
@attribute 63928 numeric
@attribute 64600 numeric
@attribute 6714 numeric
@attribute 7422 numeric
@attribute 7867 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 842 numeric
@attribute 84647 numeric
@attribute 8503 numeric
@attribute 8681 numeric
@attribute 8877 numeric
@attribute 9047 numeric
@attribute 9261 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3397790969,0.7903230373,0.7714346136,0.6466643338,1.9397812022,0.1866127024,-0.0448427393,-0.1267139237,-0.1308020603,-0.1347588014,1.0380567778,0.7957299153,0.4153290968,0.0055666104,-0.0056924950,0.2362634120,-0.1319732433,-0.1113494140,1.3243965731,0.1775570724,0.6502234032,0.0817053106,0.1255568270,-0.1624264398,0.7694715564,0.5895123826,-0.0692120709,0.0252815856,0.4649290608,-0.1550159959,0.5204422609,0.5526649599,1.1392389064,1.3485143633,0.9049248654,0.5655952376,0.1474579691,-0.1072664774,-0.0825690696,0.5276523813,0.4586358647,-0.0717742680,1.5197282433,0.0778244350,0.3278578949,0.2177100353,0.0763389319,0.3606912876,0.6176301669,2.7923812542,0.8595501635,-0.0037733043,0.6409841057,-0.0068966250,-0.1348413536,-0.1908973019,-0.0230143287,1.3665688769,1.2766757959,1.1452264407,0.0381532877,0.2530695895,-0.0939727227,0.8580704628,0.1745285649,0.1923874770,-0.1181838311,0.5260521080,0.2693405723,BRCA
GSM480985,0.6712534413,1.0138720672,0.8597149872,0.5214375071,1.4054429928,0.2867683454,-0.0263181581,0.3819071553,-0.1633702948,-0.1858438792,0.5481084954,0.8631412884,0.4587173745,0.1157292342,-0.0120978476,0.2200896420,0.0605528395,-0.0797148960,0.8611773475,0.1968964171,0.8534231111,0.1992576002,0.3438852307,-0.1454714285,1.5476133191,0.4284647065,-0.1087060317,-0.0403548065,0.5753227008,-0.1288519075,0.6196571301,1.2582838460,1.0624773818,1.2292638585,0.8493034308,0.4722626175,0.0900841358,-0.0931613796,-0.0522140021,0.4521202200,0.5649788797,-0.0165247075,0.8917866104,0.0538346215,0.1547601853,0.2315313540,-0.0300743042,0.4434307657,0.4716516466,2.9129755730,0.7016111224,-0.0928695901,0.6127393824,-0.0052304801,-0.1474278699,-0.1585804079,-0.0673303304,1.2024457616,0.8484856859,0.7300716419,0.1266848337,0.2134292614,-0.0914744142,1.1287610356,0.3294028115,0.2018806538,-0.1525346965,0.5768208967,0.2437138550,BRCA
GSM480986,0.3637514705,0.6898942973,0.8397588544,0.5058162958,1.7577156492,0.2145363198,-0.0236322101,-0.0935982563,-0.1176880921,-0.1426732093,0.9493732134,0.5989148169,0.4106089262,0.1041315888,-0.0235567874,0.2269383226,-0.0942651554,-0.0928963952,1.3830056341,0.1914317616,0.3758222094,0.0859145318,0.3109857890,-0.1337267348,0.9370587028,0.9117966590,-0.0928383326,-0.0611857715,0.4623138313,-0.1167053968,0.5424212613,0.5517398660,1.1325124873,1.4755984701,0.6729391185,0.5177595145,0.1559347632,-0.1167993353,-0.0710934066,0.5276161861,0.5706250406,0.0824834229,1.3150411108,0.0844743560,0.3003267692,0.3771760837,0.0178532619,0.2375885064,0.6545756165,3.0052631994,1.0316260259,-0.0443309298,0.4839221177,0.0253748071,-0.1310103294,-0.1876272273,-0.0464315283,1.2605346517,1.2209842923,1.2307780730,0.0289571715,0.4383908262,-0.0944506390,0.9668687962,0.1878795014,0.4544829792,-0.1119705146,0.5440503550,0.2337614380,BRCA
GSM480987,0.4741756265,0.6330583289,0.6984377671,0.6135009341,1.6769249506,0.2593453904,-0.0190172376,0.0235757916,-0.1645482877,-0.1564467188,0.6616964770,0.0024008016,0.2296363310,0.0008660925,-0.0675424514,0.0944943196,0.0560522313,-0.0006338402,1.3380605279,0.1067250141,0.4246866423,-0.0142156617,0.3279566426,-0.1022734639,0.9460729968,0.7047411791,-0.0453715307,-0.0638511606,0.0518714578,-0.1067179610,0.7127369387,-0.0047308279,0.7104099762,1.6084967972,0.9346764925,0.4873980932,0.0835026311,-0.1432857454,-0.0616863377,0.4570317386,0.5260457562,0.1031593607,0.5668156716,0.0511663564,0.2333448372,0.1247138026,0.0989996669,0.2307216385,0.3087009139,3.1002503070,0.6193592016,-0.0792779010,0.3882937707,0.1567118048,-0.1119046295,-0.1317001768,-0.0569087189,1.0447641260,0.9180212573,0.6115066399,-0.0108663554,0.1857093530,-0.0674739266,0.1919102957,-0.0291044030,0.8300333254,-0.0309044803,0.6721313768,0.2226472523,BRCA
GSM480988,0.3666419161,0.7414473377,0.8607449488,0.4483090917,1.1675294143,0.1712146028,-0.0933597851,-0.0450046172,-0.1630984694,-0.1585323161,0.4589619954,1.0063791970,0.2562269165,0.0363874173,-0.0324344316,0.1802544055,-0.0826837866,-0.0656316759,1.0662603861,0.2933101654,0.5025178531,0.1213094126,0.3674768847,-0.0889533257,0.6583551200,0.6638981731,-0.0905275040,0.0497683862,0.4471929131,-0.0916173798,0.5192004788,0.5682803235,1.0280710610,1.3750535183,0.7414630045,0.1617906544,0.0817065693,-0.0806064152,-0.0384889170,0.4923907940,0.4829891018,-0.0181701116,1.2879227399,-0.0383270433,0.4695531627,0.0354253387,0.0590901193,0.3012423917,0.5326055884,3.0203843170,1.0542960657,-0.0808153128,0.4704262694,-0.0337513612,-0.1084911532,-0.1180592581,-0.0468429086,1.1743175082,0.9171021938,1.2192751382,0.0771683031,0.4995689597,-0.0970073136,1.0844853694,0.3824695014,-0.0245303878,-0.0989628207,0.3245102197,0.1930281139,BRCA
GSM480989,0.2517094096,0.5739627690,1.0229797038,0.4561344552,2.3074461223,0.2270790681,-0.0318046184,0.0840967809,-0.2095764414,-0.2244989387,1.1103506463,0.6803208704,0.2400973081,0.0318079827,-0.0543661123,0.2260949284,-0.0870816269,-0.1200844551,1.2916537300,0.5070958574,0.3040667095,-0.0454611126,0.2117079990,-0.1893403782,0.5104212239,0.8988893313,-0.1293772552,0.0892012249,0.0851336450,-0.1360183945,0.5099837124,0.7895882334,0.8617932616,1.4386271053,0.5870933372,0.4391528262,0.0811992555,-0.1211765001,-0.1123442115,0.4168803811,0.8519349658,0.0375987290,2.1237873399,0.0375365682,0.3300517830,0.5766588003,0.0133889897,0.1835803039,0.6901691206,3.3091132243,1.1131860649,0.0289643569,0.4437155496,0.0401129422,-0.0811708468,-0.2381484006,-0.0013073004,1.3540151653,1.6577810662,0.9678320248,0.0016130909,0.5414225689,-0.1266324983,1.0210926999,0.0964685533,0.1997893642,-0.1336229165,0.7406888563,0.2852107126,BRCA
GSM480990,0.3166647480,0.5295604209,0.8392681946,0.3805084057,2.3939645291,0.2749733657,-0.0240894286,-0.0595817923,-0.1961200461,-0.1642219100,1.1067612915,0.2770986104,0.3191353141,0.0610200124,-0.0219793242,0.1574504853,-0.0915421300,-0.0662442879,0.9421872181,0.2884922469,0.4307222246,0.1950829520,0.8327552467,-0.1406402458,0.5701667320,1.2032701898,-0.0395780219,0.0689168425,0.0535681572,-0.0898634362,0.7009938896,0.2493265960,0.9861059069,1.2886391192,0.5830522417,0.4347083518,0.1371517299,-0.1211324487,-0.0606057024,0.4040678319,0.5468216389,0.1545863018,1.1991209335,0.1245269666,0.2754641091,0.4847173588,0.1267204625,0.2556535407,0.8938638121,3.4219261243,2.0059911716,-0.0021857500,0.3387474729,0.1445519146,-0.1053477980,-0.1509928071,0.0237829644,1.2007730559,1.7385086259,0.7456460687,0.0907412291,0.3181734394,-0.0644726796,0.6030732589,0.0420042299,1.0677356288,0.3316516699,0.7886103518,0.1617002876,Control
GSM480991,0.2500861962,0.5714558330,0.9410596814,0.4695376563,1.8290236989,0.2449685031,0.0096481766,0.0277510266,-0.1503309552,-0.1530424226,0.9763167946,0.7077580467,0.3643042232,0.1149609155,-0.0200283858,0.1718903794,-0.1619859740,-0.0678060118,1.1985398679,0.2061829277,0.3718392522,0.0580118667,0.4582523614,-0.1590461786,0.6246844594,0.9586069049,-0.0974779120,0.0170060712,0.3006239996,-0.1325406850,0.5280418684,1.0544374994,1.0007687234,1.3283271537,0.6608008562,0.3957455124,0.0569693500,-0.0960165404,-0.0531655469,0.5071865046,0.6482640730,0.1750445278,1.5476096728,0.0588836264,0.4719882950,0.4295866277,0.0958185670,0.2348265328,0.6825946626,3.2534763878,1.3671808253,-0.1098704728,0.3654298311,0.1220167010,-0.1263488267,-0.1555784853,-0.0323408361,0.9592461894,1.5449482256,1.1582878667,0.0888705028,0.5430663557,-0.0359721972,1.0204976901,0.1965026405,0.4585580809,-0.0242214706,0.7169337272,0.2150321878,Control
GSM480992,0.2476967987,0.5169215143,0.9758864265,0.3800862124,2.3328941266,0.3295684198,0.0098416810,-0.0284348700,-0.0807515533,-0.1702371733,1.1827308424,0.6393137217,0.2580534183,0.1078337467,-0.0096765104,0.1676517359,-0.0247942579,-0.0465047354,0.6252961718,0.2007235593,0.3555988693,-0.0417928508,0.7112178834,-0.1480111448,0.5310987036,1.3458300016,-0.0784324081,-0.0428917559,0.0649529850,-0.1171101684,0.6497552522,0.9864738678,1.0355044920,1.4482076389,0.4972681324,0.4195187698,0.1225340664,-0.1356904655,-0.0742785615,0.4130200728,0.9082788116,0.1619838233,1.8157576812,0.1346057261,0.6056668984,0.4719536303,-0.0089352386,0.1477922502,0.9083260275,3.4460021522,1.7252863166,-0.0008847047,0.3105769333,0.0927470139,-0.0713407049,-0.2370605347,0.0106290712,1.1849431228,1.8054043141,1.0597993181,0.1023189561,0.4716532580,-0.1020730189,0.7441449755,0.4621570739,0.5315144361,0.0079020260,0.8554057643,0.2135051408,Control
GSM480993,0.3786722400,0.5665345361,0.8986200048,0.5930127984,1.9907199673,0.3003267815,0.0090587195,-0.0165303701,-0.0912148149,-0.1093270703,0.9945207685,0.8739015989,0.2800151646,0.1110679841,-0.0249389388,0.2689028373,-0.0817931060,-0.0268226781,1.2895348594,0.1502779570,0.3556248992,-0.0141177758,0.3843497409,-0.1081225405,0.7338769277,0.9450695349,-0.1271151884,-0.0462477463,0.1574272978,-0.1147723211,0.5661468516,1.1561504492,1.0264566022,1.5829170607,0.7091649962,0.5504608139,0.1051260916,-0.1144585606,-0.1054423138,0.4741801064,0.7940912880,0.0750380798,1.6241304980,0.0415849929,0.4177608620,0.4597184245,0.0211076165,0.3103372069,0.6837831851,3.0886874926,1.2646617638,-0.0278967686,0.3602931440,0.0791702164,-0.0537399848,-0.2043673582,-0.0135325677,1.2268478014,1.5929693334,1.1964946893,0.1047748183,0.4849967851,-0.1019331116,1.0595477061,0.1647578252,0.3548128514,-0.0680103227,0.6450165635,0.2080415856,Control
