@relation data

@attribute 1457 numeric
@attribute 3725 numeric
@attribute 6722 numeric
@attribute 3265 numeric
@attribute 5599 numeric
@attribute 5781 numeric
@attribute 5894 numeric
@attribute 6464 numeric
@attribute 2002 numeric
@attribute 5604 numeric
@attribute 6517 numeric
@attribute 5921 numeric
@attribute 5290 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 3667 numeric
@attribute 3643 numeric
@attribute 3630 numeric
@attribute 2353 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 6654 numeric
@attribute Class {Control,BRCA}

@data
7.49544647233,14.17314893,11.72159494,8.198599078,5.9065229025,11.67803681,10.23292486,8.62624266567,9.68790976,9.736317839,5.641698649,7.015802299,6.657000843,9.153599552,11.573459625,9.072521955,5.63256723,6.062214149,14.20597115,6.847562044,6.9076540764,6.507481989,BRCA
8.17481472767,13.87385551,11.60131362,7.4409667175,5.767601547,11.69692854,10.11618835,8.601359139,9.524248408,9.990983614,6.239651629,7.32636290633,6.822223857,9.5256586835,11.32136754,10.04292168,6.256732941,5.773212576,14.15265365,6.739109305,7.509195938,8.512524314,Control
8.22907692933,14.67256817,12.02214941,7.6537280945,6.1670985755,11.86292605,10.13087976,8.523978557,9.844219734,10.29596436,6.314792241,7.56845758133,6.672535396,9.597360232,11.488573795,10.43052602,5.840785003,5.252865266,14.61254488,6.521369295,7.3656981534,8.640083234,Control
8.002619778,13.48222565,12.80095353,8.1909422715,5.967633391,11.0249286,10.76657469,9.16094315833,10.24378721,10.01433476,6.070449036,7.163410176,4.904979261,9.06038523,11.695521545,10.35004996,6.554362933,5.69544494,13.61588998,5.09930704,7.1534205814,7.7584583,BRCA
8.40329123233,13.17144427,12.01701203,7.2806843915,5.329465727,11.92126273,10.37973064,8.789516499,9.913970625,9.712540381,5.764082867,7.512671056,5.472171943,9.5800955565,11.206231375,9.905109092,6.444605472,5.133205159,12.35733627,6.107798352,7.0222287176,7.8511886,BRCA
8.04410134333,14.09890062,12.32769025,8.539009948,5.656097949,10.85319669,10.55366796,8.419142242,10.00415062,9.812386363,5.997919695,7.44853876433,4.944168843,9.0393998015,11.49634678,10.1431986,6.123713395,5.247843274,13.96294256,6.07692847,6.9209080238,7.192690117,BRCA
7.69877329,14.01211384,12.82188064,8.146852134,6.071716146,10.89823124,10.73881029,8.58330978467,10.22872886,9.916141133,5.903768142,7.34638663767,5.538546893,8.9731778835,11.796022585,10.02243063,6.253852802,5.034316149,13.92451704,5.439300032,6.8965544166,7.688986551,BRCA
8.05336789633,13.34674991,12.50386679,8.041917075,6.259376137,11.4871292,10.51457134,8.49027171233,10.30881145,10.0322459,5.835804886,7.14949232,5.070616072,8.9213733295,11.46459896,10.25917864,6.269038407,5.636777762,12.40276968,6.101508918,6.895239566,7.192172276,BRCA
8.29788210633,12.76004735,11.84868564,7.888636145,6.1648761405,10.89528011,10.54450111,8.95843216133,10.45750942,9.833428205,5.706331104,7.19533388633,5.353156751,9.111304808,11.5411915,10.57522277,6.351695128,5.780317481,13.08977243,5.379907907,7.0040046146,7.574595656,BRCA
8.10439908967,12.03663478,13.82037647,8.85628218,5.593235253,7.418614,5.97155002,8.67313689733,10.01669727,9.724718956,5.398154738,6.53442220433,5.027033758,10.2970447,12.52079595,7.724140554,7.093499766,5.123512303,8.405238411,5.039808741,7.4112322548,8.480033951,BRCA
