@relation data

@attribute id string
@attribute 114814 numeric
@attribute 3972 numeric
@attribute 7253 numeric
@attribute 7252 numeric
@attribute 2492 numeric
@attribute 3973 numeric
@attribute 1081 numeric
@attribute 2488 numeric
@attribute 2798 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.2436,0.0822,-0.0817,-0.0147,-0.1331,-0.0694,-0.015,-0.0725,-0.2369,Control
A02,0.2896,-0.1427,-0.1702,9e-04,-0.1204,-0.0586,-0.0044,-0.0997,-0.1943,Control
A03,0.1704,-0.0326,-0.1687,-0.0447,-0.0938,-0.0594,-0.0033,-0.0461,-0.1339,Control
A04,0.1722,0.0991,-0.104,-0.0646,-0.0918,-0.076,0.0218,-0.1099,-0.1323,Control
A05,0.1561,0.0466,-0.0925,-0.0731,-0.1011,-0.0667,-0.0464,-0.0097,-0.1587,Control
A06,0.1673,0.1731,-0.1176,-0.0136,-0.1228,-0.1111,0.0091,-0.1437,-0.2199,Control
A07,0.2809,0.027,-0.1565,-0.0797,-0.1012,-0.0332,0.0346,-0.0778,-0.1095,Control
A08,0.117,-0.0358,-0.105,-0.0237,-0.1373,-0.0645,0.0061,-0.0766,-0.23,Control
A09,0.2533,0.06,-0.1117,-0.0078,-0.0895,-0.0506,-0.0385,0.0136,-0.1924,Control
A10,0.2501,0.1973,-0.0998,0.0482,-0.1135,-0.06,-0.0675,-0.1062,-0.19,Control
A11,0.0417,0.0182,-0.1295,-0.1762,-0.168,-0.0404,-0.0371,-0.0569,-0.292,Control
A12,0.128,0.2768,-0.1807,0.0641,-0.0368,0.0623,0.2045,0.0154,-0.2017,Control
B01,0.1484,0.4744,-0.1112,0.1073,-0.0391,-0.0489,0.0663,0.0136,-0.2445,Control
B02,0.1846,0.2059,-0.0966,0.0607,-0.1158,-0.0582,0.0376,-0.0697,-0.2481,Control
B03,0.1676,0.2267,-0.1044,0.0444,-0.079,-0.0721,0.0191,0.0157,-0.2578,BRCACancer
B04,0.0966,0.0794,-0.1215,0.0397,-0.1309,-0.123,0.0052,-0.0524,-0.1892,BRCACancer
B05,0.1029,0.1104,-0.139,-0.0676,-0.0752,0.0049,0.1477,-0.0952,-0.1808,BRCACancer
B06,0.1058,0.051,-0.1101,0.0729,0.0519,0.0494,0.1343,0.0203,-0.1938,BRCACancer
B07,0.2153,-0.0258,-0.1038,0.0261,-0.0744,-0.0228,0.0237,0.0021,-0.1759,BRCACancer
B08,0.0435,0.1617,-0.0923,-0.0046,-0.1453,-0.058,-0.0601,-0.0599,-0.1764,Control
B09,0.0721,-0.132,-0.0978,-0.0022,-0.1028,-0.1123,0.0305,-0.0377,-0.2538,Control
