@relation data

@attribute id string
@attribute 10714 numeric
@attribute 1642 numeric
@attribute 1643 numeric
@attribute 2067 numeric
@attribute 2068 numeric
@attribute 2071 numeric
@attribute 2072 numeric
@attribute 2073 numeric
@attribute 2965 numeric
@attribute 2967 numeric
@attribute 2968 numeric
@attribute 3978 numeric
@attribute 4331 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 5426 numeric
@attribute 5427 numeric
@attribute 57804 numeric
@attribute 5887 numeric
@attribute 5981 numeric
@attribute 5982 numeric
@attribute 5983 numeric
@attribute 5984 numeric
@attribute 5985 numeric
@attribute 6118 numeric
@attribute 6119 numeric
@attribute 7507 numeric
@attribute 7508 numeric
@attribute 902 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.4357111652,2.0072878557,0.7769841600,2.3277953705,0.4126746371,0.2471734286,0.0316799039,0.5198094859,0.6988280033,0.0819270354,0.0983569717,0.1838241033,-0.0370083206,-0.1353485043,0.3578091349,0.1289825939,0.2126304446,0.6588075593,1.7786250701,0.3816795254,0.3153306678,-0.0087363862,0.7234004603,1.0373973295,1.0895283597,0.8919484507,0.5488391280,0.4278033674,0.5309962821,BRCA
GSM481003,0.2274992413,2.2521042953,1.0492562759,2.5663639426,0.4332668259,0.0809217530,-0.0899036636,0.3449567357,0.3816985116,0.0240194796,0.1887621529,0.3464375852,-0.0238657131,0.0028041706,0.3861183389,0.0986170489,0.4597762505,0.5469102347,1.6318689503,0.2651754541,0.1976965829,0.0045687593,0.4106555960,1.0455711573,1.2547097305,0.9998522750,0.3274573881,0.4456271086,0.4128580279,BRCA
GSM481004,0.4892555573,2.3546841784,0.7237179456,2.5819051743,0.4885377014,0.1856753364,0.0103269260,0.4727946431,0.5249313446,0.0484137601,0.2071125326,0.3192347430,-0.0298508255,-0.0832465394,0.3749461847,0.1504041588,0.1190198336,0.3739375479,1.7430832262,0.1874095585,0.2921950936,-0.0067063898,0.7671577072,1.0033372874,1.1900032758,0.8835284437,0.4529883927,0.6513147284,0.5674291466,BRCA
GSM481005,0.4787933329,2.2228514721,0.9042122702,2.2790851870,0.3385402066,0.2276329494,-0.0938889850,0.6698417874,0.8590674320,0.0543346737,0.0273029770,0.1440887718,0.0502684904,-0.1238241902,0.2782131666,0.0754759258,0.2927482680,0.5725545524,2.0815001320,0.5792565216,0.1621993348,0.0302901914,0.3827385456,0.8526280613,1.6216202178,0.6504926867,0.4606575113,0.5100800397,0.7514979797,BRCA
GSM481006,0.7219746874,2.1865275631,0.7618155504,2.2457081159,0.3733979295,0.2647651799,-0.0820139282,0.6475844246,0.6036217285,0.1995508763,0.1172757720,0.3943760182,0.0267637424,-0.1093718979,0.3756188528,0.0471575968,0.2969489769,0.7732842431,1.8193695802,0.4449059242,0.2121967876,0.0378120298,0.6132007042,1.0749186548,1.2139846680,0.6832653410,0.3112160383,0.3295256801,0.8258214549,BRCA
GSM481007,0.0016192900,1.9178159833,1.0564012399,2.4586006403,0.4745502664,0.3188221376,0.0334335863,0.6153906648,0.4712725024,-0.1117293039,0.1932108493,0.4042738268,-0.0726720185,0.0210265649,0.3911774081,-0.0756570313,-0.1149137928,0.7441768796,1.6784316807,0.3915002394,0.2412814564,-0.0242566722,0.5289818927,0.5846992452,1.0277428528,1.1128185045,0.3045787833,0.2834051111,0.7083978821,BRCA
GSM481008,0.8999093904,1.7796675223,0.9834037672,2.4573104143,0.3531635934,0.3203204544,-0.0163480083,0.6136417330,0.4346267902,0.0583050080,0.3393358754,1.1808935257,-0.0353264075,0.5310698947,0.5350037411,0.2799521475,0.7624854082,0.4578721970,1.8451703802,0.6097803118,0.8295181207,0.2028517701,1.6502472160,1.2286708913,1.3371553920,1.6374257505,0.6740331764,0.7683884220,0.4965368061,Control
GSM481009,0.3607809759,2.0032184041,0.5408512237,1.9480297297,-0.2521326546,0.0021543601,-0.0143597846,0.3265188057,0.4665545274,-0.0902150421,-0.2240744946,0.0301794068,-0.0664649450,-0.3359343167,0.1465625460,-0.0717729988,0.0250910065,0.3970553539,1.9583295781,0.3624271641,0.0296385280,-0.0177333261,0.4518495524,0.8489706275,0.8575766770,0.6228027097,0.3253884712,0.2300279711,0.3113005406,Control
GSM481010,0.7100994288,2.0814113533,0.9688092437,2.2081729809,0.3869085910,0.2743913706,-0.0371656998,0.7353313014,0.8621499950,0.0677283619,0.2553931049,0.3504717362,0.0522999922,-0.0939168603,0.2753915236,0.0356376837,0.4402461331,0.4094827466,1.9557909624,0.7186442502,0.3255983432,0.1257149231,0.7624567913,1.0612251826,1.1413293185,0.9416430375,0.5829011209,0.5392588763,1.1656297360,Control
GSM481011,0.0915678958,2.0704672890,0.9278696600,2.8848115205,0.7533496341,0.0953976019,-0.0054418677,0.4560340472,0.3670035432,0.1960499127,0.1669592507,0.2604394792,0.0150719955,-0.1571170169,0.3933382846,0.0471152081,0.0915094231,0.6017916450,1.6529292224,0.1393381451,0.2367916029,0.0021528411,0.6490977473,0.6507059951,0.9716276427,0.9736804315,0.5895256699,0.4570597524,0.7662111923,Control
GSM481012,0.6262563713,1.9680200261,0.9045274127,2.4161098163,0.2966222094,0.3110053843,-0.0125903631,0.7563998722,0.7618023500,0.1681027017,0.3511911403,0.3351614690,0.0444644441,-0.0133819112,0.3163273789,0.1278960799,0.3006395315,0.4187992348,1.7976986320,0.5746602456,0.2496029043,0.0227033037,1.0036828053,0.8933634832,0.8735197745,1.0353384615,0.6785626526,0.8305946753,0.7153215579,Control
GSM481013,0.4998131857,1.9952484560,0.6276431304,2.8082926591,0.4191262450,0.1690664118,-0.0139440208,0.4253526439,0.0517139992,0.0583932447,0.6390403850,0.9442336262,-0.0423559008,0.5365374665,0.6395328410,0.2193754158,0.4804878692,0.7267436689,1.6763276088,0.3339142816,1.2873631679,0.2831630782,1.4034231240,1.0994997221,1.5457696368,1.7275168598,0.3995951914,0.2702060289,0.6799423939,Control
GSM481014,1.4854790369,1.7543129656,1.4814885391,2.5264593123,0.2363958694,0.2384551131,-0.0445365847,0.9264181586,0.8437697951,0.2177084697,0.0889253631,0.6435724572,0.1148348443,0.1802582552,0.3229393822,0.0255991158,0.4856466064,0.4839541981,1.6674163629,0.6460262197,0.1017565326,0.2470475032,1.3544055622,0.6918012156,1.6555229625,0.6832036685,0.3430332780,0.6712610942,1.0306804563,BRCA
GSM481015,0.4798411892,2.0751239486,1.2288127383,3.0959719579,0.5757501257,0.0968149764,-0.0367901884,0.5255544394,0.3010567020,0.2463605043,0.4573010059,0.4647042768,-0.0451472716,0.0893225162,0.6051005846,0.0908483594,0.2088026739,0.8907621197,1.6021677337,0.4062648660,0.4755129790,0.0103399643,0.5421572990,0.7778604344,1.0858920465,0.6148407015,0.4062643500,0.4710285304,0.4658639709,BRCA
GSM481016,0.7851841086,2.0355199319,0.8813530100,2.4675143679,0.1653769025,0.2355825872,-0.0067915792,0.6113489364,0.7606138104,0.1589354269,0.0282498664,0.4624357907,0.0261504168,-0.1635931290,0.2937144812,0.1403034657,0.6923373231,0.4347571201,1.8882959965,0.3918142010,0.2817153181,0.1854757754,0.7921826474,1.2164269712,1.3545587458,1.1706403940,0.2219150703,0.4660104679,0.9130081130,BRCA
GSM481017,1.1674729452,1.4406003767,0.8613203564,1.4393073480,0.0032485751,0.4745808375,-0.0253254324,1.0179372216,1.0389282579,0.4004085986,0.1183326054,0.3446476715,0.1281807117,-0.1239681861,0.1135405685,0.0589789346,0.9968287163,0.3434726229,2.0964691931,1.0234548244,0.2879090218,0.4047024174,1.4448294242,1.0593109268,1.3784300290,1.0915128490,0.7612156438,0.4511465001,1.4063829099,BRCA
GSM481018,0.7310503422,2.2495021353,1.2580788664,2.8896477144,0.2498805421,0.1730096865,-0.0230987893,0.2312646223,0.6777235812,-0.0722995549,0.1847591174,0.2972438372,-0.0793617186,-0.0878180037,0.3471573350,0.0735691060,0.3297087840,0.3492762132,1.7442895518,0.0818060624,0.3166783945,0.0224053894,0.4968777198,1.1557748077,1.1972241252,0.7490838588,0.2589654518,0.6257421979,0.2311355607,BRCA
GSM481019,0.6729193529,1.7785527664,1.1898086633,2.5199138365,0.5515121886,0.3143348163,-0.0567525408,0.9068689831,0.6956493974,0.1854732197,0.5616525147,0.5626171267,0.0706305059,-0.0334627991,0.3330821100,0.0622959485,0.5911738501,0.8479316493,1.7539215943,0.5420698534,0.4642192070,0.1525209425,1.1974935332,0.8920840373,0.9620431562,0.9862192470,0.7354008324,0.4686487882,1.3301026140,BRCA
