@relation data

@attribute id string
@attribute 11332 numeric
@attribute 122970 numeric
@attribute 201562 numeric
@attribute 30 numeric
@attribute 3030 numeric
@attribute 3992 numeric
@attribute 51 numeric
@attribute 51144 numeric
@attribute 54898 numeric
@attribute 55825 numeric
@attribute 570 numeric
@attribute 60481 numeric
@attribute 6319 numeric
@attribute 79071 numeric
@attribute 79966 numeric
@attribute 8310 numeric
@attribute 9200 numeric
@attribute 9415 numeric
@attribute 9524 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.1777047474,0.1583186810,1.2254469584,0.8422150538,1.3110771498,1.1899177830,0.7942225787,0.3113534106,-0.0567940020,0.0890973153,-0.0606667764,1.2340342767,2.9862534720,0.3013147606,0.2525286875,0.6470047011,0.7827239887,0.2991206026,-0.1116839598,BRCA
GSM481003,1.4258730670,0.2093881530,1.0963356612,1.0676478260,1.1338240419,0.7050792563,0.5687061689,0.2916348869,-0.1057536720,0.0916105046,-0.0825670029,0.8844915785,2.5842301968,0.3765947964,0.4008491379,0.4720609623,0.8983940809,0.0893027258,-0.1162649413,BRCA
GSM481004,1.3064646665,0.1918568637,0.9431035507,1.0331264622,1.4512041233,1.4445512368,0.5448857079,0.3541074647,-0.1023070946,0.1663821959,-0.0469225873,0.9463975578,3.0887552315,0.2987980470,0.4415502704,0.5506170583,0.8614328905,0.3042791786,-0.0653811637,BRCA
GSM481005,1.3963754439,0.0432896777,1.7867228222,0.9917850009,1.1165049651,0.7180544665,0.8575256561,0.4363816022,-0.0486811185,0.0423201840,-0.0868857020,0.9502156341,2.3896827800,0.4560431305,0.3175826447,0.6159209198,1.1545357859,0.0638231831,-0.1187374433,BRCA
GSM481006,1.2176969412,0.3841928317,1.4176749607,0.8530734881,0.9434966796,1.4688349665,0.8793326621,0.4398356680,0.0408866868,-0.0284730681,-0.0449105774,0.9584042684,3.0932919420,0.3420241621,0.3297923363,0.4112225827,0.9242563291,0.2474691574,-0.1367586286,BRCA
GSM481007,1.0551410627,0.4432853640,1.7113490645,1.0503883698,0.6343219104,1.6818260053,0.6388246096,0.4467359348,-0.1106417536,0.1727088233,-0.0503672567,0.9467878716,3.1998956650,0.0396502388,0.3764676110,0.3397794086,1.5623885131,0.5275154506,-0.1119069416,BRCA
GSM481008,1.6837534781,-0.0627917050,1.1411066360,0.8621950447,1.0770134501,1.4291166563,0.3480577841,0.3884101946,-0.0190786849,0.1487666386,-0.0768864273,0.7364012705,2.9196131359,0.9644341509,0.2874532992,0.6101141315,0.4782012177,0.1723544168,-0.0348851508,Control
GSM481009,0.8949999047,-0.0827065130,1.4266492976,0.5957186842,0.8158988580,0.6646279186,0.6665760218,0.3681311034,-0.1136228915,-0.0305426875,-0.1164159413,0.6586502038,2.7987190280,0.2928252908,0.1648130085,0.2343892719,0.7245665973,-0.0191364873,-0.1114649956,Control
GSM481010,1.4196239650,0.1971342452,1.1932291368,0.9105367846,1.3943034368,0.9455032499,0.7501806079,0.4627403107,-0.0785986711,0.0539386887,-0.0754200404,1.1888770800,2.9047927204,0.5434693095,0.4140400904,0.5041706245,0.7654472645,0.1616734099,-0.1232147543,Control
GSM481011,1.5075200046,0.5576459965,1.0022543697,1.1866047942,0.6216208733,0.9372655344,0.3662979665,0.2946320443,-0.0851083236,0.1647096714,-0.0102698164,0.8100718003,2.4583369390,0.2132079528,0.3654527319,0.7756655923,1.4018038460,0.3925721400,-0.1205883717,Control
