@relation data

@attribute id string
@attribute 103 numeric
@attribute 10621 numeric
@attribute 10622 numeric
@attribute 10623 numeric
@attribute 11035 numeric
@attribute 11128 numeric
@attribute 11277 numeric
@attribute 1147 numeric
@attribute 171568 numeric
@attribute 23586 numeric
@attribute 29108 numeric
@attribute 29110 numeric
@attribute 340061 numeric
@attribute 3439 numeric
@attribute 3440 numeric
@attribute 3441 numeric
@attribute 3442 numeric
@attribute 3443 numeric
@attribute 3444 numeric
@attribute 3445 numeric
@attribute 3446 numeric
@attribute 3447 numeric
@attribute 3448 numeric
@attribute 3449 numeric
@attribute 3451 numeric
@attribute 3452 numeric
@attribute 3456 numeric
@attribute 3551 numeric
@attribute 3553 numeric
@attribute 3569 numeric
@attribute 3606 numeric
@attribute 3627 numeric
@attribute 3661 numeric
@attribute 3665 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 51082 numeric
@attribute 51728 numeric
@attribute 5435 numeric
@attribute 5437 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 55703 numeric
@attribute 57506 numeric
@attribute 5970 numeric
@attribute 6351 numeric
@attribute 6352 numeric
@attribute 661 numeric
@attribute 81030 numeric
@attribute 834 numeric
@attribute 84265 numeric
@attribute 8517 numeric
@attribute 8737 numeric
@attribute 90865 numeric
@attribute 9447 numeric
@attribute 9533 numeric
@attribute 9560 numeric
@attribute 9641 numeric
@attribute Class {Control,BRCA}

@data
GSM427170,9.485012578,8.446464186,5.216064724,11.55629063,8.143282598,9.7997208475,6.120701869,8.670710349,7.722346902,8.457556459,9.6226627765,9.684481761,10.95708773,5.548136995,5.115003321,5.0026097065,5.38008113,4.938534277,4.8470864095,6.410696641,5.896944624,5.223336166,6.031047408,4.094734315,5.666267504,5.71081418,4.87013196,7.53597724,8.823033698,9.620715209,13.88385421,7.657892063,10.02776128,8.225997098,12.2590489,13.43573605,6.53208433767,11.1655531365,9.061189663,12.18094263,11.13855038,6.755291951,9.66947024,9.409094477,6.750256944,8.687254178,5.445769113,11.71759959,7.94040335,8.906771211,8.743875793,11.67950002,10.6073352,9.933705821,7.3862965465,6.0918101255,10.3078102555,7.689647155,8.288129114,BRCA
GSM427171,9.78521486467,7.066307529,4.847351351,11.23370072,7.85171957,9.5382640275,5.7967114415,8.807082076,7.330861195,7.889231864,8.8457119795,10.09852599,10.65875175,4.79000478,5.142424925,5.0394954975,5.468429566,4.997530935,5.07498942,6.5055392455,5.789345348,4.958459423,5.7087655615,5.019714421,5.291135005,5.696419023,5.336650487,7.4402145165,8.814719539,10.86030351,13.86848405,7.711548465,8.882628626,7.4263625,12.38541089,14.39776555,6.30944562733,11.340439262,8.444229248,12.08367055,11.28537059,6.326074949,8.91062109,9.407990591,6.824695779,8.875473781,4.853011634,11.10224867,6.76042431,8.685494426,8.754096497,11.64430934,10.68519142,9.477151683,8.0162276325,5.779750137,10.1234981025,8.152534501,7.246648275,Control
GSM427172,9.68803254033,6.957917862,5.213759944,11.09109172,7.978740664,9.570559114,5.8462206345,9.155780297,7.472307713,8.246623189,8.6184712625,9.964760013,10.7357001,4.827579315,4.753299027,5.0572438645,5.051601854,5.144669712,5.090935627,6.8381370625,5.713428617,5.128863697,5.9859083365,4.71233763,4.63055563,6.204772251,5.088959125,7.3412959795,7.972263464,11.58397843,13.42739342,9.200899294,9.273866174,7.70539162567,12.24889125,14.10537413,6.83411040533,11.236048345,8.658230342,12.19128143,10.97608812,6.547978484,9.180550154,9.302502487,6.794140802,8.978067698,5.242898987,10.75883654,7.353303715,8.140984542,8.56053966633,11.87820241,10.55664043,9.882639658,8.222049242,6.0346234765,10.139819903,6.681365822,7.207456398,Control
GSM427178,10.0105354797,6.41304026,4.9612731905,11.07871142,8.214757601,9.711409994,5.6265169255,9.260861404,7.62766303,8.221926761,8.9235963455,9.995463717,11.22756798,4.796249019,5.401230463,5.3656166105,5.094670216,4.435394156,5.3235975005,6.706114046,5.451879748,5.3064570275,5.7146598075,5.363706598,5.021270114,5.740395522,4.561139219,7.5914915015,7.25221866,8.333559164,13.44910353,10.01433476,10.48524596,8.015569246,12.29388695,14.13459319,7.043476808,11.49067027,8.815768437,12.38074251,11.73219511,6.114268757,9.410849402,9.363686411,6.603836734,9.226388785,4.561139219,11.25100072,7.190271935,7.818072631,8.28682068367,11.54843435,10.78787423,10.43762494,8.0679524255,5.8950761925,10.4328007225,6.681043716,7.917015651,BRCA
GSM427181,10.090401263,7.032489697,4.935705648,11.24231983,8.057546564,9.3314084195,5.3476424865,9.241179451,7.61842720033,8.162140944,8.71461948,10.34100757,10.32661518,5.014479436,5.515708707,5.1734968835,5.369825236,5.213747029,5.3677624445,6.960738435,5.701972633,5.199060484,5.4341786895,5.30196368,5.577890454,5.790388412,5.275203811,7.946295334,7.254369939,7.561137318,13.2860567,9.271481193,9.547965054,7.66531652967,12.41257918,13.98232431,6.31386063533,11.49199224,8.3824199,11.50362218,11.25995523,6.092128797,8.426475613,9.605924446,6.6274758,8.761435816,5.23994335,10.4463144205,7.770583167,8.012835586,8.48400985467,10.980761,10.64411791,10.76657469,7.4681313685,5.8135231885,9.977652487,6.6034387885,8.946146814,BRCA
GSM427182,9.71033434367,6.626516252,5.1061463675,11.09339134,7.843734423,9.6882536075,6.000107035,9.022833232,7.577433657,8.114602741,9.428105962,9.953076451,10.45245776,4.949431337,5.043313058,5.4155377725,4.998433881,5.221114603,5.5228852535,6.5128774715,5.697670451,5.3017134545,5.2047070055,5.201056716,4.255630578,5.867656354,4.20894853,7.791459439,8.923402608,6.535668564,13.09148337,7.214637559,10.04754695,7.56824862667,12.40655986,13.70909946,6.96648824367,11.89898438,9.387097072,12.54548466,11.67585684,6.016480301,9.227195422,9.544095621,6.707091686,8.629266563,5.716175548,11.40510188,7.011174481,8.178554217,8.18762801967,11.28922369,10.70804518,10.39270411,7.8891039815,6.0862443975,10.631508046,6.605733449,8.113873832,BRCA
GSM427183,9.852378184,6.338607704,5.3424861725,11.05606207,8.183860048,9.7609210625,5.6659360185,9.175650046,7.87828070533,8.222772115,9.180100807,10.04141314,11.09848962,4.894103816,5.183299167,5.4588187655,4.429368172,4.585333129,5.4804645905,6.4825640855,6.185475721,4.7909641215,5.7287360315,5.16672674,4.562658614,5.809035744,5.135874705,7.9501379685,10.52528127,10.18060575,13.15586736,8.128885094,10.22573799,8.178882396,12.32574401,13.58466312,6.88625381767,11.748239575,9.626777286,12.57220763,11.58990637,6.083857569,9.319763063,9.361450983,6.6807318835,9.515749664,4.93712219,11.242388695,7.218856528,7.779327238,8.031631214,11.56532836,10.68956587,10.31328586,7.7815275465,5.709893954,10.3998119245,7.1185126055,8.011759955,BRCA
GSM427187,9.67516711733,6.665624161,5.552353682,11.28585604,7.824005841,9.604040251,5.8145901195,9.44260202,7.73119283,8.390922492,9.527467399,10.0173308,10.60154822,4.874319002,5.36458228,5.1813539635,5.225555714,4.145262653,5.487572427,6.8986974445,6.062214149,4.994463143,5.490470539,5.136490053,5.090018442,5.897368259,5.474445169,7.5558305855,7.974186731,8.411575733,12.49153253,9.718905756,9.568935181,7.55989175633,12.39966386,13.75810714,7.059851597,11.955401795,9.269501407,12.69228318,11.66436963,6.67359573,9.38991153,10.03976938,6.644387475,8.496794995,4.700735,11.42642399,7.685521692,8.049591461,8.333495253,11.40523204,10.59472841,10.26978741,7.8492778695,6.0074556215,10.675982486,6.856144159,8.639124627,BRCA
GSM427189,9.74243250233,6.43304759,5.0483768615,11.15310882,8.380689546,9.2983458215,5.621156141,8.973504462,7.886893522,8.438626707,9.2536178585,9.777469494,10.92649636,4.881923051,5.287815095,5.429537391,5.629947603,4.649642211,5.4831451265,6.703597744,6.016368867,4.69772745,5.252164665,5.193782829,4.871364705,5.586322838,5.130530665,7.8335949455,8.186474713,7.543536723,12.50251243,7.599319886,9.894916689,7.772780877,12.00382718,12.88068749,7.14134063733,12.062593435,9.43806467,12.51339458,11.62683849,6.104132849,9.598481115,9.607700708,6.7391649245,9.61434228,4.8589896,11.010045625,7.489448856,7.7743936,8.16641873333,11.33541843,10.6432567,9.880004788,7.896370392,5.8902684165,10.504905595,6.74545812,8.278880489,BRCA
GSM427193,8.56573574633,7.880044356,5.0541456775,10.87078104,9.689915497,9.332634508,5.522831234,8.965922146,7.24501045767,8.356310142,9.327064108,9.834609753,11.25388014,4.632300425,5.002940155,5.301172091,4.415681682,5.484469475,5.508032793,6.5823281825,5.484469475,4.968843636,6.3290861045,6.064964338,4.740943304,6.387591412,5.113545539,7.9784806655,6.824675979,8.685494426,11.01241872,7.657749184,10.82468853,8.067280196,12.05629403,10.54750216,6.82896955467,11.95464399,9.639051745,12.94317143,11.67585684,7.371212794,9.391867114,10.34632843,6.401663938,9.315772892,5.290397907,11.72497176,7.934385467,8.423285204,8.18503615367,11.68740205,10.36475876,10.94323478,8.239192949,6.1311507945,11.04747778,7.368907575,8.608754849,BRCA
