@relation data

@attribute id string
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5434 numeric
@attribute 4331 numeric
@attribute 5435 numeric
@attribute 51497 numeric
@attribute 6829 numeric
@attribute 5438 numeric
@attribute 25920 numeric
@attribute 5439 numeric
@attribute 2071 numeric
@attribute 6827 numeric
@attribute 2068 numeric
@attribute 7469 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 4686 numeric
@attribute 2965 numeric
@attribute 2963 numeric
@attribute 1022 numeric
@attribute 2962 numeric
@attribute 9150 numeric
@attribute 7936 numeric
@attribute 22916 numeric
@attribute 5431 numeric
@attribute 5430 numeric
@attribute 5433 numeric
@attribute 5432 numeric
@attribute 2968 numeric
@attribute 902 numeric
@attribute 2967 numeric
@attribute Class {Control,BRCACancer}

@data
A11,1.2475,0.711,0.8973,0.3343,0.6742,1.3571,0.7676,0.0991,0.6083,0.7153,0.5847,2.3002,0.3179,0.1995,0.846,0.7589,1.5237,0.5729,0.3151,0.4792,0.9439,0.4889,0.6563,0.7633,1.7045,1.4025,0.4505,1.0555,0.0877,1.1731,1.0675,Control
A12,1.1583,0.7826,0.6337,0.0675,0.5294,0.8323,0.418,0.1122,0.397,0.8973,0.5256,2.0322,0.2237,0.1403,0.9515,0.497,0.9894,0.355,0.0478,0.3997,0.5304,0.1925,0.8098,0.8428,1.8167,0.7673,0.5827,0.7905,0.0222,0.9578,0.4845,Control
B01,1.2525,0.8662,0.5247,0.2878,0.5571,1.2607,0.7649,-0.3053,0.3885,0.7137,0.8259,2.0926,0.095,0.1451,1.0235,0.3209,1.7065,0.7041,0.3314,0.5081,0.6221,0.2365,0.8399,1.0742,1.936,1.3474,0.6138,0.978,0.0932,1.5744,1.0319,Control
B02,1.611,1.0667,1.0367,0.1951,0.7054,1.5907,1.0062,0.2371,0.8634,0.9853,0.9664,2.4483,0.4138,0.3346,1.2088,0.7714,1.6553,0.678,0.3239,0.5758,0.9797,0.6124,1.1618,1.238,2.2019,1.5897,0.7973,1.2326,0.2791,1.6925,1.1845,Control
B03,1.3213,0.9483,0.8148,0.278,0.595,1.4684,0.8896,0.0438,0.6781,0.8147,0.946,2.2005,0.2735,0.2553,1.1992,0.6098,1.6575,0.6463,0.3325,0.5109,0.8378,0.4764,0.9785,1.1642,2.1622,1.4671,0.6726,1.0497,0.1922,1.6826,0.9967,BRCACancer
B04,0.9619,0.8338,0.6093,0.4782,0.4756,1.065,0.6566,-0.14,0.5954,0.5546,0.8567,1.7733,0.1939,0.3634,0.6159,0.3947,1.4549,0.6065,0.4398,0.4926,0.5942,0.4878,0.6351,0.9463,1.8849,1.4587,0.6048,0.6361,0.1011,1.6006,0.5793,BRCACancer
B05,1.496,0.8989,0.7161,0.2156,0.6659,1.2796,0.7578,0.0773,0.5489,0.8101,0.7262,2.199,0.2537,0.3411,0.6801,0.6307,1.4554,0.4523,0.2577,0.3957,0.6653,0.4482,0.9684,0.8237,1.8468,1.5494,0.5767,0.8684,0.0912,1.3469,0.6473,BRCACancer
B06,0.8712,0.7192,0.3441,0.159,0.4378,1.0628,0.4858,-0.4577,0.1802,0.3681,0.7046,1.4722,-0.0561,0.0331,0.5665,0.1865,1.3102,0.5134,0.217,0.369,0.2771,0.052,0.5245,0.8716,1.8817,0.9651,0.5313,0.6859,-0.0265,1.1893,0.6337,BRCACancer
B07,1.3279,1.1566,0.9643,0.2879,0.519,1.7106,0.886,0.0347,0.7712,0.8504,1.0107,2.2789,0.3819,0.4617,0.9882,0.6016,1.7108,0.8135,0.313,0.6002,0.9223,0.5849,1.1405,1.2636,2.2505,1.571,0.705,1.0443,0.2685,1.7814,1.1472,BRCACancer
B08,1.3769,0.9479,1.0342,0.1989,0.7393,1.3717,0.8288,0.2248,0.8283,0.7132,0.7029,2.6475,0.3828,0.2689,0.7849,0.9357,1.5983,0.6734,0.3006,0.4069,0.9242,0.5331,0.8575,0.9532,1.9753,1.3787,0.5037,1.0582,0.2475,1.3446,1.0379,Control
B09,0.9209,0.5953,0.5649,0.4201,0.4232,0.9688,0.7669,-0.1696,0.4663,0.368,0.6354,1.7092,0.1406,0.2569,0.7082,0.387,1.5389,0.5262,0.5048,0.409,0.4984,0.4781,0.4368,0.7782,1.4207,1.4136,0.4468,0.5648,0.0029,1.3212,0.468,Control
B10,0.8522,0.8108,0.5254,0.2744,0.5061,0.9805,0.6068,-0.074,0.4025,0.5215,0.66,1.8274,0.0826,0.312,0.6915,0.3781,1.392,0.4791,0.2805,0.3718,0.5878,0.4396,0.6218,0.8841,1.9325,1.2532,0.4638,0.6508,0.0879,1.3659,0.532,Control
B11,1.4866,0.8171,0.8894,0.2429,0.8273,1.1906,0.677,0.3812,0.4922,1.0443,0.6463,2.3764,0.3481,0.2718,1.0406,0.755,1.3856,0.6192,0.3017,0.3415,0.7734,0.4752,1.0923,0.8928,1.8635,1.4091,0.5827,0.7067,0.1772,1.5076,0.6922,Control
B12,0.5549,0.616,0.4045,0.3247,0.2059,0.7381,0.4226,-0.1584,0.2623,0.406,0.5683,1.1154,0.1099,0.2778,0.2866,0.2547,1.1255,0.4125,0.3047,0.2505,0.2967,0.3486,0.3607,0.5491,1.2733,1.1117,0.3002,0.3764,0.0386,1.0711,0.3139,Control
C01,1.3218,1.0033,1.0894,0.172,0.6895,1.4448,0.9306,0.1753,0.8124,0.9884,0.951,2.0666,0.4378,0.4,0.8537,0.8688,1.6088,0.6954,0.34,0.4822,0.9144,0.5987,0.8381,0.8854,1.798,1.6457,0.6901,1.0892,0.2974,1.5172,0.9674,BRCACancer
C02,1.2608,1.0841,1.1473,0.1241,0.7028,1.482,0.9671,0.2802,0.818,1.0124,0.9505,2.1638,0.4514,0.4274,1.0179,0.984,1.3942,0.5579,0.2379,0.5161,1.0088,0.6473,0.9022,1.1277,2.0101,1.4864,0.7356,1.0738,0.3191,1.4502,1.0016,BRCACancer
C03,1.4177,1.2054,1.2697,0.1788,0.7546,1.6577,1.2046,0.2827,1.029,0.9869,1.1161,2.1699,0.472,0.5201,1.0147,1.1057,1.6451,0.6971,0.2977,0.537,1.0674,0.7885,1.0968,1.0708,1.9891,1.7799,0.7402,1.2177,0.3318,1.6096,0.8676,BRCACancer
C04,1.0105,0.7416,1.0875,0.1098,0.4103,1.0843,0.7346,0.0819,0.5803,0.4406,0.4941,1.7863,0.2086,0.3207,0.6635,0.7739,1.0162,0.3154,0.1687,0.2591,0.6909,0.5314,0.4662,0.5851,1.3289,1.2902,0.358,0.7859,0.0631,0.7758,0.5071,Control
C05,0.9252,0.6505,0.9064,0.1179,0.3906,0.9742,0.6615,0.0543,0.5835,0.6169,0.5577,1.6831,0.2864,0.3333,0.5592,0.8224,0.9869,0.3212,0.2182,0.2608,0.7776,0.499,0.5665,0.6392,1.6061,1.3637,0.3559,0.8526,0.1426,0.7394,0.4593,BRCACancer
C06,0.5952,0.3275,0.3542,0.022,0.3575,0.3226,0.2814,-0.1733,0.1917,0.1469,0.1195,0.7512,0.1443,0.0713,0.2049,0.5702,0.515,0.036,-0.024,0.1851,0.4772,0.1126,0.1338,0.3007,0.4214,0.4507,0.1489,0.3861,-0.2497,0.1732,-0.0843,Control
C07,0.9807,0.7777,0.943,0.1206,0.5529,1.1593,0.6538,0.1702,0.6004,0.666,0.5845,1.9998,0.2406,0.3091,0.82,0.7846,1.1278,0.3848,0.2018,0.3835,0.8054,0.5174,0.6123,0.7172,1.8707,1.4013,0.5001,0.8429,0.1529,1.0362,0.6023,Control
C08,1.2385,0.8713,0.9042,0.1862,0.6917,1.3764,0.8909,0.12,0.6852,0.7756,0.7344,2.1921,0.3928,0.344,0.8703,0.9318,1.4881,0.6007,0.2561,0.4344,1.0361,0.5053,0.7621,0.9445,1.8919,1.5823,0.6505,1.1236,0.2989,1.1538,1.1354,Control
C09,1.0087,0.8793,0.8093,0.1297,0.5444,1.1642,0.7047,0.1397,0.6763,0.826,0.6473,1.7855,0.2799,0.3065,0.7126,0.856,1.048,0.3294,0.1692,0.3698,0.782,0.4795,0.6808,0.8603,1.9741,1.3668,0.5611,0.808,0.195,1.2204,0.573,Control
C10,0.9783,0.8137,0.9478,0.1143,0.5362,1.0331,0.7099,0.1718,0.5818,0.6358,0.7987,2.0743,0.2574,0.3652,0.8202,0.9446,1.02,0.3766,0.1285,0.2893,0.829,0.5422,0.8057,1.0038,1.9513,1.2433,0.5908,0.8335,0.1852,1.1047,0.5437,BRCACancer
C11,1.3659,0.8979,1.1262,0.1977,0.6419,1.4106,0.9906,0.2667,0.8124,0.8221,0.7574,2.2786,0.4055,0.3921,0.8528,1.0046,1.4529,0.4958,0.2812,0.4612,1.0036,0.6098,0.8236,0.9104,1.8334,1.5567,0.583,0.9963,0.2166,1.1772,0.9123,Control
C12,0.9233,0.5745,0.8535,0.1182,0.3993,0.9322,0.5406,0.1608,0.4544,0.4745,0.4287,1.5276,0.2228,0.296,0.5692,0.9139,0.9565,0.2776,0.1605,0.2008,0.7423,0.4308,0.3925,0.6321,1.2494,1.1988,0.2902,0.6326,0.0531,0.693,0.2506,BRCACancer
D01,0.9828,0.8592,0.7527,0.429,0.4312,1.0941,0.7786,-0.071,0.4786,0.5592,0.7738,1.1992,0.3103,0.3169,0.4946,0.4119,1.6165,0.519,0.3907,0.3459,0.5925,0.5549,0.5534,0.8104,1.5404,1.3683,0.4499,0.7186,0.2016,1.4703,0.4015,BRCACancer
D02,0.9405,0.8663,1.0343,0.2003,0.5519,1.0838,0.8457,0.1882,0.6716,0.5824,0.5353,2.1328,0.3415,0.2981,0.7561,0.9663,1.2343,0.4081,0.1985,0.3147,0.7592,0.563,0.5607,0.7373,1.7976,1.5334,0.4973,0.8741,0.0895,0.9376,0.6971,BRCACancer
D03,0.9254,0.7285,1.0427,0.0736,0.3306,1.0986,0.7053,0.1224,0.6402,0.5565,0.5378,1.7977,0.2573,0.319,0.4906,0.8972,1.0893,0.3574,0.1714,0.3068,0.5906,0.5342,0.558,0.6653,1.6938,1.4915,0.4912,0.7473,0.237,0.951,0.5498,BRCACancer
D04,1.1773,0.7448,1.0373,0.1004,0.5696,1.169,0.8399,0.1547,0.6538,0.729,0.5914,2.11,0.3637,0.3312,0.642,0.9875,1.382,0.3892,0.1996,0.3923,0.7778,0.5672,0.5932,0.8258,1.6474,1.4766,0.4687,0.9158,0.0919,1.2132,0.7039,BRCACancer
D05,1.1433,0.8725,1.1353,0.1014,0.4707,1.2116,0.7766,0.1353,0.6856,0.743,0.6711,2.0816,0.3011,0.3305,0.6901,0.9027,1.2705,0.4084,0.1481,0.4026,0.7352,0.5587,0.6547,0.8523,1.952,1.323,0.5417,0.8857,0.1781,1.095,0.6429,BRCACancer
D06,1.3694,0.9856,1.0805,0.1559,0.6526,1.5061,0.9546,0.1813,0.8025,1.0266,0.8156,2.0784,0.4104,0.3312,0.8725,0.9889,1.5226,0.5519,0.2449,0.4147,0.9448,0.5702,0.8285,0.97,2.0334,1.4735,0.6747,1.0851,0.3021,1.3303,0.9455,BRCACancer
D07,1.1862,0.9298,1.1236,0.1764,0.5082,1.3759,0.9318,0.2407,0.7931,0.7224,0.7994,2.1648,0.3552,0.3423,0.83,1.0055,1.3142,0.431,0.2569,0.3713,0.9016,0.6079,0.79,0.9104,1.9421,1.5863,0.6601,0.9985,0.2741,1.2004,0.7886,Control
D08,0.9566,0.5765,0.836,0.0897,0.4327,0.9844,0.6379,0.036,0.5814,0.5397,0.5336,1.7636,0.239,0.2666,0.5707,0.4783,1.0578,0.3306,0.0762,0.2985,0.6555,0.4279,0.5556,0.6116,1.6427,1.0946,0.4064,0.7614,0.1924,0.831,0.5491,Control
D09,1.1193,0.9054,0.8928,0.1433,0.4761,1.2871,0.8957,0.1305,0.6829,0.8921,0.7406,2.016,0.3033,0.3149,0.7744,0.8945,1.3764,0.409,0.1915,0.4269,0.9034,0.4759,0.7171,0.9023,1.841,1.4234,0.5769,0.9708,0.1794,1.2448,0.7611,Control
D10,1.6006,0.6916,0.9457,0.1899,0.75,1.086,0.7205,0.447,0.526,1.0161,0.5114,2.6087,0.3356,0.2073,0.607,0.9824,1.3783,0.5144,0.2917,0.3165,0.8805,0.4178,0.9451,0.7368,1.6811,1.3503,0.3618,0.8954,0.0781,0.9461,0.6753,Control
D11,0.6372,0.4061,0.5415,0.0789,0.3802,0.6187,0.3821,-0.1106,0.3299,0.2962,0.1704,1.2631,0.1891,-0.0507,0.4476,0.396,0.7924,0.1285,0.0045,0.0953,0.4131,0.2401,0.3242,0.4473,0.9549,0.7881,0.2914,0.6094,-0.086,0.5305,0.2524,Control
D12,1.0117,0.505,0.8795,0.1178,0.4696,1.0483,0.7856,0.1919,0.6265,0.6164,0.3174,1.9382,0.3267,0.2367,0.4855,0.7306,1.1066,0.3587,0.2339,0.187,0.8607,0.4762,0.4705,0.6155,1.4179,1.1405,0.4611,0.7997,-0.007,0.7694,0.5873,Control
E01,0.8673,0.6284,0.7826,0.1651,0.4323,1.0505,0.7226,0.1806,0.5326,0.6738,0.5823,1.6549,0.2277,0.242,0.7204,0.7334,1.0128,0.3414,0.1708,0.3191,0.6857,0.4099,0.5802,0.6978,1.7982,1.2398,0.3866,0.682,0.0774,0.9536,0.4354,BRCACancer
E02,1.1891,0.9626,1.0439,0.2127,0.7492,1.227,0.9436,0.2951,0.7421,0.8949,0.8306,2.1313,0.3646,0.3855,0.9236,0.8666,1.2735,0.4243,0.2451,0.4885,0.9687,0.5229,0.8768,1.0238,2.0393,1.5331,0.6927,0.9305,0.2257,1.4049,0.9028,Control
E03,1.2961,0.9179,1.1504,0.1176,0.7021,1.2978,1.0006,0.3253,0.7419,0.7537,0.622,2.4419,0.3485,0.3886,0.8011,1.1028,1.3593,0.4397,0.2508,0.3645,1.0719,0.6455,0.8352,0.883,1.8409,1.6163,0.528,0.9698,0.1823,1.1168,0.8183,Control
E04,1.2723,1.0116,1.1432,0.1599,0.6564,1.4594,1.0838,0.4115,0.8596,0.9243,0.9308,2.2159,0.4596,0.4222,0.774,0.8518,1.397,0.6194,0.2555,0.4918,0.9813,0.6529,0.9785,1.0894,1.8825,1.5867,0.7563,1.0233,0.304,1.2985,0.783,Control
E05,1.1054,0.9062,0.7787,0.17,0.5928,1.124,0.7046,0.1092,0.5833,0.8234,0.7208,1.6927,0.211,0.2973,0.8876,0.595,1.3164,0.4181,0.1573,0.3713,0.7407,0.3952,0.7511,0.9683,1.8951,1.3936,0.6208,0.8408,0.2202,1.2837,0.7399,Control
E06,0.8717,0.7455,0.5692,0.0826,0.5577,0.8224,0.4242,-0.1971,0.2964,0.5211,0.6145,1.6734,0.1021,0.1985,0.7839,0.3451,1.0214,0.3659,0.1131,0.2996,0.4947,0.2222,0.6138,0.7379,1.7146,1.1004,0.4765,0.7109,0.1668,1.108,0.4744,BRCACancer
E07,1.3153,0.7896,1.0848,0.1505,0.5931,1.2397,0.8867,0.3984,0.718,0.8373,0.7751,2.1189,0.3724,0.4047,0.796,0.9751,1.3,0.4648,0.2459,0.4644,0.8553,0.5733,0.8101,0.8565,1.8578,1.6172,0.54,0.8583,0.1382,1.2184,0.6682,BRCACancer
E08,1.2973,0.9805,1.1495,0.1984,0.6153,1.407,0.9319,0.3101,0.6991,0.8431,0.8063,2.3495,0.3905,0.3508,0.8338,1.0726,1.3847,0.5765,0.2588,0.3851,0.982,0.5953,0.7944,0.8712,1.9661,1.611,0.5724,1.0217,0.2002,1.3591,0.8707,Control
E09,1.5145,0.8803,1.0582,0.1443,0.7259,1.2912,0.7921,0.5472,0.6908,0.7444,0.6501,2.3376,0.4028,0.3403,0.6609,1.2052,1.3128,0.4894,0.3232,0.5616,0.9542,0.5365,0.9121,0.8337,1.7758,1.5768,0.4663,0.8508,0.178,1.2206,0.6794,BRCACancer
E10,1.1715,0.9534,1.0035,0.1539,0.5109,1.2159,0.8957,0.1804,0.6946,0.7765,0.8632,2.1781,0.3513,0.402,0.791,0.8165,1.465,0.608,0.3198,0.5729,0.894,0.542,0.8856,0.918,2.032,1.6594,0.7006,0.8796,0.2649,1.4671,1.0353,BRCACancer
E11,1.0668,0.7213,0.8756,0.0952,0.5281,1.0185,0.6658,0.0299,0.6512,0.5602,0.5861,2.0919,0.1975,0.2944,0.779,0.8023,1.1466,0.2958,0.1983,0.1966,0.8085,0.4228,0.608,0.7168,1.7934,1.3465,0.4825,0.7836,0.1141,0.8836,0.7724,Control
E12,0.9281,0.5923,0.721,0.1267,0.447,0.8502,0.5657,0.1081,0.4714,0.528,0.4821,1.8613,0.1657,0.1496,0.4987,0.843,0.9479,0.267,0.1158,0.292,0.6048,0.3588,0.5364,0.5317,1.6244,1.1006,0.3683,0.6428,0.013,0.7464,0.5538,BRCACancer
F01,1.2441,1.0581,1.0429,0.1947,0.6529,1.4766,1.1066,0.31,0.7963,0.8584,0.8864,2.0208,0.4491,0.4164,0.878,0.9005,1.6203,0.7464,0.3152,0.5017,0.9582,0.6018,0.7457,0.9891,1.836,1.6514,0.6459,1.0425,0.2852,1.3529,1.046,Control
F02,1.2555,1.1264,1.1254,0.1471,0.6728,1.5402,1.0237,0.3406,0.7951,0.8594,0.9876,2.1002,0.5291,0.4618,0.8926,0.7766,1.5225,0.6895,0.2526,0.5282,0.9911,0.6175,0.9516,1.0738,2.0697,1.6181,0.7986,1.0629,0.3818,1.4223,0.9473,Control
F03,1.1916,0.9368,1.0952,0.186,0.7388,1.3431,0.9464,0.2553,0.7341,0.7898,0.7714,2.1576,0.3481,0.4004,0.8446,0.9893,1.3475,0.5298,0.2403,0.3807,0.8735,0.5285,0.7085,0.9406,1.8586,1.4595,0.6276,1.0949,0.2425,1.2035,0.7949,Control
F04,1.1813,0.8503,0.9028,0.2453,0.5556,1.2881,0.8855,-0.0726,0.6342,0.6654,0.6828,1.9959,0.3048,0.2953,0.6737,0.6893,1.6077,0.7438,0.3536,0.491,0.825,0.4279,0.6147,0.887,1.763,1.4511,0.5472,0.9773,0.0586,1.3327,0.8307,Control
F05,1.3,1.0487,1.1122,0.1343,0.596,1.39,0.8927,0.1912,0.742,0.8414,0.7726,2.0968,0.3955,0.3329,0.8493,0.8784,1.3761,0.4836,0.219,0.4443,0.9996,0.578,0.8718,0.9837,1.8997,1.4158,0.6547,0.9807,0.1998,1.3294,1.0751,Control
F06,1.1154,0.7011,1.0107,0.1097,0.5492,1.1076,0.7172,0.0919,0.619,0.5375,0.5542,1.937,0.2557,0.3188,0.653,0.8648,1.1646,0.4255,0.1189,0.5158,0.8031,0.4494,0.6721,0.7222,1.6035,1.2269,0.5068,0.8895,0.0958,1.0339,0.6452,Control
F07,1.0854,0.9775,0.964,0.3098,0.6226,1.2966,0.9204,0.2673,0.626,0.7223,0.8086,1.8186,0.3393,0.4155,0.9072,0.7382,1.4387,0.6585,0.2817,0.4104,1.0348,0.6604,0.7166,0.8979,1.9458,1.6357,0.6715,0.9388,0.2029,1.4666,0.8089,Control
F09,1.3214,1.1092,1.3134,0.146,0.8285,1.5448,1.168,0.3602,0.8685,1.0704,0.956,2.3419,0.6121,0.4373,1.1857,1.0615,1.5626,0.643,0.307,0.6009,1.1432,0.7105,1.0565,1.1666,2.0813,1.5386,0.8715,1.1949,0.383,1.6112,1.1314,Control
F10,1.285,1.1026,1.1825,0.2308,0.7611,1.5119,1.0276,0.3606,0.8669,1.0888,0.9222,2.263,0.4987,0.4378,1.0455,1.044,1.5004,0.6135,0.3062,0.5094,0.9909,0.6638,1.0515,1.1057,2.1082,1.6442,0.7597,1.1159,0.3361,1.663,0.9601,Control
F11,1.2301,0.9277,1.2293,0.154,0.6992,1.3991,0.9286,0.3274,0.8127,0.8965,0.7305,2.4595,0.4222,0.4333,0.9328,0.9777,1.4538,0.5196,0.2052,0.3739,0.8825,0.6371,0.8559,0.8347,1.9501,1.5246,0.605,1.0874,0.2114,1.1293,0.8135,Control
F12,1.0764,0.8777,0.8454,0.3082,0.62,1.2843,0.8252,0.0588,0.6463,0.7044,0.7044,1.8763,0.264,0.3147,0.76,0.669,1.5153,0.5747,0.3407,0.4454,0.8169,0.5446,0.6865,0.8756,1.9551,1.4102,0.6161,0.8874,0.2223,1.5121,0.8171,Control
G01,1.201,0.7446,1.0059,0.1345,0.5952,1.2518,0.7074,0.124,0.6364,0.6802,0.6408,2.0489,0.3595,0.2845,0.8456,1.0393,1.4018,0.541,0.2057,0.3503,0.8021,0.4679,0.7413,0.8313,1.7154,1.529,0.7202,0.9243,0.1475,1.1971,0.5934,Control
G02,1.0995,0.8621,0.9681,0.1526,0.4773,1.0136,0.6543,0.108,0.5411,0.6054,0.6228,1.9539,0.3394,0.3271,0.7461,0.8761,1.1614,0.4447,0.2054,0.445,0.8263,0.5132,0.6479,0.7642,1.6472,1.2721,0.5936,0.7884,0.096,1.1458,0.6381,Control
G03,1.3037,1.0919,1.0227,0.248,0.7153,1.4393,0.9374,0.278,0.724,0.8088,1.0087,2.1183,0.4507,0.4146,1.0756,0.8187,1.5391,0.6917,0.2691,0.4271,1.0136,0.5585,0.9985,1.0725,2.1177,1.5381,0.7392,1.143,0.3452,1.6399,0.9828,Control
G04,1.076,0.9188,1.2177,0.1462,0.5329,1.375,1.0055,0.2425,0.8248,0.9097,0.8572,1.9962,0.426,0.3641,1.0492,1.0175,1.3177,0.3866,0.2256,0.4171,1.0157,0.6504,0.8431,0.9792,2.1468,1.4824,0.7488,1.0473,0.2973,1.2948,0.8098,BRCACancer
G05,0.9979,0.4874,0.6098,0.1439,0.4439,0.8511,0.5649,-0.1476,0.3049,0.4125,0.4022,1.4293,0.193,0.0155,0.548,0.5648,1.105,0.2897,0.1728,0.2319,0.4568,0.2012,0.4897,0.5384,1.2229,1.1314,0.3193,0.7106,-0.0133,0.797,0.3901,BRCACancer
G06,0.952,0.7775,0.9191,0.1528,0.4684,1.0374,0.7346,0.0758,0.5684,0.8288,0.7157,1.8681,0.2856,0.4222,1.0626,0.8157,1.2211,0.384,0.1981,0.2639,0.7341,0.4666,0.9313,0.8649,1.9668,1.4035,0.6561,0.858,0.0578,1.4029,0.6302,BRCACancer
G07,1.0331,0.747,0.7974,0.1161,0.4352,1.2368,0.6853,0.0873,0.4865,0.5702,0.573,1.8452,0.307,0.288,0.892,0.733,1.345,0.5131,0.2011,0.2523,0.8488,0.4402,0.5624,0.8672,1.7795,1.2835,0.6086,1.0432,0.0605,1.0554,0.8603,Control
G08,1.2027,0.8934,1.0444,0.1969,0.6234,1.3787,0.9293,0.1487,0.7118,0.8346,0.8034,2.1338,0.3649,0.2731,0.9458,0.767,1.5605,0.5799,0.2297,0.548,0.9789,0.5241,0.8311,0.9873,1.8905,1.5786,0.6739,1.0918,0.2356,1.4138,0.9622,Control
G09,1.1271,0.7236,0.8348,0.1726,0.4781,0.967,0.6688,0.136,0.3852,0.5166,0.5225,2.0596,0.2618,0.2817,0.6794,0.7986,1.1058,0.5003,0.256,0.2375,0.7062,0.42,0.7268,0.7585,1.5683,1.3208,0.4611,0.7732,0.092,0.9772,0.5217,Control
G10,0.7112,0.7205,0.695,0.1288,0.354,1.0308,0.5427,-0.0861,0.3674,0.5761,0.6709,1.3957,0.1726,0.2432,0.7422,0.3788,0.9863,0.333,0.1201,0.2521,0.5719,0.3016,0.4713,0.7665,1.9066,1.2034,0.5922,0.7513,0.0395,1.0732,0.5487,BRCACancer
G11,0.6191,0.4256,0.4932,0.2337,0.25,0.5326,0.4072,-0.2132,0.0483,0.0433,0.3243,1.2552,0.1164,-0.0733,0.2465,0.368,0.7753,0.2798,0.2431,-0.0486,0.4629,0.1595,0.1953,0.2584,1.037,0.8197,0.2528,0.4472,-0.1594,0.4732,0.5121,BRCACancer
