@relation data

@attribute id string
@attribute 1514 numeric
@attribute 2147 numeric
@attribute 3479 numeric
@attribute 3483 numeric
@attribute 3484 numeric
@attribute 3485 numeric
@attribute 3486 numeric
@attribute 3487 numeric
@attribute 3488 numeric
@attribute 3489 numeric
@attribute 354 numeric
@attribute 4312 numeric
@attribute 4313 numeric
@attribute 5069 numeric
@attribute 5340 numeric
@attribute 60676 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.3794350624,-0.2142724890,-0.0070168312,0.0062035126,0.0196503639,-0.0008911765,3.9663889109,2.2237392431,3.3356382274,3.7183179559,0.0907212739,0.2335662852,1.2914545985,0.5925589322,0.0064908145,0.1920250176,BRCA
GSM481003,0.8799638563,-0.1989544242,0.0254755334,0.0320045234,0.7191662518,0.7270796782,3.1463496314,1.7781610490,2.4254809572,3.1817551256,0.0281578253,0.8987187561,1.2628027667,0.9139915937,0.0248844036,0.0294458422,BRCA
GSM481004,1.6941244676,-0.2138664767,-0.0085871777,0.0449099562,0.0193255078,-0.0922277815,3.3775626123,1.9477276545,3.1795032185,3.9267773627,0.0041460976,1.9385529559,1.4357202308,1.3784796952,-0.0253498340,0.1267382545,BRCA
GSM481005,1.3275141569,-0.1704830490,0.0353970129,-0.0409488379,0.1719733257,0.5653664226,4.2742031514,1.7096590037,3.1314485852,2.9384999873,0.0219581671,0.9664781862,1.4806221995,1.0413892561,-0.0350841924,-0.0165823840,BRCA
GSM481006,1.9076361730,-0.1301296197,0.2205455596,-0.0431281451,0.1402481916,0.9353089666,4.1233930289,1.8896156942,2.6463210606,3.4570431709,0.0678653358,0.1150664893,1.2285786200,0.7988054778,-0.0094500684,0.0406471551,BRCA
GSM481007,1.3944574595,-0.1632449288,0.0681594072,0.0662185726,0.0335457215,1.4056278690,2.2763588057,1.8083422032,1.6983960855,3.5044843852,0.0370745213,-0.0943317537,1.3726604235,0.6362090450,0.0043118942,0.0180774031,BRCA
GSM481008,1.5047983901,-0.2231113640,-0.0105432316,-0.0186189177,-0.0440993239,-0.0160989082,0.5378816250,1.3660766651,1.8448846824,3.2595458327,0.0403865045,3.3999134551,1.6192650958,0.9946028649,-0.0225707609,0.0902863817,Control
GSM481009,1.3893357740,-0.4358481598,0.4388621020,-0.2482368076,-0.1444650459,-0.3630499506,4.0323480069,1.7897324362,2.5696422945,4.2810996474,0.0966595451,0.1789635189,1.4156425380,1.0994774804,0.0445180078,-0.0057883473,Control
GSM481010,1.1919253505,-0.1824565928,0.1285491438,0.0361691179,1.8046061174,1.3215012140,3.3141512126,1.5699891655,2.1991852774,3.1831661762,0.0212344029,1.4462602156,0.8968330891,1.1234489445,-0.0547676398,0.0703801281,Control
GSM481011,0.9086341541,-0.2587490313,-0.0327065625,-0.0117439930,-0.0357174514,0.1558981433,4.1469171197,2.2676373491,3.4177211500,3.9257296325,0.0644472809,0.6921014746,1.2746300809,0.8175255431,0.0015411845,-0.0178322475,Control
GSM481012,1.9919181317,-0.2072924103,0.2041939468,-0.0093955658,-0.0684495900,0.2144591031,3.0753681286,1.7901766479,2.2136609904,3.7337886690,-0.0213173916,0.1775427373,1.3478100173,1.2390074578,-0.0292796085,0.1169783038,Control
GSM481013,1.3441989942,-0.1524092977,0.0012623224,0.0289597556,0.0015527179,0.0107701686,0.3042362518,1.5908586584,1.0508842567,3.4518424571,0.0109222197,1.9843017328,1.4727811292,0.7206364752,0.0371115698,-0.0117798720,Control
GSM481014,1.7798222451,-0.1174754783,0.1120666010,-0.0379483366,0.9206911460,0.1919567845,1.2460232658,1.2832579262,1.1927149287,2.7331895529,0.0737872190,2.0235330529,1.6780114184,1.3615809340,0.0360098065,0.3854843280,BRCA
GSM481015,1.5790455117,-0.2526900420,0.0024422611,0.0195332412,0.0018309954,0.0773595616,0.7780333748,2.5266020401,1.3298895877,3.8483371138,0.0561415501,2.6720602379,1.7509533174,1.3016849353,0.0337846804,-0.0536569428,BRCA
GSM481016,1.7728150859,-0.2073132114,0.2929086208,0.0212519491,-0.0637201264,-0.1599261909,2.2263592259,1.6831280118,2.2201734506,3.0816963315,0.0225851895,3.9043441084,1.3769004788,1.7004716125,0.0552929750,0.1273338362,BRCA
GSM481017,2.3317212462,-0.1221161471,0.6883583753,0.0133386179,0.1149999660,0.0184630886,3.6344107836,1.3578632167,2.1662097207,3.0376597047,0.0463895053,1.7745930683,1.2859069448,1.1778814770,-0.0483318891,0.1321677759,BRCA
GSM481018,1.9145336449,-0.2563901569,0.1276943403,-0.0525065740,0.0288337055,0.8214644492,4.1723300666,2.0887119538,3.2042736709,3.6735891997,0.0854448077,0.7877718232,1.6621538226,0.6199183923,0.0044500879,0.1665033876,BRCA
GSM481019,1.3002759664,-0.2261977277,0.0060348028,-0.0105003043,0.0238181070,0.8608238026,3.7211972923,2.0464806491,2.4568885829,2.7839671075,0.0620879901,2.8169062402,0.9131713785,1.2269082941,0.0135941561,0.1972348288,BRCA
