@relation data

@attribute id string
@attribute 153 numeric
@attribute 1605 numeric
@attribute 1742 numeric
@attribute 2048 numeric
@attribute 207 numeric
@attribute 2770 numeric
@attribute 2776 numeric
@attribute 324 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3760 numeric
@attribute 3762 numeric
@attribute 3765 numeric
@attribute 427 numeric
@attribute 5308 numeric
@attribute 5594 numeric
@attribute 5806 numeric
@attribute 5879 numeric
@attribute 6010 numeric
@attribute 6261 numeric
@attribute 820 numeric
@attribute 859 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.1852568386,2.1012469530,0.3149674230,0.2627328906,2.3584245311,0.6288589894,0.4478188096,0.0387382352,0.2178563230,-0.0355535233,0.0663673716,-0.1085960651,0.0246374187,0.0725373334,1.0762697189,0.6936653244,0.3768321643,3.4338029756,3.2701125443,0.0227785978,0.0166753955,-0.0440734956,-0.0571084849,BRCA
GSM481003,-0.1088825874,2.1810374294,0.3193012522,0.8584753257,2.5114432043,0.8103868588,0.2624370770,0.0567640029,0.0514344826,-0.0627746906,0.4280975269,-0.1122310973,0.0580231415,0.0364615439,1.0138575851,0.0485051640,0.4223379152,2.2812910081,3.4451596026,-0.0480037108,-0.0505495833,-0.0178750042,-0.0700971440,BRCA
GSM481004,-0.1616633741,1.8448974701,0.2846439308,0.5064544733,2.2194539971,0.8890818098,0.3193705141,0.0156502626,-0.0097076942,-0.0462495909,0.4999212028,-0.0772627148,0.0484445545,0.0506503556,1.1264004755,0.5617744869,0.5495924441,4.1268195311,3.1503309594,0.0010089994,0.0015084218,-0.0908300334,-0.0591426097,BRCA
GSM481005,-0.1103263266,2.0004497065,0.3263437854,0.2134509836,2.3890128664,0.9670564680,0.5904648845,0.1923242811,0.1994229225,0.0021436654,0.1212341356,-0.0904623089,0.0081965605,0.0052997089,1.3082428081,-0.1350840951,0.4403047296,2.6607217259,3.0240586301,-0.0721601101,-0.0057684174,-0.0641352383,-0.0756191029,BRCA
GSM481006,-0.1555375771,2.6187914119,0.3762047817,0.5170728783,2.7993582883,1.2209734655,0.6643883944,0.0629272980,0.1351932498,0.0168171378,0.2181934865,-0.1059191358,0.0548383412,-0.0512827281,1.3912580079,-0.0590833068,0.3909603753,2.9431977538,3.3005572359,0.0079141982,0.0265425251,-0.1113843429,-0.1072431319,BRCA
GSM481007,-0.1981923498,2.1547419884,0.4561188471,0.4945416311,2.4604020782,1.1343356063,0.3499374598,0.2163079727,0.0550178691,-0.0743076288,0.3613447715,-0.0773612424,0.0639973074,-0.0115373216,1.3814983726,-0.1068653911,0.2606000659,2.4385874799,3.0947886640,-0.0076362946,-0.0709839264,-0.0848310849,-0.1269637417,BRCA
GSM481008,-0.1388508428,1.4691905651,0.3784921228,0.6236502800,2.1300801171,0.9561627172,0.3171693577,0.1321390251,0.0515839298,-0.0320775752,0.3614642392,-0.1459368854,0.0699140219,0.0143333242,0.6375229665,0.1070143061,0.4047704326,2.4366473887,3.2627433132,0.0020144128,-0.0303771235,-0.0080047101,-0.1321987081,Control
GSM481009,-0.1371940618,1.8982037499,0.0014383669,0.2531449715,1.7882246540,0.7515524406,0.4197121219,0.0385478688,0.2000191124,-0.0548121327,0.1931102983,-0.1220137866,-0.1038831287,-0.0302347128,1.0948197509,-0.0859485700,0.2795271149,2.9885972606,3.2104844170,-0.0174724006,-0.1740266306,-0.1449772045,-0.1986190173,Control
GSM481010,-0.1239892322,1.8748446774,0.3254186961,0.3988981935,2.1086231072,1.4438292494,0.6331500416,0.0640800452,0.4681226672,0.0048748811,0.1122889133,-0.1073289830,0.0273172622,-0.0900146285,1.2822675097,-0.1534437910,0.5158594621,3.2694953547,3.1837559010,-0.0078240518,-0.0156223359,-0.1161107920,-0.1519990771,Control
GSM481011,-0.1907021195,1.8327166929,0.3518560062,0.3663352276,2.7272794777,0.7541625414,0.2530173084,0.0466596353,0.0141741859,-0.1155827556,0.0571182206,-0.0431503253,0.0180336554,0.0100987621,0.9585376115,-0.1245865751,0.3978262835,2.4669961531,3.1741475263,-0.0517069724,-0.0238917121,-0.0817198325,-0.1105887702,Control
