@relation data

@attribute id string
@attribute 2147 numeric
@attribute 2153 numeric
@attribute 2159 numeric
@attribute 2162 numeric
@attribute 2165 numeric
@attribute 2243 numeric
@attribute 2244 numeric
@attribute 2266 numeric
@attribute 462 numeric
@attribute 5196 numeric
@attribute 5197 numeric
@attribute 5624 numeric
@attribute 5627 numeric
@attribute 7056 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.2142724890,-0.0866935346,0.0790933834,-0.0875431200,-0.1271836391,-0.1337402769,-0.1338066185,-0.0093080291,-0.1680546724,0.1091476778,-0.3008643703,-0.0862982028,0.8072675267,0.0816427182,BRCA
GSM481003,-0.1989544242,-0.0665179614,-0.1726447477,-0.0702441079,-0.2365634114,-0.1309632186,-0.1040900125,-0.0739448218,-0.0969603606,0.1806614782,-0.1891365862,0.0082387743,0.9846078753,0.6744190734,BRCA
GSM481004,-0.2138664767,-0.0565917602,0.2527443980,-0.0673217343,-0.1674263830,-0.1464092568,-0.0766112734,-0.0318216407,-0.1198663063,0.2221729152,-0.2473456727,-0.0346012884,0.3461685877,0.1544832262,BRCA
GSM481005,-0.1704830490,-0.0860241149,0.3290643361,-0.1416255637,-0.1650039690,-0.0965031531,-0.1340541364,-0.0281883657,-0.0403542754,0.1842067655,-0.2400857889,-0.0004546204,0.7783004943,-0.0252987838,BRCA
GSM481006,-0.1301296197,-0.0879177564,0.0309310308,-0.1140688804,-0.1115902816,-0.1302992665,-0.1443073794,-0.1003913861,-0.1282146232,-0.0769754833,-0.1285745370,0.0351855483,1.4401814540,0.1641940695,BRCA
GSM481007,-0.1632449288,-0.0393462078,-0.0875779132,0.0009496239,-0.0394665193,-0.1447376906,-0.1059853564,-0.0382484025,-0.1216097282,0.3249432327,-0.1762339041,0.0237651202,1.5416547460,1.5858072854,BRCA
GSM481008,-0.2231113640,-0.0864305712,0.0479678588,-0.0900205340,-0.1829959504,-0.1204742205,-0.1344527091,-0.0526968611,-0.1023613446,0.1463205170,-0.1725571512,-0.0028021964,0.5202826657,0.5861314064,Control
GSM481009,-0.4358481598,0.0197437958,-0.1922885743,-0.0627613166,-0.2426962286,-0.1098639981,-0.2159782159,-0.0546535244,-0.1630123932,0.0021183130,-0.2110363509,-0.0922327613,1.3519374330,0.0175878518,Control
GSM481010,-0.1824565928,-0.0611192310,0.0310692733,-0.0993298349,-0.0716798764,-0.0944624883,-0.0999778244,-0.0886922837,-0.0682744242,-0.0602959712,-0.1180106603,0.0426389943,1.3907128177,0.4620715427,Control
GSM481011,-0.2587490313,-0.0398322448,0.3018793699,-0.0030264426,-0.1543174377,-0.0686773083,-0.1072986642,0.0151894431,-0.1119110086,0.2238506452,-0.2218957481,0.0296908381,0.7485146323,0.1256905148,Control
GSM481012,-0.2072924103,-0.0383760268,0.2178767042,-0.0634420040,-0.0793969330,-0.1055382308,-0.1204782099,-0.0228121431,-0.1392773609,0.1712565195,-0.2134426506,-0.0266733883,1.5377372503,0.1968565270,Control
GSM481013,-0.1524092977,-0.0818362083,0.0829311113,-0.1067287731,-0.1343625719,-0.0691702739,-0.0453892943,-0.1395414510,-0.1355285990,0.0350124138,-0.0946838979,0.0050075128,0.2677286280,0.1603202629,Control
GSM481014,-0.1174754783,-0.0334615562,-0.0466040473,-0.0310465866,-0.1047645789,-0.1114704386,-0.1126806579,0.0216229654,-0.1306195164,-0.1073435048,-0.1499949103,-0.0247771016,1.8075788817,0.6173152154,BRCA
GSM481015,-0.2526900420,-0.0686102473,1.1759101514,-0.0311560765,-0.1428018094,-0.1119901422,-0.1159707262,-0.0138230163,-0.1418381754,0.0814337385,-0.0564889062,0.0273135208,1.3143494527,0.1144943448,BRCA
GSM481016,-0.2073132114,-0.0715794261,0.0175658559,-0.0726597235,-0.1052749504,-0.1250951846,-0.0685094022,0.0062175365,-0.0718597406,0.2018855023,-0.1452210220,-0.0463566763,0.3474921980,0.0156979824,BRCA
GSM481017,-0.1221161471,-0.0719900848,0.2287934778,-0.1661750246,-0.1092372409,-0.1257583008,-0.1581278831,-0.0518055836,-0.1167322081,-0.0877503630,-0.1436424309,-0.0468409663,1.6319673457,0.4969527578,BRCA
GSM481018,-0.2563901569,-0.0034759581,0.8684480058,-0.0667813803,-0.1771757196,-0.1250526257,-0.1043914516,0.0785906241,-0.1089132899,0.2172656408,-0.3460384686,-0.0850887836,0.5099628867,0.8534639916,BRCA
GSM481019,-0.2261977277,-0.0430853376,-0.1260211633,-0.0902389455,-0.1510739859,-0.0907216659,-0.1289979314,-0.0929006128,-0.1196404626,0.9658737878,0.0266609212,-0.0390422733,1.5975425243,1.4714813292,BRCA
