@relation data

@attribute id string
@attribute 3265 numeric
@attribute 5781 numeric
@attribute 6774 numeric
@attribute 5894 numeric
@attribute 6772 numeric
@attribute 3845 numeric
@attribute 8440 numeric
@attribute 5159 numeric
@attribute 6714 numeric
@attribute 5154 numeric
@attribute 7529 numeric
@attribute 5605 numeric
@attribute 5155 numeric
@attribute 5156 numeric
@attribute 5604 numeric
@attribute 9564 numeric
@attribute 5921 numeric
@attribute 1398 numeric
@attribute 5290 numeric
@attribute 2889 numeric
@attribute 5291 numeric
@attribute 2886 numeric
@attribute 4893 numeric
@attribute 1399 numeric
@attribute 5335 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 6777 numeric
@attribute 6776 numeric
@attribute 6778 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute 4690 numeric
@attribute Class {Control,BRCACancer}

@data
E01,0.2755,0.2651,1.2341,1.3234,1.9604,1.0913,0.491,0.0718,0.2853,0.0372,2.5168,0.3564,0.1355,0.019,0.4081,0.0404,0.6038,0.5577,0.9334,0.5338,0.9766,-0.0585,3.0096,1.6523,1.2408,1.4031,0.7767,0.8678,0.8429,2.2865,1.0877,0.133,0.5953,1.5713,0.559,BRCACancer
E02,0.4329,0.3733,1.2589,1.5839,2.1398,1.1422,0.8045,0.1775,0.525,0.7077,2.1459,0.3982,0.257,0.0724,0.5434,0.0951,0.9393,0.7568,1.4187,0.685,1.4768,0.0099,3.2283,2.1117,1.373,1.4048,1.0066,1.1104,1.0079,2.0691,1.3123,0.3311,0.8881,1.5948,0.6979,Control
E03,0.4693,0.3843,1.3131,1.3712,2.0951,1.2796,0.5869,0.2269,0.521,0.5064,2.3878,0.3878,0.288,0.0514,0.5501,0.1023,0.6403,0.7815,1.0946,0.5893,1.2558,-0.04,2.9213,2.1012,1.3944,1.5979,1.1335,1.0382,1.1542,2.5675,1.0162,0.393,0.5972,1.8187,0.5254,Control
E04,0.5544,0.3417,1.2927,1.6953,2.0664,1.1433,0.8247,0.1248,0.6108,0.7521,2.3767,0.5826,0.3533,0.0433,0.5435,0.1463,0.9014,0.8229,1.2981,0.6134,1.4772,-0.0232,3.1107,2.1257,1.7528,1.5412,1.2731,1.211,1.2513,2.3923,1.206,0.4236,0.8595,1.7083,0.6666,Control
E05,0.3934,0.3269,1.0775,1.4116,1.857,1.0923,0.7082,0.2652,0.2376,0.6264,2.012,0.2941,0.1331,0.0846,0.3906,0.1309,0.9195,0.6141,1.3184,0.5284,1.5197,-0.0248,2.8054,1.8124,1.3984,1.227,0.8005,0.9621,0.8811,1.7647,1.3142,0.2696,0.9182,1.4644,0.6242,Control
E06,0.1063,0.2491,1.0728,1.313,2.195,1.0414,0.4875,0.2367,0.2431,0.297,1.9203,0.135,-0.0166,0.0976,0.4472,0.0336,0.7608,0.4836,1.0115,0.5838,1.1302,-0.1011,2.4898,1.3626,0.585,1.2853,0.4629,0.7187,0.8027,1.7415,1.0073,-0.038,0.7624,1.4397,0.5261,BRCACancer
E07,0.4881,0.4372,1.2529,1.6138,1.8636,0.9523,0.6506,0.1381,0.6886,0.651,2.3342,0.5533,0.3384,0.0565,0.513,0.0906,0.8107,0.7479,1.1507,0.6202,1.5482,0.0202,3.1658,2.0679,1.2295,1.5114,0.9472,1.0037,1.1035,2.357,1.0966,0.3373,0.8198,1.6894,0.4793,BRCACancer
E08,0.4382,0.3314,1.3526,1.5744,2.5096,1.2611,0.7116,0.2018,0.6175,0.5388,2.5791,0.4586,0.2886,-0.0066,0.5849,0.108,0.8508,0.7738,1.3302,0.6554,1.4672,-0.0476,3.3109,2.1449,1.5255,1.5283,1.0552,1.1652,1.1578,2.4895,1.2404,0.3184,0.8485,1.6854,0.5581,Control
E09,0.5013,0.2919,1.2841,1.3707,1.7716,1.1738,0.7254,0.1725,0.5432,0.5771,2.4024,0.5049,0.2384,0.035,0.439,0.153,0.713,0.772,1.2287,0.5845,1.3514,-0.0217,2.7718,2.2312,1.447,1.5643,1.0742,1.1176,1.0264,2.1891,1.1152,0.3153,0.7464,1.6831,0.5759,BRCACancer
E10,0.4769,0.4742,1.3058,1.7265,2.1909,1.3865,0.812,0.2944,0.4581,0.5714,2.377,0.4171,0.0918,0.0849,0.7321,0.0649,1.0529,0.8093,1.4286,0.9099,1.5981,-0.029,3.2199,1.919,1.24,1.6731,0.9698,1.1407,1.0384,2.2273,1.3277,0.2736,1.0414,1.7996,0.7721,BRCACancer
E11,0.3426,0.31,1.2149,1.3725,1.7744,1.0683,0.5653,0.1834,0.4465,0.6169,2.1574,0.3011,0.2063,0.0904,0.4051,0.1251,0.6029,0.6879,1.0373,0.5156,1.3977,-0.0216,2.9702,2.0774,1.2198,1.3961,0.8395,0.9202,0.9642,1.9472,1.0308,0.2334,0.6365,1.577,0.5057,Control
E12,0.2372,0.3687,1.0302,1.1324,1.4813,0.841,0.3694,0.1614,0.2474,0.1991,2.1882,0.2158,0.0765,-0.0078,0.3941,0.0736,0.4695,0.4609,0.8651,0.427,1.052,-0.1056,2.9403,1.5558,0.8554,1.2321,0.6402,0.6799,0.751,1.8884,0.8782,0.1557,0.4659,1.5831,0.4225,BRCACancer
F01,0.4206,0.4673,1.3793,1.6937,2.2008,1.3064,0.8771,0.1134,0.4716,0.4849,2.3828,0.4871,0.2301,0.0543,0.6809,0.0726,0.9998,0.85,1.4093,0.831,1.369,-0.0461,2.5311,1.9661,1.7929,1.6107,1.167,1.3935,1.3383,2.3986,1.321,0.3173,0.9704,1.6926,0.7003,Control
F02,0.5375,0.414,1.3236,1.7591,2.0483,1.2242,0.8186,0.2521,0.4811,0.502,2.4366,0.5672,0.247,0.0414,0.5864,0.1295,1.0783,0.9163,1.3948,0.6875,1.4385,0.036,2.9993,2.0503,1.5963,1.5449,1.1417,1.2488,1.3183,2.404,1.3576,0.3599,0.9519,1.6993,0.7024,Control
F03,0.3449,0.2936,1.2465,1.4945,1.7985,1.1223,0.5663,0.2582,0.5169,0.6195,2.2755,0.3851,0.3198,0.0322,0.4162,0.0692,0.7006,0.92,1.2505,0.571,1.4397,0.0068,2.8604,1.9993,1.2985,1.3953,1.0058,1.0207,1.2113,2.245,1.0568,0.2776,0.7463,1.7135,0.5816,Control
F04,0.3469,0.5214,1.3191,1.6127,2.1034,1.3493,0.8143,0.1989,0.4553,0.3663,2.5522,0.449,0.1559,1e-04,0.6779,0.0708,0.909,0.8737,1.203,1.0198,1.1975,-0.0776,2.4474,1.8603,1.3879,1.6199,0.9111,1.1988,1.1464,2.3198,1.2974,0.1627,0.997,1.7677,0.6623,Control
F05,0.4087,0.4103,1.3099,1.7212,2.3019,1.25,0.7154,0.1833,0.6132,0.6431,2.2905,0.3417,0.251,0.0411,0.5147,0.171,0.8329,0.7428,1.3085,0.5951,1.5404,0.0272,3.0563,1.981,1.4998,1.5073,1.0555,1.1092,1.1657,2.3311,1.2154,0.2378,0.7676,1.6615,0.7055,Control
F06,0.2371,0.2705,1.2043,1.3791,1.6339,1.1556,0.5026,0.1689,0.5198,0.5641,2.0596,0.2911,0.1738,0.0828,0.4672,0.0683,0.6675,0.6287,1.0146,0.452,1.507,-0.0256,2.6599,1.7966,0.9346,1.3651,0.9441,0.7989,1.0598,2.1272,0.9194,0.1844,0.5554,1.5601,0.5753,Control
F07,0.3191,0.4967,1.3011,1.5711,1.9783,1.1583,1.1134,0.0459,0.4197,0.441,2.1958,0.3625,0.1823,-0.0076,0.6281,0.1412,1.0493,0.7336,1.4476,0.8947,1.3256,0.0419,2.6959,1.8424,1.6669,1.5015,0.9762,1.2443,1.2013,2.088,1.44,0.2852,1.0482,1.7124,0.745,Control
F09,0.5695,0.4545,1.3285,1.8769,2.0686,1.3589,0.6901,0.1808,0.5526,0.5587,2.3248,0.4992,0.2859,0.035,0.5816,0.1139,1.0083,0.9089,1.4419,0.6802,1.5215,-0.0241,3.2044,2.0524,1.5015,1.6157,1.302,1.1607,1.3688,2.49,1.2745,0.4084,0.9535,1.6961,0.7526,Control
F10,0.4589,0.4528,1.3907,1.8179,2.5602,1.3575,0.8992,0.3111,0.6748,0.6426,2.3321,0.4468,0.2033,0.0019,0.6598,0.1158,1.1104,0.8897,1.5371,0.8064,1.6226,0.0464,3.1927,2.043,1.4724,1.6602,1.2103,1.1596,1.2975,2.453,1.4192,0.4143,1.1028,1.7674,0.8527,Control
F11,0.4491,0.331,1.3147,1.563,1.9059,1.2845,0.5186,0.315,0.569,0.5074,2.4573,0.4699,0.1519,0.044,0.4879,0.1194,0.7336,0.9031,1.1408,0.5603,1.4706,-0.016,2.9429,2.0835,1.2777,1.5684,1.1665,1.0496,1.2488,2.5608,1.0463,0.3258,0.629,1.7113,0.5539,Control
F12,0.309,0.5026,1.3553,1.7082,2.0998,1.2746,0.8558,0.1635,0.3841,0.3391,2.366,0.4032,0.1039,0.0347,0.829,0.0134,1.0897,0.7765,1.416,1.0879,1.5205,-0.0457,2.7439,1.8123,1.2802,1.6505,0.9593,1.143,1.1022,2.1583,1.4184,0.1702,1.0312,1.871,0.8368,Control
G01,0.3893,0.3808,1.2417,1.4293,1.7731,1.1108,0.5765,0.2246,0.5202,0.3485,2.2649,0.505,0.1139,0.0174,0.6109,0.1227,0.8402,0.7614,1.2117,0.7821,1.4073,-0.0209,2.9514,1.7761,0.9302,1.5528,0.9913,0.8855,1.19,2.153,1.1588,0.322,0.7577,1.6799,0.5449,Control
