@relation data

@attribute id string
@attribute 4173 numeric
@attribute 4172 numeric
@attribute 4175 numeric
@attribute 4174 numeric
@attribute 84296 numeric
@attribute 4176 numeric
@attribute 9837 numeric
@attribute 51659 numeric
@attribute 8318 numeric
@attribute 84515 numeric
@attribute 4171 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.4565,0.788,0.9857,1.0037,0.1032,1.4817,0.1971,0.0257,0.045,0.7065,0.4132,Control
A02,0.3615,0.6,0.6678,0.8758,0.0423,1.1904,0.0733,-0.1699,0.01,0.3835,0.2821,Control
A03,0.5726,0.7343,0.9903,1.1697,0.0869,1.319,0.1957,-0.1482,0.0675,0.5521,0.3834,Control
A04,0.3725,0.6015,0.826,1.026,0.1034,1.2993,0.0688,-0.079,-0.0619,0.3751,0.3431,Control
A05,0.4319,0.7094,0.9458,1.1395,0.0521,1.4389,0.1374,-0.128,0.0718,0.4774,0.3894,Control
A06,0.3802,0.6382,0.7717,0.9665,0.0163,1.2901,0.0438,0.0128,0.0177,0.4317,0.3386,Control
A07,0.4826,0.7192,0.9225,1.0081,0.1394,1.3969,0.1299,-0.1057,0.0468,0.4825,0.3804,Control
A08,0.4312,0.6932,0.8827,0.8645,0.0299,1.2526,0.066,-0.0768,0.0574,0.6165,0.2229,Control
A09,0.3506,0.6185,0.8811,1.0055,0.0676,1.2673,0.0544,0.0291,0.0782,0.4808,0.297,Control
A10,0.3403,0.6597,0.8586,0.9451,0.0365,1.2472,0.1015,-0.1335,0.023,0.3742,0.2809,Control
A11,0.2228,0.4547,0.6649,0.9502,-0.0087,0.9638,0.2434,-0.1405,0.0326,0.4734,0.1501,Control
A12,0.3053,0.4392,0.6503,0.6001,0.0526,0.9552,0.0127,-0.1965,0.1275,0.009,0.2853,Control
B01,0.4501,0.6005,0.8822,0.7837,0.0261,1.3763,0.0017,-0.1772,0.209,0.3987,0.2231,Control
B02,0.5746,0.7585,1.0389,1.1744,0.1698,1.5462,0.0958,-0.0772,0.1035,0.4496,0.4098,Control
B03,0.4382,0.6413,0.9269,0.9694,-0.0203,1.3594,0.0388,-0.087,0.1569,0.4701,0.2616,BRCACancer
B04,0.3557,0.554,0.711,0.7722,0.047,1.2078,0.0343,-0.0496,-0.0356,0.3958,0.2301,BRCACancer
B05,0.4454,0.5846,0.927,0.9025,0.1176,1.1826,0.0601,-0.0498,0.1132,0.2493,0.4728,BRCACancer
B06,0.2116,0.5576,0.6711,0.5168,-0.0332,1.1649,-0.0887,-0.2134,-0.049,0.2196,0.0443,BRCACancer
B07,0.5128,0.7257,1.0448,1.0142,0.0899,1.6304,0.0362,-0.1098,0.0447,0.6522,0.3571,BRCACancer
B08,0.3426,0.5004,0.7707,0.9774,0.0164,1.1882,0.1609,-0.1189,0.0269,0.4962,0.2219,Control
B09,0.1836,0.3385,0.6178,0.6803,0.033,1.235,-0.0144,-0.088,0.0635,0.3952,0.1214,Control
B10,0.3449,0.4396,0.5903,0.5869,-0.0155,1.0816,-0.0015,-0.0224,0.0644,0.2392,0.244,Control
B11,0.3963,0.4649,0.7272,0.6963,0.0364,1.1066,-0.0116,0.0415,0.0761,0.3858,0.2666,Control
B12,0.158,0.2301,0.3515,0.3945,0.0728,1.0056,-0.12,-0.1571,-0.0233,0.1986,0.0919,Control
C01,0.4377,0.6406,0.8947,1.1433,0.0889,1.3932,0.1298,-0.1275,0.0557,0.448,0.3131,BRCACancer
C02,0.4513,0.6575,0.8188,1.0223,0.1942,1.4547,0.0584,-0.0531,0.0437,0.489,0.4325,BRCACancer
C03,0.4824,0.7224,0.8914,1.1747,0.1832,1.6553,0.1221,-0.0751,0.0508,0.5245,0.4501,BRCACancer
C04,0.2124,0.3229,0.5252,0.6709,0.0373,0.9192,0.0499,-0.1211,-0.0507,0.1765,0.1375,Control
C05,0.2362,0.3537,0.4905,0.6621,-0.039,1.0306,0.1433,-0.0918,-0.0069,0.2041,0.1724,BRCACancer
C06,0.1314,0.0097,0.1415,0.2404,-0.0845,0.489,-0.0475,-0.148,0.1519,-0.154,0.0256,Control
C07,0.2483,0.5063,0.6593,0.8396,0.0514,1.1559,0.0414,-0.0883,0.0127,0.2302,0.2355,Control
C08,0.3353,0.6207,0.8536,1.0232,0.0493,1.2874,0.0829,-0.1201,0.0657,0.4532,0.2839,Control
C09,0.2184,0.4516,0.5894,0.7969,-0.0043,1.2914,0.1038,-0.1147,8e-04,0.1866,0.2504,Control
C10,0.3199,0.5071,0.7143,0.7834,0.0376,1.3649,0.038,-0.1143,-0.0315,0.1887,0.3632,BRCACancer
C11,0.3246,0.5514,0.7875,0.9766,0.0321,1.3782,0.0544,-0.0145,0.0248,0.4558,0.3447,Control
C12,0.0991,0.2699,0.4186,0.5803,-0.033,1.1627,0.0199,-0.059,0.0166,0.0746,0.157,BRCACancer
D01,0.142,0.4156,0.5077,0.8628,-0.0446,1.3307,-0.0154,-0.1022,0.0816,0.3104,0.1053,BRCACancer
D02,0.262,0.4906,0.6558,0.9773,0.0171,1.358,0.1508,-0.1096,-0.0331,0.2736,0.3135,BRCACancer
D03,0.2,0.406,0.5456,0.8583,0.0555,1.2865,0.0731,-0.0079,0.0288,0.2002,0.1915,BRCACancer
D04,0.2382,0.443,0.5637,0.8501,-0.0092,1.2056,0.1374,-0.085,0.0296,0.134,0.2616,BRCACancer
D05,0.2941,0.5349,0.6309,0.7984,0.0984,1.2877,-0.0084,-0.1468,-0.0241,0.1859,0.2273,BRCACancer
D06,0.3401,0.6218,0.7109,1.0475,0.0293,1.4846,0.1109,-0.1288,0.0894,0.5226,0.2892,BRCACancer
D07,0.2686,0.5921,0.776,0.9873,0.0264,1.5363,0.0619,-0.0965,0.033,0.366,0.367,Control
D08,0.2402,0.4168,0.4855,0.7234,-0.017,1.0811,-0.0143,-0.1308,0.0597,0.2301,0.213,Control
D09,0.3366,0.5167,0.749,0.9067,0.0197,1.3101,0.0081,-0.1784,0.0535,0.1739,0.3238,Control
D10,0.2515,0.3688,0.5915,0.7773,-0.0113,0.9615,0.0484,-0.0626,0.177,0.2569,0.3391,Control
D11,0.0836,0.1898,0.2659,0.4369,-0.1262,0.6448,0.1169,-0.2434,0.1577,0.0434,0.0486,Control
D12,0.1387,0.356,0.4619,0.7552,0.0059,1.0289,0.0576,-0.0041,0.1206,0.251,0.1328,Control
E01,0.2341,0.4184,0.5334,0.7739,0.0319,1.0877,0.067,-0.1114,-0.018,0.2081,0.2003,BRCACancer
E02,0.4042,0.7508,0.9259,0.9858,0.0564,1.5216,0.0604,-0.1788,0.0474,0.3643,0.4115,Control
E03,0.2835,0.4462,0.7001,1.0772,0.0105,1.3295,0.0447,0.0114,0.0228,0.3854,0.2977,Control
E04,0.287,0.5924,0.7404,1.0921,0.1481,1.6368,0.0137,-0.0833,0.0149,0.3662,0.2822,Control
E05,0.3987,0.6025,0.977,0.806,0.0572,1.4103,-0.0583,-0.1461,0.0699,0.3518,0.4043,Control
E06,0.2849,0.4257,0.5371,0.5763,0.0122,1.0155,0.0608,-0.2109,0.0782,0.1508,0.2269,BRCACancer
E07,0.3444,0.5002,0.6913,0.9452,0.0271,1.4581,0.0729,-0.0632,-0.0147,0.2775,0.2672,BRCACancer
E08,0.3377,0.5386,0.7559,1.0521,-0.0089,1.5432,0.1262,-0.0721,0.0219,0.4073,0.3168,Control
E09,0.344,0.5809,0.7158,0.9026,0.0157,1.3291,0.022,-0.139,0.0122,0.2881,0.339,BRCACancer
E10,0.4724,0.6886,0.9459,1.0645,0.0751,1.4203,0.1339,-0.0331,0.0718,0.5347,0.4407,BRCACancer
E11,0.1589,0.4465,0.7229,0.7175,-0.0094,1.107,0.0447,-0.1899,0.0933,0.1809,0.1893,Control
E12,0.1273,0.3521,0.4428,0.6584,-0.0779,1.1478,0.035,0.057,-0.0016,0.2557,0.1414,BRCACancer
F01,0.4028,0.6889,0.77,1.0524,0.1291,1.3847,0.0468,-0.1097,0.0187,0.527,0.4527,Control
F02,0.4567,0.8615,0.964,1.1886,0.0844,1.6839,0.1128,-0.1175,0.0615,0.471,0.4877,Control
F03,0.2986,0.6696,0.7894,1.0069,0.0104,1.2475,-0.0227,-0.2625,-0.0769,0.3648,0.2461,Control
F04,0.2287,0.5552,0.4924,0.8526,-0.0294,1.2825,-0.0213,-0.152,0.0861,0.4603,0.1524,Control
F05,0.3386,0.6306,0.7998,1.0668,0.0944,1.402,0.0935,-0.0794,0.0813,0.4096,0.3363,Control
F06,0.4572,0.5539,0.7553,0.9344,-0.0248,1.175,0.1096,-0.1046,0.1082,0.1874,0.489,Control
F07,0.2658,0.7531,0.8277,0.9431,0.0638,1.5072,0.0204,-0.0867,0.019,0.4088,0.3656,Control
F09,0.4542,0.8653,0.9055,1.2093,0.1249,1.6254,0.1166,-0.0992,0.033,0.4952,0.427,Control
F10,0.39,0.7317,0.8657,1.1261,0.082,1.6315,0.1046,-0.0802,0.0951,0.4248,0.3813,Control
F11,0.3321,0.5599,0.6859,1.0436,0.0372,1.2736,0.0358,-0.0994,0.0179,0.3751,0.28,Control
F12,0.2939,0.6739,0.697,0.9263,-0.0454,1.2808,-0.0245,-0.1951,0.0085,0.4804,0.2415,Control
G01,0.2898,0.5298,0.5447,0.9437,-0.0396,1.106,0.0611,-0.2034,0.179,0.2496,0.2388,Control
G02,0.2974,0.4151,0.5959,0.7945,-0.0122,1.286,0.1047,-0.1067,0.0492,0.3169,0.2668,Control
