@relation data

@attribute 22978 numeric
@attribute 7498 numeric
@attribute 7295 numeric
@attribute 7298 numeric
@attribute 7296 numeric
@attribute 159 numeric
@attribute 158 numeric
@attribute 51733 numeric
@attribute 2745 numeric
@attribute 8833 numeric
@attribute 51727 numeric
@attribute 4860 numeric
@attribute 50484 numeric
@attribute 1723 numeric
@attribute 56474 numeric
@attribute 3251 numeric
@attribute 203 numeric
@attribute 204 numeric
@attribute 978 numeric
@attribute 2618 numeric
@attribute 270 numeric
@attribute 272 numeric
@attribute 56953 numeric
@attribute 1854 numeric
@attribute 271 numeric
@attribute 3614 numeric
@attribute 3615 numeric
@attribute 9153 numeric
@attribute 4833 numeric
@attribute 9154 numeric
@attribute 4830 numeric
@attribute 471 numeric
@attribute 4831 numeric
@attribute 1716 numeric
@attribute 2987 numeric
@attribute 132 numeric
@attribute 2030 numeric
@attribute 2936 numeric
@attribute 51292 numeric
@attribute 6240 numeric
@attribute 6241 numeric
@attribute 26289 numeric
@attribute 2766 numeric
@attribute 1807 numeric
@attribute 51251 numeric
@attribute 1890 numeric
@attribute 1841 numeric
@attribute 1806 numeric
@attribute 3177 numeric
@attribute 1503 numeric
@attribute 7372 numeric
@attribute 7371 numeric
@attribute 64078 numeric
@attribute 7083 numeric
@attribute 4907 numeric
@attribute 7084 numeric
@attribute 122622 numeric
@attribute 7378 numeric
@attribute 100 numeric
@attribute 9615 numeric
@attribute 5198 numeric
@attribute 353 numeric
@attribute 790 numeric
@attribute 93034 numeric
@attribute 5471 numeric
@attribute 10606 numeric
@attribute 84618 numeric
@attribute 30833 numeric
@attribute 1635 numeric
@attribute 1633 numeric
@attribute 83549 numeric
@attribute Class {Control,BRCA}

@data
10.12088945,7.831198166,12.10275253,7.858977362,8.8890561645,8.949406684,11.97142151,5.194964872,9.277375241,10.54355899,9.8545512705,9.449938467,5.99710475,6.161411252,7.71041795075,9.0712946915,8.293978658,9.94749813233,7.505535937,7.78487978833,8.893893904,5.74251565475,6.137099374,8.776342606,5.37424445233,6.72127818467,13.22219118,5.099517451,11.67059663,5.510714769,8.63693291733,12.02214941,8.0352672646,9.5675012985,12.83735302,6.69779971125,8.79807747367,7.296724643,8.87489313333,11.94573106,5.659219053,6.95672934,7.921991334,7.038208781,9.1091431445,11.1331886555,7.5537486635,7.868546526,7.625930024,8.66980731,6.099301122,9.2623422,6.399688614,8.114602741,9.209600263,9.651011821,6.76343131833,7.30867047567,9.009465537,5.35386248,8.570881384,11.45032412,9.0607102,5.1981917385,8.694463343,8.92917955633,5.224977213,11.4706641,10.1036243885,6.6485865845,8.551815066,BRCA
10.49423086,7.178966366,12.5439804,8.549265941,9.7147129015,9.799297095,11.68597092,5.802588255,9.025417223,10.45584633,9.7037805825,9.062674312,7.2353025745,6.426348822,7.54002075575,10.144409093,8.302091812,9.684157478,6.946412501,7.91479169667,8.811375597,5.6299771185,6.1817045,8.77334325033,5.19987490167,6.678845043,12.48456748,5.163711306,11.42322901,5.53163939467,8.62571003167,11.11140976,8.1379242134,9.737826998,12.29067992,7.33834701725,8.73048048367,7.1817650325,8.76427032333,11.98737426,6.273894067,7.38361148333,6.969476102,6.236976265,9.406571626,10.504941043,7.446726357,7.660194049,7.565466039,8.183475504,6.221109164,9.287309018,8.155717773,8.75727426,7.958293333,9.101214823,6.60655091067,7.184400585,8.707368731,5.142424925,8.823813933,10.545944245,8.021647846,5.0404448705,8.45863333,9.26591043933,4.632010888,11.16513329,10.5381967465,7.460022291,7.903672692,Control
10.26174268,7.619781863,11.86434298,8.189430636,9.6297510595,9.562584696,11.69812525,5.848755155,9.504750041,10.55803347,9.1159326855,9.089570397,6.669606693,6.737273109,7.63501096375,9.770764066,8.334754988,9.969692369,7.41187347,8.13360145267,7.125209709,5.74537098125,6.042212717,8.710718794,5.53242019733,7.370633651,12.46365343,5.185679507,11.75795051,5.522330428,8.52918561433,11.21484138,8.1476722974,9.50229818425,12.45954952,7.5097051345,9.08230140433,7.8257500675,8.49919932367,12.16288073,5.781629373,9.100621368,7.507995028,5.605339686,9.20430215,10.496353574,7.201777188,8.036037752,7.857205221,8.420308831,6.454262788,9.062910366,7.909294774,7.3187261,8.28785217,9.691255469,6.835411809,7.330249696,9.122000391,5.272407006,8.873391145,10.5435328,8.096229069,4.9823300605,8.486876366,8.959744749,5.564234295,11.12925744,10.0341538045,7.4703099275,7.731032373,Control
9.669284207,7.434004992,12.1476375,7.261603975,9.683707889,8.8952900365,11.85143099,5.776637824,8.978067698,10.15158143,7.214173184,8.63870843,6.633069002,6.6201720615,8.26194549925,9.790316001,7.028765622,9.87987060967,6.775581064,7.98024780733,7.573270608,5.447072821,7.427818013,8.61637961967,5.24837698833,7.45009874433,12.79172868,4.998433881,11.16207045,5.64916673133,8.61225283567,12.15735176,8.0196330022,9.92962042025,12.51448113,7.067069924,9.16196973767,7.2893652205,8.216808988,11.45279735,6.107798352,8.43017113367,8.970940718,6.239651629,8.5894631425,10.794981619,7.1126461095,6.259560267,8.875473781,9.188268082,6.563543793,9.684643931,6.808967793,8.083773321,6.851939905,8.85611511,6.85728623633,7.00187222167,8.925948346,5.263796174,7.823910338,10.556927885,9.307588545,4.9862913385,8.538015376,9.54491507267,4.783733416,11.40689869,10.364836039,7.5152183045,7.99432674,BRCA
10.30423184,8.328238603,11.16381336,9.103380351,9.627761608,9.137596541,12.30526243,5.388199225,9.006607384,10.56773774,7.6888986525,9.105424774,6.44757129,6.2502662245,8.1668162735,9.621540871,6.780346602,9.21036269233,6.98965314,8.10930807267,8.793791152,5.526842257,6.717029035,8.990145936,5.53642168467,7.274267016,13.53768073,5.027807878,11.02780255,5.574054115,7.994640099,12.37045183,7.8501628754,9.5267827935,12.07956321,7.4892811905,8.436552946,8.182386704,8.34005414067,11.46435444,6.966133735,7.19209282233,7.617451165,6.928551315,9.4834659455,10.806323058,6.385871455,6.509304419,8.566540366,9.289454752,6.066310557,9.923235039,8.504988889,8.417157497,7.720554015,9.365278684,6.98583618567,7.26322947667,9.306620611,4.666494361,7.399643492,10.203741152,9.548552762,5.0894740075,9.919913997,9.308986594,4.591324374,10.8441842,11.028509569,7.932324997,7.733322349,BRCA
10.01630727,7.646560735,12.25692522,8.585001127,9.529379056,8.7715994965,12.17369752,5.713016126,8.722774344,10.36546703,7.070311246,8.702935506,5.868528857,6.677389684,7.940856669,9.966450434,7.124434443,9.986548882,6.20496783,8.00239354267,8.200139826,5.750775321,7.096928908,8.78461464367,5.595273903,7.46168210467,13.11366653,4.746865786,11.61805062,5.42110105467,8.33907055933,12.31303756,8.2667305354,10.0202331677,12.6014308,7.60419874725,9.046787168,7.2954521835,8.32145586233,11.6604752,6.198401453,8.26858496867,7.951592348,6.571453551,9.3411218425,10.284657914,6.9832640855,6.296921367,8.571298649,8.914804518,6.383881918,9.907022508,7.523211285,8.883155791,7.049034762,9.106458987,6.745670579,6.98539515,8.418148959,4.979352307,7.525385978,10.89252935,9.065295709,4.7070939405,9.221889841,9.63982533267,5.262105418,11.72645885,10.4175222875,7.2933835575,7.943336966,BRCA
9.710479778,7.580147605,12.08864757,7.495377629,9.523719661,8.814762927,11.76088636,5.836183727,9.06357111,10.04856559,7.1994819785,8.706980396,6.2950685615,6.8450611975,8.2458515245,9.467889912,6.723801282,9.85486517467,6.537843983,7.974428739,8.072268123,5.47306167925,7.466833308,8.802056212,5.255483044,7.27825303333,12.94317143,5.252865266,11.95277228,5.43878239367,8.19821210467,11.88705885,8.1154694714,10.0032428585,12.47355617,7.6131952125,9.09964000133,7.5722296685,8.14108928133,11.62774602,5.998653184,8.30732972233,7.831118976,6.536756683,9.0441248955,10.196150641,7.3121920515,5.915766617,8.828407162,8.327284429,6.717029035,9.792209165,6.514442352,8.378545355,6.816283298,9.101214823,6.961521304,6.964059575,8.420487797,5.034316149,7.4960371,10.663091465,9.227195422,4.785548239,8.865223773,9.38273474467,4.595801044,11.43412272,10.333202012,7.7644493235,8.304535141,BRCA
10.13161943,6.923657663,12.50251243,9.116669587,9.5330644705,8.8427635345,12.39294532,5.807812937,9.407427708,10.71573921,7.375554275,9.637567286,5.946247797,7.095339098,8.22895415075,10.0126056835,6.875722094,9.961753277,6.619013562,8.21221633867,8.569856676,5.32913483825,7.283368817,8.79111859833,5.218885744,7.37350295033,13.51771248,4.355320957,11.90894245,5.44181784467,8.911264247,12.64235755,8.464966042,10.306798503,12.61604227,7.54241380275,8.48708411133,8.172049472,8.18740906767,11.67556248,6.503830209,7.07330513133,7.873968686,7.22195228,9.313809851,10.6019755285,7.374544291,6.249071368,9.065564991,9.386455921,6.64494186,10.84461576,6.346607361,8.703506626,6.923033642,9.188119693,6.63499132833,6.90198825367,9.065564991,4.66393703,8.143537712,11.313931385,9.301393948,4.779227546,9.451314737,9.76175120733,5.58151037,11.48278541,10.821216233,7.791415503,7.884630162,BRCA
9.588143592,7.386080459,12.18956987,7.822891239,9.7850402985,8.8470592445,12.1857598,5.471521792,9.337511034,10.69117233,7.527125179,8.851109621,6.2253517025,7.04748309,8.4641332825,9.8881949605,6.705221549,9.81065285067,6.569480174,8.055018254,8.006341684,5.573302937,7.233478575,8.62685414433,5.45053625333,7.59660755733,13.44437567,4.884855828,11.79042803,5.43195434133,8.38161539267,12.0234322,8.4174511098,10.0818457032,12.58150432,7.47378537275,8.96132908167,7.8654413675,8.36381626167,11.49170796,6.251819079,7.36049565133,7.59266469,7.079274431,9.198373159,10.5822877365,7.625880949,5.89561239,8.936292773,8.875473781,6.732544377,10.12152741,5.652781349,8.369903873,6.996504912,9.207185874,6.79505783033,6.888204677,8.809061578,5.267920811,7.736200862,11.07176102,9.270109064,5.2980745075,9.128807058,9.63726577167,4.450633198,11.22269547,10.8533166205,7.420363919,8.450346395,BRCA
9.763129822,9.459309233,9.550641525,8.437670028,9.8526319365,8.9810890315,12.46971692,5.980260273,5.64689077,10.47506236,7.4180420715,8.779424816,5.7262030835,6.1126495255,7.58393181075,7.8292254745,7.466833308,9.460854839,7.209358624,8.58336783467,7.857407417,5.40666532575,5.505264734,8.29419243,5.43613733833,7.67778015,13.17957018,4.755170033,11.42772678,5.12596616467,7.330004732,11.86184501,8.7819984464,10.389042788,10.68752903,7.23811099175,8.80022667733,7.765995361,7.505203034,11.87114877,5.80517071,8.52370007233,9.376896534,7.353634535,9.6558017145,10.7588473465,6.9063917615,6.472573571,9.218176402,8.81212204,5.616777635,10.58816676,10.04271995,8.546181736,6.482691508,9.030143702,6.98744713167,7.44732388833,9.62089845,5.537615426,7.185770242,10.71485789,9.086402392,4.683521898,9.38829779,8.536845115,4.646190648,12.85954552,11.01166262,7.943814327,8.345162513,BRCA
