@relation data

@attribute 6714 numeric
@attribute 3265 numeric
@attribute 23236 numeric
@attribute 5605 numeric
@attribute 5894 numeric
@attribute 5604 numeric
@attribute 2778 numeric
@attribute 1759 numeric
@attribute 408 numeric
@attribute 2792 numeric
@attribute 2782 numeric
@attribute 107 numeric
@attribute 5595 numeric
@attribute 5594 numeric
@attribute 3055 numeric
@attribute Class {Control,BRCA}

@data
6.75911734333,7.4423513115,6.8772890085,11.44994835,10.11570732,10.49127719,8.533866741,7.342077169,9.851239619,5.028139516,13.02719506,8.2081635635,11.634256725,8.27215776867,8.046293407,Control
6.586005659,7.8897640555,6.8906417385,11.52169626,10.34726733,9.559434991,8.84345400733,7.359664193,9.618220979,5.682862067,13.00956452,6.3425008425,11.27623323,7.85669691467,8.028929788,BRCA
7.22912163867,7.856102429,6.771545835,11.72288448,10.45388564,9.65317699,9.29076107,6.524977004,9.7593120705,4.963487128,12.9979954,7.5711783515,11.198356615,8.11094053067,7.876150279,BRCA
6.91032494133,8.398114105,7.226006717,11.42772678,10.09500831,9.580847928,8.629147321,7.107533897,9.832294359,5.29683478,13.11510467,7.0913602235,11.274247985,7.98209816267,7.67065824,Control
6.72839437467,7.697637374,6.848015995,11.8471671,10.22872886,9.966174165,9.35589447533,6.807004269,9.575311034,5.536217098,12.87743566,7.084991265,11.21839075,7.82991936767,7.799736743,BRCA
6.38912935567,7.3388634815,6.727722821,11.5852209,10.624983,10.23164154,9.078168623,6.791752628,9.761911373,5.717272857,12.98372673,6.50402659,11.07534033,8.18650002,8.255714484,BRCA
7.54701473933,7.9742866725,7.4861886795,11.16076662,9.961088297,8.977681421,8.46320594233,8.1487195,9.6377944955,5.442621133,12.64120964,6.201503818,11.151396135,8.451561107,7.649114461,BRCA
7.00963552967,7.7095138065,6.719520862,11.28922369,10.12277013,10.00443156,8.875123686,7.145425585,9.620566341,5.865554662,12.98945487,7.6188571805,11.40345044,8.171538624,7.823369031,Control
6.85674479767,7.94496816,6.995146243,11.82274022,9.9831294,9.452231522,9.29028807333,6.93699452,9.651217869,5.659076304,12.96993872,8.092918242,10.99057863,7.91861634733,7.743439441,BRCA
6.973025285,8.148239231,6.432879816,11.64681981,10.28660429,9.69476318,8.55731348,6.908516092,10.120159067,4.958159726,13.02126635,7.599297253,11.551814785,7.74245236133,7.59784981,BRCA
6.89592443067,8.198599078,6.4844860445,11.94944384,10.23292486,9.736317839,8.86041017833,7.877868648,10.109849668,5.704879743,13.00161496,6.45574924,11.573459625,8.06297051567,8.517650813,BRCA
6.98144085767,7.4409667175,6.6696596965,11.38105635,10.11618835,9.990983614,9.172881566,6.690211478,9.640584923,5.291135005,13.04989878,6.928720816,11.32136754,8.197304519,8.257342021,Control
6.75905554167,7.6537280945,6.8308282135,11.33166731,10.13087976,10.29596436,8.796592193,7.501819524,9.901873931,5.465820435,13.26893746,6.6365159435,11.488573795,8.151507585,8.01368714,Control
6.82951290367,8.1909422715,6.0566410755,11.29445435,10.76657469,10.01433476,8.711268495,8.200483173,9.8300454095,5.973617732,13.29995283,7.5681815995,11.695521545,8.08129530567,7.770335388,BRCA
6.91208436433,7.2806843915,6.1713175965,11.28106518,10.37973064,9.712540381,9.207844615,8.152856641,8.889154228,6.049636893,13.17700839,8.248473233,11.206231375,7.95451796533,8.530173307,BRCA
7.22720437133,8.539009948,6.211869299,11.36168902,10.55366796,9.812386363,8.61201467833,7.584306987,9.941840869,5.732683853,13.33363132,7.7603213985,11.49634678,8.00665617633,7.938934301,BRCA
7.35444662233,8.146852134,5.8868527975,11.42163372,10.73881029,9.916141133,8.82288182267,8.014301064,9.3717364625,5.542111953,13.36856584,8.9607456695,11.796022585,7.86577453733,7.346449741,BRCA
7.03736704367,8.041917075,6.0972822555,11.31587145,10.51457134,10.0322459,9.12620744833,7.535860745,9.4348840965,5.655216748,13.36355512,8.247227253,11.46459896,8.01917131267,7.752282163,BRCA
7.07743364033,7.888636145,6.0356141115,11.57272404,10.54450111,9.833428205,9.14021016267,8.126718829,9.436631347,6.118635505,13.29267684,9.5775018565,11.5411915,7.890844983,7.679376512,BRCA
6.94510312533,8.85628218,5.0579964415,11.3119244,5.97155002,9.724718956,8.17602958933,7.719014193,9.935070682,5.537615426,13.38150649,6.364286878,12.52079595,8.742530249,8.999578066,BRCA
