@relation data

@attribute id string
@attribute 2033 numeric
@attribute 5604 numeric
@attribute 324 numeric
@attribute 6885 numeric
@attribute 7042 numeric
@attribute 7040 numeric
@attribute 1387 numeric
@attribute 5595 numeric
@attribute 10454 numeric
@attribute 4088 numeric
@attribute 4089 numeric
@attribute 6498 numeric
@attribute 7048 numeric
@attribute 7046 numeric
@attribute 4092 numeric
@attribute 4087 numeric
@attribute 999 numeric
@attribute 7043 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.9196,0.7341,0.6808,1.4658,0.0614,2.044,1.4764,1.0952,0.2872,0.8601,1.5515,0.9014,1.7706,1.3569,0.2131,1.2803,0.0981,0.0793,Control
A02,1.7075,0.48,0.5297,1.1532,0.0739,2.0529,1.2354,1.0379,0.1844,0.5808,1.1748,0.7354,1.4137,1.222,0.2682,0.9688,-0.0641,0.0163,Control
A03,1.9357,0.7059,0.6545,1.3103,0.1569,2.233,1.4513,1.0752,0.2439,0.7619,1.2843,1.0909,1.5733,1.3969,0.432,1.1581,0.05,0.0486,Control
A04,1.6503,0.5113,0.4447,1.2639,0.0657,2.1844,1.2933,1.0602,0.1265,0.7254,1.1688,0.8566,1.6415,1.2572,0.3065,1.0252,0.0031,0.1175,Control
A05,1.9547,0.726,0.6046,1.3977,0.0409,2.5268,1.4436,1.2157,0.259,0.6997,1.2846,0.9888,1.6744,1.3194,0.379,1.1964,0.0296,0.0159,Control
A06,1.8403,0.6824,0.5559,1.2785,0.0736,2.0798,1.3768,1.0037,0.2241,0.6681,1.2586,0.8624,1.6206,1.2809,0.2558,1.1488,-0.0117,0.0485,Control
A07,1.9418,0.8669,0.7198,1.5067,0.0618,2.1037,1.4744,0.9863,0.2597,0.8202,1.5482,0.9167,1.9084,1.5979,0.2791,1.3816,-0.0456,-0.0304,Control
A08,2.0295,0.8829,0.8468,1.6258,0.0458,1.7967,1.5962,1.0102,0.1982,1.0401,1.6738,0.9257,2.0967,1.6228,0.2676,1.4495,-0.058,0.106,Control
A09,1.9327,0.7767,0.5846,1.3494,0.065,2.0877,1.4502,1.0062,0.1828,0.8964,1.4823,0.7885,1.7813,1.4273,0.1115,1.339,-0.0029,0.0338,Control
A10,1.9649,0.8171,0.7425,1.611,0.0906,2.136,1.5075,0.9394,0.2691,0.8986,1.4478,0.8618,1.9446,1.695,0.3424,1.3549,0.0168,0.0508,Control
A11,1.7953,0.6056,0.3841,1.0642,0.1125,2.0524,1.3339,0.9926,0.1424,0.8252,1.3103,0.662,1.3103,1.5808,0.3048,1.2039,0.0683,0.0373,Control
A12,1.0459,0.3165,0.354,0.8178,0.1519,1.7473,0.7983,0.6672,0.0771,0.3602,0.793,0.4257,1.0697,0.829,0.0395,0.5949,0.0047,0.0208,Control
B01,1.7251,0.6567,0.559,1.3503,0.0712,1.6757,1.305,0.7793,0.1004,0.6788,1.5175,0.9047,1.7635,1.1843,0.1224,1.145,-0.0333,0.2077,Control
B02,1.784,0.6188,0.4993,1.3441,0.0817,2.0639,1.342,1.0963,0.2542,0.6753,1.327,1.0767,1.6682,1.2327,0.4004,1.0922,0.0063,0.1293,Control
B03,1.7618,0.6536,0.547,1.3782,0.0384,1.7886,1.3124,0.9479,0.1655,0.7577,1.3191,0.9621,1.6588,1.2872,0.3137,1.1081,0.042,0.1735,BRCACancer
B04,1.9323,0.8115,0.807,1.4211,0.0586,1.8958,1.5339,0.7243,0.2139,1.0639,1.3157,0.8265,2.0397,1.6113,0.2167,1.2945,-0.0584,-0.0211,BRCACancer
B05,1.773,0.4972,0.4993,1.0368,0.1419,2.1324,1.3523,0.8239,0.0446,0.7101,1.1662,0.7371,1.4346,1.0486,0.2814,1.0005,-0.013,0.0523,BRCACancer
B06,1.3562,0.5394,0.4693,1.0295,0.0949,1.4019,0.9722,0.5177,-0.0761,0.4471,1.0354,0.5878,1.4147,1.1998,-0.0025,0.8434,-0.0763,0.2272,BRCACancer
B07,1.9229,0.6951,0.6638,1.4575,0.0667,2.1589,1.4398,1.0487,0.2675,0.7412,1.4615,0.8929,1.7154,1.5968,0.4106,1.2166,-0.0861,0.1821,BRCACancer
B08,1.6835,0.682,0.3935,1.1072,0.1417,2.4005,1.2348,1.0739,0.2055,0.61,1.3162,0.7439,1.3524,1.3014,0.2928,1.1487,0.0117,0.0136,Control
B09,1.8933,0.7372,0.5864,1.2589,0.0909,1.9835,1.42,0.6235,0.1828,1.0793,1.2654,0.6454,1.8252,1.4869,0.2266,1.3062,-0.0729,0.0192,Control
B10,1.7331,0.624,0.5924,1.2515,0.0554,1.6909,1.2259,0.645,0.1107,0.653,1.2354,0.7377,1.7593,1.3158,0.1533,1.122,0.0052,-0.0298,Control
B11,1.8454,0.5479,0.5527,1.1079,0.0992,2.5514,1.3433,0.929,0.211,0.6456,1.2639,0.8453,1.5069,1.2394,0.2667,1.0346,-0.011,-0.0083,Control
B12,1.5964,0.6269,0.5059,1.0504,0.0652,1.5744,1.2857,0.5105,0.0689,0.7693,0.9706,0.3718,1.6797,1.2496,0.0376,0.9401,-0.0379,-0.035,Control
C01,2.0796,0.8022,0.6331,1.259,0.0883,2.3286,1.5436,1.0546,0.3152,0.793,1.3065,0.8781,1.7293,1.4486,0.329,1.2221,-0.0956,0.0847,BRCACancer
C02,1.6719,0.5312,0.4989,1.2585,0.1421,2.3928,1.2473,1.0889,0.2295,0.6055,1.1323,0.7705,1.5206,1.161,0.3172,0.955,-0.0107,0.0522,BRCACancer
C03,1.9159,0.6598,0.6197,1.3127,0.1245,2.4922,1.5083,1.1527,0.3199,0.8357,1.365,0.7985,1.7236,1.5667,0.6052,1.1342,-0.065,0.1188,BRCACancer
C04,1.3993,0.4523,0.229,0.7404,0.1062,2.499,1.0889,0.979,0.1174,0.4721,0.8616,0.4488,1.0864,0.8148,0.2083,0.7576,-9e-04,0.0404,Control
C05,1.4347,0.3624,0.2878,0.7819,0.0984,1.9697,1.0149,0.8706,0.0896,0.4225,0.8652,0.5128,1.2425,0.9884,0.1388,0.6468,-0.016,0.0384,BRCACancer
C06,0.544,0.1769,-0.0398,0.1868,-4e-04,0.7769,0.5342,0.3107,0.0349,0.3676,0.3562,0.1306,0.5439,0.2883,0.0349,0.1147,-0.0093,0.2162,Control
C07,1.5619,0.3623,0.3893,1.0637,0.0479,2.1308,1.1525,0.7954,0.1074,0.4915,0.9374,0.5005,1.3485,1.0929,0.2492,0.7968,-0.0392,0.1022,Control
C08,1.7402,0.4813,0.4804,1.103,0.0867,2.2263,1.3209,0.9733,0.1548,0.5404,1.2168,0.7471,1.4237,1.0872,0.3679,0.9666,-0.0353,0.0585,Control
C09,1.436,0.4251,0.3446,1.0486,0.1279,2.0636,1.17,0.881,0.1176,0.4842,0.9385,0.6117,1.3158,1.0315,0.2987,0.7394,-6e-04,0.044,Control
C10,1.3706,0.3825,0.4546,1.0876,0.0606,2.1618,1.0482,0.854,0.1343,0.4127,0.9211,0.7288,1.5058,0.9144,0.1642,0.7428,-0.0432,0.0142,BRCACancer
C11,1.8082,0.5718,0.3975,1.0904,0.0253,2.5133,1.3615,1.0401,0.256,0.6618,1.2194,0.6832,1.4513,1.2559,0.4476,0.9833,0.0211,0.0981,Control
C12,1.3033,0.2652,0.1748,0.6934,0.0316,2.3985,0.9045,0.8388,0.1335,0.3909,0.7148,0.422,1.0652,0.7781,0.1367,0.6241,-0.0109,0.1354,BRCACancer
D01,1.9131,0.8801,0.5876,1.2539,0.015,1.7341,1.4633,0.7586,0.2925,1.3336,1.3642,0.5218,1.9276,1.3446,0.1235,1.1701,-0.0401,0.1926,BRCACancer
D02,1.7262,0.4381,0.3372,1.0174,0.0426,2.8805,1.3231,0.9158,0.2371,0.6433,1.0156,0.6322,1.386,1.0282,0.2987,0.8385,0.1212,0.0734,BRCACancer
D03,1.6352,0.4145,0.3055,0.8984,0.1056,2.7621,1.1635,0.9147,0.1147,0.5663,0.8985,0.6307,1.3474,1.0286,0.1887,0.7977,-0.0313,0.0872,BRCACancer
D04,1.7776,0.5941,0.3435,1.0279,0.0746,2.5963,1.2884,0.9905,0.1983,0.6103,1.0177,0.6627,1.4235,1.0521,0.226,0.8972,-0.0224,-0.021,BRCACancer
D05,1.5737,0.5086,0.3647,0.9925,0.0821,2.6241,1.1492,0.8171,0.1743,0.5288,0.9963,0.626,1.4187,1.0541,0.2511,0.9064,-0.0453,0.0176,BRCACancer
D06,1.7506,0.6168,0.4676,1.1641,0.1012,2.4116,1.3435,1.0635,0.3023,0.6737,1.2083,0.7241,1.4832,1.2244,0.4101,1.0235,-0.0316,0.0955,BRCACancer
D07,1.6982,0.5184,0.369,1.1037,0.0531,2.7882,1.2675,0.9348,0.2154,0.5865,1.1186,0.7777,1.3555,1.173,0.4269,0.9566,0.0255,0.0516,Control
D08,1.3271,0.3849,0.3037,0.7978,0.086,2.4203,0.9839,0.8146,0.1539,0.4436,0.9219,0.5495,1.2041,0.9049,0.204,0.7111,0.0109,0.0454,Control
D09,1.601,0.4905,0.3276,1.0173,0.0934,2.4079,1.1948,1.0398,0.2413,0.6212,1.1171,0.7303,1.3845,1.0402,0.2595,0.8639,-0.0278,0.0462,Control
D10,1.6859,0.4452,0.3371,0.871,0.077,2.7098,1.1877,0.8457,0.1134,0.4998,1.0544,0.4991,1.2133,1.1158,0.1759,0.9099,3e-04,0.0161,Control
D11,0.9165,0.46,0.0656,0.424,0.0313,1.7495,0.7755,0.3809,0.1053,0.3457,0.6882,0.2309,0.7916,0.5981,-0.0464,0.4021,0,0.1342,Control
D12,1.4805,0.4226,0.1947,0.7282,0.0622,2.4968,1.0953,0.9554,0.207,0.5186,0.8781,0.3946,0.9853,0.9508,0.2552,0.7014,0.0609,0.0081,Control
E01,1.4516,0.4081,0.2572,0.8381,0.01,2.1149,1.0924,0.7767,0.0693,0.3961,0.8563,0.6132,1.1718,0.9997,0.2411,0.678,0.0399,0.0609,BRCACancer
E02,1.699,0.5434,0.475,1.2503,0.1517,2.6215,1.3505,1.0066,0.1871,0.6104,1.2308,0.8176,1.5999,1.1816,0.3781,0.9797,-0.025,-0.0029,Control
E03,1.7561,0.5501,0.3538,1.0267,0.0517,2.7238,1.3706,1.1335,0.2111,0.575,1.0461,0.5914,1.3156,1.1042,0.3548,0.9544,0.0514,6e-04,Control
E04,1.7457,0.5435,0.4597,1.1929,0.087,2.8909,1.2958,1.2731,0.3106,0.6579,1.2215,0.7057,1.4791,1.0519,0.3694,0.9349,-0.0106,0.1119,Control
E05,1.6234,0.3906,0.5329,1.2228,0.0956,2.0877,1.149,0.8005,0.1376,0.5421,1.1139,0.6765,1.5643,0.9868,0.1721,0.8917,0.0116,0.0795,Control
E06,1.535,0.4472,0.4347,0.9018,0.0355,1.4713,1.0223,0.4629,0.148,0.4371,0.7073,0.691,1.2288,0.8316,0.0457,0.6479,-0.0139,-0.0497,BRCACancer
E07,1.8181,0.513,0.3749,1.0908,0.1944,2.7741,1.2683,0.9472,0.219,0.5415,0.994,0.7169,1.3342,1.0038,0.3087,0.8625,0.0418,0.0889,BRCACancer
E08,1.7871,0.5849,0.4402,1.1717,0.0949,2.6508,1.2895,1.0552,0.2535,0.5991,1.1486,0.8322,1.5316,1.2133,0.2621,0.99,0.0568,0.0315,Control
E09,1.7084,0.439,0.3801,1.0075,0.155,2.8026,1.2887,1.0742,0.2214,0.6302,1.1348,0.6299,1.4108,1.2137,0.3851,1.0585,0.0155,0.036,BRCACancer
E10,1.9777,0.7321,0.5786,1.377,0.151,2.2854,1.4734,0.9698,0.1705,0.6694,1.3016,0.8681,1.6124,1.3207,0.3348,1.1187,-0.0505,0.0695,BRCACancer
E11,1.4668,0.4051,0.302,0.8741,0.104,2.6043,1.0671,0.8395,0.0998,0.4912,0.9107,0.5334,1.2221,0.9999,0.2457,0.7943,-0.0373,-0.003,Control
