@relation data

@attribute id string
@attribute 10858 numeric
@attribute 1545 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 1583 numeric
@attribute 1584 numeric
@attribute 1585 numeric
@attribute 1586 numeric
@attribute 1588 numeric
@attribute 1593 numeric
@attribute 51302 numeric
@attribute 9420 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0625774410,1.5490698931,-0.1030535959,-0.1336217061,0.2353533340,-0.0011465516,-0.2058887339,-0.0406988340,-0.0615510701,0.0715319318,-0.0882133599,-0.0474441595,BRCA
GSM481003,0.0573642531,1.3042658552,-0.1392633299,-0.0756656810,0.7111172624,-0.0518124921,-0.0954000986,0.1459725039,-0.0745473365,0.2198433252,-0.0331106990,-0.1016163770,BRCA
GSM481004,0.1029821911,1.3608925111,-0.1183594408,-0.1941626136,0.2291380776,-0.0486124425,-0.1469067232,-0.0908768072,-0.0855385190,0.1251096083,-0.0645548141,0.0299320005,BRCA
GSM481005,0.0945033259,2.2189430910,-0.1279284892,-0.1468417553,0.3747484484,-0.0230421538,-0.1113116707,-0.0806143372,-0.0873725256,0.1895176297,-0.0564553521,-0.0010479000,BRCA
GSM481006,0.0670482768,1.4740580786,-0.1062638571,-0.0881916923,0.3947202909,-0.0696502582,-0.0606648440,0.1072177865,-0.0895474828,0.4588759800,-0.0503024641,-0.0968574381,BRCA
GSM481007,0.0891548726,1.4006102977,-0.0845425805,-0.2192281806,0.4647745607,-0.0832454785,-0.1846859630,0.1161774131,-0.0822251005,0.6997567200,-0.0668092154,0.3019062729,BRCA
GSM481008,0.0295363544,0.9722351016,-0.1341327794,-0.1343381350,0.4282903372,0.0027285731,-0.1392111134,-0.1198772826,-0.1069629810,0.5413572629,-0.0436703770,-0.0795861310,Control
GSM481009,0.0129628717,1.8394608784,-0.0770162962,-0.1045188599,0.0340170670,-0.0578387729,-0.3460302760,-0.1442117528,-0.0590910717,0.3175964427,-0.0396341757,-0.0795630024,Control
GSM481010,0.0383147076,1.8642199116,-0.1121586697,-0.0900373996,1.8078529462,-0.0518510935,-0.0519541306,0.0544695319,-0.0360162618,0.1583763835,-0.0085892293,-0.0177567001,Control
GSM481011,0.0137218451,1.7002960709,-0.0867794139,-0.0576767049,0.3851045833,0.0211540704,-0.1216166809,-0.1394117443,-0.0868235235,0.2460802468,0.0543756360,0.1204873909,Control
GSM481012,-0.0565976639,1.7917319960,-0.1643416086,-0.1454463754,0.3092192036,-0.0468940465,-0.0943060935,-0.0370359669,-0.1129929918,0.3692271694,-0.0392705323,-0.0374973291,Control
GSM481013,0.0725619096,0.8056214564,-0.1269718679,-0.0961035449,0.4046330628,0.0016898920,-0.0302178850,-0.0448981524,-0.0822940244,0.7560820924,-0.0998078920,-0.0975520488,Control
GSM481014,0.0763634492,1.4219849320,-0.1679002263,-0.1100754613,0.7383371286,-0.0068348462,-0.1568590836,0.0969551027,-0.0627234048,0.4835404566,-0.0742627508,-0.1112551434,BRCA
GSM481015,0.0139146236,-0.0120113099,-0.0897953781,-0.1493549386,-0.0037870768,-0.0379550441,-0.0942080296,-0.1094140238,-0.1110166816,0.9916964249,-0.0968667683,-0.0163753416,BRCA
GSM481016,0.0072301232,1.4864944482,-0.1719737480,-0.1192042230,-0.0850659990,-0.0008018613,-0.1496333293,-0.1067414921,-0.0737741460,0.1859634546,-0.0934126532,-0.1073328032,BRCA
GSM481017,-0.0417897906,2.1321041310,-0.0803199080,-0.1779292837,0.0019797593,-0.0925454462,-0.1798844798,-0.1084330322,-0.0957470940,0.2421241194,-0.0789176164,-0.0514960356,BRCA
GSM481018,0.2857089796,1.6834863376,-0.1520955874,-0.1311337098,-0.0201027978,-0.0627639145,-0.2180584955,-0.0575361394,-0.0773681450,0.6010740604,-0.1333618164,0.0316748531,BRCA
GSM481019,0.0854528556,1.3948147254,-0.1293625468,-0.1024002379,0.0118400626,-0.0202149578,-0.0767969630,-0.0701175847,-0.0896645285,0.5077555519,-0.0251672311,-0.1122190219,BRCA
