@relation data

@attribute id string
@attribute 23327 numeric
@attribute 23439 numeric
@attribute 23533 numeric
@attribute 2810 numeric
@attribute 3290 numeric
@attribute 3291 numeric
@attribute 3479 numeric
@attribute 3643 numeric
@attribute 3667 numeric
@attribute 3758 numeric
@attribute 3845 numeric
@attribute 4306 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 53828 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 6337 numeric
@attribute 6338 numeric
@attribute 6340 numeric
@attribute 6446 numeric
@attribute 8471 numeric
@attribute 8503 numeric
@attribute 8660 numeric
@attribute 9351 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.5322622936,-0.0933970851,-0.0448427393,3.2241453454,-0.0922256988,0.4867376287,-0.0297777642,0.7189722441,1.7296059516,-0.1075448489,0.4153290968,-0.0659458264,2.2648673058,-0.1590702881,-0.2148991669,-0.1119884823,1.4832964392,0.0227946625,1.1287912429,-0.0077039182,0.7530524665,0.6502234032,0.0817053106,0.1255568270,-0.1624264398,0.7694715564,0.5895123826,-0.2110042428,0.1474579691,-0.1072664774,-0.0825690696,0.5276523813,0.4586358647,0.6713777984,0.6955644005,0.8564288451,2.8332745764,-0.0516592746,0.8580704628,1.7108986220,-0.1276812289,BRCA
GSM480985,0.8277428138,-0.1104307367,-0.0263181581,2.3231554627,-0.1370548489,0.6926691660,-0.0726949804,1.4519709642,1.1172559793,-0.1277241593,0.4587173745,0.5039387800,2.5335551764,-0.1184174512,-0.1431674888,-0.1025529623,1.7398017653,-0.0671608138,0.9820158452,-0.1013292367,0.6827738690,0.8534231111,0.1992576002,0.3438852307,-0.1454714285,1.5476133191,0.4284647065,-0.1902369889,0.0900841358,-0.0931613796,-0.0522140021,0.4521202200,0.5649788797,0.8922770326,0.9830960659,0.7074767549,3.4652223588,-0.1592092707,1.1287610356,1.6925420276,-0.0562146491,BRCA
GSM480986,0.5473452534,-0.1210289406,-0.0236322101,3.6006316618,-0.0124238449,0.2774769764,-0.0318582082,0.6305229344,1.5409271829,-0.1010585620,0.4106089262,-0.0467818765,2.3745350307,-0.1079960563,-0.1444038978,-0.0935146389,1.4289510340,-0.0786688100,0.8934022577,-0.0648860453,0.6777039026,0.3758222094,0.0859145318,0.3109857890,-0.1337267348,0.9370587028,0.9117966590,-0.1225460845,0.1559347632,-0.1167993353,-0.0710934066,0.5276161861,0.5706250406,0.8662260131,0.7358127319,0.6494209800,3.1351511214,-0.0665175091,0.9668687962,1.7672813784,-0.1081196494,BRCA
GSM480987,0.1081344536,-0.1415792909,-0.0190172376,0.8840734573,0.6024631615,0.0495060748,-0.0316742232,0.6401312158,1.0927224898,-0.1171862995,0.2296363310,-0.1297159373,1.8120981787,-0.0782750988,-0.1487252011,-0.0861090123,0.6760050888,-0.1038088068,0.4360398824,-0.0412466089,0.5721121385,0.4246866423,-0.0142156617,0.3279566426,-0.1022734639,0.9460729968,0.7047411791,-0.1966925286,0.0835026311,-0.1432857454,-0.0616863377,0.4570317386,0.5260457562,0.1425421733,-0.1687108966,-0.0889219721,2.3546193970,-0.0731863224,0.1919102957,2.1135375007,-0.2065417632,BRCA
GSM480988,0.4735690167,-0.0575695326,-0.0933597851,3.3110941611,-0.1610025196,1.0873904038,-0.0315514604,0.7942385866,1.0320390261,-0.1076530828,0.2562269165,-0.0535113031,2.3178957767,-0.0954781781,-0.1062739395,-0.0750196000,1.4738425440,0.1134081166,0.4111864848,-0.0547835847,0.3119734156,0.5025178531,0.1213094126,0.3674768847,-0.0889533257,0.6583551200,0.6638981731,-0.1359916992,0.0817065693,-0.0806064152,-0.0384889170,0.4923907940,0.4829891018,0.9005830502,0.5639271131,0.7367952693,3.5104102029,-0.1382719812,1.0844853694,1.7855566228,-0.1218302363,BRCA
GSM480989,0.4699641431,-0.0993353447,-0.0318046184,3.5424084142,-0.1520772361,1.1657223206,-0.0311918096,0.9314647937,1.2921628499,-0.1920276142,0.2400973081,-0.0663296825,2.5518428220,-0.1790295165,-0.0504583876,-0.1504288017,1.4644163237,0.1020590944,0.8620225001,-0.1235038396,0.6968581951,0.3040667095,-0.0454611126,0.2117079990,-0.1893403782,0.5104212239,0.8988893313,-0.2169753464,0.0811992555,-0.1211765001,-0.1123442115,0.4168803811,0.8519349658,1.0099766490,1.0401090531,0.6746592174,3.3044576379,-0.1089138100,1.0210926999,1.8098528195,-0.0704087383,BRCA
GSM480990,0.4189632047,-0.1250745491,-0.0240894286,4.0529878587,-0.1075533706,0.2500543118,-0.0190866980,0.4862133904,1.1927469964,-0.0724039816,0.3191353141,-0.1486735012,1.9397360151,-0.1304007474,-0.0614450391,-0.0933936812,1.0188081922,0.0413098776,0.9910837904,-0.0887196400,0.6259951810,0.4307222246,0.1950829520,0.8327552467,-0.1406402458,0.5701667320,1.2032701898,-0.1245673593,0.1371517299,-0.1211324487,-0.0606057024,0.4040678319,0.5468216389,0.8518413956,0.6672268332,0.3378174704,3.1925041280,-0.0848510136,0.6030732589,1.6690170063,-0.0817346533,Control
GSM480991,0.4548382347,-0.0797973198,0.0096481766,3.7690806314,-0.0759593549,0.7923134402,-0.0214013296,0.9853625956,1.3663153568,-0.0913561705,0.3643042232,0.0048619832,2.3992724284,-0.1155331679,-0.1010639354,-0.0352485606,1.6633671827,-0.0132385952,0.4793715525,-0.1295876506,0.7252390346,0.3718392522,0.0580118667,0.4582523614,-0.1590461786,0.6246844594,0.9586069049,-0.1811411706,0.0569693500,-0.0960165404,-0.0531655469,0.5071865046,0.6482640730,0.9738396851,0.8371101503,0.4399012058,3.2093161743,-0.1155622800,1.0204976901,1.6580591199,-0.1804618948,Control
GSM480992,0.4136776750,-0.1653500808,0.0098416810,4.0420022160,-0.0405308739,1.2348393011,-0.0093784845,0.7437479255,1.4904017857,-0.1355995189,0.2580534183,-0.0933675028,2.3764450816,-0.1324462807,-0.1223864961,-0.0991364921,1.3366456528,0.1053096240,0.9254199237,-0.0327881900,0.6805748290,0.3555988693,-0.0417928508,0.7112178834,-0.1480111448,0.5310987036,1.3458300016,-0.1851847140,0.1225340664,-0.1356904655,-0.0742785615,0.4130200728,0.9082788116,1.0000960313,0.9465770944,0.5429206104,2.9654160473,-0.0831399270,0.7441449755,1.8067525298,0.0572602733,Control
GSM480993,0.5271090021,-0.1282280118,0.0090587195,3.7246564776,-0.0555869135,0.7579089783,-0.0238642222,0.7982850877,1.3915128690,-0.0948028313,0.2800151646,0.0499955626,2.4815238184,-0.0956217959,-0.1240317943,-0.0895808050,1.6005193650,-0.0763889235,1.1904826671,-0.0939905010,0.7050229798,0.3556248992,-0.0141177758,0.3843497409,-0.1081225405,0.7338769277,0.9450695349,-0.1599266995,0.1051260916,-0.1144585606,-0.1054423138,0.4741801064,0.7940912880,0.9428336543,0.8147075040,0.4144886257,2.9874141613,-0.1127374287,1.0595477061,1.9773138965,0.2577808784,Control
GSM480994,0.3827626471,-0.1797611593,-0.0178013872,3.8615791276,-0.1658263002,1.0409547261,-0.0594751502,0.7535656026,1.2816379753,-0.1261264014,0.2953049885,-0.0045245110,2.7282127803,-0.1392406232,-0.1831142189,-0.1003266198,1.6418991879,0.0203643180,0.8794400246,-0.0928231392,0.5992773101,0.3275596730,-0.0213671374,0.3278020946,-0.1228451207,0.5206810317,0.8714825208,-0.0846951852,0.1282837399,-0.1302939479,-0.1093512324,0.4017414163,0.8330526240,1.0365383339,1.1018540206,0.6653806567,3.2962092559,-0.0395863731,0.8711425428,1.7158317000,0.0916095947,Control
GSM480995,0.7474255697,-0.2092390136,-0.0379488704,3.5653288514,0.7585829645,0.4918853543,-0.1016897391,0.9856821888,1.2372506374,-0.1090044785,0.2975316332,0.0241440365,2.1391625406,-0.2056853968,-0.1317146951,-0.1021291222,1.4710147246,0.0329656109,0.6172177031,-0.0716155860,1.0833046500,0.4566130469,0.1018878077,0.9383239836,-0.0955196354,0.5458690926,0.7113377480,-0.1552419751,0.1549260844,-0.1366150506,-0.0711802525,0.5249027839,0.4630933479,0.7110227635,0.3758006779,0.5931811833,3.4175730282,-0.0906059223,0.7860696685,2.1652957548,0.0439319223,Control
GSM480996,0.4789357608,-0.1327490473,0.0413237916,4.0247207806,-0.1292016835,0.3639933256,-0.0370156614,0.4996892589,1.2669219399,-0.1116586112,0.2895835004,-0.0686510335,2.2533985374,-0.1036565318,-0.0816657307,-0.0890792855,1.1236106374,0.0855451036,0.3797467425,-0.0511954992,0.8159209524,0.3066054066,-0.0157742867,0.9010379380,-0.1319222984,0.4963641018,0.8184716900,-0.2139214954,0.1266842851,-0.1023722273,-0.0520595080,0.5563891964,0.5709639528,0.6564284277,0.0530730616,0.1267136880,3.0978777938,-0.1152430341,0.4628565756,1.7466962181,-0.0769772635,BRCA
GSM480997,0.1244178800,-0.0670196154,-0.1124440609,0.4029164711,1.0468138381,-0.1207227481,0.0257017259,0.6050700889,0.6998502577,-0.1391161943,0.1841689373,-0.0080120802,1.4617248972,-0.1414099161,-0.1307124785,-0.1364377314,1.0057214363,0.1091695851,0.0312957522,-0.1119345995,0.6854798866,0.2881597711,0.0323345262,1.3264929888,-0.1672660582,0.1188000013,1.0530056554,-0.2381067630,0.3052101101,-0.0603807799,-0.0952006943,0.4731658620,1.1649881211,-0.0540232579,-0.2259500631,0.0285924490,3.7251694997,-0.1463062754,0.0773283835,2.0592425495,-0.0228354343,BRCA
GSM480998,0.4005821051,-0.0837381979,0.0280430161,3.4184263646,-0.0889717195,0.9563440029,-0.0219867196,0.6331254845,1.1562248012,-0.0715993734,0.4192330719,0.0110700742,3.1549085777,-0.0985269431,-0.0182459494,-0.0859429886,1.5623897822,0.0750443955,0.5385676495,-0.1000285251,1.0620929220,0.2050712937,-0.0445457813,0.0093151861,-0.0914625534,0.6106414951,0.7568702718,-0.1124321788,0.2023127026,-0.0860605537,-0.0359532840,0.5020119320,0.7742886320,0.8611466222,1.3400493264,0.8635112577,3.0441374381,-0.1098648101,1.0306139667,1.7061616428,-0.1370225679,BRCA
GSM480999,0.7982171475,-0.0822611590,-0.0350598277,2.8182768411,-0.1278380941,1.3500026188,-0.0540452566,1.1937290826,1.3734842457,-0.1144811143,0.4575761644,0.4094823873,2.6076967849,-0.1353184520,-0.1984839509,-0.0707764750,1.6207496339,0.0675113657,1.0518262863,-0.1015869231,0.9017953977,0.7125618634,0.4350583694,0.2887320172,-0.1632603363,1.3181974521,0.6001628325,-0.1748758871,0.1332951783,-0.1419028194,-0.1091076262,0.5291442982,0.5399878732,0.8875352009,1.0323800408,0.7791107976,2.9984953670,-0.1139867649,1.3460160745,1.6380454177,-0.1820479894,BRCA
GSM481000,0.6177676422,-0.1150116903,-0.0694201396,3.0330154449,-0.1062729476,1.5955734957,-0.0431644030,1.0293440229,1.2951689293,-0.1591750108,0.4377806521,0.2251916656,2.8187990453,-0.1334717896,-0.2081113196,-0.0781157071,1.5208951207,-0.0161114015,1.0121206940,-0.0951078222,0.8080812426,0.5280358451,0.0936185880,0.1356287329,-0.0616773152,1.0340813620,0.5186216637,-0.1671661546,0.2112378953,-0.0985733992,-0.0682201940,0.5257301268,0.5414116234,0.9169151650,1.2543811835,1.0959152936,3.3009833494,-0.1460931072,1.1159935316,1.5019671085,-0.0912335844,BRCA
GSM481001,0.7298263005,-0.1407574794,-0.0356448709,3.2831007912,-0.0094061618,0.8069297641,-0.0083907793,1.1123274436,1.0518423320,-0.1627006158,0.4022886162,0.1137332837,2.4632267554,-0.1631679080,-0.0940259430,-0.0737970097,1.6726987724,-0.0558511751,0.5473908811,-0.1124454432,0.8958595574,0.6979045826,0.1291845596,0.7325441685,-0.1653078994,0.8875800183,0.5265041562,-0.2435999256,0.0994878260,-0.1122984693,-0.0966974944,0.5172970049,0.4539386201,0.7474821509,0.7612259015,0.6926682343,3.6658230359,-0.1751004946,0.8262433139,2.0948540440,0.3043675257,BRCA
