@relation data

@attribute id string
@attribute 1601 numeric
@attribute 125111 numeric
@attribute 57369 numeric
@attribute 2701 numeric
@attribute 2702 numeric
@attribute 2700 numeric
@attribute 2705 numeric
@attribute 2706 numeric
@attribute 219770 numeric
@attribute 2703 numeric
@attribute 1785 numeric
@attribute 2709 numeric
@attribute 2707 numeric
@attribute 2697 numeric
@attribute 84694 numeric
@attribute 10804 numeric
@attribute 8218 numeric
@attribute 1173 numeric
@attribute 127534 numeric
@attribute 81025 numeric
@attribute 57165 numeric
@attribute 1759 numeric
@attribute 375519 numeric
@attribute 1211 numeric
@attribute 1212 numeric
@attribute 1213 numeric
@attribute 4646 numeric
@attribute 10052 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.5885,-0.0697,-0.0343,-0.0408,-0.1832,0.0286,0.081,-0.0498,-0.0328,-0.2154,1.0588,-0.0575,-0.1014,-0.1467,-0.0983,-0.0169,0.1188,1.3909,-0.0248,-0.123,-0.141,0.0635,-0.2063,0.9562,0.9227,1.9611,0.1522,-0.0385,Control
A02,0.5655,-0.0397,-0.1677,-0.0948,-0.1247,-0.0137,0.0885,-0.0277,-0.0471,-0.0763,0.9026,-0.1433,-0.2096,-0.1106,-0.1729,0.1206,0.0446,1.3965,-0.0307,-0.0536,-0.0891,0.0091,0.0768,0.8153,0.9643,1.9152,0.3063,-0.1312,Control
A03,0.4832,-0.0402,-0.0097,0.0247,-0.1551,-0.0558,0.1554,-0.0054,-0.0175,-0.0977,1.0805,-0.0248,-0.1331,-0.0331,-0.1196,-0.0773,0.0283,1.4416,0.0176,-0.0889,-0.077,0.1096,-0.0069,1.0403,1.1109,2.0885,0.3141,-0.1005,Control
A04,0.5199,0.1287,0.0227,-0.0169,-0.2354,-0.0035,0.0683,0.0707,0.0698,-0.0375,0.9491,-3e-04,-0.1289,-0.0074,-0.0977,0.022,-0.0216,1.5436,-0.0815,-0.0118,0.1779,0.0915,-0.161,0.7203,1.0789,1.8032,0.2118,-0.0151,Control
A05,0.7444,0.12,0.0442,-0.0361,-0.1313,-0.0201,0.1025,-0.0059,0.0676,-0.0889,1.0811,-0.1149,-0.1009,-0.0469,-0.0493,-0.0471,0.1711,1.6424,0.0297,-0.0905,0.1816,0.1472,-0.1021,0.9985,1.1544,2.0685,0.1486,-0.0471,Control
A06,0.4981,-0.0766,-0.0346,-0.12,-0.2019,-0.0687,0.0314,-0.014,0.0551,-0.1586,0.9801,-0.128,-0.2648,-0.0652,-0.2448,-0.165,0.1688,1.4526,0.0755,-0.0513,-0.1295,0.0503,-0.1638,0.9842,0.9366,1.9611,0.1046,-0.1058,Control
A07,0.6274,-0.0438,0.0258,-0.0991,-0.2182,-0.049,0.0355,-0.0452,-0.0014,-0.131,1.0425,0.0295,-0.2205,-0.0491,-0.028,-0.1257,0.0617,1.5088,-0.2139,-0.0735,0.0232,-0.015,-0.0912,1.2881,1.0014,2.1088,0.156,-0.0753,Control
A08,0.5391,-0.204,-0.1233,-0.0645,-0.2351,-0.0058,0.1243,-0.0328,-0.0653,-0.2206,1.0763,0.0756,-0.1962,-0.0958,-0.3445,-0.1346,0.0283,1.3102,-0.1383,-0.0669,-0.1876,-0.0242,-0.0535,1.107,0.8585,2.0191,0.2011,-0.0415,Control
A09,0.5197,-0.0844,0.0119,-0.0571,-0.1633,0.0052,0.1052,-0.03,-0.0171,-0.0851,1.0059,-0.0986,-0.2377,-0.0279,-0.0993,0.0551,0.0368,1.4113,-0.0843,-0.0142,0.0749,0.0657,-0.1293,1.2065,0.9574,2.0278,0.1323,-0.1364,Control
A10,0.5937,-0.0186,-0.0154,-0.0272,-0.1831,-0.0116,0.1279,0.0419,-0.0224,-0.0919,1.0237,0.0285,-0.1249,-0.1237,-0.1648,-0.116,0.1636,1.4946,0.0289,-0.0829,0.0148,0.0907,-0.0927,1.2309,1.0332,2.1007,0.4571,-0.0729,Control
