@relation data

@attribute id string
@attribute 10454 numeric
@attribute 1147 numeric
@attribute 3551 numeric
@attribute 3552 numeric
@attribute 3554 numeric
@attribute 3654 numeric
@attribute 4214 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5970 numeric
@attribute 6885 numeric
@attribute 7099 numeric
@attribute 7124 numeric
@attribute 7128 numeric
@attribute 7132 numeric
@attribute 7133 numeric
@attribute 8717 numeric
@attribute 8737 numeric
@attribute 8772 numeric
@attribute 9020 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0261535126,0.2841429040,0.2679063242,0.1661164924,0.9742537492,1.3582962865,0.4242359363,1.6197582881,0.0372776528,0.8098630121,1.2157194917,0.2768544875,0.0593719746,-0.1203307158,0.7341231736,1.4667636421,0.0407503399,1.0991232922,0.1502289322,1.1454639601,-0.0869741337,BRCA
GSM481003,0.0254263192,0.2877502063,0.4162924297,0.2313655682,0.5958689200,1.6018303342,0.4940745450,1.9719548359,0.0608519517,1.4016762564,1.5458108518,0.2633005434,0.1131282425,0.3678463830,1.6662467514,1.3210169064,-0.0150242090,1.2488890655,0.0927192407,1.3959826067,-0.0357208771,BRCA
GSM481004,0.0307618803,0.3929689074,0.4565757285,0.4731824256,0.8160913169,1.6827038777,0.2035975778,2.0826415886,0.1890115326,1.3433312625,1.4715695732,0.2940910289,0.0708280785,-0.0368083989,2.2457597777,1.4022095196,0.8039232566,1.2252235113,0.1418394002,1.4400380619,-0.0263448778,BRCA
GSM481005,0.0217925114,0.7559128657,0.3903404364,0.1596501422,0.5047849688,1.3759988721,0.5196754609,1.8920790091,0.0661443981,0.7793831442,1.2129281088,0.6410530742,0.1918886058,-0.1027448054,0.8339812591,1.3140131507,0.1196174981,1.0535859416,0.1484226488,1.2396340239,-0.0220388942,BRCA
GSM481006,-0.0058412453,0.5505344721,0.2354427614,-0.0282404839,1.0806472635,1.4395066746,0.4536705289,1.6438614859,0.1223146532,1.0869957842,1.3122026393,0.5432311448,0.0774115979,-0.0591356744,1.2444021347,1.1998099668,0.3729235640,0.8621735083,0.1076701371,1.1236223613,0.0114785338,BRCA
GSM481007,0.0278667608,0.2756707471,0.2572633833,0.0713577823,1.0442474703,1.4693711392,0.3479610627,1.7544682556,0.0016019143,1.3999506757,1.4910032429,0.3382505102,-0.0378676735,0.1398046748,1.2126304870,1.5900844355,0.1503481193,0.9311149749,0.0681875506,1.3381449249,0.1004429882,BRCA
GSM481008,0.0186726005,0.9329660580,0.3088421996,1.0422426972,0.1960139611,1.2875107631,0.3505251462,1.6684907476,0.2086261566,1.2762110606,1.3571830794,0.3780345452,0.0077770210,-0.0821399172,1.4501453694,1.2373752406,1.1995626164,1.3610299529,0.0933854235,1.3797544043,0.2346038541,Control
GSM481009,-0.0777462541,0.4141671401,0.1725846681,0.0095844022,0.8982515966,1.0581297616,0.3211863863,1.4121935302,0.0623427681,0.6739098801,0.9630623995,0.2541130532,0.0715685539,-0.1245508698,0.2920936868,1.0942457432,0.3269099770,0.5619953670,0.0010559037,0.7153020533,-0.0646528106,Control
GSM481010,-0.0154708290,0.8322192047,0.3174347172,0.4967245454,0.9215106960,1.3806106646,0.6825766645,1.7936493554,0.1809599443,1.1876550054,1.2152642781,0.5448883692,0.3634714415,-0.0689478631,1.5668195374,1.2312859525,0.1169206984,1.1540054709,0.2645242032,1.3444891074,0.0612938021,Control
GSM481011,-0.0085004400,0.2562781054,0.2600992171,0.1365389772,0.5540936148,1.4644612165,0.1779143085,1.9562136729,0.0443784665,1.0963865406,1.4994342731,0.1588936072,-0.0516900792,-0.0423061008,0.6742480231,1.2472988190,0.4780643796,1.4445699183,0.1111272328,1.3676190143,0.0021628746,Control
GSM481012,0.0174163903,0.5080775619,0.4779004869,0.1931982643,0.8608746174,1.3769919136,0.2965689986,1.7711304558,0.1195168558,1.0682685711,1.1187853771,0.4517391891,0.0131607379,-0.0311700639,1.0855115321,1.4204823094,0.6699163205,1.0606842966,0.2251819701,1.1537734513,-0.0343710390,Control
GSM481013,0.1294983035,0.4805216451,0.2342290882,0.5703244086,0.2364524215,1.4921717658,0.3763879107,1.9887624318,0.2367984392,1.1585673729,1.5556905367,0.3712178996,-0.0630960222,-0.0627147092,0.8628577869,1.1602775286,1.2977037133,1.5755671661,0.0473983577,1.7014235457,0.2617480834,Control
