@relation data

@attribute id string
@attribute 1215 numeric
@attribute 1359 numeric
@attribute 1511 numeric
@attribute 1636 numeric
@attribute 183 numeric
@attribute 185 numeric
@attribute 186 numeric
@attribute 2028 numeric
@attribute 290 numeric
@attribute 4012 numeric
@attribute 4142 numeric
@attribute 4311 numeric
@attribute 5476 numeric
@attribute 57486 numeric
@attribute 59272 numeric
@attribute 5972 numeric
@attribute 7064 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.459272278,7.91289102,10.18933693,6.02975163867,6.811827823,9.5608717535,6.201247285,6.188876212,10.10111594,6.39902218067,5.182504847,7.6892916965,10.40635945,6.715416802,6.004788582,5.890331925,8.881298397,Control
GSM427159,5.748737112,7.659783886,10.52922583,5.29478875067,5.751685476,7.7910460485,5.994699217,5.966359273,11.68900437,6.16456564733,5.049534115,7.31126824525,9.896635567,6.968670032,6.22043214,5.817246707,9.321195924,BRCA
GSM427160,5.668325698,5.844744204,7.615925915,5.54229821033,5.019269629,7.459546681,6.433214548,5.31615106,12.19466615,6.06223987167,5.038053386,7.1595196325,9.731446799,7.587779625,6.009611007,5.905393774,9.593774448,BRCA
GSM427162,6.097511381,5.82324701,7.252526182,5.305937761,6.201639374,6.598545502,7.033260895,5.687249475,11.92978186,6.47673575733,5.238988625,7.121281416,10.0391285,6.957801811,6.29655434,5.682019293,10.2800983,Control
GSM427163,5.806975681,7.086616932,10.09721281,5.52334638333,6.17712611,8.3965491395,6.15977612,5.693762061,11.90810746,6.57539750967,5.676670267,6.94375899425,9.665460782,7.069640749,6.773076963,6.285129953,9.089067163,BRCA
GSM427164,5.688048317,7.927542616,9.421265976,5.768262383,6.18041208,7.6616966005,6.188742749,6.051591254,11.46114958,6.716944666,5.148742216,7.497677271,10.06586077,7.441390364,6.448203566,5.545359333,9.164342007,BRCA
GSM427165,5.48205062,5.551986008,9.708299824,5.38111384567,4.987447357,6.130768332,7.001326908,6.661205831,11.72497433,6.82160382733,6.023372494,6.73102008975,9.580372172,7.28656036,6.101508918,6.249071368,10.03475121,BRCA
GSM427166,5.940995503,7.868546526,10.32396703,5.523096805,6.154317508,9.289329186,6.396952035,5.9008724205,11.15278253,6.61833519433,6.408037244,7.606380097,10.34787632,7.322516605,6.206043042,5.841099622,8.761053454,Control
GSM427167,5.589022814,6.647606376,8.22564262,5.734063004,5.844493149,7.2542447435,6.682085592,6.152075164,11.53193469,6.273388714,6.25333282,7.26687456825,9.875534783,7.500047382,7.012990752,5.661287319,9.65934534,BRCA
GSM427169,5.578947201,6.323194968,8.925377244,5.530378966,6.779329085,7.444947249,6.438214347,5.36368608,11.12068843,6.355664473,5.481404906,7.238898054,10.26509376,6.908516092,6.147312423,5.932398584,9.729417293,BRCA
GSM427170,7.701966788,9.382149061,11.67278344,5.43888414867,6.336020558,8.037104493,6.244036128,5.970079126,11.06323009,6.44850858267,5.507882823,6.66810922175,10.97105152,6.732781776,6.169930636,5.876646629,9.796364594,BRCA
GSM427171,6.09265739,8.472671676,10.21664921,5.63719427533,6.067171478,9.144707758,6.546204289,6.3709727965,11.01529328,6.19719857267,5.364932404,7.1778932965,9.890553519,7.182049468,6.15735262,5.504788206,8.648933758,Control
GSM427172,5.982714845,7.947653191,10.23091542,5.639720119,7.801516189,9.337113062,6.469890553,6.1836453265,11.26696235,6.43123093,5.617512462,7.857644784,10.25166618,7.056478197,5.622938584,5.540950401,8.928141645,Control
GSM427178,5.586322838,6.915763256,9.277171797,5.23072773433,5.709849771,7.6451809965,6.301867109,5.932763224,11.53391627,6.144658923,4.720295008,7.49211327975,10.31119801,7.560621583,6.616038296,6.146294365,10.14854685,BRCA
GSM427181,5.718232318,7.698359359,8.537326283,5.413744616,7.119877807,8.1643346865,6.670978828,7.101313026,11.14027398,6.060190856,5.149758548,7.001427863,10.59770368,7.793718923,6.565944119,5.982201443,9.791985416,BRCA
GSM427182,5.967520965,7.454260475,9.58093741,5.00878855533,5.658862155,6.9745006025,5.529673585,6.0571518005,11.27871096,5.90079936233,5.162201222,7.0362447915,10.22826589,7.471311701,6.499212576,5.682019293,9.603413599,BRCA
GSM427183,5.57547212,6.670872637,9.111970995,5.609701396,6.121435737,6.7422321415,5.961514085,5.7961804675,11.48554018,6.18950109367,5.027254978,7.14566813175,10.0572611,7.322741917,6.413294187,6.159977895,9.856531013,BRCA
GSM427187,6.456564386,8.671931209,10.53976977,4.830724878,6.836117042,7.4241269665,6.204870044,5.860853942,11.03430052,5.856184915,4.713987651,6.98908263,10.38050466,7.88932314,6.395838815,5.87031,9.668318219,BRCA
GSM427189,6.006192112,7.451254649,9.123436726,5.67628306933,8.288302177,7.142113704,6.256638601,5.9538608265,11.45304566,5.907111788,5.063730771,7.70241496675,10.46429587,7.982909641,5.761292753,6.155987609,9.844219734,BRCA
GSM427193,6.638874358,5.762422735,11.05254447,5.12472418633,5.962960332,5.8564691355,6.528966337,5.794302276,11.93949851,6.74068604633,4.646190648,7.24973792825,10.28905955,7.243747912,7.223135616,6.104971499,10.15068061,BRCA
