@relation data

@attribute id string
@attribute 4799 numeric
@attribute 11051 numeric
@attribute 79869 numeric
@attribute 1477 numeric
@attribute 1479 numeric
@attribute 1478 numeric
@attribute 8106 numeric
@attribute 51692 numeric
@attribute 10978 numeric
@attribute 10921 numeric
@attribute 29894 numeric
@attribute 6431 numeric
@attribute 9939 numeric
@attribute 6432 numeric
@attribute 53981 numeric
@attribute 51585 numeric
@attribute 4686 numeric
@attribute 6430 numeric
@attribute 4116 numeric
@attribute 51362 numeric
@attribute 8683 numeric
@attribute 9295 numeric
@attribute 7307 numeric
@attribute 11338 numeric
@attribute 10914 numeric
@attribute 22916 numeric
@attribute 6429 numeric
@attribute 6428 numeric
@attribute 10250 numeric
@attribute 10189 numeric
@attribute 9785 numeric
@attribute 6427 numeric
@attribute 65109 numeric
@attribute 6426 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.3442,1.92,1.3675,1.4257,0.9056,0.5359,1.6215,1.0716,0.8783,0.7073,0.8269,2.1735,0.548,2.2702,2.0656,2.1132,1.7929,3.6756,0.8425,1.6409,1.0782,1.7945,1.8998,1.3066,2.2091,1.228,1.3063,2.5309,1.1419,0.4804,0.8144,2.3095,0.4054,2.8911,Control
A02,1.0425,1.7912,1.0591,1.1088,0.5869,0.2776,1.5496,0.89,0.8097,0.5438,0.5173,1.7474,0.3931,2.036,1.9215,1.8281,1.5167,3.5592,0.619,1.5127,0.9297,1.5103,1.5474,1.0852,1.9589,0.9567,1.0108,2.2502,0.9041,0.4908,0.6984,2.0165,0.2237,2.6935,Control
A03,1.1606,1.9236,1.1345,1.3104,0.7342,0.5301,1.6726,1.0269,0.9236,0.7169,0.7412,2.0116,0.808,2.1659,2.1505,1.966,1.7126,3.4398,0.7777,1.6563,1.2062,1.5819,1.9327,1.2576,2.1295,1.0935,1.2428,2.4355,1.0709,0.6144,0.8183,2.1911,0.3055,2.6791,Control
A04,1.1074,1.9211,0.9531,1.0978,0.5053,0.3229,1.5072,0.9638,0.7566,0.5609,0.6441,1.9063,0.4909,2.176,1.8427,1.7921,1.4294,3.5266,0.7475,1.5477,0.9992,1.6677,1.7213,1.1309,1.935,1.0721,1.1892,2.6001,0.9977,0.6136,0.7169,1.9852,0.2363,2.5789,Control
A05,1.1741,1.9098,1.2115,1.2199,0.6874,0.4885,1.6228,1.1955,1.0202,0.5577,0.8628,1.9366,0.5318,2.1737,2.0538,1.8743,1.6256,3.3041,0.8149,1.6951,1.035,1.5973,1.8125,1.3121,2.03,1.0768,1.2392,2.5763,1.0799,0.7394,0.8589,2.1671,0.3063,2.6019,Control
A06,1.1404,1.8435,1.1681,1.1735,0.6599,0.4576,1.6354,0.9911,0.8222,0.5757,0.5898,2.0514,0.5457,2.0081,2.0649,1.8267,1.6166,3.4836,0.6982,1.5114,0.9994,1.5957,1.8898,1.1412,2.0009,0.9676,1.1659,2.4064,1.0097,0.6135,0.7746,2.0113,0.3196,2.6824,Control
A07,1.2335,1.9539,1.2018,1.2685,0.7592,0.4272,1.6217,1.0663,0.9597,0.6919,0.7287,2.0905,0.4499,2.2862,2.0464,1.9975,1.7605,3.6463,0.883,1.74,0.9749,1.7338,1.8376,1.2008,2.2814,1.1628,1.3609,2.3928,1.0354,0.5476,0.7704,2.1291,0.311,2.8005,Control
A08,1.2312,1.7081,1.1646,1.051,0.8944,0.3916,1.4245,0.9518,0.7235,0.727,0.6867,1.641,0.4619,2.1701,1.885,1.9693,1.7461,3.4789,0.6894,1.659,0.9403,1.8441,1.9384,1.0599,2.2334,1.045,1.529,2.3643,1.1762,0.335,0.7111,1.8502,0.3091,2.6332,Control
A09,1.1931,1.8564,1.1155,1.2842,0.7068,0.4104,1.5695,0.8938,0.9114,0.4772,0.5359,1.9394,0.4556,2.0113,1.9849,1.9714,1.6503,3.7091,0.6502,1.546,0.8692,1.5942,1.8016,1.2478,2.2858,0.9815,1.1964,2.4784,1.0214,0.4321,0.7428,2.2148,0.2664,2.8913,Control
A10,1.2331,1.8714,1.0874,1.3082,0.7689,0.4269,1.4956,1.0799,0.9879,0.6231,0.7065,1.8103,0.4926,2.2992,1.9679,1.9376,1.665,3.5536,0.7495,1.693,0.9021,1.7626,1.8318,1.1824,2.1505,1.0572,1.3954,2.5872,1.1929,0.5107,0.7575,1.955,0.2609,2.6129,Control
A11,1.0593,1.8987,1.0748,1.2531,0.5721,0.3855,1.4801,0.7497,0.908,0.4946,0.5815,1.7073,0.2166,1.7098,1.9535,1.6615,1.5237,3.5452,0.6321,1.3138,0.8024,1.2178,1.5179,1.125,2.016,0.7633,0.9397,2.073,0.7445,0.457,0.6014,1.976,0.1114,2.6775,Control
A12,0.7262,1.4558,0.6457,0.7558,0.1116,0.0203,1.1515,0.696,0.416,0.3032,0.2227,1.3797,0.429,1.7566,1.3788,1.1851,0.9894,3.2879,0.67,1.0447,0.5409,1.0129,0.9259,0.7022,1.4917,0.8428,0.7344,2.0395,0.5495,0.1813,0.3809,1.4614,-0.0874,2.0686,Control
B01,1.239,1.8048,1.2958,1.0552,0.6893,0.3622,1.6554,0.8507,0.5076,0.7989,0.3226,2.1985,0.7429,2.2004,1.8166,2.1366,1.7065,3.7789,1.0263,1.5731,1.1665,1.9814,1.9552,0.9076,2.1341,1.0742,1.2697,2.6452,1.1876,0.2013,0.6174,2,0.2189,2.8976,Control
B02,1.2288,1.9252,1.3417,1.2715,0.6174,0.3949,1.8881,1.1304,0.9269,0.8009,0.8648,2.1642,0.9155,2.5252,1.9022,2.073,1.6553,3.9279,1.1463,1.6242,1.2965,1.9881,2.0742,1.331,2.0471,1.238,1.2749,2.9698,1.275,0.6227,0.7942,2.4962,0.272,3.0124,Control
