@relation data

@attribute id string
@attribute 1676 numeric
@attribute 840 numeric
@attribute 1677 numeric
@attribute 3148 numeric
@attribute 3146 numeric
@attribute 2021 numeric
@attribute 7155 numeric
@attribute 7153 numeric
@attribute 836 numeric
@attribute Class {Control,BRCACancer}

@data
B12,0.1609,0.2209,0.1779,0.7097,1.0414,0.0284,1.3117,-0.0154,0.6083,Control
C01,0.8839,0.43,0.4281,1.0555,1.5259,0.3213,1.7232,0.4058,0.9394,BRCACancer
C02,0.9332,0.3584,0.426,1.2068,1.6227,0.3598,1.8911,0.201,0.9703,BRCACancer
C03,1.1123,0.5378,0.6258,1.2589,1.8409,0.4112,1.912,0.3245,1.2113,BRCACancer
C04,0.5197,0.2204,0.2512,0.6276,1.3321,0.2951,1.1177,0.1311,0.6798,Control
C05,0.4566,0.2365,0.2506,0.7435,0.9508,0.1867,1.2851,0.0872,0.7172,BRCACancer
C06,-0.0671,0.0672,-0.0378,0.3551,0.4406,0.171,0.5304,-0.0669,0.2638,Control
C07,0.7299,0.2605,0.2545,0.9501,1.215,0.2856,1.609,0.0687,0.8175,Control
C08,0.747,0.4708,0.3765,0.9944,1.711,0.2819,1.7464,0.2231,0.8462,Control
C09,0.6612,0.3545,0.2909,0.8851,0.9917,0.2915,1.6473,0.12,0.8785,Control
C10,0.7982,0.3053,0.378,0.98,0.9528,0.214,1.7367,0.0669,0.9156,BRCACancer
C11,0.6789,0.421,0.4007,1.0505,1.6383,0.4602,1.6602,0.2237,0.8346,Control
C12,0.2846,0.2345,0.1419,0.5561,1.0008,0.2839,1.1704,0.0308,0.5451,BRCACancer
D01,0.3369,0.2931,0.2899,0.9294,1.6201,0.2237,1.6947,-0.0846,0.6655,BRCACancer
D02,0.5444,0.4079,0.2533,0.8452,1.2825,0.3403,1.7231,0.1157,0.8968,BRCACancer
D03,0.4401,0.3054,0.2875,0.8212,1.0637,0.2841,1.4582,0.0705,0.8455,BRCACancer
D04,0.6352,0.4024,0.2588,0.9547,1.1579,0.237,1.5608,0.0643,0.7887,BRCACancer
D05,0.8331,0.3356,0.2896,1.0655,1.564,0.2713,1.6537,-0.0277,0.9086,BRCACancer
D06,0.8262,0.4076,0.3799,1.0177,1.6245,0.3605,1.813,0.1222,1.0307,BRCACancer
D07,0.7728,0.4573,0.3698,1.1382,1.664,0.3658,1.7337,0.1117,1.0886,Control
D08,0.3837,0.216,0.2762,0.7689,1.19,0.2852,1.3454,0.0638,0.8835,Control
D09,0.6881,0.3367,0.3251,1.0243,1.38,0.3123,1.6671,0.1565,0.963,Control
D10,0.6663,0.3029,0.2132,1.0767,0.9559,0.4387,1.5195,0.2998,0.9678,Control
D11,-0.0214,0.0933,0.1312,0.3077,0.7897,0.1241,0.9263,-0.0887,0.5269,Control
D12,0.3133,0.2342,0.0714,0.8558,1.2978,0.1639,1.3443,0.1094,0.7048,Control
E01,0.5059,0.2725,0.1806,1.0383,1.4118,0.1101,1.4728,0.0917,0.5489,BRCACancer
E02,0.8616,0.425,0.3763,1.2084,1.3597,0.1939,2.0064,0.1857,1.0825,Control
E03,0.7884,0.35,0.3139,1.0357,1.2963,0.2332,1.6431,0.2002,0.9086,Control
E04,0.89,0.423,0.4572,1.2318,1.9627,0.2914,1.7941,0.0687,0.9967,Control
E05,0.7022,0.1827,0.2798,0.9923,1.3871,0.267,1.9308,0.1592,0.9626,Control
E06,0.4358,0.1758,0.2679,0.7619,0.9824,0.1343,1.5142,0.0734,0.8535,BRCACancer
E07,0.6208,0.2717,0.3044,1.2172,1.5355,0.2326,1.6576,0.1696,0.8865,BRCACancer
E08,0.7973,0.4391,0.3267,1.0675,1.6654,0.2409,1.8663,0.2945,0.9934,Control
E09,0.6443,0.4162,0.2149,1.1707,1.4112,0.4132,1.5811,0.1234,1.0584,BRCACancer
E10,0.9334,0.4084,0.3724,1.265,1.6773,0.2938,1.9964,0.4007,1.2444,BRCACancer
E11,0.5976,0.2742,0.2183,0.9453,1.2856,0.241,1.5831,0.1056,0.8545,Control
E12,0.3071,0.2385,0.0726,1.0019,1.0355,0.1341,1.4038,0.0623,0.6085,BRCACancer
F01,0.9191,0.4198,0.4108,1.0733,1.7611,0.2514,1.746,0.2706,0.9699,Control
F02,0.9783,0.4467,0.5051,1.1789,1.6155,0.3923,1.9066,0.3313,1.2342,Control
F03,0.8676,0.4856,0.4182,0.9223,1.3054,0.245,1.5523,0.1551,1.2832,Control
F04,0.576,0.4797,0.3398,0.9299,1.8178,0.292,1.6711,0.1277,1.0366,Control
F05,0.8307,0.4518,0.3892,1.1561,1.6989,0.3442,1.7666,0.1239,1.0097,Control
F06,0.6988,0.3816,0.2628,1.1764,1.1689,0.1659,1.364,0.3145,1.0544,Control
F07,0.7495,0.4304,0.3892,0.9713,1.3908,0.1799,2.0036,0.0767,1.2138,Control
F09,1.1215,0.4819,0.4746,1.3774,1.8866,0.4391,1.9682,0.254,1.2498,Control
F10,1.0092,0.5233,0.5102,1.2637,1.3856,0.391,2.0295,0.2806,1.3649,Control
F11,0.7389,0.5081,0.3672,1.0485,1.143,0.3069,1.5305,0.1818,1.1929,Control
F12,0.6999,0.4534,0.363,1.1874,1.4283,0.1621,1.8554,0.1784,1.1174,Control
G01,0.6673,0.3399,0.368,0.9061,1.0064,0.3284,1.58,0.2955,1.0513,Control
G02,0.3922,0.2921,0.2146,1.0627,1.5664,0.1702,1.3687,0.2146,0.9681,Control
G03,0.9716,0.4505,0.4551,1.175,1.7268,0.1778,1.8933,0.2373,1.1684,Control
G04,1.0286,0.5093,0.4078,1.1531,1.405,0.2806,1.8544,0.3252,1.1358,BRCACancer
G05,0.3025,0.2173,0.1148,0.7547,1.431,0.195,1.2326,0.0725,0.5159,BRCACancer
G06,0.86,0.4535,0.3487,1.1494,1.3066,0.1793,1.7795,0.3982,1.1883,BRCACancer
G07,0.531,0.3011,0.2649,0.7626,1.2978,0.1201,1.6467,0.1001,0.9353,Control
G08,0.7787,0.418,0.3761,1.154,1.5759,0.1429,1.7736,0.1706,1.1602,Control
G09,0.3243,0.2707,0.1936,1.1242,1.1983,0.2772,1.3726,0.1373,0.7373,Control
G10,0.4685,0.381,0.2022,0.8353,1.1663,0.1363,1.6514,0.1012,0.9982,BRCACancer
G11,-0.0405,0.305,-0.0163,0.607,0.9113,0.0332,0.9952,0.1342,0.4383,BRCACancer
G12,0.5389,0.2676,0.2871,1.0281,1.3502,0.1406,1.7069,0.1809,1.0494,BRCACancer
H01,0.4456,0.3615,0.1784,0.7799,1.0911,9e-04,1.3327,0.1948,0.7598,Control
H02,0.4642,0.3617,0.2358,0.8484,1.1523,0.216,1.2216,0.2646,0.7286,Control
H03,0.372,0.4241,0.1906,0.7378,1.3879,0.1455,1.4729,0.0395,1.0144,Control
H04,0.7451,0.5089,0.3073,1.0711,2.0944,0.2569,1.4922,0.4661,0.845,Control
H06,0.5241,0.4822,0.2251,0.8515,1.2976,0.2198,1.4083,0.164,0.8676,Control
H07,0.5047,0.3911,0.3193,0.8294,1.9799,0.111,1.4538,0.0909,0.8859,BRCACancer
H08,0.2874,0.3272,0.1791,1.1791,1.3438,0.1703,1.467,0.0516,0.8312,BRCACancer
H09,0.0184,0.1239,0.2401,0.6343,1.1811,0.0872,1.1992,-0.0041,0.6645,BRCACancer
H10,0.3684,0.2872,0.2429,0.7444,1.315,0.1609,1.2969,0.0075,0.8345,BRCACancer
H11,0.6541,0.2471,0.3867,1.0868,0.9791,0.2439,1.8969,0.0484,1.08,BRCACancer
H12,0.8248,0.4759,0.417,1.1929,1.5375,0.2245,2.0113,0.2757,1.2279,BRCACancer
I01,0.8367,0.5053,0.4246,1.3232,1.6117,0.2879,1.9244,0.3962,1.2563,Control
I02,0.3608,0.2155,0.2454,0.7886,1.1251,0.1358,1.582,0.0232,0.7595,Control
I03,0.4091,0.2626,0.1857,0.5891,0.8501,0.1508,1.2249,0.0526,0.7649,Control
I04,0.8809,0.4119,0.4111,1.1467,1.3849,0.3051,1.7053,0.2194,0.8526,Control
I05,0.7703,0.3925,0.3265,0.9037,1.4533,0.3181,1.2765,0.1329,0.913,Control
I06,0.731,0.3437,0.3946,0.9716,1.2786,0.2815,1.6123,0.1155,0.8454,Control
I07,0.929,0.4083,0.5054,1.2462,1.6833,0.4027,1.7046,0.236,0.998,Control
I08,0.9949,0.3618,0.3986,1.2857,1.4932,0.2569,2.0295,0.1178,1.2673,Control
I09,0.4561,0.3255,0.2321,0.8418,1.4146,0.1897,1.365,0.0838,0.8164,Control
I10,0.8787,0.465,0.4042,1.1734,1.713,0.2987,2.0046,0.1951,1.1991,Control
I11,0.378,0.1747,0.2237,0.6677,0.6844,0.0106,1.2866,-0.1246,0.7078,Control
I12,0.6481,0.3342,0.2561,0.9334,1.5482,0.2755,1.6822,0.0216,0.8869,Control
I13,0.8034,0.4173,0.3457,0.968,1.5434,0.1766,1.7079,0.1748,1.0678,Control
J01,0.4664,0.3539,0.2102,0.9039,0.9419,0.1986,1.2385,0.1229,0.7761,Control
J02,0.5248,0.3457,0.2476,0.7811,1.2079,0.2616,1.3772,0.0366,0.797,Control
J03,1.0508,0.4936,0.4512,1.3318,1.4776,0.4012,1.9113,0.2214,1.2684,Control
J04,0.7143,0.3582,0.3419,1.1024,1.7088,0.3114,1.7138,0.2312,0.9548,Control
J05,0.3977,0.2166,0.3786,0.7113,1.3541,0.064,1.4119,0.1035,0.9446,Control
J06,0.3431,0.3735,0.4094,0.9613,1.5416,0.0739,1.6207,0.0635,1.102,Control
J07,1.0116,0.5792,0.42,1.2788,1.9081,0.2869,1.8675,0.4628,1.2525,Control
J08,0.7302,0.3757,0.3056,0.8682,1.5028,0.1905,1.4767,0.238,1.0973,Control
J09,0.4227,0.177,0.1973,0.9658,1.5716,0.1542,1.498,-0.0082,0.8763,Control
J10,0.6977,0.4109,0.4089,1.2793,1.9989,0.2295,1.95,0.2412,1.0188,Control
J11,0.4833,0.4348,0.3396,0.8562,2.002,0.2013,1.7516,0.1297,0.8589,Control
J12,0.3418,0.3083,0.2159,0.9511,1.7145,0.064,1.829,0.191,0.8408,Control
K01,0.9605,0.6194,0.43,1.3292,1.7418,0.2768,2.0901,0.3246,1.215,BRCACancer
K02,0.9768,0.4556,0.4295,1.2568,1.7552,0.2678,2.0461,0.2828,1.1777,BRCACancer
K03,0.5411,0.3458,0.326,0.9517,1.6431,0.1339,1.9122,0.3233,0.9591,BRCACancer
K04,0.8178,0.5568,0.4103,1.0279,1.6646,0.275,1.7483,0.3335,1.2742,BRCACancer
K05,0.6219,0.3264,0.3256,1.017,1.315,0.287,1.3274,0.2154,0.6944,Control
AA3226,0.6236,0.552,0.1939,1.1052,1.4861,0.2034,1.8716,0.1442,1.1103,Control
AB3227,0.8397,0.3196,0.4327,1.0062,1.3523,0.3633,1.5379,0.2348,0.5895,Control
AC3228,0.5674,0.3913,0.3747,0.9492,1.6416,0.246,1.9386,0.1263,0.961,Control
AD3231,0.9359,0.2952,0.4001,0.6664,1.2698,0.3224,1.7641,0.0883,0.6763,Control
AE1543,0.5365,0.421,0.2468,0.9818,1.7535,0.1273,1.461,0.1229,1.0103,Control
AF3229,0.6415,0.6135,0.1354,1.0692,0.9768,0.1107,2.3505,0.1685,1.267,Control
AG3230,0.6339,0.409,0.3101,0.6752,1.2829,0.2249,2.0112,0.1971,1.109,Control
AH3232,0.5362,0.4112,0.2057,0.6939,1.53,0.1417,1.4368,-0.0278,0.7465,Control
AI3233,1.0459,0.3068,0.5025,0.9576,1.5089,0.3312,1.6153,0.2334,0.8209,Control
AJ3234,0.9196,0.2092,0.4703,0.98,1.1533,0.1695,1.4224,0.2399,0.7748,Control
AK3235,0.8643,0.2413,0.4275,1.1296,1.74,0.1936,1.6157,0.2381,0.9595,Control
AL3236,0.7694,0.2451,0.3629,0.761,1.799,0.2933,1.4371,0.2243,0.6379,Control
AM3237,0.9262,0.2984,0.4185,1.2685,1.5185,0.337,1.7208,0.2678,0.8656,Control
AN757,0.5735,0.5643,0.3247,1.3832,1.6539,0.2089,1.9067,0.3149,1.3195,Control
C474,0.3554,0.5059,0.2126,1.1186,1.2991,0.1959,1.2759,0.1193,1.1437,Control
D480,0.5583,0.3096,0.3048,0.9314,1.6965,0.1822,1.3375,0.3187,1.2268,Control
E519,0.4413,0.3641,0.3135,1.3927,1.6355,0.3361,1.8303,0.0954,1.0485,Control
F548,0.3223,0.3367,0.1287,1.0985,1.6306,0.1912,2.122,0.1442,1.1682,Control
G660,0.5484,0.2722,0.2812,1.1611,1.3667,0.185,1.0459,0.0551,0.9833,Control
H663,0.593,0.4173,0.2407,1.0485,1.7064,0.2975,1.5055,0.3551,0.8481,Control
I782,0.6075,0.4017,0.3008,1.442,1.8593,0.1985,1.5824,0.2251,1.1836,Control
J787,0.6825,0.7688,0.2763,1.3023,1.7189,0.3035,1.6025,0.3006,1.195,Control
K1162,1.1263,0.2683,0.4846,0.988,1.0847,0.3903,1.7505,0.1559,0.9398,BRCACancer
L1176,0.6465,0.3816,0.3075,0.7048,1.4001,0.0736,1.7727,0.0485,1.1835,BRCACancer
M1263,0.742,0.3739,0.3271,1.2408,1.9802,0.3656,1.7127,0.6727,1.0199,BRCACancer
P1075,0.3328,0.5342,0.2503,1.0698,1.8136,0.2541,1.2558,0.09,1.1128,BRCACancer
Q1080,0.2848,0.2575,0.2174,1.2039,1.2737,0.1875,1.4299,0.0584,1.1962,BRCACancer
R1104,0.6452,0.605,0.3011,1.0101,1.7083,0.0335,1.9929,0.1511,1.0948,BRCACancer
S1133,0.364,0.4663,0.1325,1.0565,1.5577,0.1104,1.785,0.1172,0.8964,BRCACancer
T1463,1.0833,0.2634,0.5687,1.1492,1.1449,0.3314,1.5618,0.2067,0.9254,BRCACancer
U2017,0.631,0.4699,0.2868,0.686,1.6442,0.122,1.7956,0.0623,0.9643,BRCACancer
V432,0.2702,0.5737,0.0759,0.5668,0.6525,0.1229,1.8165,0.0048,0.6703,BRCACancer
W433,0.7342,0.2849,0.3375,0.8491,1.5816,0.2788,1.6052,0.2439,0.6535,BRCACancer
X524,0.611,0.3229,0.3025,1.2367,1.2649,0.1859,2.0625,0.0886,0.7893,BRCACancer
Y546,0.2002,0.2534,0.1745,0.9169,1.2674,0.1901,1.5665,-0.0068,0.9362,BRCACancer
Z3225,1.1022,0.2569,0.5758,1.4327,1.2386,0.4656,1.9614,0.1996,0.9503,Control
