@relation data

@attribute id string
@attribute 5601 numeric
@attribute 7189 numeric
@attribute 5602 numeric
@attribute 6416 numeric
@attribute 5599 numeric
@attribute 148022 numeric
@attribute 257397 numeric
@attribute 7098 numeric
@attribute 10454 numeric
@attribute 23118 numeric
@attribute 5609 numeric
@attribute 6885 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.1297,0.8372,-0.0399,0.7496,1.4087,0.4491,1.3846,0.2954,0.2872,1.7946,0.6098,1.4658,Control
A02,0.9926,0.7679,0.0138,0.4989,0.986,0.4437,1.2666,0.3949,0.1844,1.4192,0.5292,1.1532,Control
A03,1.1122,0.9336,-0.02,0.6475,1.223,0.4999,1.4477,0.4339,0.2439,1.3753,0.7023,1.3103,Control
A04,1.0731,0.7944,-0.0106,0.518,0.9854,0.4268,1.1883,0.2126,0.1265,1.5602,0.6582,1.2639,Control
A05,1.1431,0.8518,-0.0216,0.6041,1.1338,0.6004,1.3826,0.388,0.259,1.5773,0.7209,1.3977,Control
A06,1.0094,0.7749,-0.032,0.5939,1.1657,0.4481,1.2809,0.23,0.2241,1.4058,0.5599,1.2785,Control
A07,1.1036,0.9329,-0.0162,0.8022,1.3766,0.513,1.4073,0.2713,0.2597,1.723,0.5073,1.5067,Control
A08,1.2435,0.8298,-0.0486,0.9913,1.5009,0.4629,1.3846,0.206,0.1982,1.9342,0.4878,1.6258,Control
A09,1.0012,0.7673,-0.0209,0.7463,1.3752,0.5017,1.4203,0.2266,0.1828,1.7432,0.5174,1.3494,Control
A10,1.1969,0.9506,-0.006,0.8644,1.2385,0.4559,1.3671,0.5289,0.2691,1.7496,0.5698,1.611,Control
A11,0.9096,0.774,-0.012,0.6276,1.1692,0.5025,1.245,0.3718,0.1424,1.3471,0.4749,1.0642,Control
A12,0.8992,0.4296,-0.0032,0.2806,0.7211,0.2839,0.8205,0.2598,0.0771,1.1994,0.2151,0.8178,Control
B01,1.1077,0.7244,-0.027,0.611,1.4726,0.137,1.3229,0.2028,0.1004,1.7687,0.2922,1.3503,Control
B02,1.2259,0.9004,-0.0273,0.5836,1.2781,0.3978,1.3272,0.3757,0.2542,1.6106,0.648,1.3441,Control
B03,1.1588,0.9167,-0.0395,0.6389,1.2859,0.3182,1.273,0.3004,0.1655,1.7219,0.5031,1.3782,BRCACancer
B04,1.1528,0.7801,-0.0128,0.7718,1.159,0.3415,1.2822,0.2818,0.2139,1.9304,0.4092,1.4211,BRCACancer
B05,0.96,0.815,0.0035,0.5382,1.0395,0.4041,1.1962,0.2033,0.0446,1.3705,0.4482,1.0368,BRCACancer
B06,0.8689,0.5795,0.0677,0.4167,0.9915,0.0627,0.9612,0.2518,-0.0761,1.3656,0.1103,1.0295,BRCACancer
B07,1.2841,0.8628,-0.0073,0.6869,1.4248,0.4539,1.3731,0.4592,0.2675,1.7459,0.6019,1.4575,BRCACancer
B08,0.9394,0.8182,0.0161,0.4964,1.0959,0.3802,1.2427,0.1898,0.2055,1.3735,0.5861,1.1072,Control
B09,0.879,0.6896,-0.0285,0.8632,1.1094,0.2409,1.1444,0.1069,0.1828,1.9533,0.4682,1.2589,Control
B10,0.9826,0.6789,-0.0609,0.5773,0.9404,0.3168,0.9965,0.1013,0.1107,1.7899,0.3461,1.2515,Control
B11,0.9698,0.7147,0.0096,0.5723,0.96,0.6744,1.1853,0.2048,0.211,1.4195,0.3819,1.1079,Control
B12,0.6875,0.5791,-0.0112,0.4985,0.7719,0.2336,0.9097,-0.0048,0.0689,1.7252,0.295,1.0504,Control
C01,0.9998,0.8392,0.006,0.6473,1.1802,0.6408,1.2444,0.1595,0.3152,1.4607,0.643,1.259,BRCACancer
C02,1.0107,0.7556,0.0616,0.4926,1.0125,0.6219,1.1744,0.3178,0.2295,1.4316,0.6856,1.2585,BRCACancer
C03,1.0957,1.0042,0.012,0.6286,1.2277,0.657,1.3827,0.4248,0.3199,1.4817,0.8214,1.3127,BRCACancer
C04,0.6149,0.5949,0.004,0.4406,0.7169,0.4499,0.9755,0.0135,0.1174,0.9901,0.5242,0.7404,Control
C05,0.6914,0.7867,-0.0065,0.3786,0.6878,0.3876,0.8336,0.0098,0.0896,1.0128,0.4703,0.7819,BRCACancer
C06,0.2001,0.2052,-0.0407,0.0823,0.1558,0.253,0.2995,-0.05,0.0349,0.3532,0.1993,0.1868,Control
C07,0.8387,0.6435,0.0191,0.4296,0.8201,0.3943,0.9872,0.366,0.1074,1.086,0.4486,1.0637,Control
C08,0.959,0.8229,0.0551,0.4576,1.0589,0.5267,1.2083,0.2527,0.1548,1.2903,0.5639,1.103,Control
C09,0.7392,0.7536,0.0061,0.4093,0.7813,0.5419,0.9314,0.2651,0.1176,1.1449,0.4784,1.0486,Control
C10,0.9184,0.7522,-0.0232,0.3655,0.6542,0.5211,1.0428,0.1902,0.1343,1.2723,0.4483,1.0876,BRCACancer
C11,0.9055,0.8104,-0.0206,0.5452,1.0132,0.6621,1.3013,0.0915,0.256,1.2912,0.6591,1.0904,Control
C12,0.5826,0.5372,-0.0231,0.2738,0.6454,0.4499,0.7862,0.0541,0.1335,1.0406,0.4317,0.6934,BRCACancer
D01,0.9256,0.7654,-0.0743,0.7384,1.1365,0.3089,1.1548,0.0646,0.2925,1.6634,0.4953,1.2539,BRCACancer
D02,0.7982,0.7325,-0.039,0.4208,0.7929,0.5869,1.1537,0.0865,0.2371,1.2708,0.5621,1.0174,BRCACancer
D03,0.6909,0.5624,-0.0082,0.3507,0.6973,0.4296,0.8953,0.1136,0.1147,1.1816,0.5185,0.8984,BRCACancer
D04,0.7717,0.7656,-0.0625,0.4436,0.8644,0.6271,1.0716,0.0515,0.1983,1.401,0.5628,1.0279,BRCACancer
D05,0.836,0.6987,0.0356,0.3941,0.7921,0.4675,1.0501,0.3629,0.1743,1.2197,0.4676,0.9925,BRCACancer
D06,1.0099,0.8304,-0.033,0.5062,1.1561,0.6206,1.2013,0.232,0.3023,1.461,0.6639,1.1641,BRCACancer
D07,0.8661,0.8018,-0.0072,0.4353,1.0501,0.5279,1.1987,0.2041,0.2154,1.1994,0.5975,1.1037,Control
D08,0.7061,0.5567,-0.0247,0.327,0.6594,0.3721,0.9323,0.2007,0.1539,1.1704,0.3851,0.7978,Control
D09,0.8789,0.6841,-0.0304,0.461,0.92,0.4882,1.0687,0.1029,0.2413,1.3139,0.6042,1.0173,Control
D10,0.7784,0.6148,-0.0524,0.5002,0.8182,0.5664,1.0854,0.0884,0.1134,1.1848,0.3778,0.871,Control
D11,0.4344,0.3625,-0.0479,0.1668,0.3413,0.2728,0.5324,0.0941,0.1053,0.7971,0.1369,0.424,Control
D12,0.6356,0.4381,-0.0643,0.284,0.65,0.4959,0.8355,0.0506,0.207,0.9673,0.4833,0.7282,Control
E01,0.7178,0.5331,-0.0136,0.3878,0.6859,0.3251,0.9259,0.1978,0.0693,1.0819,0.4785,0.8381,BRCACancer
E02,1.0706,0.7733,0.0227,0.5055,0.9235,0.6026,1.2174,0.4196,0.1871,1.4521,0.5797,1.2503,Control
E03,0.8622,0.7224,0.0232,0.5039,0.9809,0.6152,1.1875,0.0934,0.2111,1.1311,0.6279,1.0267,Control
E04,1.0278,0.811,0.0385,0.5092,1.1388,0.6903,1.2475,0.1196,0.3106,1.4669,0.7198,1.1929,Control
E05,1.0168,0.6313,0.0107,0.4476,0.9273,0.375,1.1189,0.262,0.1376,1.4046,0.4463,1.2228,Control
E06,0.689,0.5298,-0.0128,0.3196,0.6201,0.271,0.829,0.2253,0.148,1.152,0.1953,0.9018,BRCACancer
E07,0.8925,0.6981,-0.031,0.4158,0.7918,0.5965,1.1587,0.1178,0.219,1.3731,0.5956,1.0908,BRCACancer
E08,0.9638,0.7796,-0.0144,0.4823,1.0338,0.4941,1.1948,0.2598,0.2535,1.3762,0.5988,1.1717,Control
E09,0.8285,0.7972,0.017,0.446,0.9124,0.7531,1.2274,0.2018,0.2214,1.3192,0.5945,1.0075,BRCACancer
E10,1.1332,0.7862,0.0371,0.5916,1.0637,0.6361,1.3333,0.3346,0.1705,1.5367,0.5236,1.377,BRCACancer
E11,0.763,0.6948,-0.0085,0.3577,0.7364,0.4991,1.0259,0.1823,0.0998,1.1927,0.4141,0.8741,Control
E12,0.7046,0.6,-0.0361,0.32,0.5699,0.3181,0.7535,0.1529,0.0537,1.1092,0.3403,0.8573,BRCACancer
F01,0.9531,0.8464,0.0031,0.6377,1.264,0.7007,1.3005,0.1341,0.3583,1.5589,0.6822,1.1694,Control
F02,1.0135,0.887,-0.0084,0.5202,1.1094,0.5502,1.3325,0.2466,0.3119,1.526,0.7063,1.3349,Control
F03,0.8876,0.8112,0.0672,0.4491,1.0431,0.5653,1.0714,0.2801,0.1774,1.1471,0.5722,1.0167,Control
F04,0.8752,0.7467,-0.0362,0.6218,1.1785,0.4448,1.2709,0.1922,0.2419,1.5057,0.5594,1.14,Control
F05,1.0219,0.7266,-0.0155,0.4838,0.9999,0.4742,1.1926,0.3033,0.2311,1.3945,0.6179,1.1471,Control
F06,0.7106,0.6804,0.054,0.4362,0.7605,0.3766,0.9921,0.0952,0.0973,1.0826,0.4202,0.9467,Control
F07,0.9103,0.756,-0.0489,0.5961,1.0279,0.4883,1.1619,0.1524,0.2174,1.7839,0.6353,1.2665,Control
F09,1.087,0.8907,-0.0525,0.5788,1.2081,0.7126,1.3005,0.1571,0.348,1.3598,0.8001,1.3438,Control
F10,1.0706,0.8845,-0.0438,0.587,1.0664,0.6556,1.3282,0.2913,0.2863,1.684,0.7057,1.3943,Control
F11,0.813,0.7774,0.009,0.4251,0.9915,0.5635,1.2205,0.0981,0.2196,1.1849,0.6381,1.0431,Control
F12,0.9945,0.8032,0.0058,0.6982,1.0993,0.3376,1.2722,0.3166,0.2212,1.4982,0.502,1.2951,Control
G01,0.8392,0.7339,-0.0714,0.4734,0.8917,0.6232,1.1397,0.0872,0.2269,1.2236,0.4402,1.0492,Control
G02,0.773,0.6491,-0.0105,0.3672,0.7866,0.4506,1.0568,0.0246,0.2081,1.2652,0.5269,0.9578,Control
G03,1.1386,0.8982,0.0042,0.5842,1.1901,0.5669,1.287,0.2929,0.3023,1.5649,0.6107,1.3397,Control
G04,1.0417,0.8175,-0.0062,0.4137,0.8834,0.6025,1.1787,0.0834,0.2275,1.6111,0.6383,1.2804,BRCACancer
G05,0.5972,0.3828,-0.0604,0.3861,0.6771,0.2807,0.7812,0.0953,0.1428,1.0192,0.3084,0.6988,BRCACancer
G06,1.013,0.7591,1e-04,0.4129,0.7975,0.4717,1.1124,0.1218,0.1959,1.4436,0.4904,1.2156,BRCACancer
G07,0.8726,0.737,-0.0131,0.418,0.9208,0.3902,1.1088,0.068,0.1264,1.2062,0.5182,1.0052,Control
G08,0.9707,0.7931,-0.0066,0.537,1.2014,0.621,1.2787,0.2693,0.2619,1.3111,0.5824,1.2252,Control
G09,0.6622,0.6972,-0.0289,0.4331,0.7725,0.4045,1.023,0.01,0.1215,1.0329,0.529,0.9308,Control
G10,0.8149,0.6755,0.0238,0.3407,0.5547,0.2863,1.03,0.3228,0.0399,1.044,0.328,0.9061,BRCACancer
G11,0.449,0.4543,-0.0514,0.2043,0.647,0.3265,0.6622,0.0475,0.1427,0.9447,0.295,0.6069,BRCACancer
G12,0.8423,0.7521,0.0178,0.4278,0.9226,0.4672,1.0094,0.1728,0.0702,1.3221,0.5054,1.0593,BRCACancer
H01,0.6906,0.6516,-0.0334,0.4027,0.7218,0.4667,0.9244,0.2011,0.1134,0.9999,0.3577,0.802,Control
H02,0.6141,0.6478,-0.0252,0.4796,0.8706,0.5971,1.1008,0.0884,0.1247,0.9934,0.587,0.7351,Control
H03,0.7698,0.7157,-0.0536,0.4453,0.9363,0.2988,1.1027,0.1733,0.149,1.2673,0.3302,0.9826,Control
H04,0.8548,0.8457,-0.0438,0.5601,1.2742,0.6369,1.306,0.1278,0.2337,1.284,0.6163,1.0771,Control
H06,0.7114,0.8045,-0.0108,0.4354,0.9118,0.6779,1.1477,0.1012,0.2028,1.1546,0.6536,0.936,Control
H07,0.8009,0.7834,-0.0063,0.4708,1.0674,0.3783,1.2388,0.1978,0.1189,1.2704,0.4631,0.9434,BRCACancer
H08,0.6942,0.5616,0.0162,0.4007,0.7498,0.3728,1.1356,0.0898,0.1021,1.1786,0.5064,0.9048,BRCACancer
H09,0.5577,0.5129,-0.0594,0.3848,0.7456,0.3181,0.8232,0.0477,0.1369,1.3211,0.2672,0.8783,BRCACancer
H10,0.6499,0.6592,-0.0249,0.3807,0.8403,0.2275,0.9724,0.0941,0.0839,1.1958,0.291,0.8572,BRCACancer
