@relation data

@attribute id string
@attribute 10714 numeric
@attribute 10856 numeric
@attribute 1736 numeric
@attribute 1763 numeric
@attribute 2237 numeric
@attribute 23649 numeric
@attribute 3978 numeric
@attribute 5422 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 5426 numeric
@attribute 5427 numeric
@attribute 55135 numeric
@attribute 5557 numeric
@attribute 5558 numeric
@attribute 57804 numeric
@attribute 5981 numeric
@attribute 5982 numeric
@attribute 5983 numeric
@attribute 5984 numeric
@attribute 5985 numeric
@attribute 6118 numeric
@attribute 6119 numeric
@attribute 7015 numeric
@attribute 8607 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.4357111652,1.2669774888,0.6529609131,0.2286346384,0.5603754408,0.0878751939,0.1838241033,0.0603612382,-0.1353485043,0.3578091349,0.1289825939,0.2126304446,0.1865040700,-0.0795651324,-0.0325809552,0.6588075593,0.3816795254,0.3153306678,-0.0087363862,0.7234004603,1.0373973295,1.0895283597,0.8919484507,-0.0955357314,0.4900779352,BRCA
GSM481003,0.2274992413,1.6390893940,0.5012916843,0.2264937060,0.8219027189,0.3134257992,0.3464375852,0.0027308773,0.0028041706,0.3861183389,0.0986170489,0.4597762505,0.3120583845,-0.0982767486,-0.0169048130,0.5469102347,0.2651754541,0.1976965829,0.0045687593,0.4106555960,1.0455711573,1.2547097305,0.9998522750,-0.0655782160,0.7017657795,BRCA
GSM481004,0.4892555573,1.5374871435,0.5975802017,0.2075825795,0.9162611681,0.2231258520,0.3192347430,0.0486587746,-0.0832465394,0.3749461847,0.1504041588,0.1190198336,0.3819306297,-0.0912889238,-0.0756952716,0.3739375479,0.1874095585,0.2921950936,-0.0067063898,0.7671577072,1.0033372874,1.1900032758,0.8835284437,-0.0571195347,0.8181177974,BRCA
GSM481005,0.4787933329,1.3623824812,0.6334548962,0.2353742969,0.7042628014,0.1721082739,0.1440887718,0.0227510889,-0.1238241902,0.2782131666,0.0754759258,0.2927482680,0.1537065438,-0.0960048779,0.0541239166,0.5725545524,0.5792565216,0.1621993348,0.0302901914,0.3827385456,0.8526280613,1.6216202178,0.6504926867,-0.0517187709,0.5901436955,BRCA
GSM481006,0.7219746874,1.2421516103,0.7305955011,0.1177017895,0.6144349980,0.1153987155,0.3943760182,-0.0420513736,-0.1093718979,0.3756188528,0.0471575968,0.2969489769,0.3399477402,-0.0376998961,-0.0124659330,0.7732842431,0.4449059242,0.2121967876,0.0378120298,0.6132007042,1.0749186548,1.2139846680,0.6832653410,-0.0245550638,0.5367914401,BRCA
GSM481007,0.0016192900,1.3591710423,0.5288671886,0.2593151536,0.5070784445,0.0960486509,0.4042738268,-0.0358105850,0.0210265649,0.3911774081,-0.0756570313,-0.1149137928,0.4519917376,-0.1368291117,-0.0834962379,0.7441768796,0.3915002394,0.2412814564,-0.0242566722,0.5289818927,0.5846992452,1.0277428528,1.1128185045,-0.0732123361,0.5817563867,BRCA
GSM481008,0.8999093904,2.1044163310,0.6632269356,0.4549021708,1.6515556350,0.4340666698,1.1808935257,0.1874638443,0.5310698947,0.5350037411,0.2799521475,0.7624854082,0.8051755538,0.2419769994,-0.0534626984,0.4578721970,0.6097803118,0.8295181207,0.2028517701,1.6502472160,1.2286708913,1.3371553920,1.6374257505,-0.0753526626,0.8955018521,Control
GSM481009,0.3607809759,1.0808934282,0.3659640307,0.0977629225,0.4189390297,-0.1304075974,0.0301794068,-0.0327812024,-0.3359343167,0.1465625460,-0.0717729988,0.0250910065,0.0903017868,-0.1071946226,-0.1098337934,0.3970553539,0.3624271641,0.0296385280,-0.0177333261,0.4518495524,0.8489706275,0.8575766770,0.6228027097,-0.1097339071,0.3520125920,Control
GSM481010,0.7100994288,1.5468916702,0.8166005837,0.1722550709,0.9077929461,0.1652347021,0.3504717362,0.0435483375,-0.0939168603,0.2753915236,0.0356376837,0.4402461331,0.2630458528,-0.0654773861,0.0461212377,0.4094827466,0.7186442502,0.3255983432,0.1257149231,0.7624567913,1.0612251826,1.1413293185,0.9416430375,-0.0615595586,0.6425297921,Control
GSM481011,0.0915678958,1.6804994016,0.3391492394,0.2750019096,0.9206070718,0.1211855995,0.2604394792,-0.0011738166,-0.1571170169,0.3933382846,0.0471152081,0.0915094231,0.4151804977,-0.1127375636,0.0537881824,0.6017916450,0.1393381451,0.2367916029,0.0021528411,0.6490977473,0.6507059951,0.9716276427,0.9736804315,-0.0508134958,0.7058763206,Control
