@relation data

@attribute id string
@attribute 10952 numeric
@attribute 1363 numeric
@attribute 148867 numeric
@attribute 1650 numeric
@attribute 2197 numeric
@attribute 23478 numeric
@attribute 23480 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2775 numeric
@attribute 28972 numeric
@attribute 29927 numeric
@attribute 30001 numeric
@attribute 3651 numeric
@attribute 3799 numeric
@attribute 4644 numeric
@attribute 4736 numeric
@attribute 4821 numeric
@attribute 5080 numeric
@attribute 5122 numeric
@attribute 5126 numeric
@attribute 55176 numeric
@attribute 55676 numeric
@attribute 58477 numeric
@attribute 5873 numeric
@attribute 60559 numeric
@attribute 6123 numeric
@attribute 6124 numeric
@attribute 6129 numeric
@attribute 6134 numeric
@attribute 6135 numeric
@attribute 6137 numeric
@attribute 6138 numeric
@attribute 6141 numeric
@attribute 6146 numeric
@attribute 6157 numeric
@attribute 6158 numeric
@attribute 6160 numeric
@attribute 6165 numeric
@attribute 6168 numeric
@attribute 6184 numeric
@attribute 6185 numeric
@attribute 6192 numeric
@attribute 6194 numeric
@attribute 6208 numeric
@attribute 6210 numeric
@attribute 6217 numeric
@attribute 6223 numeric
@attribute 6227 numeric
@attribute 6228 numeric
@attribute 6229 numeric
@attribute 6233 numeric
@attribute 6234 numeric
@attribute 64924 numeric
@attribute 6616 numeric
@attribute 6728 numeric
@attribute 6729 numeric
@attribute 6730 numeric
@attribute 6731 numeric
@attribute 6734 numeric
@attribute 6745 numeric
@attribute 6746 numeric
@attribute 6747 numeric
@attribute 6748 numeric
@attribute 6804 numeric
@attribute 6812 numeric
@attribute 6844 numeric
@attribute 6861 numeric
@attribute 90701 numeric
@attribute 9349 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.1931825579,0.3674098869,0.7246894618,1.9668634574,3.6517576377,3.3849874194,2.7900924947,0.9581370279,0.2980682768,-0.0385881871,3.2158791224,1.0668082037,2.0288446511,-0.2362076950,1.3687380011,0.7076322783,0.4866143670,-0.0296677879,-0.0872808769,0.0288660322,-0.1081316528,0.7848789144,0.8181838197,1.3342173004,1.0184024147,1.1829378082,-0.1549616776,3.8227571647,0.2675842626,1.2469604537,3.5354684193,1.3996693837,3.4393257698,-0.0888782813,3.0098872482,0.8663967021,1.3863601908,0.6311313015,0.8546641381,1.5422318985,1.8672905118,2.7005053448,0.0841438800,1.9786010299,-0.0167210678,0.3812309800,2.3194938377,1.5689988170,2.2748604616,1.1756258760,2.1338671974,0.5828520629,0.3091683856,1.4626536128,-0.0784855656,2.6457814574,0.3897724018,1.6475872199,1.0426227968,1.2781659615,2.3719055578,2.1536146072,0.9746213956,3.4345342217,0.0612008282,0.5112876687,0.8580837143,-0.1158611007,0.9316914381,1.5902467876,BRCA
GSM480985,1.1865292098,0.5767796240,0.6891994449,2.0368755381,3.5697979927,3.5988857745,2.4977891843,0.9909502640,0.3047061024,-0.0672319856,3.1391312811,0.9131046054,1.9623218495,-0.1738828035,1.1608531763,0.6924095451,0.1566453794,-0.1268041418,-0.1234739249,-0.0328570373,-0.0897088206,0.7272808337,0.5127321483,1.2703636402,1.3294495991,0.6403570278,-0.1853971407,3.8396005630,0.1149841871,1.4139745681,3.1404397487,0.9548956789,3.8253606558,-0.0629021143,3.1502183975,0.0018056923,1.4271555145,0.8587555554,0.7560327398,1.0768141290,1.8932690175,3.2699497990,-0.0359738798,1.3981124721,-0.0854946104,0.3013644471,1.8954939731,1.5947303089,1.3927093136,1.1476140730,1.9276773531,0.4273976934,0.2711021451,1.4165946527,-0.0754517870,2.3125204443,0.5800892361,1.5557103089,0.8976755455,1.3822939988,2.1810117419,2.3275146152,0.9960336602,3.8863099514,-0.0275881361,0.5652077497,0.9750290668,-0.0594616841,0.6341288845,1.1900982480,BRCA
GSM480986,0.8799029211,0.4683085571,0.6791545047,1.9878354828,3.6395342350,3.4385715397,2.7146082057,1.1200479176,0.3719062484,-0.0172120397,3.3924949699,1.0993036077,2.1524461929,-0.1734610968,1.1709614222,0.7252989950,0.1454833291,-0.1843262249,0.0119320285,-0.0491668717,-0.0864765345,0.7252431518,0.9809069833,1.7720549131,0.9726319193,1.1207264143,-0.1677260821,4.0387585163,0.1566953708,1.4519461466,3.5198643207,1.4132444812,3.5604015190,-0.0275350052,2.8983936907,1.6992452012,1.8310570666,0.4799083283,1.0665466138,1.1559414811,1.9739366247,2.9069251185,0.0059685507,2.0648790811,-0.0356710822,0.0592960419,2.1147176921,1.3712179904,2.0695312273,1.1145234498,1.7904626579,0.6108929991,0.2904615921,1.4188491107,-0.0994968248,2.2059673966,0.3321611389,1.7071039677,0.9953356408,1.5558768022,2.3228824175,2.3439924849,0.9781758522,3.6223053934,0.0469438789,0.7367980255,0.8724778892,-0.1033713278,0.8101468616,1.5185547321,BRCA
GSM480987,0.6763234174,1.3694852292,0.7562707324,1.7473507723,3.8886295953,3.8103472536,2.7484077347,1.4479325302,0.3169702389,-0.0118605190,3.2383041647,1.0775355785,1.6133185485,-0.1956319952,0.9882173242,0.5266398639,0.1122426460,-0.0702710083,-0.1213033411,1.3492069244,-0.0006214852,0.5373348325,0.9132424393,1.5844191743,1.0118207031,0.9170938087,-0.2256871492,4.6832036973,0.1398968955,1.1435412465,3.8685919447,1.1801925290,4.0571529865,-0.0332189842,3.1001210807,1.2658113571,2.3596972922,0.3736594538,1.3330032894,0.9147064198,2.1855512709,2.7497141672,0.0568918267,1.7945703094,-0.0675525803,0.0680219611,2.0938970844,1.4643523382,2.1042269914,1.4982203931,1.5075495781,0.5037528701,0.2468073366,1.5456650398,0.0500207365,2.1537115871,0.2824565140,1.5502182444,0.9370284503,1.4216355753,2.4656244685,2.4575012624,1.1821172305,3.8684757649,-0.0220054143,0.8607512637,0.6637983796,-0.1226454786,0.3882880661,1.3967360124,BRCA
GSM480988,0.6894601251,0.1535012212,0.6204300836,1.8736962837,3.2833259900,3.2315866948,2.2843650911,0.7840176249,0.1900400466,-0.0596770411,3.2803120082,0.7438578577,1.8681937982,-0.1758439991,1.0186184099,0.6253661676,0.1093029302,-0.0953519961,-0.0345199651,-0.0204439056,-0.0787715425,0.8260832275,0.5041111310,1.3878835536,1.1453410838,0.8414473323,-0.1272914460,4.1463437080,-0.0117427696,1.3770301083,2.9602173170,1.3287693584,3.9588766098,0.0258786469,3.1741697790,1.4130393860,1.7497171660,0.6833753098,0.6953109523,1.0669348512,1.6625033320,3.4532210517,0.0098610978,1.1622598935,-0.0381504000,0.1965618693,2.1371973511,1.5197271869,1.7652973855,1.1518870426,1.7086841548,0.6425066293,0.1958096388,1.2563644951,-0.0908771392,2.4035827667,0.4233614827,1.9798388548,0.9006371148,1.3191971177,2.1914195400,2.2738744400,0.7486081768,3.1550753712,0.1028955929,0.8444442860,0.3810517959,-0.0697054395,0.7108332520,0.9313961138,BRCA
GSM480989,0.7041647984,0.0963007908,0.5125136416,2.3206034820,4.1593050957,3.5681307315,2.6193431220,0.4984121071,0.4542093934,-0.1098449463,3.5924795469,1.2424295257,1.3026606914,-0.2353410170,0.7028439409,0.4516030162,0.1452454046,-0.1714615532,-0.1019797219,-0.0310194022,-0.0580231007,0.6319682348,0.5361240603,1.6177745090,0.5217372397,0.7252854174,-0.2517707106,4.2338771820,0.0741076332,1.8112504929,3.5010595323,1.6377458909,3.4909830492,-0.1112653771,2.6888813524,0.8480432364,1.9554043363,0.4601003119,0.6842444729,0.8966975475,2.1413994879,2.9606493710,0.0715505555,1.5248417939,-0.1079273979,0.1286530787,2.1829225291,1.5390051126,2.0895549803,1.4521160498,1.4126731902,0.3687707357,0.4613629598,1.0330344367,-0.0452358587,1.8158262966,0.1618659116,1.6569416457,0.6267521406,1.6271333712,2.2291503009,2.8124038048,0.6538239832,4.1926942169,-0.0830106423,0.6433026957,1.1429643371,-0.1488256823,0.6817075727,2.0046585023,BRCA
GSM480990,0.8263249386,0.2123949924,0.6479802439,1.9711953302,4.3744613330,3.4775391926,2.8850317400,1.2059587278,0.6375199349,-0.0504726552,3.5683823428,1.3228924858,1.4174538430,-0.2127734879,1.0126786233,0.6009975594,0.0355259188,-0.1222876301,-0.1306433894,0.0877789577,-0.0678146126,0.6217327880,0.4280197223,1.4351344097,0.5738880035,0.7447903501,-0.2028904686,4.2396912573,-0.0149866174,1.7898537666,3.2421258290,1.3903609898,3.7511282762,-0.0218777020,2.7872071265,1.0654936101,1.9420917381,0.2264996974,0.7895570366,0.7435071406,1.7615152895,2.6224155478,-0.0464789140,1.7433930315,-0.0764990642,-0.0605325532,2.2520297761,1.5463746709,2.1676680544,1.1109905182,1.0256199208,0.3840153781,0.2317900488,1.1471129775,-0.0905569354,1.9490386695,0.2898719477,1.5755772658,0.6140749034,1.2588175092,2.1370810308,2.5219705831,0.8613149457,4.2856628297,0.0191228693,1.0225135685,1.1297013738,-0.1089967549,0.3916894947,1.7413961799,Control
GSM480991,0.8890118968,0.3459921131,0.6000993662,2.1123010516,3.8579719863,3.3554112909,2.5197238392,0.8869519606,0.4446749834,-0.0534065351,3.3659631149,1.1898251353,1.8973108039,-0.2288078655,0.9554450470,0.5656525094,0.2183030902,-0.1169784224,-0.0244668799,0.0218919824,-0.0987479132,0.7107860651,0.7196704150,1.4859443319,0.7699745862,0.9974962582,-0.2296674483,4.1420165700,0.0380142979,1.8356611206,3.4594265620,1.5396049383,3.6356272697,-0.0113334242,2.7037437260,1.3768173059,1.9123070241,0.4355345765,0.8658292719,0.9039544355,2.2334600538,2.8864376027,0.1004580075,1.5108800084,-0.0456387649,0.0932834427,2.0995865294,1.2412009620,1.9003707568,0.9423216711,1.3185786107,0.4157156245,0.2124167770,1.2573730239,-0.0716491503,1.9591503291,0.2859561828,1.6038340263,0.6958393748,1.7223791989,2.2418033276,2.3555235464,0.7466232612,3.9558751882,0.0173325776,0.8215937093,1.3279897193,-0.1470443457,0.6397606857,1.1908010668,Control
GSM480992,0.6316780888,0.2869868646,0.5061310185,2.3340092539,4.0734719433,3.3410016190,2.7686602274,0.8968451944,0.4867185676,-0.0462475456,3.6530831656,1.3033220395,1.5044269948,-0.2418806427,0.9886712795,0.6005800960,0.3322073548,-0.1414215860,-0.1257504113,0.0360998569,-0.0682375743,0.5944259647,0.7231366537,1.2078939012,0.5549194085,0.6312781820,-0.1615214248,4.0317602160,0.1313030859,1.4810477346,2.9679120380,1.5137565509,3.2565732398,-0.0702936664,2.7059207859,1.0218156246,2.1897676985,0.3210458197,0.6715033080,0.6666542999,2.0193383171,2.9703271597,0.0666574885,1.5021562358,-0.0497032400,0.0953118929,2.1889494366,1.4055523011,2.0670364997,1.2095772424,1.1560002374,0.3269007333,0.2333804670,1.1088050362,-0.0599888102,1.6849113999,0.2318868629,1.5981466903,0.4994866128,1.6076816751,2.2022176962,2.5073349939,0.6751901335,4.1796427071,0.0085014564,0.9246719330,1.3015146424,-0.1121487929,0.3517887034,1.7386623620,Control
GSM480993,1.0488315020,0.2909094930,0.6678873242,2.1725716671,3.7690275510,3.5028921690,2.5144177676,0.9020118648,0.4554820714,-0.0642143741,3.3499191602,1.0987313149,1.7075254952,-0.2109265408,0.9617536492,0.5633649454,0.0898013368,-0.1734065057,-0.0357049361,-0.0008712434,-0.0448789154,0.8016523107,1.0688847107,1.4196480536,0.9871296201,0.9934116322,-0.1961068963,3.9897763727,0.0817644551,1.4421720876,3.5367418927,1.4253700795,3.6171137492,-0.0592447093,2.8256321549,0.8449478680,1.9179331213,0.4403556718,0.7972178566,0.7911255178,2.1106003002,2.9166408984,0.0572758333,1.9926175220,-0.0812526971,0.0875549628,2.0906609092,1.4023473891,2.1653424452,1.2308976365,1.3195754678,0.4439377032,0.2891731410,1.3725986200,-0.0650992427,1.7110646516,0.2246348140,1.6622499890,0.7693598816,1.6211426520,2.3147425167,2.5288224020,0.9026408827,3.8124904335,0.0187037533,0.9696018361,1.1745911652,-0.0837324053,0.6269066566,1.1693775975,Control
