@relation data

@attribute id string
@attribute 1399 numeric
@attribute 1869 numeric
@attribute 207 numeric
@attribute 22806 numeric
@attribute 2353 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 355 numeric
@attribute 3559 numeric
@attribute 356 numeric
@attribute 3560 numeric
@attribute 3561 numeric
@attribute 3667 numeric
@attribute 3716 numeric
@attribute 3718 numeric
@attribute 4609 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5478 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 572 numeric
@attribute 5777 numeric
@attribute 5894 numeric
@attribute 596 numeric
@attribute 598 numeric
@attribute 6198 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6850 numeric
@attribute 8651 numeric
@attribute 867 numeric
@attribute 8837 numeric
@attribute 9021 numeric
@attribute 9111 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.4300138996,0.1608625433,2.3584245311,0.0283810084,-0.0801269710,1.6104626348,0.8212452234,0.2668822305,-0.1253930259,-0.0072285445,0.0105891902,-0.1065405529,0.4233776481,0.5082450581,-0.1298386080,0.1863047483,0.3417825494,-0.0743738270,0.0027666772,1.6142010918,0.3768321643,1.1201675758,0.3923970497,0.0470554000,0.3860900013,-0.0618729870,0.0871318146,0.2291788254,2.2882412161,-0.0234144181,0.2833559974,0.2282767607,-0.1212870654,-0.0595003463,0.5194533495,0.3946563084,0.2594432331,0.3966314701,BRCA
GSM481003,1.3261353774,0.3838606802,2.5114432043,-0.0064506014,-0.1516893194,1.7524189089,0.9474795161,0.0943974674,-0.0970763126,-0.1151960538,-0.1221363903,-0.0966594915,0.6166785513,0.4776535522,-0.0583250998,0.2694517161,0.1791957579,-0.0506758328,0.0220997693,1.6335785134,0.4223379152,1.1333078442,0.8256779464,0.4993370962,0.2815908568,-0.0646676839,0.2027870905,0.1360396983,2.4272642752,-0.0553885548,0.3305765474,0.2317580214,0.0222191754,0.1335450463,0.4569876247,0.4604086661,0.2704083517,0.6874745712,BRCA
GSM481004,1.5316830208,0.4496613113,2.2194539971,0.0699269904,-0.2391101478,1.7306030480,0.8814408686,0.0639764964,-0.1208847655,-0.0492128852,-0.0429479314,-0.0254715456,0.7089324468,0.5671119911,-0.0912097394,0.3419797647,0.1934292825,-0.1540841441,0.0015714503,1.5735848994,0.5495924441,1.3982536542,0.5918967704,0.0360935164,0.4157156661,-0.0883470983,0.0731631404,0.0275244191,2.7043259995,-0.0500999228,0.6760884334,0.3548092483,-0.1644663710,-0.0100075015,0.4162228867,0.4613454718,0.1628135126,0.5049112589,BRCA
GSM481005,1.3877731034,0.3527724375,2.3890128664,-0.0165228427,-0.1103455591,1.6458761891,0.8521304950,0.5774546972,-0.1742364263,-0.0388775236,-0.0383897772,-0.0875499745,0.5900625983,0.5830370403,-0.0796489555,0.1626732602,0.2936143763,-0.1223234448,0.3289049813,1.5503114279,0.4403047296,1.3712493853,0.5596565347,0.0269206680,0.3888399490,-0.0833753531,0.1140465466,0.6309395681,2.3308550971,0.0180744121,0.4335148484,0.3095768749,-0.1354474181,0.0021383339,0.5630232504,0.5493073225,0.1243881611,0.2695161486,BRCA
GSM481006,1.5903257717,0.3129080268,2.7993582883,-0.0368589484,-0.1162875150,1.6704388113,0.8876503406,0.3577389630,-0.1047275276,-0.0263599712,0.0017853410,-0.1657815402,0.8372901850,0.5490418825,-0.0806952232,0.2744588943,0.2433270854,-0.0515387084,0.2390861619,1.5043091501,0.3909603753,0.9865753614,0.4886666650,0.1963789132,0.3354175018,-0.0787858003,0.1918322109,0.4139080834,2.3295555881,0.0128678733,0.6613827465,0.3820596916,-0.0939081977,0.1396856455,0.7007251898,0.4692782080,0.3174918146,0.7659160270,BRCA
GSM481007,1.2839676474,0.4946888254,2.4604020782,-0.0794352857,-0.0361999132,1.7786090209,1.1560421735,0.0829495256,-0.0901606191,0.0419518193,0.0060583847,-0.0861694003,0.7127858588,0.2825788311,-0.1316772176,0.2869294803,0.1014056848,-0.1263724936,0.1471414633,1.4647826232,0.2606000659,1.0516917631,0.9255183645,0.5863196452,0.2957258879,-0.0395099294,0.1788453258,0.1694968132,2.3985712954,-0.0621160632,0.6584754725,0.2433287780,-0.1150343669,0.0736423017,0.3703690339,0.1118762767,0.3379152042,0.1962588143,BRCA
GSM481008,1.1402049069,1.5586611688,2.1300801171,-0.0151292114,-0.1402303537,1.6622805248,1.2938889639,0.1062172761,-0.0697390577,-0.0779219265,-0.0566330204,-0.1323584576,1.0194556943,0.4309778051,-0.1384186480,0.2562567367,0.1758980179,-0.0720937303,0.0879067641,1.1664521774,0.4047704326,1.0726860836,1.0612640086,-0.0404729063,0.3589827556,-0.0483734958,0.0997079746,0.5929385196,2.4446920753,0.0012555714,0.1243573846,0.2195734002,-0.1333306130,0.1826553135,0.5230086976,0.2001410015,0.4599712586,0.4843958038,Control
GSM481009,1.3990336556,0.0817014255,1.7882246540,0.0693965174,-0.1590186953,1.3427748691,0.5253295350,0.3526260266,-0.1146336404,-0.1702981595,0.0340205391,-0.0851247029,0.4139739338,0.4693481246,-0.2643748682,0.0096561856,0.2437746771,-0.1321362915,0.1336468826,1.0990514844,0.2795271149,0.7096309500,-0.0767497015,0.0173634809,0.2270372226,-0.1458780054,0.0380890368,0.1911922992,2.4154436141,-0.0048567386,0.1552610239,0.1357923958,-0.1552854501,-0.0350331667,0.4207337816,0.1667075575,0.3062173764,0.6174096911,Control
GSM481010,1.4868810578,0.3816741023,2.1086231072,-0.0381378721,-0.0893704778,1.7509254467,0.9039840400,0.2218772557,-0.1113122021,-0.0221168976,-0.1176704593,-0.1204783785,0.5420321556,0.6016551096,-0.0452238933,0.2640629692,0.2892597577,-0.0223426086,0.1319778106,1.5702030094,0.5158594621,1.1154199801,0.7550900512,0.0461772423,0.3965836786,-0.0879259115,0.0602844359,0.5689818496,2.2814118394,0.0688335455,0.1787025944,0.2733712041,-0.1347208667,0.0270170156,0.4992045580,0.4466109948,0.3272902645,0.8321078567,Control
GSM481011,1.1672118224,0.7909900944,2.7272794777,0.0227739563,-0.1973138971,1.9492786230,1.1300241724,0.2600723965,-0.0677558711,-0.0394266611,0.0337433787,0.0555257600,0.5721479334,0.3680541691,-0.1287815349,0.2834044827,0.2223992294,-0.0940577877,0.0018939260,1.4195460750,0.3978262835,1.5733309313,0.8490704160,0.0494558051,0.2711141126,-0.0457399186,0.0944211634,0.2854890496,2.8155515152,-0.0475626586,0.3469468820,0.2940408219,-0.1223144881,0.0520957225,0.2453137968,0.3790538642,0.3426013621,0.2542143979,Control
