@relation data

@attribute 51085 numeric
@attribute 5516 numeric
@attribute 5209 numeric
@attribute 5515 numeric
@attribute 5528 numeric
@attribute 5208 numeric
@attribute 5518 numeric
@attribute 5207 numeric
@attribute 5519 numeric
@attribute 5210 numeric
@attribute Class {Control,BRCA}

@data
9.8422378125,8.82094285433,12.860869275,11.688477345,7.96756283667,5.89793947733,12.47196608,8.302274634,8.486261975,8.144302782,Control
9.8637952495,8.45745837133,11.395106815,11.725137905,7.44463675467,6.00853079767,12.56790862,7.339674386,7.037171767,8.962058135,BRCA
7.3587319895,8.297715334,10.58756278,11.639330205,7.775337819,6.62894661367,12.66850837,6.172033026,6.469405549,9.069866689,BRCA
9.248497936,7.178084026,11.0525900495,11.80875598,7.15936184067,6.33544587,12.57347448,8.010459746,7.27396389367,9.566083123,Control
8.110729287,8.52183209933,12.04429709,11.458095575,7.58979746267,6.36337141333,12.75620088,6.829662885,7.069555338,8.311874446,BRCA
8.5017205815,9.370871616,11.983715765,12.40345346,7.917623909,6.54453151733,12.86342169,6.745207494,7.561705909,8.879339047,BRCA
6.798508101,7.46461112133,9.850373524,12.072677105,7.05650117433,5.731491637,12.04072818,5.155031965,6.68902141267,9.981439248,BRCA
7.889339584,9.17209626933,11.298284455,11.932399345,7.630858662,6.087816793,12.30526243,6.732001603,7.08180120033,8.078592657,Control
7.154996642,8.63116965933,11.507428945,11.55756824,7.539110223,6.26309315467,12.62816419,5.977400858,6.71771492967,8.302091812,BRCA
9.1189615105,8.44322777467,11.232332545,11.593713005,7.42782175433,6.37934042267,12.69546762,8.431122648,8.46005630567,9.062910366,BRCA
9.7256882035,8.16934643067,10.961812267,11.25085226,7.76578908133,6.103133411,12.7003986,8.324744376,8.21155236,8.455040631,BRCA
8.9980441765,8.800541064,11.70917814,11.817863435,7.47167449833,6.64747643967,12.31595909,7.821807658,7.38821850733,8.33670864,Control
10.2845254015,8.77440562733,12.743131755,11.68167441,7.97689047067,6.211690882,12.40526256,8.547261958,8.586240551,7.987919294,Control
9.6551750455,8.70510697067,10.938707434,11.736023615,7.67746532633,6.552126854,12.89109452,7.697873054,6.82775403067,9.10528726,BRCA
8.594977321,8.474468248,11.42927823,11.7690989,7.38802305667,6.50797233933,12.63275562,7.567216718,7.51099557433,9.500653254,BRCA
7.98045235,8.202123709,10.7152440105,11.54137497,7.40432172967,6.484659393,12.76004735,6.763946394,6.629468797,9.275589767,BRCA
7.9758065565,8.527860513,10.719947743,11.71439964,7.63460766867,6.55113829467,13.06629278,7.037687304,6.60952083033,9.32873165,BRCA
8.480780422,8.05470427767,10.931663923,11.698874855,7.48674032467,6.656141449,13.11037161,7.843483192,7.377204594,8.909121384,BRCA
7.9293350295,8.62611672467,11.41841943,11.60967717,8.00883452333,6.577842161,13.12486126,6.427443278,6.93058673833,8.921618659,BRCA
10.1106294565,9.02082982733,11.913684245,9.2723260095,7.588837224,6.22984031133,13.32349748,8.158535374,6.741190456,9.332881953,BRCA
