@relation data

@attribute 23327 numeric
@attribute 23439 numeric
@attribute 23533 numeric
@attribute 2810 numeric
@attribute 3290 numeric
@attribute 3291 numeric
@attribute 3479 numeric
@attribute 3630 numeric
@attribute 3643 numeric
@attribute 3667 numeric
@attribute 3758 numeric
@attribute 3845 numeric
@attribute 4306 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 53828 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 6337 numeric
@attribute 6338 numeric
@attribute 6340 numeric
@attribute 6446 numeric
@attribute 8471 numeric
@attribute 8503 numeric
@attribute 8660 numeric
@attribute 9351 numeric
@attribute Class {Control,BRCA}

@data
9.594493091,4.911345545,5.758230711,8.415309872,8.04748584467,8.104338134,7.5228200195,6.062214149,5.63256723,9.072521955,4.892793774,6.7499434665,7.9584856155,11.66834406,7.819701908,5.8736971,5.6100631305,10.45793763,9.282845833,7.6843879584,5.75134621775,6.4696508394,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,5.194964872,8.202296649,6.39932068633,5.996621069,8.06297051567,11.573459625,11.14309317,10.12558819,7.1066167725,12.00289948,6.413717301,6.759359347,10.77336613,7.247265632,BRCA
10.56653005,5.382071697,6.146498034,8.257648453,7.52307281167,8.304922952,8.087964069,5.773212576,6.256732941,10.04292168,5.01466723067,6.5565791765,8.6787125275,12.04524015,9.77172101,6.151834088,5.584965896,11.30856091,9.088311981,7.9574093308,5.4767225275,7.150559257,6.822223857,7.215390118,8.195422808,6.739109305,7.509195938,12.16093036,5.370958703,8.474558864,6.68769140167,5.507010655,8.197304519,11.32136754,12.02214941,8.909121384,7.2493842955,12.97797754,6.081303006,6.988744679,11.64562254,7.205282841,Control
10.57213676,4.849513012,5.937527571,8.252714063,8.794511906,6.785652306,8.090572707,5.252865266,5.840785003,10.43052602,5.393112502,7.0758260015,8.6689467445,11.6217527633,8.778603769,6.469890553,5.0853848005,11.2772303167,9.278752093,7.9878450618,5.48068620525,7.2121520398,6.672535396,7.548207573,8.126576876,6.521369295,7.3656981534,11.89182747,5.043313058,8.584390499,6.24070564267,5.499695432,8.151507585,11.488573795,11.52315285,8.512346531,6.608869634,13.62992806,6.045328972,7.010810952,12.0344036,7.883118457,Control
11.50810934,4.756504979,6.646238725,9.483967456,6.503350174,8.219678124,5.899641789,5.69544494,6.554362933,10.35004996,5.07782403367,6.6476128175,7.83897305,12.4328424233,6.887498235,6.575694758,6.257402161,11.218616671,8.714658623,7.0894307086,5.595822893,6.5523992454,4.904979261,8.158055634,8.437316311,5.09930704,7.1534205814,12.03287579,5.272033689,7.646632733,6.35314852433,5.292792099,8.08129530567,11.695521545,13.18229429,9.117487997,7.896979969,13.11366653,6.109993193,6.396738021,11.29880451,7.98905543,BRCA
10.65837912,5.569484446,6.131451225,6.765803652,6.509952234,9.174302247,8.452876529,5.133205159,6.444605472,9.905109092,5.387487457,7.0204037355,7.4394932695,11.9507093633,5.39352882,6.368031123,5.6200932275,11.3597607767,8.357740164,7.322166587,5.12013790425,6.8318493608,5.472171943,8.167858571,8.637277967,6.107798352,7.0222287176,12.93579034,5.332807495,7.883225397,6.73899581333,5.670168482,7.95451796533,11.206231375,12.71572616,7.167872523,6.35589848,13.11510467,5.793708154,6.924132926,11.1371034,7.215390118,BRCA
11.58766984,5.074902758,6.30204996,9.813452991,6.91971665333,7.518970032,5.929829729,5.247843274,6.123713395,10.1431986,5.07365194867,7.1398498025,7.5975630025,12.04236405,6.425472417,6.09149423,6.2913648945,11.5555045387,8.891541557,6.8611236482,5.63184775375,6.9033787788,4.944168843,7.631688412,9.107714755,6.07692847,6.9209080238,12.39411974,5.439300032,8.420129842,6.39469361333,5.558582385,8.00665617633,11.49634678,12.83735302,8.613551105,8.1563261705,11.65143532,6.311798825,6.641730707,10.99802289,7.385088281,BRCA
11.72645885,5.077041333,6.244797292,9.411691645,6.394154058,7.592533888,5.5987233425,5.034316149,6.253852802,10.02243063,5.264602225,6.9933104255,7.577497592,12.2801851067,6.053334703,5.942814302,5.9229246365,11.30625711,9.02738156,6.865177778,5.39462846875,6.5092008916,5.538546893,8.19969826,8.783359349,5.439300032,6.8965544166,12.3239471,4.818404856,7.621284726,6.135427533,5.391811746,7.86577453733,11.796022585,12.95454627,9.091660914,8.013958457,12.39966386,5.825665599,6.351827612,11.5269639,7.765321119,BRCA
11.29613059,5.109581261,5.921609641,8.853856214,7.705209556,8.729128822,7.409838005,5.636777762,6.269038407,10.25917864,5.24755366933,6.9654454415,7.7241860275,12.2207445933,6.907675223,6.442492064,5.6212629585,10.474957662,9.151613494,7.0036304332,5.68218173225,6.667640262,5.070616072,7.6455704,8.641727659,6.101508918,6.895239566,12.48900128,5.338790969,7.779918143,6.82794277033,5.446761787,8.01917131267,11.46459896,12.15610687,7.92517035,7.435959656,11.74226323,6.011233546,6.63862099,11.09109172,6.418785008,BRCA
11.15072326,4.674989884,6.431794783,9.462104032,6.22160426733,8.559856117,6.4844522785,5.780317481,6.351695128,10.57522277,5.475885483,6.6035671485,7.299170952,12.3922982933,6.204870044,6.088635217,5.523099184,10.95210528,8.902843217,7.003788491,5.60282398025,6.6051129444,5.353156751,8.275287778,8.719338441,5.379907907,7.0040046146,12.05711016,5.452374073,7.098719371,6.69079792733,5.836562468,7.890844983,11.5411915,12.69883927,8.964023935,6.821079874,11.22708057,6.185079214,6.452698896,11.26511118,8.549747253,BRCA
10.24499439,5.20184089,6.345277161,9.131690517,7.87564522033,8.320689015,6.797392804,5.123512303,7.093499766,7.724140554,5.26226887433,7.564460333,8.2390050335,11.3822101803,6.918031734,7.527987381,5.4083628385,9.95170859933,9.845502253,6.7185464612,5.2951767505,6.5489813434,5.027033758,7.498233163,8.95253824,5.039808741,7.4112322548,12.34859823,4.953976689,7.791197286,6.127634878,5.91922759,8.742530249,12.52079595,11.48384111,8.82140818,6.7205060485,11.99760301,6.46344723,6.352798794,11.38620755,7.498233163,BRCA
