@relation data

@attribute id string
@attribute 3725 numeric
@attribute 11200 numeric
@attribute 5599 numeric
@attribute 4361 numeric
@attribute 672 numeric
@attribute 4683 numeric
@attribute 5970 numeric
@attribute 1111 numeric
@attribute 4193 numeric
@attribute 25 numeric
@attribute 1026 numeric
@attribute 7157 numeric
@attribute 1647 numeric
@attribute 472 numeric
@attribute 5888 numeric
@attribute 10111 numeric
@attribute 7161 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5932 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.2901,0.3559,1.4087,1.2447,0.2142,1.4928,1.4383,0.544,1.3662,0.4177,1.2717,0.7493,0.4452,2.6528,0.1315,1.3756,-0.0062,1.6981,2.2123,0.5686,Control
A02,0.8169,0.1522,0.986,0.738,0.0494,1.2977,1.258,0.2372,1.1733,0.303,0.9753,0.5887,0.4498,2.3316,0.0284,1.1892,0.0906,1.2732,2.0603,0.3932,Control
A03,1.1876,0.2564,1.223,1.0165,0.1132,1.5432,1.4813,0.6744,1.5264,0.4434,1.692,0.8079,0.523,2.2525,0.2126,1.2514,0.0929,1.4485,2.7503,0.7783,Control
A04,1.2809,0.1434,0.9854,0.6257,0.0196,1.1521,1.484,0.259,1.155,0.3637,0.9804,0.5955,0.5048,2.1734,0.1148,1.1935,0.1416,1.4304,2.2761,0.3707,Control
A05,1.2201,0.1764,1.1338,0.9299,0.17,1.4239,1.5368,0.5107,1.345,0.4102,1.7524,0.7673,0.6199,2.3116,0.1745,1.2937,0.1058,1.5181,2.4615,0.7281,Control
A06,0.8267,0.2171,1.1657,0.8118,0.0774,1.2947,1.338,0.3329,1.2339,0.411,1.4036,0.6036,0.3346,2.3589,0.1698,1.1524,0.0478,1.3497,2.472,0.4919,Control
A07,1.2177,0.2392,1.3766,1.066,0.1321,1.5162,1.2584,0.3863,1.3922,0.4552,1.1581,0.684,0.4976,2.7222,0.1119,1.2699,0.096,1.6897,1.9798,0.544,Control
A08,0.8932,0.1854,1.5009,1.0821,0.1212,1.4092,1.2448,0.3564,1.4066,0.5692,1.1244,0.6482,0.3118,2.9337,0.141,1.4049,0.0109,1.8669,1.9095,0.5009,Control
A09,0.9938,0.2065,1.3752,0.9874,0.0776,1.4905,1.3302,0.4262,1.302,0.4045,1.3153,0.5412,0.445,2.7367,0.0948,1.1647,0.0945,1.606,2.1911,0.5749,Control
A10,1.3414,0.159,1.2385,0.9388,0.1539,1.3893,1.3233,0.3868,1.3575,0.4425,1.1616,0.5878,0.4572,2.6756,0.0057,1.5177,0.0618,1.641,2.1251,0.4727,Control
A11,1.0631,0.2614,1.1692,0.8252,0.1022,1.179,1.2245,0.3631,1.2362,0.4338,1.0246,0.5349,0.2244,2.5129,-0.0183,0.8713,-0.0424,1.1005,2.0611,0.3578,Control
A12,0.7342,0.038,0.7211,0.3471,-0.0193,0.6875,0.8238,0.1905,0.7101,0.1531,1.2203,0.1924,0.348,1.6955,-0.0443,0.972,0.1075,1.0527,1.6799,0.283,Control
B01,0.9628,0.2571,1.4726,0.9713,0.058,1.3166,1.2082,0.381,1.2355,0.4038,1.2201,0.6532,0.1771,2.5849,0.0522,1.274,-0.1864,1.5169,2.5332,0.3775,Control
B02,1.324,0.1831,1.2781,0.8783,0.0105,1.3515,1.5865,0.4211,1.268,0.3877,1.5659,0.8116,0.5796,2.444,0.1318,1.2594,0.0541,1.4394,3.0801,0.4423,Control
B03,1.1414,0.252,1.2859,0.9336,0.0621,1.3741,1.4088,0.3869,1.2046,0.3817,1.0662,0.7021,0.3944,2.4934,0.11,1.3194,-0.0879,1.4822,2.6611,0.3897,BRCACancer
B04,0.8347,0.1094,1.159,0.8715,0.0015,1.1057,1.1378,0.3211,1.2701,0.4996,0.8629,0.5137,0.2823,2.7036,0.0489,1.2432,0.0378,1.6554,1.6784,0.356,BRCACancer
B05,0.7116,0.0975,1.0395,0.7333,-0.01,1.1451,1.3013,0.4011,1.1671,0.3684,1.0562,0.5965,0.4643,2.3036,0.0834,1.0075,0.066,1.2575,2.6321,0.5801,BRCACancer
B06,0.3639,0.0439,0.9915,0.7296,0.0478,1.0519,0.8403,0.1125,0.8907,0.2334,0.7968,0.2316,0.0551,2.2053,0.0428,1.1004,-0.1604,1.1971,1.5065,0.1466,BRCACancer
B07,1.0629,0.2041,1.4248,0.9967,0.1084,1.4937,1.4289,0.4323,1.3501,0.3609,1.1664,0.7397,0.4714,2.6523,0.1163,1.4735,0.0809,1.4782,2.1472,0.4036,BRCACancer
B08,1.1051,0.2646,1.0959,0.8841,0.1163,1.3159,1.2913,0.414,1.2131,0.3512,1.4498,0.5384,0.5389,2.4174,0.1483,1.0543,0.0362,1.1937,1.9421,0.4904,Control
B09,0.8169,0.1408,1.1094,0.9446,0.0922,1.1118,1.1066,0.3689,1.2527,0.4449,1.1889,0.477,0.2932,2.6502,0.0459,1.0302,0.0324,1.3948,2.0058,0.3199,Control
B10,0.8396,0.1089,0.9404,0.6307,0.0278,0.9794,0.9814,0.2487,1.1812,0.3487,0.8362,0.402,0.2398,2.7789,-0.0819,1.108,0.017,1.4899,1.5834,0.3094,Control
B11,0.9395,0.1021,0.96,0.7366,0.1414,1.2026,1.2399,0.3056,1.1406,0.3212,1.2804,0.591,0.4652,2.2066,0.2076,1.1082,0.0702,1.3346,1.9234,0.5783,Control
B12,0.4563,0.0749,0.7719,0.549,-0.0664,0.5769,0.8164,0.1557,0.7478,0.3777,0.5178,0.2056,0.0939,2.6735,0.026,0.7642,0.0299,1.2785,1.6026,0.1221,Control
C01,1.1862,0.2748,1.1802,0.8646,0.0767,1.2488,1.4533,0.4006,1.2705,0.4889,1.2001,0.7721,0.3887,2.4709,0.0812,1.1245,0.0991,1.4469,1.9244,0.5045,BRCACancer
C02,1.0171,0.1378,1.0125,0.8329,0.0066,1.1774,1.5348,0.377,1.1692,0.3373,1.3449,0.6421,0.5541,2.3089,0.0366,1.1778,0.1413,1.3929,2.0396,0.3614,BRCACancer
C03,1.1467,0.1821,1.2277,0.8257,0.0675,1.292,1.7061,0.465,1.3388,0.388,1.2634,0.7382,0.3928,2.3522,0.115,1.2125,0.1351,1.3899,2.1689,0.4375,BRCACancer
C04,0.6556,-0.0083,0.7169,0.3014,-0.0321,0.626,1.2407,0.2118,0.8502,0.3162,1.0151,0.4208,0.427,1.9365,0.0902,0.4873,0.1515,0.8832,2.1508,0.2327,Control
C05,0.561,0.0568,0.6878,0.4202,-0.0636,0.6788,1.1552,0.2389,0.7937,0.2352,0.8027,0.3612,0.2854,2.0394,0.0894,0.4292,0.1559,1.0739,1.6729,0.23,BRCACancer
C06,0.2724,-0.1167,0.1558,0.0854,-0.0762,0.0214,0.5912,0.164,0.2228,0.1294,1.0512,0.1605,0.1114,0.5662,-0.0304,-0.0573,0.0207,0.3822,0.8963,-0.16,Control
C07,0.8757,0.0304,0.8201,0.4454,0.0556,0.9211,1.2031,0.2399,0.9554,0.3342,0.9896,0.3267,0.3556,2.3406,0.0391,0.9233,0.1525,1.1209,1.6637,0.2383,Control
C08,0.7973,0.1785,1.0589,0.6967,0.0968,1.1567,1.4,0.3209,1.1847,0.3339,1.3874,0.704,0.536,2.4621,0.0014,1.056,0.0732,1.2493,1.9033,0.4099,Control
C09,1.0962,0.1038,0.7813,0.466,0.0469,0.8087,1.278,0.1345,0.9573,0.2981,1.2496,0.4169,0.2996,2.0626,0.097,0.9391,0.0582,1.196,1.946,0.2187,Control
C10,0.8773,0.0773,0.6542,0.4634,-0.0049,0.7366,1.2172,0.1845,0.9137,0.2768,0.9506,0.4583,0.4156,1.9987,0.1545,0.9537,0.1617,1.3181,2.007,0.2445,BRCACancer
C11,1.0199,0.1448,1.0132,0.7711,0.087,1.1021,1.5603,0.2892,1.2633,0.4017,1.1625,0.6416,0.4316,2.4863,0.0177,0.972,0.1038,1.2045,1.9605,0.3913,Control
C12,0.791,0.047,0.6454,0.374,-0.008,0.5652,1.1479,0.1124,0.6622,0.2032,0.7966,0.3086,0.4874,1.9561,0.0027,0.5127,0.1009,0.8912,1.4375,0.147,BRCACancer
D01,0.5089,0.1491,1.1365,0.9467,-0.0141,1.0415,1.2261,0.147,1.0254,0.4309,0.7318,0.4477,0.0706,2.6195,-0.0346,1.0804,0.0294,1.5223,1.6606,0.2158,BRCACancer
D02,0.9631,0.0678,0.7929,0.6233,0.0354,0.8321,1.4141,0.2519,1.0754,0.3004,1.5218,0.6359,0.4191,2.1309,0.1528,0.806,0.0637,1.2184,1.8134,0.3936,BRCACancer
D03,0.88,0.0665,0.6973,0.3739,0.0016,0.7126,1.2419,0.2915,0.9668,0.2376,1.1774,0.4349,0.3923,1.9826,-0.0326,0.7827,0.1486,1.0942,1.6918,0.2475,BRCACancer
D04,0.7995,0.0988,0.8644,0.6555,0.0803,0.9151,1.3386,0.165,1.0667,0.3345,1.2943,0.6633,0.4365,2.1615,-0.0466,0.8051,0.1107,1.2616,1.9513,0.3481,BRCACancer
D05,0.754,0.0946,0.7921,0.5465,0.0357,0.9381,1.3071,0.1915,1.0201,0.2533,1.4329,0.4684,0.3501,1.9786,0.075,0.7547,0.133,1.219,2.198,0.295,BRCACancer
D06,0.9539,0.1801,1.1561,0.8714,0.0493,1.1262,1.468,0.266,1.2309,0.4158,1.48,0.6761,0.4242,2.3658,0.0022,1.0587,0.0738,1.3989,2.086,0.3487,BRCACancer
D07,0.885,0.1706,1.0501,0.6688,0.0762,1.1021,1.4913,0.2851,1.216,0.3366,1.3377,0.5807,0.3541,2.1613,-0.0263,0.9262,0.1189,1.1585,1.9997,0.3861,Control
D08,0.6983,0.0439,0.6594,0.4269,-0.0014,0.7413,1.1777,0.2481,0.9137,0.2308,1.3303,0.3698,0.3992,1.8593,0.0063,0.6054,0.0875,1.0411,1.7568,0.2271,Control
D09,0.8836,0.1969,0.92,0.5902,0.0244,0.9397,1.3852,0.2739,1.0241,0.3187,1.3465,0.6046,0.372,2.1385,0.0532,0.9673,0.0888,1.256,2.0723,0.3405,Control
D10,0.8928,0.1185,0.8182,0.5676,0.0554,1.0526,1.2282,0.2758,1.0223,0.2496,1.2266,0.3741,0.5441,1.9768,0.1041,0.8211,0.0989,0.9598,1.7488,0.4575,Control
D11,0.3777,-0.0064,0.3413,0.0706,-0.0859,0.2651,0.8611,0.1321,0.5979,0.2061,0.7113,0.3432,0.1154,1.3438,0.19,0.3795,-0.0122,0.6449,1.1938,-0.037,Control
D12,0.7047,0.0331,0.65,0.5574,0.0529,0.7515,1.3548,0.21,0.8866,0.2761,0.7849,0.5435,0.3037,2.0292,0.0449,0.5981,0.1032,0.9431,1.7741,0.3241,Control
E01,0.9607,0.0935,0.6859,0.3668,-0.0061,0.7741,1.2735,0.1791,0.8855,0.252,0.6005,0.4017,0.2928,2.0019,0.1341,0.7777,0.0526,1.0068,2.1796,0.1912,BRCACancer
E02,1.3882,0.1561,0.9235,0.6315,0.05,1.092,1.3912,0.2347,1.082,0.3011,1.5831,0.59,0.6011,2.3127,0.177,1.2424,0.0388,1.3706,2.0506,0.2664,Control
