@relation data

@attribute id string
@attribute 10163 numeric
@attribute 10458 numeric
@attribute 10580 numeric
@attribute 10810 numeric
@attribute 117178 numeric
@attribute 1387 numeric
@attribute 1457 numeric
@attribute 1459 numeric
@attribute 1460 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 1500 numeric
@attribute 1956 numeric
@attribute 2033 numeric
@attribute 2064 numeric
@attribute 2241 numeric
@attribute 2260 numeric
@attribute 2534 numeric
@attribute 25945 numeric
@attribute 29119 numeric
@attribute 3480 numeric
@attribute 3643 numeric
@attribute 387 numeric
@attribute 4008 numeric
@attribute 4087 numeric
@attribute 4088 numeric
@attribute 4089 numeric
@attribute 4233 numeric
@attribute 4301 numeric
@attribute 51176 numeric
@attribute 51701 numeric
@attribute 52 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 56288 numeric
@attribute 5770 numeric
@attribute 5777 numeric
@attribute 5787 numeric
@attribute 5792 numeric
@attribute 5795 numeric
@attribute 5797 numeric
@attribute 5818 numeric
@attribute 5819 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 60 numeric
@attribute 6591 numeric
@attribute 6615 numeric
@attribute 6714 numeric
@attribute 6885 numeric
@attribute 6932 numeric
@attribute 6934 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7082 numeric
@attribute 71 numeric
@attribute 7414 numeric
@attribute 7454 numeric
@attribute 7525 numeric
@attribute 81 numeric
@attribute 81607 numeric
@attribute 83439 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 8826 numeric
@attribute 89 numeric
@attribute 8936 numeric
@attribute 8976 numeric
@attribute 9855 numeric
@attribute 998 numeric
@attribute 999 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.0220180639,0.0342368018,0.0474687343,1.0107072490,0.1083846267,0.6553813652,0.7051456760,1.0094681883,2.8780034483,0.9484378830,0.0609422662,0.6174689995,0.9451780202,0.1537555695,1.5206031688,0.1082515674,0.3992635301,0.7671700831,0.4023514937,0.1380914762,-0.0714571334,0.2267118200,0.6250920711,2.3560742060,0.2567427282,0.6013237532,0.6334898934,0.2611974383,-0.0160443468,0.1553148002,-0.0819218758,0.2454021027,0.2941748613,0.3768321643,1.1201675758,0.0547147559,0.0413461934,0.0470554000,0.0429101341,1.7334710084,0.1709448303,0.3882737478,-0.1142288212,0.3088382735,3.2701125443,0.7911284625,-0.1825565849,2.0794160451,1.5850496159,0.4806754763,-0.0124092440,0.2768544875,0.0388651469,0.4804667581,0.8073990904,0.4500692432,0.3583415166,4.4681407321,1.9876758964,0.0081226462,0.3087368856,0.6204384394,-0.0633613280,1.2487681582,3.1035592704,-0.1123077593,1.6749427351,-0.1734718121,2.1577475015,0.1943822840,0.1760437542,0.2411862325,0.0180790283,BRCA
GSM481003,0.8992538378,0.1605887249,0.0646796774,0.7630634420,0.0872840703,0.6896365619,0.7230326441,1.0571843554,3.2229644954,0.8481773518,-0.0440941208,0.5368674805,0.8074151114,0.0484339897,1.5765347331,0.0848142081,0.0736523638,0.6890013869,0.4055141435,0.1352466541,-0.0999218499,0.1801413333,0.3822052918,2.2548772812,0.0971540492,0.4942415375,1.0462392932,0.1510610660,0.1392996103,0.2534420761,-0.0555656530,0.2238996295,0.3235243492,0.4223379152,1.1333078442,0.0419294085,0.1650047825,0.4993370962,-0.0194990263,1.8541518505,0.3519547453,0.2540829177,-0.0459073462,0.4601656807,3.4451596026,1.8047334209,-0.0432929028,2.0472658149,1.3027608693,0.3292509020,-0.0016825477,0.2633005434,0.3832931219,0.3278736179,0.2719719032,0.4773078447,0.3655444416,4.5883542841,2.0270914505,-0.0235366961,0.3015425486,0.2403456947,0.0594059598,1.0709934719,3.0309254428,-0.0698178071,1.6211274797,-0.1936960090,1.9278989510,0.2239244682,0.1058213354,0.1941480732,0.4613067603,BRCA
GSM481004,0.8125453106,0.1033886056,0.0112676682,0.8843267810,0.0730462390,0.7104525116,0.6788964829,1.3136175796,2.8852460086,0.9743504069,-0.0310778917,0.5084360550,0.7678586823,0.2059234660,1.4211680973,0.1438268497,0.0913854266,0.9790825484,0.6183126943,0.1437060048,-0.0951604740,0.2059222442,0.6121315457,2.2044553339,0.1375855189,0.7031065965,1.1430110809,0.1046389682,0.1799735930,0.1754201994,-0.0759171264,0.2081791199,0.4048220747,0.5495924441,1.3982536542,0.1370990334,0.0899912709,0.0360935164,0.1323144947,1.8865528060,0.2680627176,0.4946081011,-0.0380897999,0.3655948651,3.1503309594,1.8457994221,0.0235277364,1.4240456010,1.3375574922,0.2900230113,-0.0060122215,0.2940910289,0.0808795862,0.2659067271,0.4477677480,0.7094309197,0.3405900743,4.4698169882,2.0022565522,-0.0393887593,0.2554892373,0.3593561060,-0.0232415956,1.4482506214,2.9765772323,-0.0699493475,1.3972000942,-0.1124212400,1.9379648565,0.2125664917,0.2144779693,0.2163254187,-0.0217994316,BRCA
GSM481005,0.7047412305,0.0513472302,0.3260484807,1.4006609320,0.1178772125,0.6607257612,0.7450451644,0.9442990496,2.9610547424,0.9575539475,-0.0061150087,0.6957511474,0.9065400410,0.2165325873,1.5339801088,0.0660260143,0.1648684929,0.7864466107,0.4258142904,0.3724417455,-0.1103775439,0.2587755207,0.6762891889,2.3612720490,0.4580407132,0.8630593168,0.6809106159,0.3580555966,0.1209496400,0.1683785377,0.0912356529,0.2253906769,0.3715647218,0.4403047296,1.3712493853,0.0934391537,0.0433951915,0.0269206680,0.0413461276,1.4402512403,0.3083621645,0.4555424096,0.0027889507,0.2964933475,3.0240586301,0.9297815149,-0.0208791407,1.8347277684,1.6919635964,0.2139554445,0.0075601748,0.6410530742,0.0376215268,0.4122424872,0.5362932858,0.5976829881,0.5566263375,4.2691934759,1.9694497985,-0.0089982061,0.4529013385,0.2900286220,0.0544220649,1.3552098126,2.9770357410,-0.0723469267,1.9547971812,-0.0312545513,1.9115622770,0.2282941112,0.2017863950,0.1866518880,0.1299700532,BRCA
GSM481006,1.2410103773,0.0987677834,0.3559414038,1.4616257995,0.4178943191,0.4717476930,0.8821366779,1.0398484450,3.2310776710,0.8742118731,0.0263775238,0.6774093451,0.9744137096,0.1430200110,1.9997731411,0.2159211816,0.1189489941,0.7809424383,0.4241999837,0.1421901085,-0.1280822593,0.2402696524,0.7844898559,2.5397693236,0.1771804931,0.8481344624,0.8279588929,0.3620992723,0.0792207283,0.2292108573,0.0818538499,0.2466157777,0.3059218986,0.3909603753,0.9865753614,0.0277093285,0.1281003530,0.1963789132,0.0073516301,1.7775970260,0.3395588201,0.2757583993,0.0320668299,0.3381265376,3.3005572359,1.1112692641,-0.0495605654,3.2827063971,1.3158203073,0.0739056005,-0.0179128214,0.5432311448,0.1508554700,0.5129803772,0.5783400405,0.4666741335,0.3505253339,4.2648594596,2.0552903512,-0.0469949022,0.4033989467,0.4171033552,0.0315804363,1.4518673271,2.9921479324,-0.0484193605,1.9079784816,-0.0279526840,2.2970675062,0.3531187352,0.2237182429,0.1984657517,0.4513764037,BRCA
GSM481007,0.8102781959,0.1645915424,0.0989215050,1.2408936991,0.0809329581,0.6012359342,0.6039152184,0.7462176346,3.1068616510,0.6260495298,0.0465855897,0.6134111168,0.5799589310,0.1262126311,1.4547199384,0.2589795492,0.0554589849,0.8321013450,0.3561066310,0.0680375473,-0.0775120804,0.1352442852,0.5156040350,1.9990592401,0.1819544020,0.7172199483,0.7820959147,0.1275453084,0.3142764187,0.2500381181,-0.0362453415,0.2665355380,0.3687447013,0.2606000659,1.0516917631,0.0052987031,0.0697935855,0.5863196452,-0.0078777717,1.4398183986,0.3349657212,0.2073044152,-0.0268472135,0.3968873509,3.0947886640,1.6025384089,-0.0361170458,2.1308796236,0.9762997598,0.1808201002,0.0468923578,0.3382505102,0.0523900811,0.3945177911,0.3115602897,0.2434186208,0.3777604969,4.5688298834,1.7478359239,-0.0475543798,0.4439487985,0.2029048486,-0.0026686011,1.2766758504,2.7754765402,-0.0557559649,1.4057133184,-0.0461757071,2.5968232583,0.3264364625,0.0565174456,0.2322261396,0.4485116918,BRCA
GSM481008,0.4522010033,0.0829572101,-0.0460717152,0.8705995253,0.4640214373,0.6167750674,0.6618162519,1.2344367709,3.0788669290,0.7411739787,0.0409494638,0.5762742963,0.5187921416,0.2092566926,1.5937150419,0.0524233336,0.1423557199,0.6478463703,0.5704126423,0.2515760225,-0.0916189204,0.2740164896,0.4908562510,1.7342027903,0.0175628264,0.5663450009,1.0276691739,0.3341018707,0.2588366775,0.2520220037,0.2017045878,0.2689977738,0.4107699525,0.4047704326,1.0726860836,0.1101996494,0.0770608550,-0.0404729063,-0.0504448156,1.6131062694,0.1469273654,0.2937353582,-0.0361669830,0.3928937842,3.2627433132,1.8644267959,0.0181689856,1.4083411269,2.0361933244,0.4025551727,-0.0086323968,0.3780345452,0.4492832672,0.2421337500,0.2844155535,0.5394916288,0.4486206109,4.3696773703,1.7010813361,-0.0600692714,0.5145754243,0.2152396904,0.0272547933,0.7799835039,2.2804966147,-0.0783606052,1.8303460794,-0.1216230774,1.8091861437,0.2677998399,0.1652377374,0.1960819449,-0.0903745492,Control
GSM481009,0.4020215238,-0.1281278763,-0.0775628511,0.9544194974,0.2506595434,0.5215228253,0.5734758147,0.6160131872,2.9805388450,0.6573927260,0.0065879639,0.6379877187,0.6648917058,0.0047963763,1.3526445291,-0.1318342609,0.0576009089,0.6368520430,0.1867759509,0.1733775415,-0.0809281335,0.1506341084,0.5325309358,2.2850365361,0.1668609658,0.4399121959,0.7593096520,0.1640066558,0.0263716091,0.1580762435,-0.0457928035,0.1611730894,0.2515534998,0.2795271149,0.7096309500,-0.0647555073,-0.1064877963,0.0173634809,-0.0997309505,1.2195751257,0.1072981800,0.2421634057,-0.2542572968,-0.0572927748,3.2104844170,0.7943820304,-0.1872259752,1.6037546610,1.3385404430,-0.2154278780,-0.0607615665,0.2541130532,0.0965627080,0.5029285724,0.3713083595,0.4242561069,0.3636174777,4.9091982842,2.1447127912,-0.0863543264,0.3678799485,0.1056522256,-0.0785754840,0.8893958329,2.4714063083,-0.2188257759,1.8233915427,-0.1782847419,2.6065440719,0.1969910029,0.0880154629,0.2414110834,-0.1490650472,Control
GSM481010,0.7659482694,0.0293068576,0.0476579839,1.4211448580,0.4358987368,0.6855350051,0.7929901754,1.1948124951,2.7892232836,0.9702485215,0.0181273755,0.7343420027,0.9039135979,0.2403421661,1.6499485337,0.0564712613,0.3406990569,0.6649437760,0.7505683312,0.3874748792,-0.0981020218,0.1246120071,0.6626793060,2.1533832948,0.2689713599,1.0125633992,0.8721879155,0.3659622770,0.2723468990,0.2524100515,-0.0746804124,0.2248685884,0.5233294078,0.5158594621,1.1154199801,0.1628911358,0.1649630812,0.0461772423,-0.0017603818,1.8417135026,0.3777979847,0.4935339872,0.0087880768,0.3127255697,3.1837559010,1.3407380601,0.0244037201,2.1124519960,1.2180986718,0.1016688212,-0.0237400801,0.5448883692,0.0227985563,0.3422708611,0.8614470834,0.3878838463,0.4903495093,4.1366360187,1.9118974974,-0.0255729896,0.4962191377,0.4105417741,-0.0070193834,0.9106897973,2.6965886255,-0.0216113908,2.3020936942,0.0050617743,2.0458557937,0.2764016116,0.1962469822,0.2052486207,0.1339713250,Control
GSM481011,0.6392220445,0.3121114757,-0.0712845387,0.6965906229,0.1080117092,0.4229259233,0.5969067344,0.7706187674,3.1945065558,0.6898040355,0.0133974335,0.4369135557,0.5923281113,0.1001883706,1.0696674976,0.1155217437,0.1301057119,0.8908285292,0.2638565085,0.1408457296,-0.1052858378,0.1413541586,0.3276135183,2.2447497329,0.3051875167,0.3715898003,1.3345354182,0.0845517101,0.0881457550,0.1377142455,-0.0571184079,0.1999244929,0.4433013046,0.3978262835,1.5733309313,-0.0068489825,0.0260892796,0.0494558051,0.0086249946,1.4681738733,0.2451949944,0.3192388788,-0.0258344951,0.5078688389,3.1741475263,1.5971835990,-0.0108052118,2.0010260307,1.6314119531,0.2848422280,0.0394449375,0.1588936072,0.0344876326,0.2851886856,0.3925923205,0.3245543128,0.3117640162,4.5302506792,1.8810586527,0.0030414629,0.1673858481,0.2505190243,0.0804689621,1.5787073300,3.2065094609,-0.0625966244,1.2454530609,-0.1695629554,2.1572783757,0.0981748895,0.1026980552,0.2254770854,0.0557324726,Control
