@relation data

@attribute id string
@attribute 1977 numeric
@attribute 1978 numeric
@attribute 1981 numeric
@attribute 1982 numeric
@attribute 207 numeric
@attribute 2280 numeric
@attribute 2475 numeric
@attribute 5164 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5515 numeric
@attribute 5728 numeric
@attribute 6194 numeric
@attribute 6198 numeric
@attribute 7248 numeric
@attribute 7249 numeric
@attribute 8569 numeric
@attribute 8661 numeric
@attribute 8672 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.3262102189,1.8609808237,1.8144485811,1.3297942527,2.3584245311,0.1014260102,0.3341965944,0.0421525906,0.6485961018,0.3417825494,0.0027666772,1.2238418325,0.1344134227,1.4831877461,0.2291788254,0.6461576278,0.2109833946,0.7008165081,0.4421749051,0.3514635549,BRCA
GSM481003,0.3141217654,1.5956025160,1.8065191086,1.2977158817,2.5114432043,0.1893593064,0.2224102620,0.1595799751,0.6032710826,0.1791957579,0.0220997693,1.1675652556,0.0819050467,1.1764485384,0.1360396983,0.7252464143,0.3472401411,0.5437110150,0.4630725195,0.2895218825,BRCA
GSM481004,0.1372993612,1.3697862736,1.9039075164,1.1918061326,2.2194539971,0.3819659253,0.2934368548,0.1704270378,0.6172203298,0.1934292825,0.0015714503,1.2944579630,0.1194911064,1.2398634733,0.0275244191,0.7122327256,0.3063080642,0.6361071641,0.4032908852,0.3411357510,BRCA
GSM481005,0.6032439420,1.2945557835,1.6503758782,1.3489432513,2.3890128664,0.2364268733,0.2603539082,0.1450338334,0.8054027840,0.2936143763,0.3289049813,1.2343815744,0.1420803729,1.1002343889,0.6309395681,0.5899713008,0.2905315393,0.7534882951,0.6591401280,0.4578129507,BRCA
GSM481006,0.4558320585,1.7321545370,1.9735737899,1.3144704630,2.7993582883,0.1958948816,0.2802438269,0.0031652977,1.0976617766,0.2433270854,0.2390861619,1.1296645254,0.1587185629,1.2477024343,0.4139080834,0.4693815617,0.1776633329,0.3905894025,0.6526547217,0.4683655766,BRCA
GSM481007,0.1246853065,1.8791123627,1.9353584261,1.2300549550,2.4604020782,0.0543006209,0.0997455566,0.0585143746,0.8467260383,0.1014056848,0.1471414633,0.9218534496,0.0631843703,1.0543329066,0.1694968132,0.6344853499,0.1454368461,0.4674611172,0.5575422447,0.3169085146,BRCA
GSM481008,0.4269127093,2.0799901485,1.2397531411,1.1788529706,2.1300801171,0.5967542831,0.1532034397,0.2244569018,0.6941363809,0.1758980179,0.0879067641,1.4909315973,0.1297484952,1.1706224757,0.5929385196,0.9728959521,0.2522952942,0.3357764284,1.0096386212,0.4065204976,Control
GSM481009,0.2450311447,1.2341214847,1.0962117666,1.3854214485,1.7882246540,0.0306383121,0.1104632507,0.0131190667,0.5816204784,0.2437746771,0.1336468826,1.1786218321,0.0174211498,1.2982513061,0.1911922992,0.6165513101,0.0955880366,0.3866094772,0.1998422618,0.2760713518,Control
GSM481010,0.6958391050,1.9422432633,1.6463849895,1.3863065896,2.1086231072,0.1495861568,0.3681621031,0.0456347462,0.6870637622,0.2892597577,0.1319778106,1.5060444668,0.1197620314,1.3803528878,0.5689818496,0.7258119862,0.2539266995,0.5393101999,0.7477687311,0.5010869925,Control
GSM481011,0.3554290061,1.8786059805,1.9729355432,1.2880023032,2.7272794777,0.4870043256,0.1710649889,0.1364717933,0.9310768999,0.2223992294,0.0018939260,1.1535155438,0.1251327870,1.1968973041,0.2854890496,0.5511031762,0.2728890434,0.4785806192,0.3804869165,0.2629075722,Control
GSM481012,0.2910755047,1.7686657459,1.6689007002,1.2111581602,1.8813959094,0.4471288700,0.2847575255,0.1066632684,0.4757167012,0.2830991491,0.1236136932,1.3597278006,0.1626119352,1.3140838876,0.4983770618,0.9469613013,0.2857080279,0.6824749907,0.7863858059,0.4258023835,Control
GSM481013,0.3526125430,2.6001427921,1.5130071640,1.3332510538,2.6179897917,0.7782770531,0.2269266956,0.0808674234,0.6526941874,0.0987440369,0.0858122040,1.2892795144,-0.0101277532,1.4300381499,0.3492456234,0.8211395864,0.3663326715,0.2659308557,0.5914907303,0.3537800182,Control
GSM481014,0.7339751086,2.0119884610,1.4914859481,1.3228911171,2.0626784828,0.2635384521,0.3165627693,0.1356632203,0.7648163985,0.4610486274,0.3309938921,1.2252216004,0.1470184411,0.9617318130,0.4589858494,0.6391670926,0.3534177527,0.4320408603,0.7474899272,0.4361697719,BRCA
GSM481015,0.3338057072,2.1398900522,1.3292478271,1.3717836645,2.7202442222,0.2203769092,0.2872301042,0.1649676059,0.6455962753,0.2014516948,0.1974025599,1.0082269586,0.1070179281,1.0725583726,0.1846217488,0.6178811156,0.3790896791,0.4544223816,0.7129751910,0.4659192799,BRCA
GSM481016,0.5328703985,1.3715990856,1.7904977974,1.3532604698,2.0178352594,0.6338168903,0.2759529561,0.0238967643,0.6519391000,0.1879192361,0.1428325966,1.5074664085,0.0858369564,1.4612357004,0.1344851521,0.6839269441,0.1825429543,0.4553474535,0.4304566614,0.3540379231,BRCA
GSM481017,1.0241653169,1.0182582229,1.1974913934,1.4270707138,1.3314801619,0.0458741430,0.2625540499,-0.0372488428,0.5736763950,0.5053033147,0.3781367167,1.5126272843,0.2345237821,1.2796067987,0.9595155914,0.6979383567,0.1375276341,0.4118440076,1.2439272255,0.4950304079,BRCA
GSM481018,0.0648137962,2.8471015840,1.5411348010,1.1905360904,2.3386700948,0.3048524484,0.2328508874,0.2130003529,0.5690142868,0.2168153361,0.0426955287,1.0993229957,0.0928050391,1.4538443283,-0.0054797439,0.6043557885,0.3713789050,0.6176533923,0.0567565304,0.1985689904,BRCA
GSM481019,0.6236062680,1.9825872408,1.8382512506,1.3036807238,2.3733375204,0.7999648297,0.3207782535,-0.0330005958,0.6645605356,0.4036104572,0.2832725297,1.3119233465,0.0854622379,1.1931972561,0.5919812719,0.7161009519,0.2342664845,0.5784284622,0.8134368559,0.4862927855,BRCA
