@relation data

@attribute id string
@attribute 3127 numeric
@attribute 920 numeric
@attribute 3111 numeric
@attribute 8517 numeric
@attribute 1147 numeric
@attribute 50852 numeric
@attribute 10892 numeric
@attribute 5970 numeric
@attribute 8767 numeric
@attribute 84433 numeric
@attribute 7189 numeric
@attribute 7334 numeric
@attribute 919 numeric
@attribute 23118 numeric
@attribute 3109 numeric
@attribute 3108 numeric
@attribute 3635 numeric
@attribute 3113 numeric
@attribute 5728 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 5588 numeric
@attribute 5170 numeric
@attribute 915 numeric
@attribute 3551 numeric
@attribute 916 numeric
@attribute 6885 numeric
@attribute 917 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 6957 numeric
@attribute 6955 numeric
@attribute 8915 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 3932 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 3122 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.404,1.4484,0.3524,0.326,1.3304,1.5931,1.0305,1.2245,1.2314,0.4007,0.774,0.9757,0.7513,1.3471,1.7007,1.2714,1.1609,2.8119,0.9839,0.9494,0.1166,0.8472,0.738,2.0683,0.7748,1.8037,1.0642,2.1946,1.2025,1.0402,0.1168,0.0893,0.7662,1.1005,2.0611,1.6506,1.2442,0.1945,3.124,Control
A12,1.423,0.9411,0.4539,0.1215,0.8268,1.4629,0.6683,0.8238,1.1938,0.3657,0.4296,0.4633,0.4875,1.1994,1.7701,1.1795,1.057,2.4849,0.3508,0.7225,0.2403,0.5483,0.4944,1.8233,0.759,1.4626,0.8178,2.1972,0.9215,1.1023,0.2178,-0.0411,0.5825,1.0527,1.6799,1.4307,1.0289,-0.1111,3.2121,Control
B01,0.1918,1.3262,0.3534,0.0231,1.2599,2.0204,1.2248,1.2082,1.4959,0.5104,0.7244,1.1206,0.7999,1.7687,1.9761,1.4348,1.2114,2.4956,1.093,1.5085,0.1883,0.813,0.5477,1.8587,0.984,1.8616,1.3503,1.9259,1.4577,1.3226,0.2948,0.1506,0.9094,1.5169,2.5332,1.4554,1.5918,-0.161,2.7881,Control
B02,0.0962,1.605,0.6645,0.3715,1.2798,1.9283,1.1331,1.5865,1.7764,0.6739,0.9004,1.0337,0.7977,1.6106,2.4429,1.9917,1.4119,3.2744,0.837,1.9116,0.165,0.7981,0.7354,2.2224,1.1073,1.9896,1.3441,2.3159,1.4219,1.4237,0.1819,0.1291,1.0847,1.4394,3.0801,2.0057,1.7587,0.2193,3.4135,Control
B03,0.9984,1.4273,0.3199,0.1943,1.2715,1.9737,1.1807,1.4088,1.6662,0.5852,0.9167,1.0231,0.7362,1.7219,2.2659,1.7141,1.3451,2.9192,1.0128,1.5674,0.1801,0.7688,0.7817,2.0875,1.0527,1.928,1.3782,2.2308,1.5109,1.3201,0.1505,0.1295,1.0675,1.4822,2.6611,1.8247,1.9459,0.104,3.1471,BRCACancer
B04,0.2544,0.9942,0.2557,0.1092,1.0648,1.8169,1.1569,1.1378,1.2468,0.7443,0.7801,1.1674,1.2485,1.9304,1.9858,1.4604,1.6278,2.4295,1.4959,1.5322,0.1881,1.0365,0.8342,1.7798,1.3054,1.6774,1.4211,1.8617,1.5671,1.5308,0.1595,0.0721,0.7066,1.6554,1.6784,1.589,1.5967,0.1145,2.5913,BRCACancer
B05,0.2944,1.3487,0.6649,0.0503,1.014,1.1907,0.9292,1.3013,1.5231,0.5774,0.815,0.9453,0.7467,1.3705,2.0649,1.7288,1.4449,3.1115,0.7624,1.485,0.2124,0.7728,0.72,1.7458,0.875,1.5625,1.0368,1.6891,1.1566,1.1614,0.1815,-0.0163,0.7717,1.2575,2.6321,1.3683,1.6704,0.0153,3.3073,BRCACancer
B06,0.5518,0.8346,0.2555,-0.1238,1.0869,1.472,0.8269,0.8403,1.2328,0.2911,0.5795,0.6813,0.5349,1.3656,2.2239,1.4462,1.0391,2.5202,0.7256,1.3187,0.1488,0.605,0.3761,1.367,0.8773,1.396,1.0295,1.5834,1.1199,1.072,0.3013,0.1045,0.5986,1.1971,1.5065,1.1402,1.4068,-0.3234,2.8133,BRCACancer
B07,0.1989,1.4458,0.639,0.2316,1.466,2.1639,1.1885,1.4289,1.6517,0.7674,0.8628,1.0969,0.852,1.7459,2.5472,1.9161,1.4319,3.0003,1.0076,1.7644,0.2733,1.0014,0.7645,2.1967,1.23,2.042,1.4575,2.399,1.5493,1.4722,0.2,0.1273,1.0374,1.4782,2.1472,2.0284,1.5879,0.1999,3.0899,BRCACancer
B08,0.2813,1.6695,0.3488,0.408,1.4125,1.7087,1.1045,1.2913,1.5386,0.3804,0.8182,0.8696,0.5472,1.3735,2.0182,1.5303,1.1629,2.8931,0.7892,1.1174,0.1762,0.7508,0.7453,1.8577,0.8827,1.735,1.1072,2.1856,1.3231,1.6166,0.1314,0.099,0.921,1.1937,1.9421,1.7152,1.1769,0.1944,3.1689,Control
B09,0.2574,0.8931,0.1786,0.1209,0.9264,1.5354,1.0725,1.1066,0.8336,0.6615,0.6896,1.1749,1.4387,1.9533,1.81,1.3485,1.4523,1.8353,1.4452,1.5552,0.1308,1.0608,0.7545,1.0941,1.0353,1.6522,1.2589,1.3136,1.3758,1.4133,0.1394,0.0435,0.6411,1.3948,2.0058,1.1918,1.5101,0.144,2.3066,Control
B10,1.0187,0.9695,0.1905,0.1869,1.0238,1.857,0.964,0.9814,1.2452,0.5504,0.6789,0.9863,1.0385,1.7899,1.6122,1.0551,1.4319,2.2728,1.0377,0.9697,0.1544,0.6976,0.6656,1.5382,0.9748,1.7357,1.2515,1.9387,1.4219,1.3009,0.1135,0.0445,0.6016,1.4899,1.5834,1.555,1.4831,0.0571,2.7686,Control
B11,1.9479,1.4106,0.5792,0.1841,1.1915,1.6469,1.0007,1.2399,1.5837,0.4342,0.7147,0.9346,0.6083,1.4195,2.2447,1.5841,1.297,2.8443,0.873,0.8701,0.0912,0.7076,0.7307,2.0711,0.8859,1.5131,1.1079,1.9301,1.3896,1.4039,0.1454,0.0731,0.812,1.3346,1.9234,1.4096,1.2771,0.1549,3.233,Control
B12,0.4024,0.5738,0.215,0.0387,0.5364,1.3045,0.9304,0.8164,0.6136,0.5715,0.5791,0.917,1.2054,1.7252,1.7604,1.0731,1.3352,1.7167,1.1894,1.2283,0.2232,0.7482,0.6438,0.8855,1.0454,1.2247,1.0504,0.6883,1.1323,1.1321,0.0993,-0.0029,0.3701,1.2785,1.6026,1.0659,1.1896,0.0881,2.3598,Control
C01,0.2784,1.5839,0.4225,0.4122,1.3655,1.4803,1.1142,1.4533,1.4137,0.7296,0.8392,0.9126,0.9237,1.4607,2.2517,1.8071,1.5654,2.9316,1.2172,1.4132,0.2747,0.7159,0.784,1.52,1.169,1.6565,1.259,1.8839,1.3372,1.393,0.1604,0.067,0.823,1.4469,1.9244,1.5805,1.2928,0.2341,2.769,BRCACancer
C02,0.2899,1.4798,0.536,0.4796,1.2167,1.9378,1.0655,1.5348,1.5391,0.7749,0.7556,0.8016,0.7432,1.4316,2.2318,1.8887,1.428,2.9686,0.7415,1.2103,0.2,0.7148,0.7057,1.8474,1.047,1.9699,1.2585,2.1965,1.3839,1.4194,0.2294,0.0542,0.928,1.3929,2.0396,1.9668,1.3266,0.2982,3.0079,BRCACancer
C03,0.047,1.519,0.3719,0.5733,1.3615,1.7379,1.1484,1.7061,1.5831,0.8984,1.0042,0.9673,0.9764,1.4817,2.1033,1.8338,1.5688,2.9111,0.8584,1.6142,0.3637,0.8983,0.763,2.0737,1.1645,2.0717,1.3127,2.4621,1.4737,1.33,0.187,0.076,0.9827,1.3899,2.1689,2.0464,1.2561,0.4421,2.8232,BRCACancer
C04,0.3113,1.3048,0.182,0.3737,0.7516,1.3588,0.8014,1.2407,0.8582,0.3471,0.5949,0.4842,0.4544,0.9901,1.3136,1.1721,1.1186,2.3679,0.5566,0.6407,0.3392,0.4667,0.5627,1.5864,0.6266,1.7615,0.7404,1.9319,0.7962,1.1358,0.1243,0.0029,0.4695,0.8832,2.1508,1.4599,0.8383,0.3168,2.8481,Control
C05,0.1213,1.3431,0.2783,0.153,0.7983,1.4905,0.7341,1.1552,1.1411,0.421,0.7867,0.5792,0.4521,1.0128,1.4923,1.3348,1.1531,2.9456,0.5074,0.4692,0.1792,0.4365,0.5872,1.5636,0.6928,1.6326,0.7819,1.9464,0.9303,1.1334,0.146,-0.0078,0.609,1.0739,1.6729,1.6196,0.928,0.2336,3.3104,BRCACancer
C06,0.8288,0.4559,0.0233,0.0221,0.1771,0.2488,0.3405,0.5912,0.3025,0.075,0.2052,0.1453,0.2612,0.3532,0.5392,0.4509,0.5717,1.2009,0.2861,0.6336,-0.1064,0.1312,0.2414,0.7669,0.3259,0.9764,0.1868,0.8649,0.2515,0.2098,0.0264,-0.073,0.0577,0.3822,0.8963,0.6474,0.4412,-0.0017,1.5148,Control
C07,0.2874,1.1911,0.3552,0.2331,0.972,1.6735,0.793,1.2031,1.257,0.4811,0.6435,0.6104,0.5717,1.086,1.6938,1.4084,1.2081,3.1778,0.5401,1.0835,0.176,0.5869,0.5747,1.9807,0.7662,1.9472,1.0637,2.6194,1.1545,1.1209,0.1654,0.019,0.6744,1.1209,1.6637,1.8538,1.0885,0.2044,3.002,Control
C08,0.8844,1.5614,0.5732,0.3751,1.195,1.9,1.0432,1.4,1.4574,0.6357,0.8229,0.7784,0.6171,1.2903,1.6575,1.4862,1.2603,2.8132,0.6034,1.1247,0.2422,0.7723,0.6543,1.9382,0.8504,2.0522,1.103,2.3782,1.2713,1.2897,0.2218,0.1105,0.7539,1.2493,1.9033,1.7599,1.1859,0.2711,2.908,Control
C09,0.3064,1.2047,0.3376,0.3247,0.9379,1.7098,0.785,1.278,1.2899,0.5774,0.7536,0.5749,0.5408,1.1449,1.4245,1.3805,1.307,2.9442,0.5046,0.9361,0.1651,0.5487,0.6561,1.8153,0.8242,1.7214,1.0486,2.2364,1.1501,1.2876,0.136,0.0277,0.8141,1.196,1.946,1.785,1.1108,0.268,3.0768,Control
C10,0.8259,1.3798,0.5215,0.2655,0.8374,2.2502,0.775,1.2172,1.6064,0.6662,0.7522,0.5728,0.6646,1.2723,1.8403,1.5635,1.3959,2.9239,0.4828,0.9317,0.1817,0.4854,0.5675,1.7169,0.8353,1.7324,1.0876,1.9869,1.2514,1.4217,0.1553,0.0047,0.8168,1.3181,2.007,1.8911,1.0914,0.2323,3.2487,BRCACancer
C11,0.3176,1.6217,0.3346,0.4903,1.1954,1.6333,1.0091,1.5603,1.2793,0.6758,0.8104,0.8038,0.7067,1.2912,1.8114,1.5317,1.3801,2.5689,0.6107,0.9934,0.0438,0.8213,0.7633,2.0495,0.8964,2.3141,1.0904,2.4246,1.1799,1.2941,0.1766,0.1569,0.8564,1.2045,1.9605,1.8211,1.1242,0.4405,2.8457,Control
C12,0.2138,1.0429,0.3684,0.2021,0.6328,1.2283,0.6588,1.1479,0.8352,0.4289,0.5372,0.5524,0.3972,1.0406,1.4396,1.0892,1.0058,2.21,0.453,0.5956,0.2059,0.494,0.5307,1.5943,0.5623,1.8413,0.6934,2.109,0.7623,0.9928,0.0944,0.0033,0.5127,0.8912,1.4375,1.4716,0.6991,0.2261,2.7382,BRCACancer
D01,0.9622,1.087,0.3231,0.1174,0.9758,1.5975,1.2598,1.2261,0.9018,0.6974,0.7654,1.0441,1.2738,1.6634,2.09,1.6174,1.5218,2.1951,1.5047,1.5675,0.1499,0.9963,0.8044,1.1482,1.2541,1.8907,1.2539,1.6752,1.2857,1.2195,0.16,0.0633,0.5319,1.5223,1.6606,1.2833,1.3944,0.0953,2.7066,BRCACancer
D02,1.0386,1.3752,0.6471,0.3654,0.9709,1.6644,0.979,1.4141,1.1607,0.5614,0.7325,0.6395,0.5357,1.2708,1.9902,1.7962,1.2547,3.2311,0.6567,0.9745,0.0614,0.5722,0.6557,1.3539,0.8039,1.8628,1.0174,2.1616,1.1494,1.7441,0.0944,0.0529,0.7671,1.2184,1.8134,1.54,1.0319,0.2885,3.5199,BRCACancer
D03,0.1309,1.215,0.4027,0.3056,0.8277,1.5201,0.8128,1.2419,1.0298,0.4954,0.5624,0.5887,0.4832,1.1816,1.7566,1.656,1.2684,2.9359,0.5664,1.0098,0.2707,0.5214,0.5857,1.5264,0.8155,1.4718,0.8984,2.1659,1.0202,1.2292,0.1387,0.0165,0.5591,1.0942,1.6918,1.5561,0.8686,0.1917,3.2818,BRCACancer
D04,0.2513,1.572,0.3932,0.1994,1.0682,1.7029,0.986,1.3386,1.2532,0.512,0.7656,0.6672,0.4749,1.401,1.7364,1.484,1.2744,2.6528,0.7511,0.8751,0.1384,0.6178,0.7031,1.3943,0.894,1.8927,1.0279,2.0614,1.2215,1.3219,0.1161,0.0801,0.7108,1.2616,1.9513,1.4476,1.1519,0.2922,2.9595,BRCACancer
D05,0.3057,1.436,0.3235,0.3744,1.0563,1.3795,0.8399,1.3071,1.3992,0.477,0.6987,0.5919,0.6157,1.2197,2.0916,1.795,1.3858,3.3253,0.566,1.0406,0.1862,0.5547,0.6079,1.2331,0.9202,1.5699,0.9925,2.0618,1.1295,1.4639,0.1685,-0.0288,0.7433,1.219,2.198,1.5393,1.0518,0.1649,3.3174,BRCACancer
D06,0.2582,1.5215,0.5583,0.4206,1.2845,1.7895,1.0886,1.468,1.4732,0.6947,0.8304,0.8111,0.7346,1.461,2.0113,1.7084,1.4413,2.7675,0.7758,1.0945,0.0621,0.7531,0.7781,1.7307,1.0235,1.9822,1.1641,2.2455,1.2429,1.3996,0.1628,0.0896,0.8799,1.3989,2.086,1.7367,1.2257,0.3293,2.9277,BRCACancer
D07,0.7798,1.4147,0.4857,0.5088,1.1579,1.4295,0.8742,1.4913,1.3647,0.6327,0.8018,0.6187,0.6489,1.1994,1.9684,1.7381,1.356,2.9879,0.6431,1.0341,-0.0064,0.7256,0.7349,1.6058,0.9081,2.1802,1.1037,2.3432,1.2075,1.3586,0.1428,0.0477,0.8697,1.1585,1.9997,1.7927,1.2167,0.3002,3.1505,Control
D08,0.9335,1.2246,0.2066,0.2535,0.9017,1.6976,0.7693,1.1777,1.0802,0.4411,0.5567,0.5322,0.4844,1.1704,1.4942,1.3174,1.1625,2.7294,0.4499,0.8805,0.049,0.4976,0.6407,1.3204,0.7363,1.6813,0.7978,2.0365,0.9695,1.1863,0.1581,0.0114,0.5169,1.0411,1.7568,1.4768,1.0438,0.1486,3.1593,Control
D09,0.9169,1.5486,0.4654,0.2596,1.0917,1.8708,0.9515,1.3852,1.4321,0.6096,0.6841,0.6492,0.614,1.3139,1.8771,1.5606,1.2711,2.9837,0.5417,0.8603,0.1672,0.6033,0.6937,1.743,0.882,2.0676,1.0173,2.256,1.1314,1.2944,0.2301,0.0706,0.8566,1.256,2.0723,1.6835,1.1358,0.2507,3.2215,Control
D10,1.8476,1.4396,0.4719,0.2504,1.1025,1.2106,0.8649,1.2282,1.3274,0.3601,0.6148,0.6816,0.5468,1.1848,1.9601,1.2999,1.1528,2.9161,0.5464,0.6473,0.0937,0.6284,0.6946,1.9741,0.6619,1.7884,0.871,2.0683,1.0396,1.2117,0.0711,0.0813,0.693,0.9598,1.7488,1.4648,0.9033,0.1782,3.3986,Control
D11,0.4492,0.7215,0.1084,0.0597,0.3623,1.0973,0.5199,0.8611,0.5254,0.243,0.3625,0.4807,0.3363,0.7971,0.8793,0.5215,0.7768,1.5226,0.3699,0.3393,0.2543,0.3032,0.4467,0.9697,0.4698,1.5516,0.424,1.6737,0.5635,0.7339,0.0341,-0.0414,0.3759,0.6449,1.1938,1.022,0.6526,0.0418,2.0732,Control
D12,0.1044,1.5135,0.2433,0.0974,0.9289,1.5036,0.8803,1.3548,0.9212,0.3786,0.4381,0.6552,0.45,0.9673,1.5827,1.2716,1.0595,2.2463,0.5219,0.5803,0.0113,0.527,0.6671,1.3945,0.5645,2.2806,0.7282,2.2393,0.8506,0.9876,0.0735,0.0017,0.5295,0.9431,1.7741,1.4352,0.8124,0.2464,3.2245,Control
E01,-0.036,1.3151,0.3895,0.1733,0.8615,1.6799,0.7251,1.2735,1.1718,0.4905,0.5331,0.5002,0.4773,1.0819,2.1216,1.5356,1.1952,3.3783,0.4637,0.8677,0.1102,0.519,0.4987,1.9628,0.7001,2.0922,0.8381,2.6849,0.9334,0.9766,0.0852,0.025,0.6016,1.0068,2.1796,1.7668,1.0877,0.133,3.5721,BRCACancer
E02,0.2029,1.3597,0.6613,0.3291,1.1221,1.9838,1.0832,1.3912,1.5288,0.7036,0.7733,0.8076,0.873,1.4521,1.7706,1.5804,1.4225,3.0828,0.6074,0.7294,-0.0096,0.7335,0.6113,1.9586,0.8895,2.0171,1.2503,2.5493,1.4187,1.4768,0.1989,0.1247,0.9682,1.3706,2.0506,1.9643,1.3123,0.3311,2.9733,Control
E03,0.1723,1.7172,0.3385,0.3907,1.1822,1.7562,1.0076,1.5076,1.3363,0.5278,0.7224,0.6928,0.6027,1.1311,1.8601,1.5465,1.2091,2.9109,0.5598,0.7034,0.1329,0.6603,0.7398,1.8566,0.7661,2.1207,1.0267,2.512,1.0946,1.2558,0.0748,0.0769,0.7699,1.1428,2.16,1.8837,1.0162,0.393,3.3353,Control
E04,0.2437,1.5795,0.648,0.4656,1.0777,1.9391,1.0938,1.6955,1.4479,0.7933,0.811,0.8113,0.6695,1.4669,2.2905,1.9794,1.3995,2.9167,0.68,1.2269,0.074,0.7968,0.7936,1.9171,1.0548,2.393,1.1929,2.2381,1.2981,1.4772,0.1853,0.1114,0.8376,1.3337,2.2546,1.9681,1.206,0.4236,3.3872,Control
E05,0.2618,1.1375,0.5058,0.1775,0.9936,1.9584,0.9576,1.2875,1.2253,0.6765,0.6313,0.725,0.6809,1.4046,1.5231,1.2922,1.2702,2.2862,0.5937,0.7537,0.1399,0.6757,0.55,1.8656,0.8801,2.1938,1.2228,2.327,1.3184,1.5197,0.2072,0.0601,0.825,1.3495,1.567,1.7104,1.3142,0.2696,2.5082,Control
E06,0.4566,0.9241,0.4348,-1e-04,0.8472,0.8689,0.6655,0.9001,1.3937,0.3592,0.5298,0.4877,0.6244,1.152,2.0671,1.7111,1.2641,3.217,0.5813,1.2613,0.2723,0.348,0.5865,0.6498,0.7814,1.0937,0.9018,1.1621,1.0115,1.1302,0.1651,-0.054,0.7829,1.0716,1.6602,0.9434,1.0073,-0.038,3.1647,BRCACancer
E07,1.0063,1.3593,0.4833,0.4233,1.0818,1.3689,0.9155,1.4829,1.3197,0.5977,0.6981,0.6771,0.5938,1.3731,2.2556,1.9726,1.3471,3.1193,0.6566,1.3272,-0.0367,0.6217,0.7487,1.2612,0.9383,1.979,1.0908,1.9289,1.1507,1.5482,0.1282,0.0284,0.8892,1.2172,2.1813,1.4798,1.0966,0.3373,3.1636,BRCACancer
E08,0.1349,1.571,0.469,0.3686,1.2624,1.832,1.0308,1.4912,1.4315,0.6579,0.7796,0.7208,0.6795,1.3762,2.0373,1.7929,1.2929,3.2334,0.6483,1.0999,0.2349,0.7388,0.7355,1.9069,0.8851,2.1814,1.1717,2.3855,1.3302,1.4672,0.1427,0.1066,0.949,1.3232,2.1859,1.8565,1.2404,0.3184,3.3239,Control
E09,0.356,1.4631,0.5962,0.3825,1.0022,1.6698,0.9391,1.4,1.2855,0.6318,0.7972,0.7698,0.5762,1.3192,2.0365,1.4832,1.3116,2.8022,0.6197,0.7007,0.0634,0.753,0.7507,2.5641,0.7655,2.3372,1.0075,2.5519,1.2287,1.3514,0.1458,0.0925,0.7601,1.1578,2.0634,1.8566,1.1152,0.3153,3.1822,BRCACancer
E10,0.3231,1.4304,0.5565,0.2686,1.3073,1.8574,1.1392,1.366,1.6137,0.6699,0.7862,0.8879,0.9207,1.5367,2.1032,1.6255,1.4897,2.4045,0.8555,1.1165,0.053,0.7637,0.7537,1.53,1.0087,1.7527,1.377,2.0625,1.4286,1.5981,0.1783,0.0524,1.0101,1.4907,2.0758,1.5991,1.3277,0.2736,2.8371,BRCACancer
E11,0.773,1.3782,0.3206,0.2381,1.0224,1.7813,0.853,1.3399,1.1474,0.4628,0.6948,0.5801,0.5549,1.1927,1.3025,1.1024,1.1563,2.5401,0.5322,0.5027,-0.0264,0.5911,0.6281,1.8021,0.7261,2.2788,0.8741,2.5328,1.0373,1.3977,0.1487,0.0655,0.6828,1.0414,1.7666,1.6621,1.0308,0.2334,2.6138,Control
E12,0.6725,1.121,0.2344,0.1177,0.889,1.3242,0.6312,1.0812,1.0469,0.445,0.6,0.428,0.4245,1.1092,1.4759,1.2917,1.1264,3.0264,0.4703,0.511,0.1567,0.4033,0.4745,1.1189,0.5921,1.7397,0.8573,1.6699,0.8651,1.052,0.0831,0.0587,0.6344,0.8968,1.7294,1.3792,0.8782,0.1557,2.9687,BRCACancer
F01,0.8933,1.613,0.5314,0.3478,1.2517,2.1014,1.3198,1.5474,1.3758,0.7294,0.8464,0.8841,0.7302,1.5589,2.0131,1.7946,1.3206,2.9049,1.0128,1.3013,0.0579,0.8687,0.7432,2.0366,1.0426,2.2279,1.1694,2.378,1.4093,1.369,0.2339,0.1137,0.8991,1.5031,2.2189,1.8359,1.321,0.3173,2.8401,Control
F02,0.2229,1.52,0.7733,0.4177,1.2665,1.9089,1.1615,1.5494,1.6405,0.8053,0.887,0.9027,0.6937,1.526,2.1687,1.9325,1.4129,2.837,0.7817,1.3489,0.2056,0.7814,0.7787,1.9119,1.0751,2.034,1.3349,2.447,1.3948,1.4385,0.1927,0.0932,0.8871,1.5101,2.1054,2.0054,1.3576,0.3599,3.1115,Control
F03,0.1553,1.4499,0.4179,0.3473,1.1803,1.5185,0.8959,1.454,1.5739,0.6346,0.8112,0.7146,0.5258,1.1471,1.6206,1.5364,1.249,2.7501,0.4943,0.7799,0.29,0.5843,0.7178,1.7924,0.8896,1.8666,1.0167,2.3751,1.2505,1.4397,0.1656,0.0402,0.7258,1.0619,1.9609,1.6961,1.0568,0.2776,2.7683,Control
F04,0.2551,1.2709,0.3111,0.2265,1.3316,1.656,1.2015,1.3218,1.2024,0.6022,0.7467,0.9798,0.8466,1.5057,1.8687,1.4233,1.339,2.4602,1.1835,1.3263,0.1901,0.8878,0.7441,1.6984,1.0323,2.0683,1.14,2.1596,1.203,1.1975,0.1909,0.075,0.7298,1.4054,1.8628,1.4549,1.2974,0.1627,2.6359,Control
F05,0.2574,1.5038,0.5313,0.3296,1.2004,1.7516,1.0148,1.3947,1.4289,0.6395,0.7266,0.7064,0.6323,1.3945,2.0293,1.7388,1.332,2.968,0.6348,1.0408,0.1025,0.733,0.6987,1.8372,0.93,1.8875,1.1471,2.4927,1.3085,1.5404,0.1677,0.0993,0.8631,1.3073,2.2765,1.912,1.2154,0.2378,3.1691,Control
