@relation data

@attribute id string
@attribute 10714 numeric
@attribute 10856 numeric
@attribute 1736 numeric
@attribute 1763 numeric
@attribute 2237 numeric
@attribute 23649 numeric
@attribute 3978 numeric
@attribute 5422 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 5426 numeric
@attribute 5427 numeric
@attribute 55135 numeric
@attribute 5557 numeric
@attribute 5558 numeric
@attribute 57804 numeric
@attribute 5981 numeric
@attribute 5982 numeric
@attribute 5983 numeric
@attribute 5984 numeric
@attribute 5985 numeric
@attribute 6118 numeric
@attribute 6119 numeric
@attribute 7015 numeric
@attribute 8607 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.5214225980,1.2719526905,1.7002482915,0.9068090636,1.6378173305,0.2733456229,0.8086666293,0.4590124302,0.1110767740,0.4475187101,0.2151189637,1.6117472946,0.4698897263,0.3560446512,-0.0273617398,0.2541690469,1.1815715189,0.6852570661,0.6780754711,1.8300574754,1.4864364202,1.5486820142,1.5458070138,-0.0912894547,1.1897678674,BRCA
GSM480985,1.2045470742,0.8810759594,0.7587396121,0.2315525345,0.7014633930,0.0567498128,0.3276340627,0.1985184121,-0.1403941502,0.1195283260,0.0662827998,0.3582449659,0.2138277391,-0.0596465934,-0.0816908263,0.3959704076,1.1434785538,0.3529059928,0.1245795767,1.0733455949,0.9112912673,1.2987882098,1.3055036168,-0.1460471844,0.4892045986,BRCA
GSM480986,1.2029019593,1.4171576678,1.5000595070,0.4660534515,1.4220015855,0.2493205161,0.5813196078,0.2578041365,-0.0006644904,0.3486887678,0.1366165012,1.0558625757,0.4395825754,0.1485719528,0.0156392441,0.3657379911,0.7124732714,0.5507222097,0.4613985304,1.2346874078,1.4109145713,1.6070985992,1.4262792665,-0.0994919745,1.0338935108,BRCA
GSM480987,1.1241706477,1.3802864079,1.7651336670,0.2542883544,1.3385604510,0.1196402289,0.3103429317,0.1674653927,-0.0506179260,0.3186428044,0.0388668412,1.0933425461,0.3726735975,0.2003628604,0.0205711877,0.3195155901,0.6011577090,0.4069897318,0.3976253966,1.3835763203,1.2687289647,1.4495159685,0.9492826163,-0.1022369779,1.2685467377,BRCA
GSM480988,1.2647299039,1.4326201047,1.0335164738,0.4030297576,1.4002106098,0.1840522928,0.4741234867,0.2362305118,0.0768084920,0.2306063977,0.1707717376,1.0292699189,0.2661690507,0.2639022454,-0.0014752104,0.0152650487,0.8293907841,0.2685042607,0.4297329925,1.5154813594,1.3376087498,0.8359299593,1.3290010218,-0.0419324202,1.0445481912,BRCA
GSM480989,0.8509117928,1.6289271399,0.8846690278,0.3585132138,1.3471962494,0.2467035367,0.6133678607,0.0917473556,-0.0592587655,0.4204673296,0.1064336327,0.7054733430,0.4049668027,0.0025834302,-0.0791522762,0.5509243324,0.5685038011,0.7805323229,0.1740388745,0.8512497611,1.5435676491,1.4798822800,1.4402853847,-0.0512262682,0.9868094770,BRCA
GSM480990,0.7104607523,1.7306589997,1.1684033108,0.2118020348,1.3830383457,0.1833354501,0.4562935978,0.1388133167,-0.0204453974,0.5086407080,0.0205682762,0.8968517595,0.5395382682,0.0753009715,-0.0161918164,0.4025088740,0.5843832314,0.4190524527,0.2921790909,0.8826532761,1.2470977168,1.0583621662,1.0483638518,-0.0660655281,1.0650161058,Control
GSM480991,0.7929366067,1.4686700339,0.9332959222,0.3072627562,0.8217536564,0.1333783502,0.3514687585,0.0622159665,-0.1572538394,0.3003052217,0.0615627786,0.4059209386,0.3617502271,0.0124490825,0.0122445337,0.5452377218,0.5254092878,0.3535321280,0.1336203346,0.6985741986,1.1375396092,1.1662135920,1.1110200535,-0.0594923988,0.9080538116,Control
GSM480992,0.6056446797,1.7416823280,0.8603505575,0.3612757241,1.1840442308,0.1636448349,0.5655389330,0.1263167032,0.0718811130,0.4920756920,0.1794742710,0.5607375373,0.5190145522,0.0208666632,0.0055315315,0.6792150073,0.5687593767,0.4933435796,0.2758890922,0.6898392174,1.1910011703,0.9753238883,1.3521483293,-0.0683295332,0.8814696147,Control
GSM480993,1.1378558147,1.5989234640,1.3385117102,0.4513451854,1.6020187400,0.2997676629,0.7638304975,0.1773195168,0.1147602345,0.3527961249,0.1962866471,1.0308868515,0.4316285695,0.2033837022,0.1331565502,0.4229756490,0.7009486956,0.8074109628,0.4802607979,1.3106297120,1.5079846197,1.4295231500,1.5680439868,-0.0522124892,0.9755676389,Control
