@relation data

@attribute id string
@attribute 2159 numeric
@attribute 2811 numeric
@attribute 2158 numeric
@attribute 2157 numeric
@attribute 2147 numeric
@attribute 3827 numeric
@attribute 2815 numeric
@attribute 3818 numeric
@attribute 5547 numeric
@attribute 2814 numeric
@attribute 2 numeric
@attribute 2161 numeric
@attribute 2160 numeric
@attribute 710 numeric
@attribute 708 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.0168,1.2895,-0.1412,0.0219,-0.087,-0.1418,0.9924,-0.0355,1.116,0.4133,0.0437,-0.0869,-0.0248,0.2453,0.8278,Control
A02,0.0586,1.1632,-0.0936,-0.0327,-0.0712,-0.1328,0.7368,-0.0825,1.1532,0.4649,0.0173,0.0264,-0.0196,0.2478,0.6516,Control
A03,0.0711,1.082,-0.1492,-0.0506,-0.102,-0.1479,0.7698,-0.0334,1.2718,0.3257,0.0084,-0.0111,-0.0833,0.7271,0.6872,Control
A04,0.0179,1.1581,-0.0679,-0.0279,-0.0358,-0.1399,1.0816,-0.0198,1.0272,0.5508,0.0036,0.1571,-0.0725,0.076,0.7695,Control
A05,0.0485,1.7053,-0.1206,-0.016,-0.0619,-0.1464,1.2933,-0.0201,1.2635,0.7238,0.0255,0.1234,-0.0681,0.2703,0.8487,Control
A06,0.0143,0.793,-0.1594,-0.0322,-0.0855,-0.1354,0.7755,-0.0543,1.1626,0.3998,0.0141,-0.0546,-0.0408,0.2429,0.7462,Control
A07,0.0162,1.0925,-0.1261,-0.0331,-0.1015,-0.1374,0.8304,0.0028,1.2489,0.5025,0.1124,0.0513,-0.0941,0.1167,0.7533,Control
A08,0.0144,0.6303,-0.209,-0.0682,-0.0829,-0.1683,0.6539,0.065,0.8804,0.1785,0.261,-0.0394,-0.1094,0.2436,0.6404,Control
A09,0.0125,1.1512,-0.1552,-0.055,-0.1057,-0.1411,0.9981,-0.0608,1.0851,0.4798,0.0727,0.0565,-0.0829,0.1762,0.7144,Control
A10,0.0192,1.3514,-0.0914,0.0094,-0.082,-0.1281,1.1017,2e-04,1.1759,0.5004,0.3502,-0.0054,-0.0832,0.3036,0.7332,Control
A11,0.0149,0.9079,-0.0978,-0.0232,-0.1236,-0.1553,0.5075,-0.146,1.1676,0.0876,0.1356,-0.0915,-0.0275,0.2157,0.6991,Control
A12,0.0694,1.0595,-0.0972,-0.0431,-0.1144,0.0135,1.0633,-0.0481,0.8194,0.2991,-0.0185,-0.1309,-0.0164,0.147,0.595,Control
