@relation data

@attribute id string
@attribute 1493 numeric
@attribute 23308 numeric
@attribute 2885 numeric
@attribute 29851 numeric
@attribute 3122 numeric
@attribute 3558 numeric
@attribute 3702 numeric
@attribute 3932 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5781 numeric
@attribute 6955 numeric
@attribute 6957 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__F01,1.2718,0.716,1.6107,0.9948,2.8401,-0.0607,2.4659,1.8359,1.4093,1.321,0.4673,0.1137,0.2339,2.0366,2.2279,2.378,0.7302,1.8994,0.2418,0.7647,Control
Utah__F02,1.3704,0.7342,1.5449,1.0629,3.1115,-0.0061,2.5388,2.0054,1.3948,1.3576,0.414,0.0932,0.1927,1.9119,2.034,2.447,0.6937,1.7821,0.2561,0.793,Control
Utah__F03,0.7966,0.4165,1.3953,0.5669,2.7683,-0.1094,1.8717,1.6961,1.2505,1.0568,0.2936,0.0402,0.1656,1.7924,1.8666,2.3751,0.5258,1.3169,0.0827,0.6324,Control
Utah__F04,0.7739,0.5339,1.6199,0.5441,2.6359,-0.0173,2.1324,1.4549,1.203,1.2974,0.5214,0.075,0.1909,1.6984,2.0683,2.1596,0.8466,1.2238,0.1219,0.8654,Control
Utah__F05,0.7975,0.3472,1.5073,0.8717,3.1691,-0.0086,2.344,1.912,1.3085,1.2154,0.4103,0.0993,0.1677,1.8372,1.8875,2.4927,0.6323,1.5372,0.2015,0.7961,Control
Utah__F06,0.7914,0.2412,1.3651,0.4678,2.9185,0.0173,1.4914,1.3821,1.0146,0.9194,0.2705,-0.038,0.1373,1.3201,1.4623,1.7604,0.3602,0.9503,0.092,0.8048,Control
Utah__F07,0.9779,0.641,1.5015,0.9766,2.9882,-0.0711,2.7642,1.8839,1.4476,1.44,0.4967,0.1152,0.1404,1.9177,1.9492,2.4365,1.0178,1.9222,0.0959,0.6026,Control
Utah__F09,0.9392,0.634,1.6157,0.9761,3.0138,-0.0104,2.1426,1.9221,1.4419,1.2745,0.4545,0.1194,0.1869,1.9509,1.8443,2.2425,0.5923,1.6073,0.1015,0.9656,Control
Utah__F10,1.2706,0.61,1.6602,1.0107,3.2305,-0.0158,2.3918,1.9224,1.5371,1.4192,0.4528,0.1118,0.136,1.6422,1.842,2.118,0.8789,1.6732,0.141,1.0816,Control
Utah__F11,0.7111,0.4773,1.5684,0.6124,3.1015,0.0535,1.791,1.7186,1.1408,1.0463,0.331,0.0664,0.147,1.6493,1.8386,2.2371,0.4978,1.4049,0.2356,0.7266,Control
Utah__F12,0.8922,0.305,1.6505,0.6808,3.0708,0.0268,2.1388,1.658,1.416,1.4184,0.5026,0.0818,0.1783,1.5668,1.715,2.2864,0.9741,1.4604,0.3122,1.1118,Control
Utah__G01,0.6324,0.2965,1.5528,0.4737,2.9186,-0.0476,1.5963,1.1078,1.2117,1.1588,0.3808,0.0273,0.0897,1.1179,1.4606,1.5676,0.6341,1.2458,0.067,1.0079,Control
Utah__G02,0.7995,0.4813,1.4222,0.6821,3.1688,0.0528,1.8323,1.3151,1.0169,1.01,0.3199,0.0432,0.1482,1.1872,1.6951,1.9488,0.5541,1.2652,0.2859,0.7664,Control
Utah__G03,1.2556,0.4694,1.6403,1.1189,2.8103,0.0707,2.5039,1.7747,1.48,1.4426,0.3325,0.1545,0.2136,1.8219,2.1336,2.4587,0.7806,1.8782,0.1731,0.9095,Control
Utah__G04,1.3635,0.53,1.4798,1.2689,3.4834,0.0054,2.5992,2.1847,1.36,1.2702,0.2652,0.0932,0.1916,1.8864,1.9296,2.528,0.7223,1.7758,0.1498,0.7324,BRCACancer
Utah__G05,0.6195,0.4369,1.1658,0.4254,2.2594,-0.0161,1.7067,0.9115,0.7323,0.9355,0.3806,0.0638,0.1029,1.0193,1.695,1.5427,0.5486,0.7614,0.1237,0.6812,BRCACancer
Utah__G06,0.8988,0.4447,1.4026,0.8352,3.234,-0.1157,2.1891,1.4712,1.2154,1.2309,0.2738,0.0214,0.1617,1.2229,1.46,1.9419,0.7936,1.4335,0.2604,1.1851,BRCACancer
Utah__G07,0.7109,0.6141,1.3968,0.7832,2.7715,0.0673,2.3158,1.7196,1.1957,1.123,0.4105,0.0777,0.1236,1.8745,2.1264,2.7535,0.5926,1.6063,0.1207,0.4496,Control
Utah__G08,0.7207,0.4277,1.5768,0.5867,2.8701,0.1206,1.9795,1.5073,1.3234,1.2513,0.5264,0.0947,0.1436,1.5103,1.8685,2.0857,0.7214,1.4712,0.3055,0.9748,Control
Utah__G09,0.4782,0.4383,1.3119,0.2999,3.2138,-0.0594,1.6529,1.1657,0.942,0.9553,0.2572,0.0541,0.051,1.5945,1.9198,2.1018,0.529,1.1426,0.1052,0.6797,Control
Utah__G10,0.5686,0.1397,1.1694,0.3406,2.9054,0.1274,1.9911,1.5275,1.0947,1.3084,0.3364,-0.026,0.1739,1.3373,1.7231,2.5468,0.6453,0.9727,0.1839,0.7102,BRCACancer
Utah__G11,0.427,0.2972,1.0046,0.5705,2.262,-0.1662,1.3117,0.8311,0.7595,0.7129,0.3183,0.1884,0.0939,1.3049,1.6139,2.0254,0.4321,0.752,0.139,0.2891,BRCACancer
Utah__G12,0.6233,0.4378,1.3276,0.6934,3.0724,-0.028,2.0358,1.4687,1.175,1.2087,0.3879,0.0233,0.1543,1.2595,1.8137,2.0825,0.7239,1.2355,0.1316,0.702,BRCACancer
Utah__H01,0.4076,0.5097,1.2987,0.5314,2.6766,0.157,1.6904,1.1955,1.1303,1.0265,0.3162,0.0038,0.1241,1.2748,1.8264,2.1363,0.5997,0.9952,0.2476,0.5064,Control
Utah__H02,0.6474,0.465,1.482,0.358,3.147,-0.0461,1.6939,1.5911,0.8891,0.8541,0.2893,0.0711,0.1218,1.6627,2.1865,2.7011,0.4428,1.0473,0.2498,0.4893,Control
Utah__H03,0.5583,0.3659,1.2661,0.715,2.6818,-0.0652,2.0786,1.3966,1.1242,1.1069,0.3485,0.1577,0.1404,1.5257,1.7824,2.3933,0.6045,1.2495,0.1956,0.5629,Control
Utah__H04,1.0067,0.5145,1.5729,0.8118,2.8314,-0.0427,2.1608,1.5303,1.1544,1.2593,0.4112,0.1772,0.1882,1.9315,2.4094,2.49,0.7701,1.4934,0.2135,0.85,Control
Utah__H06,0.5519,0.5713,1.5265,0.7862,3.3256,0.0789,1.7166,1.2411,1.0598,0.9508,0.4149,0.0553,0.1194,1.345,1.9061,1.8907,0.5845,1.3086,0.0982,0.7078,Control
Utah__H07,1.0174,0.4035,1.351,0.6025,2.8304,-0.0217,1.9023,1.3616,1.0765,1.343,0.4392,0.0574,0.1445,1.31,1.7801,2.1861,0.553,1.5077,0.2303,0.8152,BRCACancer
Utah__H08,0.5251,0.3046,1.4587,0.4313,3.0055,0.0316,1.4354,1.102,1.0265,0.9775,0.3707,-0.0096,0.1352,0.7774,1.2016,1.9271,0.5374,0.6513,0.085,0.8855,BRCACancer
Utah__H09,0.8549,0.3294,0.9477,0.4422,1.7456,-0.0313,1.6124,1.0021,0.9799,1.4679,0.3676,0.002,0.1255,0.4606,1.0747,1.0116,1.0419,1.0494,0.1748,0.4076,BRCACancer
Utah__H10,0.722,0.3387,1.3625,0.458,2.7881,0.0667,1.3895,1.0317,0.9795,1.1007,0.3325,-0.0289,0.1364,0.9691,1.1246,1.4482,0.5941,1.1096,0.4119,0.7617,BRCACancer
Utah__H11,0.8256,0.269,1.1251,0.667,3.0484,0.0558,2.2302,1.6033,1.2062,1.4147,0.2433,-0.0165,0.1686,0.9394,1.1331,1.7697,0.6318,1.3272,0.2357,1.0485,BRCACancer
Utah__H12,1.1348,0.3509,1.4753,0.9822,2.8951,-0.0064,2.4406,1.744,1.4627,1.4604,0.3258,0.1047,0.2001,1.6298,1.9519,2.2778,0.8957,1.5276,0.1555,1.0702,BRCACancer
Utah__I01,0.8935,0.7215,1.4733,0.9195,2.7057,-0.0799,2.4633,1.8857,1.4603,1.6038,0.4977,0.085,0.1499,1.846,2.0408,2.6684,0.9356,1.5463,0.1094,0.8274,Control
Utah__I02,0.8034,0.3351,1.2686,0.8855,2.5981,-0.1906,2.3162,1.3234,1.2314,1.1222,0.3272,0.0787,0.1845,1.3612,1.8412,2.0332,0.8246,1.6905,0.0878,0.6482,Control
Utah__I03,0.5247,0.3892,1.0278,0.6961,2.9697,-0.042,1.9288,1.4798,1.0264,0.9323,0.3542,0.0534,0.0734,1.3491,1.3892,2.3099,0.4952,1.2846,0.0508,0.4421,Control
Utah__I04,1.1119,0.5191,1.4139,1.0663,3.0872,-0.0915,2.4404,2.1493,1.3309,1.2467,0.3276,0.1308,0.1502,2.1236,2.1568,2.6366,0.6786,1.8505,0.1436,0.8096,Control
Utah__I05,0.7301,0.3631,1.4428,0.6231,2.9381,0.0262,1.9823,1.9174,1.0401,0.8943,0.3453,0.0583,0.113,1.8817,2.2783,2.2747,0.5892,1.3445,0.2497,0.5874,Control
Utah__I06,0.7719,0.5757,1.3048,0.7318,3.1903,0.0544,2.0714,1.9159,1.1778,1.1542,0.2338,0.0795,0.1475,1.7277,1.8773,2.2804,0.617,1.5781,0.2225,0.7817,Control
Utah__I07,0.9418,0.7065,1.6659,0.8478,3.0129,0.0137,2.2999,1.7384,1.3556,1.3229,0.4433,0.1093,0.1786,1.9446,2.3888,2.0886,0.8551,1.6973,0.1834,0.9315,Control
Utah__I08,1.0969,0.4686,1.3844,0.9809,3.0984,-0.079,2.3024,1.9559,1.4813,1.4088,0.3879,0.1261,0.2067,1.7527,1.8006,2.31,0.7543,1.8281,0.256,0.9568,Control
Utah__I09,0.6185,0.3777,1.4074,0.5898,2.7337,0.1383,1.6311,1.3684,1.0351,0.9783,0.3598,0.07,0.1822,1.408,1.729,2.1765,0.4915,0.9633,0.1853,0.7108,Control
Utah__I10,1.0063,0.4379,1.505,1.0443,2.8964,-0.0592,2.2668,1.7393,1.4543,1.334,0.3589,0.1378,0.1931,1.7383,1.9361,2.3085,0.7119,1.5571,0.1884,0.8795,Control
Utah__I11,0.5807,0.231,1.139,0.567,2.7637,0.0487,1.8229,1.4032,1.0491,1.0526,0.2864,0.0011,0.1055,1.2814,1.462,2.1514,0.5274,1.1249,0.1907,0.7406,Control
Utah__I12,0.8035,0.3812,1.3337,0.9299,2.3699,0.0289,2.2002,1.6346,1.1461,1.1547,0.4325,0.1232,0.1871,1.7233,2.127,2.3731,0.5184,1.6866,0.135,0.7044,Control
Utah__I13,1.0905,0.3244,1.3399,0.7908,3.083,0.0555,2.3032,1.9781,1.2221,1.1507,0.37,0.092,0.1764,1.6539,1.9005,2.6343,0.8011,1.5699,0.1365,0.6287,Control
Utah__J01,0.5498,0.3744,1.3005,0.6035,3.4571,-0.0605,1.6074,1.3878,0.948,0.9273,0.2882,0.0522,0.0355,1.6792,1.9742,2.2095,0.4763,1.1971,0.0238,0.5689,Control
Utah__J02,0.7849,0.458,1.3544,1.0783,3.0921,0.0506,2.2749,1.7899,1.1314,1.114,0.3679,0.1141,0.1547,1.8481,2.3664,2.5735,0.7319,1.762,0.0901,0.5367,Control
Utah__J03,1.0125,0.6541,1.3831,0.9881,3.0267,0.0702,2.5192,2.0298,1.4154,1.2124,0.4003,0.1364,0.175,2.2226,2.1868,2.8703,0.8276,1.2374,0.0996,0.7262,Control
Utah__J04,0.9808,0.6331,1.641,0.8739,2.9688,-0.0316,2.1896,1.7305,1.2689,1.2594,0.4342,0.0904,0.1316,1.7236,1.963,2.5056,0.8332,1.3872,0.1173,0.7642,Control
Utah__J05,0.551,0.4581,1.6952,0.5507,2.3272,-0.0775,2.0905,1.308,1.166,1.1473,0.5424,0.0159,0.1752,1.4285,1.7769,1.7523,0.9959,1.4927,0.1687,0.7936,Control
Utah__J06,0.9715,0.137,1.3702,0.7421,2.7104,-0.054,2.242,1.3742,1.2223,1.3573,0.4266,0.0426,0.2533,1.178,1.569,1.944,0.9711,1.3899,0.2589,0.9737,Control
Utah__J07,1.3052,0.5851,1.7215,1.0541,3.1847,0.005,2.1243,1.7675,1.4432,1.3933,0.526,0.0999,0.1572,1.7195,1.7554,2.3795,0.7202,1.4726,0.308,1.1477,Control
Utah__J08,0.7981,0.5881,1.5286,0.5663,3.0454,-0.0293,1.9673,1.6052,1.1302,0.9995,0.3523,0.0377,0.2069,1.6741,2.0011,2.2468,0.6377,1.2369,0.2066,0.728,Control
Utah__J09,1.0291,0.2879,1.1163,0.9715,2.4866,-0.0786,2.598,1.6496,1.2172,1.2994,0.3886,0.0633,0.1959,1.5367,1.8718,2.2137,0.9613,1.7365,0.2445,0.4527,Control
Utah__J10,1.2285,0.4678,1.7491,1.1134,2.5474,-0.0371,2.5258,1.742,1.5707,1.5076,0.6576,0.1573,0.2064,1.7546,2.0673,2.4064,1.2715,1.8881,0.3776,0.8843,Control
Utah__J11,0.8346,0.3782,1.6388,0.7829,2.6368,0.0425,2.3764,1.6894,1.3301,1.4647,0.5335,0.093,0.1191,1.8676,2.251,2.6224,1.1084,1.4739,0.2035,0.5408,Control
Utah__J12,0.9454,0.1573,1.4011,0.8516,1.8821,-0.0457,2.5559,1.4688,1.2942,1.3928,0.4802,0.0928,0.1357,1.4046,1.9999,2.1521,1.0303,1.7234,0.1146,0.602,Control
Utah__K01,0.9138,0.5021,1.932,0.7161,3.2301,-0.004,2.0221,1.4971,1.628,1.5682,0.5561,0.1043,0.1983,1.5248,1.7074,1.9652,0.9985,1.4629,0.28,1.6579,BRCACancer
Utah__K02,0.9287,0.7258,1.7149,0.8892,3.0897,-0.0063,2.2741,1.7497,1.5322,1.4944,0.4641,0.1316,0.1974,1.5829,1.8153,2.1156,0.9876,1.6631,0.2661,1.0535,BRCACancer
Utah__K03,0.9037,0.3462,1.4086,0.807,2.5702,-0.0058,2.2614,1.5133,1.3492,1.4384,0.4485,0.0977,0.1697,1.7186,2.0099,2.3047,0.8629,1.7219,0.2191,0.6578,BRCACancer
