@relation data

@attribute id string
@attribute 3725 numeric
@attribute 3265 numeric
@attribute 805 numeric
@attribute 5599 numeric
@attribute 5579 numeric
@attribute 1432 numeric
@attribute 5894 numeric
@attribute 6464 numeric
@attribute 5578 numeric
@attribute 801 numeric
@attribute 6416 numeric
@attribute 121916 numeric
@attribute 6714 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 4214 numeric
@attribute 5604 numeric
@attribute 2776 numeric
@attribute 9564 numeric
@attribute 5058 numeric
@attribute 1399 numeric
@attribute 5335 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 808 numeric
@attribute 2185 numeric
@attribute 5879 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.2901,0.4236,1.1541,1.4087,1.0586,1.4449,1.7841,0.7565,0.5534,2.327,0.7496,-0.1275,0.3755,0.4307,0.7706,2.265,0.7341,0.6485,0.0389,1.1544,2.0291,1.7307,1.6355,1.0952,2.0788,1.1705,0.6575,1.1256,1.76,Control
A02,0.8169,0.3716,0.9777,0.986,0.7032,1.1614,1.5394,0.8046,0.2001,2.3401,0.4989,-0.0366,0.3775,0.3006,0.751,1.9132,0.48,0.2358,0.0582,1.1633,1.9507,1.247,1.481,1.0379,2.1743,0.9976,0.5148,0.9005,1.6579,Control
A03,1.1876,0.3757,1.2312,1.223,0.9762,1.3753,1.7337,0.7989,0.1966,2.5223,0.6475,-0.0684,0.6195,0.4986,1.0109,2.1264,0.7059,0.4627,0.0201,1.4142,2.0362,1.3323,1.7658,1.0752,2.1303,1.1677,0.7441,1.1275,1.9065,Control
A04,1.2809,0.3609,1.025,0.9854,0.82,1.2634,1.6705,0.8019,0.3061,2.6032,0.518,-0.1701,0.414,0.4277,0.8035,2.2551,0.5113,0.3177,0.1022,1.0138,2.0492,1.3202,1.4795,1.0602,2.2819,1.0834,0.4666,1.028,1.7434,Control
A05,1.2201,0.4772,0.9902,1.1338,0.9512,1.514,1.8077,0.8988,0.3059,2.287,0.6041,-0.0415,0.6469,0.5021,0.9784,2.4117,0.726,0.4844,0.1021,1.356,2.1796,1.2108,1.8562,1.2157,2.3833,1.2327,0.6929,1.0464,1.9721,Control
A06,0.8267,0.2467,1.1486,1.1657,0.9045,1.2099,1.7479,0.7671,0.296,2.2428,0.5939,-0.1184,0.4253,0.3564,0.8378,2.0422,0.6824,0.3651,0.0898,1.2821,1.9476,1.2063,1.5705,1.0037,2.1363,1.1266,0.5468,0.8852,1.8749,Control
A07,1.2177,0.364,1.4495,1.3766,1.3099,1.5901,1.7697,0.7989,0.5102,2.296,0.8022,-0.2109,0.359,0.4096,0.7733,2.3762,0.8669,0.8957,0.066,1.3527,2.0664,1.2924,1.8609,0.9863,2.1759,1.2756,0.7206,1.1765,1.9127,Control
A08,0.8932,0.2967,1.2527,1.5009,1.4137,1.6278,1.7375,0.784,0.8364,2.2139,0.9913,-0.0487,0.3481,0.3414,0.7195,2.6059,0.8829,1.0393,0.0864,1.1951,1.7358,1.4821,1.7198,1.0102,1.9205,1.2823,0.8123,1.467,1.9432,Control
A09,0.9938,0.349,0.951,1.3752,1.2508,1.4374,1.637,0.7778,0.5718,2.2423,0.7463,-0.1254,0.4569,0.356,0.8261,2.4502,0.7767,0.8753,0.0729,1.2691,2.0087,1.3752,1.8278,1.0062,2.3034,1.178,0.5927,0.9988,1.8616,Control
A10,1.3414,0.398,1.2653,1.2385,1.3167,1.7306,1.7832,0.79,0.3781,2.2774,0.8644,-0.1158,0.4388,0.4749,0.7781,2.3575,0.8171,0.8224,0.1025,1.3532,1.9823,1.2657,1.802,0.9394,2.2451,1.4162,0.7228,1.3316,1.9537,Control
A11,1.0631,0.2904,0.7584,1.1692,0.9853,1.1347,1.2804,0.5794,0.3263,2.2562,0.6276,-0.1132,0.2186,0.4262,0.7193,1.776,0.6056,0.5344,0.1324,1.1538,1.9002,1.1776,1.5523,0.9926,2.1908,0.8778,0.4368,0.7415,1.8347,Control
A12,0.7342,0.2032,0.602,0.7211,0.5269,0.8684,1.1644,0.5636,0.1184,1.7774,0.2806,-0.1568,0.1258,0.1908,0.7238,1.3066,0.3165,0.1356,0.0949,0.6706,1.4779,0.8519,1.1373,0.6672,1.965,0.665,0.3242,0.5292,1.3126,Control
B01,0.9628,0.1584,1.5527,1.4726,0.9472,1.2269,1.6434,0.5764,0.5839,2.4459,0.611,-0.1393,0.1574,0.1449,0.6186,2.2101,0.6567,0.5769,-0.1428,0.9893,1.4449,1.4072,1.5002,0.7793,1.8265,0.9724,0.7893,0.9141,1.5662,Control
B02,1.324,0.3404,1.4591,1.2781,0.785,1.3173,1.8632,0.9083,0.3378,2.7299,0.5836,-0.0028,0.4168,0.4126,0.8924,2.0489,0.6188,0.34,0.0321,1.1028,1.9287,1.4738,1.6034,1.0963,2.189,1.1045,0.7121,0.8807,1.7427,Control
B03,1.1414,0.2646,1.4948,1.2859,0.9095,1.3028,1.7244,0.7155,0.3907,2.6651,0.6389,-0.0845,0.269,0.3093,0.7386,2.2094,0.6536,0.4581,0.0342,1.1024,1.7597,1.4534,1.5674,0.9479,2.042,1.0646,0.7853,0.9276,1.7521,BRCACancer
B04,0.8347,0.1782,1.4654,1.159,1.5857,1.5564,1.7237,0.7092,0.6402,2.1452,0.7718,-0.2392,0.3471,0.3653,0.7718,2.5339,0.8115,1.0542,0.0708,1.1247,1.6149,1.4041,1.6385,0.7243,1.8968,1.4373,0.863,1.4335,1.9229,BRCACancer
B05,0.7116,0.2381,1.2033,1.0395,0.8601,1.0664,1.4156,0.7441,0.1887,2.5472,0.5382,-0.2179,0.2846,0.3668,0.8588,1.8667,0.4972,0.2673,0.0068,1.0039,1.6948,1.0304,1.4949,0.8239,2.0581,0.91,0.5003,0.7814,1.8007,BRCACancer
B06,0.3639,-0.0061,1.2894,0.9915,0.7212,1.0237,1.4461,0.4797,0.1906,2.1772,0.4167,-0.0612,-0.0707,-0.0057,0.3984,1.7181,0.5394,0.3375,-0.0807,0.8515,1.2628,1.0121,1.1292,0.5177,1.5456,0.8459,0.5144,0.7812,1.3023,BRCACancer
B07,1.0629,0.38,1.3429,1.4248,0.9385,1.4653,1.9525,0.8876,0.2531,2.7059,0.6869,-0.1701,0.3629,0.4908,0.8714,2.0706,0.6951,0.3625,0.0649,1.2468,1.9882,1.6203,1.6266,1.0487,2.1058,1.2186,0.7406,1.1751,1.8217,BRCACancer
