@relation data

@attribute id string
@attribute 10087 numeric
@attribute 10558 numeric
@attribute 123099 numeric
@attribute 125981 numeric
@attribute 130367 numeric
@attribute 1455 numeric
@attribute 151742 numeric
@attribute 166929 numeric
@attribute 204219 numeric
@attribute 2531 numeric
@attribute 253782 numeric
@attribute 259230 numeric
@attribute 29956 numeric
@attribute 5007 numeric
@attribute 55304 numeric
@attribute 55331 numeric
@attribute 5587 numeric
@attribute 56848 numeric
@attribute 79603 numeric
@attribute 81537 numeric
@attribute 8560 numeric
@attribute 8611 numeric
@attribute 8612 numeric
@attribute 8613 numeric
@attribute 8877 numeric
@attribute 8879 numeric
@attribute 91012 numeric
@attribute 9217 numeric
@attribute 9218 numeric
@attribute 9517 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.2994154343,1.5826084825,0.0570137060,-0.1056330987,0.0002560135,0.3116767285,0.0536015758,2.0134538280,0.1262847179,1.5024595451,0.8498769852,0.2797606194,1.3299164803,1.4021171751,0.3053866552,0.8050703549,0.1023960072,0.3278578949,-0.0946795500,0.4053035960,1.4415009878,0.3909275765,0.3729177349,0.0317571269,0.1923874770,0.8510006545,0.6265161049,1.6707018501,0.9936319322,0.4538238483,BRCA
GSM480985,0.3062087981,1.5565207079,-0.0680304798,-0.0498624814,-0.0614407977,0.2430681703,-0.0349523796,0.9694887598,0.0544513719,1.7143530015,0.5774099166,0.2681910318,1.0400249066,1.4484726976,0.0970758776,0.7077081222,0.3072675739,0.1547601853,-0.0600484687,0.4028385693,1.6487974824,0.7070849707,0.3855806913,0.2143456636,0.2018806538,0.6526208490,0.6947496463,1.3504051771,1.0529955276,0.3924422464,BRCA
GSM480986,0.3223862614,1.6992026058,-0.1064522509,-0.1189715954,-0.0540859429,0.4336178271,0.0101154854,1.7527049913,0.1185950982,1.7918142996,0.6704288881,0.3783110808,1.2993431126,1.4029417113,0.2298947094,0.9154786956,0.1004193035,0.3003267692,-0.1121502158,0.4094445803,1.8438611534,0.6126080586,0.2576979708,0.1076434083,0.4544829792,0.9082602131,0.4946637878,1.5332698877,0.9343516739,0.4136294878,BRCA
GSM480987,0.1988719621,1.6104500036,-0.0900407961,-0.1059947618,-0.1130728016,0.3062088351,-0.0371683591,1.2744753360,-0.0300059791,1.7985165640,0.8952695725,0.1845465429,1.4191655021,1.2593153082,-0.0837297302,0.7416148186,0.4616360633,0.2333448372,-0.1654540966,0.7156550320,2.1821901761,0.6644792519,-0.0882961653,0.5601784229,0.8300333254,0.6887247573,0.5954577601,1.4711161255,0.8598961856,0.1519176828,BRCA
GSM480988,0.1321122407,1.0787366058,0.1133211550,-0.0023361838,-0.0493664834,0.2207036619,-0.0797051958,1.2222504947,0.2278979774,1.4427388836,0.4267756177,0.0667191021,1.1396664406,1.3032664123,0.1249196481,0.6917408187,0.1486933469,0.4695531627,-0.1182988920,0.2526733250,1.3950231641,0.5203246648,0.0727043268,0.0333642468,-0.0245303878,0.6056737161,0.5041814282,1.1075118119,0.9658274188,0.2693564217,BRCA
GSM480989,0.0579824524,1.3827657261,0.1214864374,-0.0488774952,0.0532250032,0.4113095515,-0.1196053674,1.3283606107,0.2324998052,1.4242433842,0.3445029303,0.1680651274,1.3949598454,1.3310270909,-0.0494656195,0.4117676526,0.1186830611,0.3300517830,-0.1261308331,0.1057932362,1.6495628954,0.4854663858,0.4838092881,0.1065780400,0.1997893642,0.9968725943,0.5611876422,1.6024996639,0.8253953753,0.3275562564,BRCA
GSM480990,0.1217473108,1.4927297930,0.0196740945,-0.0340816462,-0.1044459909,0.3435169583,-0.0409731471,1.4716100560,0.4096561036,1.5692676349,0.6728174778,0.0764482793,1.5024318332,1.3234582793,0.0075101344,0.7275787460,0.0151928982,0.2754641091,-0.1026838500,0.5273652210,1.4538059626,0.3991040039,0.0872492272,0.0062611444,1.0677356288,0.8479761078,0.6351489594,1.3125897061,0.8137192820,0.1646317979,Control
GSM480991,0.2151056238,1.6807238187,0.0736231707,-0.0615352061,0.2729102901,0.3228550562,-0.0397378966,1.6147812076,0.3272277850,1.4687614574,0.6154999408,0.1746403232,1.4055676260,1.3804242471,0.1790447320,0.5683938616,0.0599217995,0.4719882950,-0.0819634351,0.3321275347,1.6055550482,0.6362772662,0.2957282108,0.1998940711,0.4585580809,1.0174133348,0.5586468353,1.4138578233,0.7702296878,0.2947217830,Control
GSM480992,0.0230353081,1.3637921500,0.2941660686,-0.0713745584,0.2755944590,0.4418522254,-0.1171069377,1.4374855162,0.2595580168,1.4406017267,0.6204876805,0.0550345354,1.3020130347,1.4665815712,0.0775216947,0.3845582802,0.0316655441,0.6056668984,-0.0559785432,0.2388817277,1.2611274598,0.3524402847,0.4092456758,-0.0293832909,0.5315144361,0.9080262760,0.6574628261,1.4543833192,0.7548668065,0.2748002872,Control
GSM480993,0.1259439079,1.7327944762,-0.0621313054,-0.1854377983,0.1768656284,0.4572705587,0.0505365436,1.7732736003,0.3463813374,1.6419911480,0.6338936521,0.1124669179,1.4725259210,1.3737714402,0.1437628615,0.7909585393,0.1400303875,0.4177608620,-0.0267040730,0.5217014616,1.7307599745,0.4978895722,0.4829653310,0.0885626290,0.3548128514,0.8757884470,0.6450094008,1.5258711195,0.7981013824,0.4266256570,Control
GSM480994,0.1139739813,1.6402158724,0.0658948349,-0.0577448376,-0.0053640780,0.3117171527,-0.0820111743,1.1743282013,0.0994701377,1.3140606806,0.3775376878,0.0160125783,1.5007491776,1.3632022496,0.0263648455,0.5497028843,0.0424385603,0.2455776127,-0.0986393644,0.2965757527,1.5753065478,0.3682595663,0.3181084941,0.0474462179,0.1885106552,1.0102025606,0.5173778410,1.2736650574,0.7545885822,0.3030135243,Control
GSM480995,0.2299747959,1.9873884545,-0.0818395094,-0.0818172493,0.3156361223,0.2147287933,0.0014286056,1.8315213521,0.3665052645,1.8451810479,0.8437068617,0.2603910860,1.5715269116,1.4850094061,0.0782752079,1.0233032802,0.0212621544,0.2263399956,-0.0183787238,0.5149911750,1.8053129331,0.8402544307,0.2261641353,0.2315273219,0.8316105936,1.2689176918,0.7456925285,1.9102740213,0.9691997930,0.4435674379,Control
GSM480996,0.1039864948,1.7393482775,0.0969451686,-0.0918651412,0.3426804702,0.3988717350,0.0383366769,2.1929935747,1.4817675428,1.6230241305,0.7620779072,0.0908629636,1.5834956831,1.4821582082,0.0530827985,1.0426742661,0.0577099020,0.3306676944,0.0579056417,0.5469339868,1.6979538463,0.5413153925,0.2786507516,0.0129484441,1.3012862007,1.1465702406,0.6337154757,1.5336782951,0.8007194669,0.4159745955,BRCA
GSM480997,-0.0367944447,1.4968512307,-0.0105636701,-0.0699357992,-0.1036600623,0.4017917738,-0.0531656659,1.5756872891,0.0473007394,1.3378363741,0.4347803109,0.0643881324,1.4925188884,1.3112678063,-0.0538278936,0.7164239951,0.5880552486,0.5010073322,-0.0594545361,0.3785449199,1.8940334526,0.7862766235,-0.0835630743,0.3010564394,0.3741735084,0.8726189607,0.7274004792,1.3855856846,0.7809171576,0.1867504172,BRCA
GSM480998,0.0961142718,1.4213948250,0.0135671599,-0.0461549304,-0.0733196814,0.2445272501,0.0726924786,1.6471215486,0.1485861692,1.4317939046,0.6774482935,0.1785083277,1.8872229588,1.4294363285,0.2512274624,0.8888293934,0.1926244337,0.4822146929,0.0240494811,0.3937346504,1.4454356321,0.4209444480,0.4466885593,0.0415775715,0.3440630062,0.9000876991,0.7425152990,1.8211557493,0.9083672077,0.4802334381,BRCA
