@relation data

@attribute 5063 numeric
@attribute 3708 numeric
@attribute 29127 numeric
@attribute 3709 numeric
@attribute 5163 numeric
@attribute 5062 numeric
@attribute 9826 numeric
@attribute 1073 numeric
@attribute 1072 numeric
@attribute 10298 numeric
@attribute 3984 numeric
@attribute 4638 numeric
@attribute 5308 numeric
@attribute 3636 numeric
@attribute 9475 numeric
@attribute 6093 numeric
@attribute 57144 numeric
@attribute 695 numeric
@attribute 5728 numeric
@attribute 393 numeric
@attribute 8976 numeric
@attribute 392 numeric
@attribute 3710 numeric
@attribute 6295 numeric
@attribute 85366 numeric
@attribute 8936 numeric
@attribute 5058 numeric
@attribute 207 numeric
@attribute 23368 numeric
@attribute 208 numeric
@attribute 5290 numeric
@attribute 10000 numeric
@attribute 5293 numeric
@attribute 23452 numeric
@attribute 10097 numeric
@attribute 10096 numeric
@attribute 2664 numeric
@attribute 2665 numeric
@attribute 6191 numeric
@attribute 5294 numeric
@attribute 56924 numeric
@attribute 5295 numeric
@attribute 998 numeric
@attribute 6010 numeric
@attribute Class {Control,BRCA}

@data
5.761026747,9.330368553,6.8758727075,8.417642766,6.732001603,7.58494976267,7.160270403,5.4994189335,12.6255337,6.668976943,6.0195573385,7.787443455,5.64485219675,10.57043948,12.123539839,6.841316277,5.850933908,8.067946709,9.658595819,9.6014742,11.13901746,11.5958287,11.5968724,5.407702206,5.90665689,5.6547341815,9.29724939,9.592833039,10.65416187,5.479142629,6.657000843,5.4786784915,9.15686751,12.29825028,11.7674087,8.349901664,9.930146364,11.70094695,14.52105188,6.847562044,7.641511935,6.9076540764,6.604948967,4.719610733,BRCA
5.8796514,10.4353997,6.522018635,9.772677934,7.247265632,7.93261710267,6.75902851233,5.8370064655,12.73839215,6.91179159267,5.7070276755,9.08050051933,5.463018786,10.97683637,12.134661438,8.010333857,6.0725711085,8.017839982,10.53537772,9.117877553,11.46239505,11.50889917,11.78113439,5.062651968,5.986189763,5.5605859125,9.270109064,9.66262953467,10.7998525,6.97372929,6.822223857,5.7708818765,8.195422808,11.81929108,12.44389288,8.130108627,9.041851538,11.31755975,14.90869492,6.739109305,6.818777479,7.509195938,7.351535111,4.682592971,Control
5.178626261,10.86238187,6.479481243,9.630713575,6.836053906,7.94302709167,6.97687083067,6.1057614365,12.71973005,6.88726016867,5.7043025945,9.62072910933,5.562381639,11.39078175,12.160273944,8.228615647,5.944323571,7.572133883,10.73844933,9.018965929,11.54782732,11.81804697,11.47029296,5.355272902,6.077355838,5.2464877075,9.21638279,9.935713008,10.67254493,7.400262798,6.672535396,5.8854976,8.126576876,12.65135565,12.25801543,7.710550109,9.130918727,11.28778467,14.470003945,6.521369295,7.235298947,7.3656981534,7.359104133,5.212774804,Control
5.682862067,11.40394419,6.6843111375,9.432772131,6.667222002,7.87233796567,6.85179277033,6.044535043,12.72471214,7.10358658867,5.8907386725,8.49734289867,5.68802750875,12.07288802,10.9667634565,6.165666403,6.5271583745,7.446217194,9.656380672,10.23716846,11.68740205,11.858053,12.30526243,4.764223297,5.83390919,5.38100816,10.06933601,10.2127518167,10.99212422,6.998819226,4.904979261,5.6707063705,8.437316311,11.52882293,12.05450776,5.876769396,10.16400217,9.342319797,14.61226133,5.09930704,8.547261958,7.1534205814,6.6884391885,5.094670216,BRCA
5.582263377,10.55627639,6.8680922135,10.64514978,6.746786795,7.52928093467,6.49978576033,5.438800219,12.41466417,6.941697034,6.1120078265,8.274334497,5.8392476045,12.11092378,11.161025592,6.754958049,6.130916478,7.719014193,10.45510657,9.130687109,11.89929188,11.49848788,12.12065594,4.911105817,5.197719213,5.678699208,9.423032438,10.3303371883,11.86989657,6.457877938,5.472171943,5.6644220515,8.637277967,12.28429355,12.55486108,5.7540933,9.326284045,10.13564553,14.457644915,6.107798352,7.369905099,7.0222287176,6.843482732,4.571466258,BRCA
5.6227922,11.43117909,7.086507884,10.02677279,6.702522925,7.75599573933,6.75918551067,6.2782805605,13.01183005,7.152093931,6.217322425,9.17804262733,5.3248844975,11.88705885,10.9770287015,6.390947607,6.2546153975,7.671578438,9.799419701,9.622574027,11.68740205,12.1278268,11.98934847,5.029465308,6.219222378,5.3897905355,9.880142578,10.0295226957,10.79624673,6.272541727,4.944168843,5.4935537865,9.107714755,11.45122414,12.10010062,5.682019293,9.655513338,9.608440172,14.757617165,6.07692847,9.370644433,6.9209080238,7.08107622375,5.321216715,BRCA
5.443947436,11.63501532,6.7719237415,10.62223972,6.709639152,7.607699735,7.00616258367,5.626551382,12.62816419,7.44371655133,6.3668044235,8.42402514667,5.3208293635,11.85977947,10.812047926,5.819036642,6.655277743,6.933959475,9.411691645,9.765899818,11.93028653,11.79600727,11.82192354,5.313256056,5.582263377,5.5923392205,10.12536217,10.1231177773,10.78864516,7.39763426,5.538546893,5.65532370625,8.783359349,10.31437963,11.55095369,5.840596198,9.652191188,9.133489757,14.86803285,5.439300032,9.269968858,6.8965544166,6.38540810175,5.425938643,BRCA
5.37574431,10.51995589,7.3420276545,10.68629503,6.817882628,7.474927603,6.901094345,5.7034124845,12.80568549,6.99125126167,6.101992557,7.96689849,5.76908530825,11.47374394,10.6804132185,6.462793134,6.473526085,7.679833912,9.922525358,9.414337005,11.85473021,12.07897478,11.43832419,5.221114603,5.417355711,5.7040260045,10.00810682,10.182290716,10.86989475,6.554209422,5.070616072,5.5028216445,8.641727659,11.19460776,12.04611629,5.994529519,9.234794159,9.868360018,15.08034745,6.101508918,7.893879593,6.895239566,6.7911300605,5.281801394,BRCA
5.410164055,10.92093732,6.844169858,9.595686927,6.508829224,7.58342234833,6.869329802,5.68576156,12.5850741,7.58098573433,6.1958131935,8.16545528467,5.362467035,11.68597092,10.7327467605,6.132068463,6.257271368,7.588285745,9.905613067,9.548851342,11.89117053,11.97597342,11.71457622,5.574866903,5.501288856,5.4322419585,10.13367562,10.3257906717,10.87885198,7.681310676,5.353156751,5.267785966,8.719338441,11.30262766,11.89018267,6.20007038,9.740219732,9.848568613,15.009182335,5.379907907,7.733390145,7.0040046146,6.67358924525,5.345015965,BRCA
6.157049396,10.58930965,7.476399297,10.11297736,7.429032419,7.32187888267,7.01191404267,6.691681947,13.78053775,6.97610052433,5.899944074,8.01304877233,5.33919772525,12.19466615,10.274589591,5.833276737,6.318826387,7.960988197,9.850777208,9.745191577,7.695456468,10.99132363,8.747421913,5.441376616,6.565182543,5.4397138795,9.841965701,10.2867156497,11.58252909,5.687628504,5.027033758,5.47877633725,8.95253824,12.21001994,11.96009799,4.990286948,9.553380244,6.798831822,15.0075063,5.039808741,8.635646596,7.4112322548,6.6605798635,4.450633198,BRCA
