@relation data

@attribute id string
@attribute 2002 numeric
@attribute 2205 numeric
@attribute 2207 numeric
@attribute 2353 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3725 numeric
@attribute 4067 numeric
@attribute 4214 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 5062 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5321 numeric
@attribute 5335 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5609 numeric
@attribute 5894 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6850 numeric
@attribute 695 numeric
@attribute 7409 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.2797568681,0.0289540433,0.0379314159,0.1948640191,1.3452941188,1.0380567778,0.7463167697,0.5398415216,0.8951084466,0.0055666104,-0.0056924950,0.2362634120,-0.1319732433,1.9176566821,0.6502234032,-0.1624264398,0.7694715564,0.4649290608,0.5204422609,1.1392389064,1.3485143633,0.9049248654,-0.1072664774,0.5276523813,0.4586358647,0.7139937217,0.2957080686,0.6409841057,0.8519533800,1.9096234484,0.1797246685,0.4766545553,-0.1016100206,0.1073409411,1.5891594400,0.9537983259,2.1997757852,BRCA
GSM480985,0.3031341848,0.0329193385,-0.0435632045,0.3309724640,1.1583383579,0.5481084954,0.9612028782,0.8633735524,1.0636305118,0.1157292342,-0.0120978476,0.2200896420,0.0605528395,1.5525041097,0.8534231111,-0.1454714285,1.5476133191,0.5753227008,0.6196571301,1.0624773818,1.2292638585,0.8493034308,-0.0931613796,0.4521202200,0.5649788797,0.7487222366,0.2382422053,0.6127393824,0.9115112276,1.9413004944,0.2011654340,0.0235731251,-0.1003832841,0.1538996255,1.2845784730,0.9828057632,1.9199515841,BRCA
GSM480986,0.3711583552,0.0295116649,-0.0710671727,0.3619466726,1.5127595663,0.9493732134,0.9059672051,0.6575351594,0.7935199528,0.1041315888,-0.0235567874,0.2269383226,-0.0942651554,2.0052070367,0.3758222094,-0.1337267348,0.9370587028,0.4623138313,0.5424212613,1.1325124873,1.4755984701,0.6729391185,-0.1167993353,0.5276161861,0.5706250406,0.7966307569,0.2837639618,0.4839221177,0.8755208067,2.0243224118,0.0952468054,0.3622629331,-0.0526870978,0.0129711927,1.6418533209,0.7694473286,2.1900971755,BRCA
GSM480987,0.3778557302,-0.0206565357,0.2019710821,-0.0610097518,1.4599798470,0.6616964770,1.2356612913,0.2205355243,0.5396577952,0.0008660925,-0.0675424514,0.0944943196,0.0560522313,1.8267602669,0.4246866423,-0.1022734639,0.9460729968,0.0518714578,0.7127369387,0.7104099762,1.6084967972,0.9346764925,-0.1432857454,0.4570317386,0.5260457562,0.7170214796,0.2364959457,0.3882937707,0.4823463641,1.9975022057,0.0700896732,-0.1189019291,-0.0333157243,-0.1229293533,1.3375803794,0.6854064385,1.7749855086,BRCA
GSM480988,0.1301916772,0.0283459227,-0.0183549198,0.3942711436,1.6300611323,0.4589619954,0.5378554523,0.4268805936,0.7586201133,0.0363874173,-0.0324344316,0.1802544055,-0.0826837866,1.9803916247,0.5025178531,-0.0889533257,0.6583551200,0.4471929131,0.5192004788,1.0280710610,1.3750535183,0.7414630045,-0.0806064152,0.4923907940,0.4829891018,0.6912962379,0.0441387518,0.4704262694,0.8547642460,1.9610705971,0.0896705153,0.1783020112,0.0189469970,-0.0868716438,1.4518957679,0.8568994044,2.2009519134,BRCA
GSM480989,0.4043724635,0.1155050109,0.0487330010,0.0513401362,1.6843677122,1.1103506463,0.5993327181,0.4953212294,0.6540494401,0.0318079827,-0.0543661123,0.2260949284,-0.0870816269,1.8099314634,0.3040667095,-0.1893403782,0.5104212239,0.0851336450,0.5099837124,0.8617932616,1.4386271053,0.5870933372,-0.1211765001,0.4168803811,0.8519349658,0.5911021925,0.3176934777,0.4437155496,0.4700387904,1.9755967301,-0.0037837656,0.3515520029,0.0206640526,0.0192166491,1.5590544180,0.7983118814,2.9188919440,BRCA
GSM480990,0.4692344638,0.0175347657,-0.0813402728,0.1955064154,1.6475978081,1.1067612915,0.9502829010,0.3857769494,0.6895217888,0.0610200124,-0.0219793242,0.1574504853,-0.0915421300,2.1385234782,0.4307222246,-0.1406402458,0.5701667320,0.0535681572,0.7009938896,0.9861059069,1.2886391192,0.5830522417,-0.1211324487,0.4040678319,0.5468216389,0.5124700949,0.3639611033,0.3387474729,0.3495328669,2.5765053460,0.0120991491,0.0213613135,-0.0075551886,-0.0486021041,1.4453520321,0.6829452796,2.5856389926,Control
GSM480991,0.3822606292,0.0476327059,0.0327042871,0.5429381570,1.5652074934,0.9763167946,0.9142568514,0.6900864716,0.8135851005,0.1149609155,-0.0200283858,0.1718903794,-0.1619859740,1.9004271532,0.3718392522,-0.1590461786,0.6246844594,0.3006239996,0.5280418684,1.0007687234,1.3283271537,0.6608008562,-0.0960165404,0.5071865046,0.6482640730,0.7236467786,0.2691069538,0.3654298311,0.4903383693,2.1101571236,0.0441448208,0.2107880569,-0.0544032358,0.1669772696,1.5451146222,0.7246558555,2.3986895680,Control
GSM480992,0.4556893493,0.0556084164,-0.0269275308,0.3445932802,1.5792976092,1.1827308424,0.5848525959,0.5914832216,0.6908869928,0.1078337467,-0.0096765104,0.1676517359,-0.0247942579,2.0045540961,0.3555988693,-0.1480111448,0.5310987036,0.0649529850,0.6497552522,1.0355044920,1.4482076389,0.4972681324,-0.1356904655,0.4130200728,0.9082788116,0.4097217267,0.3634628315,0.3105769333,0.3735262640,2.4270785623,0.0183351703,0.2635266241,-0.0302590407,-0.0769597430,1.4246134289,0.7415068230,2.6897532866,Control
GSM480993,0.3937792435,0.0153901557,-0.0097680694,0.4851258332,1.5582134934,0.9945207685,1.0657076714,0.6061963768,0.8665301368,0.1110679841,-0.0249389388,0.2689028373,-0.0817931060,1.9982736738,0.3556248992,-0.1081225405,0.7338769277,0.1574272978,0.5661468516,1.0264566022,1.5829170607,0.7091649962,-0.1144585606,0.4741801064,0.7940912880,0.7140314231,0.2558302714,0.3602931440,0.6978857851,2.0765592329,0.0562111053,0.3405437194,-0.0557189019,0.0286861091,1.5856227239,0.8005855027,2.4490207491,Control
