@relation data

@attribute id string
@attribute 10207 numeric
@attribute 1003 numeric
@attribute 1004 numeric
@attribute 4301 numeric
@attribute 1001 numeric
@attribute 50855 numeric
@attribute 1002 numeric
@attribute 1007 numeric
@attribute 1008 numeric
@attribute 9459 numeric
@attribute 1005 numeric
@attribute 1006 numeric
@attribute 55742 numeric
@attribute 9071 numeric
@attribute 1009 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 3728 numeric
@attribute 7122 numeric
@attribute 64398 numeric
@attribute 9076 numeric
@attribute 57863 numeric
@attribute 5584 numeric
@attribute 87 numeric
@attribute 1010 numeric
@attribute 50848 numeric
@attribute 977 numeric
@attribute 149461 numeric
@attribute 9069 numeric
@attribute 23705 numeric
@attribute 92359 numeric
@attribute 29780 numeric
@attribute 49861 numeric
@attribute 7408 numeric
@attribute 3611 numeric
@attribute 3691 numeric
@attribute 24146 numeric
@attribute 6251 numeric
@attribute 3918 numeric
@attribute 3688 numeric
@attribute 3914 numeric
@attribute 64403 numeric
@attribute 53842 numeric
@attribute 54751 numeric
@attribute 1495 numeric
@attribute 1000 numeric
@attribute 51208 numeric
@attribute 25945 numeric
@attribute 2318 numeric
@attribute 2316 numeric
@attribute 10979 numeric
@attribute 26285 numeric
@attribute 84552 numeric
@attribute 3909 numeric
@attribute 84612 numeric
@attribute 1499 numeric
@attribute 667 numeric
@attribute 5010 numeric
@attribute 253559 numeric
@attribute 1500 numeric
@attribute 3987 numeric
@attribute 1366 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 81607 numeric
@attribute 3655 numeric
@attribute 5829 numeric
@attribute 7016 numeric
@attribute 1308 numeric
@attribute 1016 numeric
@attribute 1013 numeric
@attribute 10686 numeric
@attribute 1012 numeric
@attribute 137075 numeric
@attribute 23562 numeric
@attribute 5339 numeric
@attribute 9080 numeric
@attribute 55679 numeric
@attribute 56288 numeric
@attribute 5817 numeric
@attribute 5819 numeric
@attribute 5818 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.2023,-0.0998,0.0276,0.0993,-0.0906,0.0709,-0.0206,-0.1272,-0.0959,1.4393,-0.0929,-0.0859,-0.077,-0.1248,-0.0862,0.1164,-0.1409,0.2662,0.3008,0.362,-0.2173,-0.0245,0.2454,0.7463,-0.0284,0.9268,0.522,0.1134,0.1751,-0.0047,-0.0059,0.1745,0.0337,0.4994,1.4545,-0.0483,0.0747,0.4081,-0.1307,2.4404,0.118,-0.0485,-0.1701,-0.0729,0.2304,-0.0543,-0.1116,0.1501,-0.02,2.624,-0.1752,-0.0137,-0.0825,-0.0784,0.6302,1.8734,0.1408,0.0077,-0.0657,0.6196,0.4174,-0.0772,-0.2951,0.1582,-0.005,0.727,0.8852,0.682,-0.0584,-0.1157,0.0714,0.1032,-0.1125,-0.2615,0.0737,0.6443,-0.0455,0.0584,0.0212,0.3097,0.1066,0.0525,0.0683,Control
A12,0.1757,-0.1357,0.1371,0.1563,-0.1116,-0.0112,0.0179,-0.0898,-0.0427,1.0363,-0.2017,-0.1676,-0.1329,-0.1634,-0.1114,0.0323,-0.1638,0.0772,0.4089,0.1881,-0.0886,0.06,0.2451,0.6893,-0.0284,1.2204,0.4722,0.1241,0.2326,-0.0827,-0.1078,0.114,0.0392,0.1787,1.2408,-0.0194,0.0179,0.2107,-0.0042,1.8741,0.3282,-0.1406,-0.0837,0.0492,0.1767,-0.1068,0.0297,0.1257,0.1615,2.1784,-0.1577,-0.1205,-0.0633,-0.0684,0.4415,1.615,0.1126,0.15,0.0073,0.2237,0.3537,-0.2139,-0.1271,0.131,0.1925,0.7682,0.5455,0.3815,-0.0647,-0.0445,-0.142,0.2478,-0.0843,-0.2176,0.0631,0.2442,-0.1359,0.2653,0.0243,0.0077,0.0794,-0.0802,0.0047,Control
B01,0.4526,-0.1662,0.049,0.2023,-0.0995,-0.16,-0.109,-0.1631,-0.1544,1.4129,-0.2367,-0.1806,-0.0217,-0.1714,-0.0831,0.0402,-0.108,0.2758,-0.0399,0.5099,-0.2255,-0.0023,0.2684,0.8482,-0.1397,1.0295,0.0786,-0.2432,0.1889,-0.0689,-0.4084,0.1598,0.1296,0.3037,1.3972,-0.2094,-0.1091,0.3544,-0.0461,2.1261,0.15,-0.2022,-0.0778,-0.0191,0.2315,-0.0958,-0.0614,0.0345,-0.1408,2.0233,-0.129,-0.2507,-0.1963,-0.0676,0.4388,2.2274,0.2178,0.089,-0.1355,0.6373,0.5552,-0.2814,-0.4526,-0.086,0.0471,1.5617,0.7121,0.411,-0.1038,-0.1491,-0.2823,0.1161,-0.0421,-0.3407,-0.1036,0.333,-0.262,-0.0176,0.0342,0.0963,-0.0019,-0.0681,-0.0333,Control
B02,0.305,-0.0695,0.0336,0.2395,-0.0432,0.1177,-0.0079,-0.0762,-0.071,1.4995,-0.1179,-0.0994,-0.0755,-0.12,-0.1051,0.0237,-0.0731,0.4319,0.3421,0.4244,-0.1797,0.0095,0.261,0.8374,-0.0644,1.2889,0.5067,0.07,0.1789,-0.0501,0.0237,0.206,-0.0552,0.7049,1.6042,0.0044,0.2659,0.24,-0.1184,2.3064,0.1354,-0.0166,-0.0263,-0.0079,0.3128,-0.0652,-0.0562,0.1202,0.0109,2.6686,-0.0709,-0.1475,-0.1165,-0.0621,0.6687,2.3355,0.1842,-0.0089,-0.0889,0.6331,0.4857,-0.0523,-0.2296,0.1054,0.0628,1.2581,1.0823,0.6945,-0.052,-0.1267,0.0439,-0.0043,-0.0772,-0.1685,0.0086,0.8562,-0.0467,0.1544,-0.0031,0.2843,0.1669,0.062,0.0063,Control
B03,0.3897,-0.1184,0.0189,0.1855,-0.0728,0.0538,-0.0421,-0.123,-0.1359,1.4927,-0.151,-0.1189,-0.0154,-0.1116,-0.0661,0.012,-0.1107,0.3267,0.06,0.3908,-0.1632,-0.0201,0.3136,0.6979,-0.1501,1.1045,0.1558,-0.1352,0.2291,-0.0339,0.0208,0.1528,0.0198,0.5345,1.4093,-0.0528,0.0511,0.3193,-0.0414,2.352,0.1185,-0.0532,-0.162,-0.0669,0.3107,-0.0665,-0.1305,0.1551,-0.0672,2.4174,-0.0963,-0.0268,-0.0779,-0.0379,0.7311,2.3868,0.2412,0.0098,-0.0892,0.6483,0.5461,-0.2264,-0.3211,0.0233,-0.0226,1.282,0.9734,0.6353,-0.0355,-0.1621,-0.0444,0.0538,-0.066,-0.247,0.0242,0.7252,-0.1462,-0.0329,-0.0162,0.2236,0.0959,0.0285,0.042,BRCACancer
B04,0.3926,-0.093,0.0156,0.2527,-0.1838,0.0052,-0.0615,-0.1203,-0.1091,1.3674,-0.1468,-0.1327,-0.1088,-0.1463,-0.1182,0.0564,-0.1804,0.2736,0.3725,0.368,-0.1869,-0.0326,0.3627,0.8435,-0.0878,0.9757,0.2841,0.1953,0.068,-0.054,-0.0712,0.2629,0.074,0.4283,1.3662,-0.0586,0.1734,0.6874,-0.1261,2.5848,0.1299,-0.0539,-0.2037,-0.0543,0.5572,-0.0981,-0.0282,0.0535,0.0157,2.4018,-0.1877,-0.0046,-0.1513,-0.1177,0.5173,2.1299,0.3857,0.0125,-0.0471,1.0308,0.97,-0.0955,-0.1297,0.0048,0.1548,1.1382,1.1086,0.6102,-0.0985,-0.0877,-0.0474,0.0319,-0.1239,-0.2628,-0.0493,0.6582,-0.2122,0.1128,-0.0042,0.2008,0.0128,-0.0626,-0.0584,BRCACancer
B05,0.2335,-0.1499,0.0943,0.1721,-0.1672,-0.0632,-0.0321,-0.0817,-0.0813,1.2676,-0.147,-0.1486,-0.1406,-0.1798,-0.1603,0.0511,-0.1124,0.7712,0.3264,0.3341,-0.1266,-0.0133,0.2465,0.5293,-0.0477,0.8182,0.3242,0.3267,0.135,-0.094,-0.0806,0.0982,0.0185,0.4374,1.3554,-0.0635,0.1465,0.2668,-0.0626,2.25,0.1721,-0.1267,-0.0548,-0.0325,0.2583,-0.1135,-0.0315,0.1457,0.057,2.5189,-0.1189,-0.185,-0.0674,-0.1184,0.554,1.9932,0.2271,0.1146,-0.0577,0.5303,0.3526,-0.2334,-0.0908,0.1181,0.1372,0.7561,0.9358,0.6411,-0.1135,-0.0562,-0.0547,0.202,-0.1468,-0.2199,-0.1238,0.5514,-0.2767,0.1853,-0.0048,0.1322,0.1547,-0.0272,-0.013,BRCACancer
B06,0.2484,-0.2486,0.1606,0.1395,-0.2263,-0.1077,-0.1673,-0.1115,-0.0841,1.1956,-0.1648,-0.1849,0.0228,-0.1964,-0.0619,0.0782,-0.062,-0.0697,-0.1056,0.2574,-0.1756,0.0271,0.1981,0.5186,-0.0984,0.9016,0.1315,0.0482,0.2323,-0.0044,-0.4291,-0.0956,-0.1456,0.1066,1.1549,-0.2652,-0.0876,0.3287,0.076,2.1238,0.08,-0.293,-0.3084,-0.0718,0.1896,-0.1537,-0.0786,0.0081,-0.1415,1.8696,-0.1766,-0.0093,-0.2006,-0.0597,0.0219,1.9638,0.1946,0.1245,-0.0922,0.3857,0.5178,-0.3496,-0.4885,-0.094,0.0324,1.096,0.5497,0.3285,-0.1302,-0.0949,-0.337,0.2761,-0.0062,-0.3719,-0.1831,0.0961,-0.5057,-0.0504,0.0588,-0.037,-0.0733,-0.1606,-0.0763,BRCACancer
B07,0.3672,-0.0938,0.0208,0.2943,-0.1191,0.0125,-0.0562,-0.0274,-0.0809,1.606,-0.0731,-0.0862,-0.16,-0.1574,-0.1158,0.0631,-0.1245,0.3208,0.4033,0.4575,-0.1235,0.025,0.3388,0.7512,-0.0644,1.24,0.5727,0.2059,0.276,-0.0521,-0.0372,0.1512,-0.0529,0.5646,1.7019,-0.0354,0.2488,0.3193,-0.0727,2.5678,0.1366,-0.0511,-0.1641,0.0151,0.345,-0.0902,-0.0734,0.1774,0.0204,2.6514,-0.0892,-0.0812,-0.1113,-0.0831,0.6812,2.3083,0.2702,0.0587,-0.0825,0.6575,0.4761,-0.0904,-0.2939,0.1635,0.0628,1.2577,1.2014,0.7944,-0.0954,-0.1037,0.0365,-0.0684,-0.1056,-0.1121,-0.0355,0.7772,-0.0709,0.1575,-0.0047,0.2971,0.2134,-0.0453,-0.0861,BRCACancer
B08,0.2168,-0.0634,-0.0488,0.0587,-0.0431,0.1276,-0.0067,-0.1187,-0.1274,1.4707,-0.0948,-0.0842,-0.0533,-0.1287,-0.1003,0.124,-0.1255,0.4759,0.7835,0.4334,-0.1371,-3e-04,0.1902,1.0328,-0.1065,1.4759,0.491,0.0865,0.1991,-0.046,0.1899,0.2178,0.0244,0.7435,1.8558,0.013,0.1855,0.3414,-0.1265,2.3017,0.0442,-0.0173,-0.1331,-0.0336,0.2699,-0.0696,-0.118,0.0886,0.0134,2.6964,-0.0586,-0.0258,-0.0952,-0.0629,0.8257,1.9576,0.146,0.0445,-0.0647,0.6438,0.4906,-0.0703,-0.1452,0.2621,-0.0171,0.9998,0.9332,0.7917,-0.0603,-0.1,0.1278,0.0052,-0.0659,-0.065,0.0946,0.8338,-0.0116,0.1255,0.0916,0.3736,0.2018,0.0264,0.0117,Control
B09,0.3968,-0.0251,0.0049,0.4432,-0.0565,0.0529,-0.0565,-0.1698,-0.1913,1.3556,-0.1984,-0.0975,-0.1184,-0.1861,-0.1131,0.0134,-0.0782,0.1661,0.31,0.3456,-0.2014,-0.0235,0.3009,0.7526,-0.1155,0.9007,0.3772,0.0465,-0.0266,-0.0486,-0.0197,0.324,-0.0642,0.4505,1.4419,-0.0593,0.011,0.572,-0.1021,2.7756,0.0638,-0.0736,-0.1392,-0.0769,0.3087,-0.0994,-0.156,0.1382,-0.0207,2.3802,-0.125,-0.2485,-0.1339,-0.0698,0.5293,1.9563,0.2452,0.0735,-0.1547,0.7388,0.6819,-0.1816,-0.372,0.1098,0.0597,1.0299,1.0677,0.5346,-0.1074,-0.1698,0.0091,-0.0249,-0.0986,-0.3215,0.0394,0.6626,-0.1179,0.0505,0.0404,0.1139,0.1192,0.0256,-0.0729,Control
B10,0.2715,-0.1083,-0.0071,0.1725,-0.0373,0.0647,-0.0631,-0.07,-0.067,1.3477,-0.1105,-0.1203,-0.0541,-0.1466,-0.1114,-0.0533,-0.2084,0.1828,0.2779,0.2609,-0.1881,-0.0425,0.2221,0.6166,-0.1013,0.9056,0.3859,0.1553,0.0913,-0.0714,-0.0134,0.1328,-0.0166,0.4305,1.2563,-0.0602,-0.0114,0.4038,-0.104,2.375,0.0568,-0.1026,-0.181,-0.0258,0.3761,-0.0797,-0.0342,0.0624,0.0083,2.4442,-0.0586,-0.1242,-0.0819,-0.0678,0.3925,2.0855,0.2277,0.0933,-0.0074,0.7159,0.6334,-0.1157,-0.4174,-0.0166,0.1122,1.055,0.8067,0.4767,-0.0936,-0.0965,-0.0445,0.0702,-0.1071,-0.1863,0.0197,0.5673,-0.047,0.0958,-0.0238,0.1881,0.086,-0.0624,0.0052,Control
B11,0.268,-0.075,0.019,0.1479,-0.0929,0.1008,-0.0099,-0.1097,-0.0627,1.3906,-0.0626,-0.0588,-0.1212,-0.1199,-0.0468,-0.0488,-0.1965,0.4224,0.812,0.3371,-0.0475,0.059,0.2735,0.927,-0.0627,1.277,0.6089,0.1549,0.1692,-0.0701,-0.0059,0.2391,9e-04,0.5174,1.6545,-0.027,0.176,0.3481,-0.1149,2.2158,0.0092,0.0259,-0.0445,-0.0128,0.3704,-0.066,-0.1096,0.1758,0.0269,2.633,-0.0774,-0.114,-0.0567,-0.0657,0.6265,1.9142,0.2532,0.0449,-0.0445,0.6552,0.4849,-0.1489,-0.249,0.2035,0.0914,0.8921,0.9209,0.7468,-0.1039,-0.0755,0.08,0.05,-0.0834,-0.1204,0.0612,0.6753,-0.127,0.1028,0.0627,0.2937,0.1592,-0.0311,-0.011,Control
B12,0.38,-0.0105,-0.0448,0.1579,-0.0885,0.0539,-0.0134,-0.0718,-0.0478,1.1889,-0.0651,-0.1377,-0.1354,-0.1976,-0.0867,-0.0524,-0.102,0.162,0.2252,0.1396,-0.0965,-0.0079,0.1383,0.6008,-0.106,0.5543,0.2887,0.3503,0.1042,-0.0598,0.1034,0.1573,0.2141,0.1587,1.0693,-0.0818,0.1256,0.4378,-0.1734,2.3939,0.1183,-0.0449,-0.1235,-0.0692,0.2521,-0.1438,-0.0288,0.0907,-0.0592,2.0174,-0.0929,-0.2716,-0.103,-0.0757,0.2761,1.7457,0.1605,0.0414,-0.0901,0.5848,0.7382,-0.124,-0.1576,0.1996,0.0412,0.9998,0.8303,0.5192,-0.132,-0.0718,-0.0384,-0.03,-0.1062,-0.1513,0.0371,0.5292,-0.0306,0.1421,-0.0414,0.0965,-0.0632,-0.0648,-0.0379,Control
C01,0.2337,-0.1062,0.0261,0.1214,-0.1477,0.0214,-0.0515,-0.0992,-0.1327,1.4843,-0.1049,-0.1471,-0.1281,-0.1942,-0.127,0.0203,-0.161,0.5162,0.5473,0.3416,-0.19,0.0166,0.3016,0.8417,-0.0438,1.167,0.5909,0.244,0.075,-0.1148,-0.0605,0.2294,0.0327,0.8553,1.7115,-0.0092,0.3077,0.3915,-0.1255,2.1644,0.1364,-0.0816,-0.2026,-0.0118,0.486,-0.1159,-0.043,0.1156,0.0699,2.7518,-0.1343,-0.1655,-0.1233,-0.1416,0.5857,1.9741,0.3255,0.0155,-0.0485,0.9925,0.7163,-0.0457,-0.0805,0.076,0.0923,0.8444,1.2162,0.8144,-0.1234,-0.1246,0.0452,0.0268,-0.1511,-0.1721,-0.057,0.9694,-0.0259,0.1404,-0.0131,0.4844,0.2829,0.0777,-0.0956,BRCACancer
C02,0.3101,-0.1107,0.0873,0.2111,-0.0889,0.1355,-0.0204,-0.0762,-0.0602,1.4139,-0.1216,-0.098,-0.0891,-0.1341,-0.1482,0.063,-0.1647,0.425,0.6933,0.3369,-0.1312,0.0339,0.3054,0.8841,-0.0296,1.2372,0.714,0.2876,0.2778,-0.0868,0.0799,0.1738,0.0904,0.7593,1.7104,0.0234,0.3027,0.2479,-0.1076,2.1843,0.2195,0.035,0.0115,0.0647,0.3158,-0.0126,0.0166,0.1564,0.0935,2.809,-0.0791,-0.2823,-0.1411,-0.0891,0.6771,1.9038,0.1972,0.0279,-0.0368,0.5706,0.4694,0.0793,-0.1822,0.2294,0.0948,1.147,1.1312,0.8557,-0.0586,-0.0576,0.1096,-0.0077,-0.1226,-0.0697,0.024,0.9633,-0.0945,0.2412,-0.01,0.3732,0.1884,0.0099,-0.0107,BRCACancer
