@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10288 numeric
@attribute 10326 numeric
@attribute 10379 numeric
@attribute 10454 numeric
@attribute 10859 numeric
@attribute 10990 numeric
@attribute 11006 numeric
@attribute 11024 numeric
@attribute 11025 numeric
@attribute 11026 numeric
@attribute 11027 numeric
@attribute 1147 numeric
@attribute 126014 numeric
@attribute 1385 numeric
@attribute 140885 numeric
@attribute 1432 numeric
@attribute 1435 numeric
@attribute 1436 numeric
@attribute 1513 numeric
@attribute 1535 numeric
@attribute 1536 numeric
@attribute 1540 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2213 numeric
@attribute 2274 numeric
@attribute 23118 numeric
@attribute 2353 numeric
@attribute 23533 numeric
@attribute 2354 numeric
@attribute 23547 numeric
@attribute 2355 numeric
@attribute 2534 numeric
@attribute 27035 numeric
@attribute 2885 numeric
@attribute 29760 numeric
@attribute 3454 numeric
@attribute 3455 numeric
@attribute 3456 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3551 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3554 numeric
@attribute 3690 numeric
@attribute 3716 numeric
@attribute 3725 numeric
@attribute 3726 numeric
@attribute 3727 numeric
@attribute 3932 numeric
@attribute 3937 numeric
@attribute 4286 numeric
@attribute 4688 numeric
@attribute 4689 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4790 numeric
@attribute 4791 numeric
@attribute 4792 numeric
@attribute 4982 numeric
@attribute 50508 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5336 numeric
@attribute 54 numeric
@attribute 54209 numeric
@attribute 5468 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 55423 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5879 numeric
@attribute 5970 numeric
@attribute 5971 numeric
@attribute 6300 numeric
@attribute 6688 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 6850 numeric
@attribute 6885 numeric
@attribute 695 numeric
@attribute 7006 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7186 numeric
@attribute 7297 numeric
@attribute 7305 numeric
@attribute 799 numeric
@attribute 8061 numeric
@attribute 814 numeric
@attribute 8503 numeric
@attribute 8600 numeric
@attribute 8651 numeric
@attribute 8792 numeric
@attribute 8878 numeric
@attribute 9020 numeric
@attribute 9021 numeric
@attribute 9846 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3397790969,-0.0613403300,-0.0941301754,0.6036259606,-0.0521394628,-0.0613177792,-0.1187777021,0.0544893457,-0.0967118126,0.0881659725,-0.1034539305,-0.1674665536,1.5553736859,-0.1385501009,0.3960468965,0.6142270081,0.6466643338,-0.0808144252,-0.1097948564,0.0333525931,0.1193965175,-0.0686908852,0.2495850493,1.9397812022,0.1866127024,-0.1128402543,1.4208474426,0.3869956061,0.1948640191,-0.0448427393,0.1316715523,0.0599336255,0.1369810956,-0.0119043016,-0.0732010464,1.3452941188,0.0960513854,0.5704009241,0.8266974284,-0.0526817539,-0.1502639149,0.9466797090,1.8719507903,0.5241222142,0.2482422408,-0.0177594677,0.1592604196,-0.0655429406,0.4470524510,0.7463167697,1.3700797585,1.1938075117,-0.0882698743,-0.1056819162,0.2047240962,-0.1413551717,-0.1384198854,0.0055666104,-0.0056924950,0.4754300158,0.0179940055,0.8049394469,0.6266739526,-0.2020469356,0.6502234032,0.0817053106,0.1255568270,-0.1624264398,0.7694715564,0.5895123826,0.5526649599,-0.0293031934,-0.0975331913,0.0539306318,1.1392389064,1.3485143633,0.9049248654,-0.0300711634,0.5276523813,0.4586358647,0.7139937217,-0.0717742680,0.6164951165,-0.1298536299,1.5197282433,-0.0495949284,0.2957080686,2.7923812542,0.8525465690,-0.1027601778,-0.0068966250,-0.1401388359,0.6816845689,0.9369924123,0.4766545553,0.9587464938,-0.1016100206,-0.0224852814,-0.0716510054,1.2115081400,0.1275436449,0.9388387937,-0.0286056817,0.9943679759,-0.0161119644,1.2250487839,-0.0403560555,-0.0585286491,0.5790954766,-0.1062511549,0.8580704628,-0.0633853925,-0.0182086233,0.7342965672,0.3549069063,0.0120870491,0.1306348896,-0.0185022595,BRCA
GSM480985,0.6712534413,-0.1536940629,-0.0661673147,0.8658275828,-0.0289708189,-0.1688849557,0.0022847530,0.0391070661,-0.1021974199,0.1933316690,-0.1647609680,-0.1299220038,1.1625347307,-0.1472887323,0.2730189453,0.6776885171,0.5214375071,-0.0346727260,-0.1196457894,0.1888893066,0.1036259753,-0.1193146710,0.4909503986,1.4054429928,0.2867683454,-0.0980658331,1.2451106541,0.4735284309,0.3309724640,-0.0263181581,0.1420292831,0.0918714183,0.1596928884,0.0315317513,-0.0764408311,1.1583383579,0.1697665591,0.6930642174,1.2275162233,-0.1283639223,-0.1919777421,1.6257408953,2.3712515981,0.8006201253,-0.0314154737,0.2870424135,0.3991615606,0.0941074097,0.5544197005,0.9612028782,1.2009465034,1.3216771524,-0.1044245821,-0.1149276042,0.2350392384,-0.1017562050,-0.1356406559,0.1157292342,-0.0120978476,0.4509238059,0.0645904077,0.9412159958,0.0187597249,-0.1374766803,0.8534231111,0.1992576002,0.3438852307,-0.1454714285,1.5476133191,0.4284647065,1.2582838460,-0.0639078364,-0.0675412076,-0.0417502107,1.0624773818,1.2292638585,0.8493034308,-0.0954147324,0.4521202200,0.5649788797,0.7487222366,-0.0165247075,0.6136501327,-0.1761504112,0.8917866104,0.0406736651,0.2382422053,2.9129755730,0.8536376064,-0.1064426650,-0.0052304801,-0.1789364269,0.8107330653,1.1877501093,0.0235731251,0.8959703881,-0.1003832841,-0.0369234079,0.0824852629,2.2415468245,0.1747616115,0.9513775854,0.0503361004,0.8512390850,0.0039439453,1.1729557717,-0.1356768269,-0.1347303254,0.2821919540,-0.1264687864,1.1287610356,-0.1116764820,-0.0778614024,0.9781461679,0.6305238222,0.1944893691,0.1143579324,-0.0256671410,BRCA
GSM480986,0.3637514705,-0.1307171923,-0.0764839292,0.6944233122,-0.0100979297,-0.1031842090,-0.0134018991,0.0437780307,-0.1305893755,0.1271744452,-0.0889438542,-0.1217369697,1.3508609449,-0.1070605736,0.3807973232,0.6401338182,0.5058162958,-0.0569270632,-0.0538225113,0.0335158544,0.1041690425,-0.0781667486,0.2181419641,1.7577156492,0.2145363198,-0.0504659953,1.5060476296,0.3484060676,0.3619466726,-0.0236322101,0.1717385539,-0.0172165171,0.2360102280,0.0265829566,-0.0748122414,1.5127595663,0.1979327176,0.7245968678,0.7817915348,-0.0855226764,-0.1827084002,1.0875774383,1.9573997111,0.5310721682,0.0009803817,-0.0239051148,0.1585425509,-0.0747055229,0.5183176570,0.9059672051,1.4451276839,1.2536758252,-0.1338326670,-0.1009592382,0.2591986350,-0.1179295726,-0.0786890589,0.1041315888,-0.0235567874,0.3572855135,-0.0042790188,0.9283377825,0.6354254914,-0.0924381447,0.3758222094,0.0859145318,0.3109857890,-0.1337267348,0.9370587028,0.9117966590,0.5517398660,-0.0473082143,-0.1030171272,0.0439009009,1.1325124873,1.4755984701,0.6729391185,-0.0913927286,0.5276161861,0.5706250406,0.7966307569,0.0824834229,0.5081571897,-0.1388460667,1.3150411108,-0.0793845745,0.2837639618,3.0052631994,0.9353946786,-0.0208136534,0.0253748071,-0.1180941899,0.8439718666,1.0308837134,0.3622629331,0.6764137213,-0.0526870978,0.0107107761,0.0753126589,1.7475938090,0.1427664678,0.9698652430,-0.0117659394,1.0988370049,0.0043865108,1.2944865178,-0.0621800834,-0.0782565997,0.5369116694,-0.1107559652,0.9668687962,-0.0911414963,-0.0600182138,0.9844487985,0.4313466385,0.0711415219,0.1587117150,-0.0375672869,BRCA
GSM480987,0.4741756265,-0.1548963664,-0.0541345344,0.5503708279,-0.0314649140,-0.0656372818,-0.0991016341,0.1180675156,-0.1218410604,0.0864198867,-0.0660974558,-0.1599098265,0.9561490119,-0.0258673989,0.2020458693,0.4674979510,0.6135009341,0.1597541270,-0.0409395697,0.9198403096,0.0210632048,-0.1106860124,0.1561899592,1.6769249506,0.2593453904,-0.0054656485,1.2635852131,0.2882891527,-0.0610097518,-0.0190172376,0.1693060867,0.0061217662,0.1486641968,0.6367091207,-0.0851334064,1.4599798470,-0.0995336424,0.4521056199,0.5771380468,-0.0639082647,-0.0920013336,0.8234962476,2.0126327129,0.3550794774,-0.0380365687,0.1687085862,1.0325531543,0.1449871157,0.7885095960,1.2356612913,0.9347938681,1.3909542281,-0.0881993032,-0.1015399447,0.1891802554,-0.1818861859,-0.1151541600,0.0008660925,-0.0675424514,0.2389650019,-0.0041532980,1.1037804131,0.0618443780,-0.2188915189,0.4246866423,-0.0142156617,0.3279566426,-0.1022734639,0.9460729968,0.7047411791,-0.0047308279,-0.0454535507,-0.0805553598,0.3721309483,0.7104099762,1.6084967972,0.9346764925,-0.1292777259,0.4570317386,0.5260457562,0.7170214796,0.1031593607,0.3891538004,-0.0662291722,0.5668156716,-0.0082405777,0.2364959457,3.1002503070,0.8780260834,-0.0384029370,0.1567118048,-0.0946145273,1.6194223358,1.2035289304,-0.1189019291,0.5847795974,-0.0333157243,-0.0540820363,0.1392795458,0.3280445553,0.2637792878,0.9319546315,-0.0407701192,1.2855681681,0.0084098196,1.0620853786,0.0068698870,-0.0671186135,0.6785263409,-0.0822204906,0.1919102957,-0.0762957353,-0.0514011428,-0.0592012570,1.0558273989,0.0186210414,0.2300387841,-0.0200303043,BRCA
GSM480988,0.3666419161,-0.0946038656,-0.0420305357,0.5889144660,-0.0249393861,-0.1570588444,0.0591273364,-0.0090545955,-0.1113093745,0.0223932308,-0.0724567003,-0.0960134391,1.0976330084,-0.1779062599,0.2373043370,0.5084608123,0.4483090917,-0.0650637783,-0.1593929307,0.1240684543,-0.0673428309,0.0014482435,0.1946552627,1.1675294143,0.1712146028,-0.0717158681,0.9320573906,0.2490599537,0.3942711436,-0.0933597851,0.3569081049,0.0157895360,0.1777616983,-0.0273392516,-0.0644118586,1.6300611323,0.1944332570,0.7729100537,0.7013928529,-0.0499219117,-0.1157230785,0.7043497048,1.9271321595,0.6144637026,0.3082212135,-0.0187831094,0.0948672309,-0.0725438198,0.2999578148,0.5378554523,0.7437293459,1.2701374007,-0.1169642382,-0.1109214428,0.1730671261,-0.1281442985,-0.1016432289,0.0363874173,-0.0324344316,0.2502003758,-0.0381616795,0.7093335530,0.3673829479,-0.1694654460,0.5025178531,0.1213094126,0.3674768847,-0.0889533257,0.6583551200,0.6638981731,0.5682803235,0.0123034462,-0.1234686440,0.0545690471,1.0280710610,1.3750535183,0.7414630045,-0.0573884811,0.4923907940,0.4829891018,0.6912962379,-0.0181701116,0.5512484685,-0.0789457363,1.2879227399,-0.0020592896,0.0441387518,3.0203843170,0.6707278885,0.0716518542,-0.0337513612,-0.0928468716,0.7314281068,0.8725124588,0.1783020112,0.5952524423,0.0189469970,-0.0287569216,-0.0270612048,1.3875513934,0.0900074829,1.1429302327,0.0001304974,0.9984557778,0.1082906400,1.3467391969,-0.0573013577,-0.0726601979,0.3999084874,-0.1005794919,1.0844853694,-0.0339564492,-0.0421550207,1.0381301526,0.3686685013,0.0445076557,0.0590967738,-0.0067790070,BRCA
GSM480989,0.2517094096,-0.1323855330,-0.0236963102,1.0763674080,0.0112633825,-0.1332633008,-0.0259014111,0.0486164202,-0.0386460042,0.0961905462,-0.1290243580,-0.1201460599,0.6682628254,-0.1796807182,0.1316228062,0.7550783875,0.4561344552,-0.0369483725,-0.1188967612,-0.1166333743,0.1748037803,0.0024051088,0.0885577710,2.3074461223,0.2270790681,0.0028768714,1.0393049021,0.2112542397,0.0513401362,-0.0318046184,0.2781543550,0.1274399715,0.1059181280,-0.0600568494,-0.0734611029,1.6843677122,0.1875952569,0.4609084725,1.0291361542,-0.0385720141,-0.2689341306,0.5480022887,2.4026839435,0.4192595793,0.0643515889,-0.0912345345,0.0895403457,-0.0753753271,0.4428248556,0.5993327181,1.2182766990,1.4303689273,-0.1489578907,-0.1408892441,0.0785894820,-0.2495255571,-0.1083195179,0.0318079827,-0.0543661123,0.1723780840,-0.0009295910,1.0994870811,0.0296764317,-0.1992450002,0.3040667095,-0.0454611126,0.2117079990,-0.1893403782,0.5104212239,0.8988893313,0.7895882334,-0.0452475503,-0.1344953707,0.1115535579,0.8617932616,1.4386271053,0.5870933372,-0.0159135048,0.4168803811,0.8519349658,0.5911021925,0.0375987290,0.2192373374,-0.0408563306,2.1237873399,0.1581356411,0.3176934777,3.3091132243,1.1224099571,-0.1558031013,0.0401129422,-0.1090271453,0.5177749856,1.0442203304,0.3515520029,0.3143859178,0.0206640526,-0.0190125119,0.0133025040,1.2185817174,0.0743520494,0.9059117025,-0.0217998318,1.1939883348,0.0247480945,1.2474005231,-0.1510295816,-0.0920868974,0.6326000733,-0.1560957574,1.0210926999,-0.0667954520,-0.0357264913,1.1355130443,0.3976841190,-0.0409931634,0.0761810911,-0.0429004788,BRCA
GSM480990,0.3166647480,-0.1050688576,-0.0456545780,0.5424318109,-0.0188042015,-0.0678496624,-0.0752969791,0.0515474472,-0.1286710665,0.0880798517,-0.0215818020,-0.1489070768,0.8183849113,-0.2762330276,0.1244135859,0.6457374594,0.3805084057,-0.0889676132,-0.0777441246,-0.1148439898,0.0750651746,-0.0627379029,0.1909202788,2.3939645291,0.2749733657,-0.0370647031,1.3884597189,0.2772370632,0.1955064154,-0.0240894286,0.2437712617,0.0447136259,0.2422811533,0.2139598701,-0.0349208565,1.6475978081,0.0294958527,0.3853512744,0.6298420306,-0.0773540400,-0.1534946757,0.6365606239,2.3051380366,0.4130142646,0.8070518219,1.2702010869,0.1091753253,-0.0633891400,0.3581295984,0.9502829010,1.4181613464,1.4366459595,-0.1211649052,-0.0870639890,0.0238418394,-0.1453749056,-0.0649799671,0.0610200124,-0.0219793242,0.3219937040,0.0472149767,1.2569765001,0.0668753178,-0.1752032811,0.4307222246,0.1950829520,0.8327552467,-0.1406402458,0.5701667320,1.2032701898,0.2493265960,-0.0300012777,-0.0829225869,0.0390446627,0.9861059069,1.2886391192,0.5830522417,-0.0576466499,0.4040678319,0.5468216389,0.5124700949,0.1545863018,0.1815268757,-0.1292774052,1.1991209335,-0.0766200014,0.3639611033,3.4219261243,1.1399565821,-0.0701314883,0.1445519146,-0.0104161969,0.4939969672,1.0843852511,0.0213613135,0.4204747106,-0.0075551886,-0.0651906640,0.2451527447,0.8158590440,0.2597094051,1.0702363388,-0.0152148257,1.1523818072,-0.0334197225,1.2734626049,-0.0588782404,-0.0522515801,0.6743805494,-0.0154691427,0.6030732589,-0.0922031940,-0.0237122364,0.6850013957,0.4063528978,-0.0165585492,0.2067435608,-0.0335217410,Control
GSM480991,0.2500861962,-0.1412018267,-0.0273230018,0.8731865696,0.0043778190,-0.1254885283,-0.0282512667,0.0988813714,-0.1103990236,0.1765805247,-0.0219281453,-0.0958246445,1.0469395604,-0.2192337195,0.1756075131,0.6205198868,0.4695376563,-0.0486844023,-0.0505381567,-0.0586773964,0.1720126188,-0.0722378261,0.2763510382,1.8290236989,0.2449685031,-0.0302126615,1.4595203068,0.2545837700,0.5429381570,0.0096481766,0.5777439227,0.1447429314,0.1833057738,0.0233230338,-0.0363794910,1.5652074934,0.2496449626,0.6097369702,0.8652666948,-0.1146401153,-0.1411837970,0.9760675002,2.3032767924,0.4572952855,0.0797228272,0.1146655146,0.1313952931,0.0115238073,0.5139666454,0.9142568514,1.5204434236,1.4197978112,-0.0983536802,-0.1350603652,0.2313478491,-0.0130603146,-0.0152204525,0.1149609155,-0.0200283858,0.3367405246,0.0648689188,1.2472408378,0.6620948816,-0.1160525566,0.3718392522,0.0580118667,0.4582523614,-0.1590461786,0.6246844594,0.9586069049,1.0544374994,0.0100539294,-0.1024739528,0.0769631045,1.0007687234,1.3283271537,0.6608008562,-0.0091535354,0.5071865046,0.6482640730,0.7236467786,0.1750445278,0.3723191662,-0.1158871563,1.5476096728,-0.0620754509,0.2691069538,3.2534763878,1.0769064036,0.0029063799,0.1220167010,-0.0945916112,0.7248970133,1.1135392351,0.2107880569,0.5598204840,-0.0544032358,-0.0868870270,0.1592403697,1.9517531172,0.1632871340,0.9895387815,0.1726690396,1.1897217152,0.0421075354,1.3447533796,-0.0449670081,-0.1037198859,0.5089102750,-0.1178059007,1.0204976901,-0.0776762877,-0.0413982339,1.1709458553,0.6901227102,0.0821979287,0.1226207004,0.0014457776,Control
GSM480992,0.2476967987,-0.1008893218,-0.0046108682,0.6744476668,-0.0220352950,-0.0747954448,0.0099901227,0.0867466336,-0.0904462714,0.1791825715,-0.0313220430,-0.1357122461,0.6665939561,-0.1110083146,0.1568766059,0.7515826170,0.3800862124,-0.0753726517,-0.1165547039,-0.0930546311,0.2651529643,-0.0683413804,0.1224184978,2.3328941266,0.3295684198,-0.0798499438,1.1603552603,0.3281374639,0.3445932802,0.0098416810,0.3856203433,0.0308048314,0.2904307206,0.0886958316,-0.0572268371,1.5792976092,0.3783890149,0.4187143548,0.5189734097,-0.1523727468,-0.1471509594,0.5103113658,1.9482593239,0.3674736292,0.2392629278,0.2461778623,0.1233649662,-0.0672933927,0.3732452306,0.5848525959,1.6412818171,1.4641146234,-0.1135908183,-0.1192715805,0.0719069733,-0.1667003399,-0.0857614816,0.1078337467,-0.0096765104,0.1333302662,0.0450259004,0.8925691490,0.3820590768,-0.1954775891,0.3555988693,-0.0417928508,0.7112178834,-0.1480111448,0.5310987036,1.3458300016,0.9864738678,0.0267094132,-0.1705210516,0.1132187218,1.0355044920,1.4482076389,0.4972681324,0.0230838372,0.4130200728,0.9082788116,0.4097217267,0.1619838233,0.3079451628,-0.0921796232,1.8157576812,-0.0874094128,0.3634628315,3.4460021522,1.2896809784,-0.0305267998,0.0927470139,-0.0978773092,0.4897415630,1.1896179910,0.2635266241,0.4415234548,-0.0302590407,-0.0495421575,0.2146601245,1.2877959238,0.1224954221,0.9142842770,-0.0538811761,1.3154176546,-0.0174076045,1.4693703024,-0.0017623576,-0.0590555657,0.7707517231,-0.1482992642,0.7441449755,-0.0575842824,0.0209527607,1.4500630773,0.3986313752,0.0293533208,0.2786760029,0.0493092931,Control
GSM480993,0.3786722400,-0.1199984096,0.0106005069,0.7457018384,0.0051788399,-0.0997794577,-0.0373426731,0.0545610795,-0.1013690783,0.1550178952,-0.1298729602,-0.1217812962,1.1139041867,-0.1307180034,0.2239596708,0.6431435179,0.5930127984,-0.0308382294,-0.0889731396,-0.0428806042,0.1611156384,-0.1086300268,0.2058762823,1.9907199673,0.3003267815,-0.0883154576,1.4047351512,0.2949584148,0.4851258332,0.0090587195,0.2332353724,0.0483566746,0.1758372552,0.0776393937,-0.0499919807,1.5582134934,0.1976193741,0.3915107152,0.8843783471,-0.1179253427,-0.1658804081,0.7468825014,2.2365040929,0.5721119152,0.1554126427,0.0334400552,0.1403786020,-0.0622627755,0.4200200984,1.0657076714,1.3897319360,1.3639812806,-0.0451837614,-0.1314677842,0.2861227982,-0.0750132122,-0.1135058205,0.1110679841,-0.0249389388,0.2735164897,0.0865606131,0.9085881339,0.4011845113,-0.1560071054,0.3556248992,-0.0141177758,0.3843497409,-0.1081225405,0.7338769277,0.9450695349,1.1561504492,-0.0595622477,-0.0241504708,0.1921875163,1.0264566022,1.5829170607,0.7091649962,-0.0469443632,0.4741801064,0.7940912880,0.7140314231,0.0750380798,0.5537918077,-0.0937452182,1.6241304980,-0.0401579579,0.2558302714,3.0886874926,0.9961075650,0.0344033844,0.0791702164,-0.1865362678,0.7950845586,1.0815802749,0.3405437194,0.4999517977,-0.0557189019,-0.0244207434,0.1564938422,1.7717089691,0.1472219157,0.9366969699,-0.0270253466,0.9243113236,0.1364159654,1.3497798583,-0.0374159531,-0.1388629097,0.7483356893,-0.0999037584,1.0595477061,-0.0772844605,-0.0558967662,1.1853240774,0.4394630354,0.0159192843,0.1709461399,0.0282645599,Control
