@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10211 numeric
@attribute 11184 numeric
@attribute 1380 numeric
@attribute 1445 numeric
@attribute 1605 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2319 numeric
@attribute 23368 numeric
@attribute 2885 numeric
@attribute 2931 numeric
@attribute 2932 numeric
@attribute 29760 numeric
@attribute 3635 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 4067 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 5163 numeric
@attribute 5290 numeric
@attribute 5293 numeric
@attribute 5295 numeric
@attribute 5336 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 572 numeric
@attribute 5788 numeric
@attribute 5894 numeric
@attribute 596 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6850 numeric
@attribute 695 numeric
@attribute 7409 numeric
@attribute 8431 numeric
@attribute 930 numeric
@attribute 933 numeric
@attribute 975 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3397790969,1.1498775379,-0.1237609865,-0.1370079308,2.3609020933,2.1143498631,1.9397812022,0.1866127024,0.6571329599,0.9530668362,1.3452941188,0.3847639441,1.2060972602,0.0960513854,-0.0209340285,0.1313168648,0.1067213277,0.5609436097,0.5398415216,0.0055666104,-0.0056924950,0.9942950769,0.6502234032,0.1255568270,0.7694715564,0.5526649599,1.1392389064,1.3485143633,0.9049248654,0.5276523813,0.4586358647,0.2177100353,-0.1653921105,0.6409841057,0.0813294935,1.9096234484,0.1797246685,0.5492388602,0.4766545553,-0.1016100206,0.1073409411,-0.0268044310,-0.0663593947,-0.0920268788,1.9410274476,BRCA
GSM480985,0.6712534413,1.6095988065,-0.1158637795,-0.1784843779,2.1606899301,1.7600219601,1.4054429928,0.2867683454,0.7410928188,1.1936810870,1.1583383579,0.2208471612,0.8787267861,0.1697665591,-0.0114801410,0.4415400387,0.5849629343,0.3553600297,0.8633735524,0.1157292342,-0.0120978476,0.8471601896,0.8534231111,0.3438852307,1.5476133191,1.2582838460,1.0624773818,1.2292638585,0.8493034308,0.4521202200,0.5649788797,0.2315313540,-0.1566653691,0.6127393824,0.1096045168,1.9413004944,0.2011654340,0.6409502427,0.0235731251,-0.1003832841,0.1538996255,0.0192951315,-0.0869951070,-0.0794300147,2.6223033666,BRCA
GSM480986,0.3637514705,1.2184398162,-0.1012646726,-0.1649856246,2.4777050218,2.1784036439,1.7577156492,0.2145363198,0.8772746358,1.0440999767,1.5127595663,0.4747341742,1.3099040800,0.1979327176,-0.0195116988,0.2835222208,0.1536485495,0.6212419597,0.6575351594,0.1041315888,-0.0235567874,1.0312913730,0.3758222094,0.3109857890,0.9370587028,0.5517398660,1.1325124873,1.4755984701,0.6729391185,0.5276161861,0.5706250406,0.3771760837,-0.1054329170,0.4839221177,-0.0262396362,2.0243224118,0.0952468054,0.4793911673,0.3622629331,-0.0526870978,0.0129711927,-0.0352914631,-0.1053522054,-0.1262051067,2.2950280980,BRCA
GSM480987,0.4741756265,1.3514405310,-0.2006215493,-0.1362121649,2.5194125474,1.3052779489,1.6769249506,0.2593453904,0.3945986897,0.5547736657,1.4599798470,0.3696534395,1.1273281686,-0.0995336424,-0.0762224417,0.3327935711,-0.0104492808,0.3998152808,0.2205355243,0.0008660925,-0.0675424514,0.5568740662,0.4246866423,0.3279566426,0.9460729968,-0.0047308279,0.7104099762,1.6084967972,0.9346764925,0.4570317386,0.5260457562,0.1247138026,-0.1104806915,0.3882937707,0.1066961603,1.9975022057,0.0700896732,0.1445394283,-0.1189019291,-0.0333157243,-0.1229293533,0.0222586589,-0.1145178413,-0.0958600975,2.2694300339,BRCA
GSM480988,0.3666419161,1.6211843179,-0.0108572185,-0.1085724879,2.2995154489,1.9334251161,1.1675294143,0.1712146028,0.5690428847,1.4051394819,1.6300611323,0.3171393004,1.5309302174,0.1944332570,-0.0287684768,0.1991312819,0.2297151421,0.5623337450,0.4268805936,0.0363874173,-0.0324344316,0.9700278779,0.5025178531,0.3674768847,0.6583551200,0.5682803235,1.0280710610,1.3750535183,0.7414630045,0.4923907940,0.4829891018,0.0354253387,-0.1545460956,0.4704262694,-0.0332379836,1.9610705971,0.0896705153,0.3725107078,0.1783020112,0.0189469970,-0.0868716438,-0.0271084259,0.0090365910,-0.0446850933,2.0274857433,BRCA
GSM480989,0.2517094096,1.8109451535,-0.1171628379,-0.1042566435,2.5530525644,2.9312561751,2.3074461223,0.2270790681,1.0320650454,1.2704041178,1.6843677122,0.5796718367,1.3318944331,0.1875952569,0.0041832565,0.2200210720,0.0458035868,0.4976210030,0.4953212294,0.0318079827,-0.0543661123,0.8723785451,0.3040667095,0.2117079990,0.5104212239,0.7895882334,0.8617932616,1.4386271053,0.5870933372,0.4168803811,0.8519349658,0.5766588003,-0.1792231008,0.4437155496,0.0373846114,1.9755967301,-0.0037837656,0.2630944657,0.3515520029,0.0206640526,0.0192166491,-0.0681379633,-0.0339797231,-0.1164445243,2.6022959201,BRCA
GSM480990,0.3166647480,1.3158097782,-0.1083101642,-0.1098903364,2.9678596127,2.5415902278,2.3939645291,0.2749733657,1.2431236901,1.1200390657,1.6475978081,0.6039142581,1.3889006043,0.0294958527,0.1226884197,0.1628782986,0.0021861719,0.5061100200,0.3857769494,0.0610200124,-0.0219793242,0.3677679448,0.4307222246,0.8327552467,0.5701667320,0.2493265960,0.9861059069,1.2886391192,0.5830522417,0.4040678319,0.5468216389,0.4847173588,-0.1299618400,0.3387474729,-0.0140931005,2.5765053460,0.0120991491,0.3107558547,0.0213613135,-0.0075551886,-0.0486021041,0.0804696221,-0.0823874113,-0.0761535856,2.5189896225,Control
GSM480991,0.2500861962,1.5166920319,-0.1101672537,-0.0907648720,2.6857965554,2.5050056121,1.8290236989,0.2449685031,0.9140798560,1.1631401910,1.5652074934,0.5656238077,1.2929992116,0.2496449626,0.0189339676,0.2311761151,0.1075655196,0.7279821927,0.6900864716,0.1149609155,-0.0200283858,0.6418447939,0.3718392522,0.4582523614,0.6246844594,1.0544374994,1.0007687234,1.3283271537,0.6608008562,0.5071865046,0.6482640730,0.4295866277,-0.1069804765,0.3654298311,-0.0490740068,2.1101571236,0.0441448208,0.3851343730,0.2107880569,-0.0544032358,0.1669772696,0.0248851115,-0.1017688297,-0.1146239549,2.8027356268,Control
GSM480992,0.2476967987,1.1442118672,-0.1442469293,-0.1123167385,3.0799378289,2.7262230341,2.3328941266,0.3295684198,1.1782250768,1.3635008657,1.5792976092,0.6426354701,1.5241501815,0.3783890149,0.0103130608,0.0994592431,0.0161160152,0.7308892569,0.5914832216,0.1078337467,-0.0096765104,0.5632396906,0.3555988693,0.7112178834,0.5310987036,0.9864738678,1.0355044920,1.4482076389,0.4972681324,0.4130200728,0.9082788116,0.4719536303,-0.1197716071,0.3105769333,-0.0325755605,2.4270785623,0.0183351703,0.4019502806,0.2635266241,-0.0302590407,-0.0769597430,0.0083994120,-0.0275508091,-0.1512162279,3.0308103859,Control
GSM480993,0.3786722400,1.4901662051,-0.1109187203,-0.0825981677,2.7421589758,2.3176537262,1.9907199673,0.3003267815,0.9746821558,1.2682003710,1.5582134934,0.5157713251,1.3381779529,0.1976193741,0.0294688444,0.1916949626,0.1179360291,0.7271375300,0.6061963768,0.1110679841,-0.0249389388,1.0416793153,0.3556248992,0.3843497409,0.7338769277,1.1561504492,1.0264566022,1.5829170607,0.7091649962,0.4741801064,0.7940912880,0.4597184245,-0.1061867289,0.3602931440,0.0269303651,2.0765592329,0.0562111053,0.4506590302,0.3405437194,-0.0557189019,0.0286861091,-0.0441045241,-0.1360782200,-0.1232754507,2.7095573025,Control
