@relation data

@attribute 3596 numeric
@attribute 2625 numeric
@attribute 1432 numeric
@attribute 5606 numeric
@attribute 5577 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 3726 numeric
@attribute 5573 numeric
@attribute 5576 numeric
@attribute 5575 numeric
@attribute 3565 numeric
@attribute 4773 numeric
@attribute 4772 numeric
@attribute 3567 numeric
@attribute 4094 numeric
@attribute Class {Control,BRCA}

@data
5.014814152,9.579160875,7.09994864525,5.86129168933,4.767140212,5.4829326402,5.48205062,13.29472201,9.78527191267,8.786482932,7.409181146,5.0072306655,5.358259724,6.1646303325,5.421372531,7.9684800935,Control
5.076613872,10.87885198,6.60639379225,5.85702554217,5.442455259,5.5428379012,5.804719114,11.60772112,9.789873514,8.66542575,7.391761545,4.7333277815,5.287134046,6.4733698555,5.340579688,8.142405232,BRCA
5.241660263,11.28124924,6.58493097,5.82716031317,5.112503363,5.4641368762,5.527329405,12.04226139,9.801472324,8.815320146,7.677704008,5.313506773,5.0508794315,6.05907682475,5.7194123975,7.762047263,BRCA
5.402254249,10.79813582,6.0589973865,5.05698450317,5.7109519,5.1156792046,5.655216748,10.23813036,9.34823014567,8.115695415,6.105076296,5.4457486575,4.8161306655,5.969107067,5.472305765,8.083800019,Control
5.759829109,10.91276982,6.730522711,6.07725681717,5.377654117,5.466218321,6.407145055,10.88615784,7.772929909,9.518791383,7.418993406,4.9685946665,5.183721743,6.17905477475,5.0515537875,8.05324548,BRCA
5.148742216,9.092031069,6.87151716925,7.15443493,5.316879984,5.6759717936,5.625863148,12.46600514,9.84054935,9.231287868,7.890402801,4.916242232,6.0739409315,7.79825655525,5.1215765945,8.0857937845,BRCA
4.541660082,10.49616,6.362735412,5.4415442,4.904497645,5.5322651396,6.430289978,9.069739167,9.55785931,8.344585666,7.572418149,5.173542303,5.0860843655,5.88961529475,5.2625027255,8.274734344,BRCA
5.007208117,10.62841618,7.0975611175,5.8607249385,5.023045997,5.3094441946,5.233822166,11.77234975,7.854087509,8.118825763,7.90344675,5.2313828535,5.2291868665,5.9603886785,5.5434679,7.977103761,Control
5.032113243,10.05890196,6.41978303225,6.020187685,5.398154738,5.291675395,5.844493149,12.78039731,9.60954968233,9.026662535,7.548207573,4.865162184,5.2554434645,6.02825469225,5.272333773,7.8203496175,BRCA
5.679206489,12.25537394,6.2012063225,5.75900304267,5.778347403,5.3589494338,5.913135501,9.449035705,9.492243668,8.794173061,7.121070136,5.2729194505,4.4572839285,6.0078154565,5.5195452685,8.2474451965,BRCA
4.847259412,9.79752419,5.5612686795,5.63874470533,5.492182674,5.0578073466,6.287994543,12.60023009,9.08887684467,8.176760488,7.988004536,5.4767379555,5.077444067,7.27521674725,5.2954882695,8.4160768995,BRCA
5.622060057,9.357783524,6.791169903,5.63836021117,5.564539174,5.3421536938,5.822227442,11.729846,7.99293009967,8.94526175,7.5453142,4.9594614325,5.346357517,6.19438472475,5.236038782,8.123124922,Control
4.802724808,10.00691549,6.935865955,6.10693756767,5.301049141,5.4913025734,5.416511492,12.43390104,9.194411155,9.004516227,7.626842693,5.0479553105,5.298679987,6.7272117865,5.753817663,7.9588325635,Control
4.854508448,11.40035929,6.23780006725,5.68339117333,5.268482349,5.4387987878,5.237842121,10.27097304,8.633415693,7.750842834,7.240984771,5.1469376925,4.997642808,6.759633327,5.61349928,7.610846742,BRCA
5.541492575,10.38197038,6.155251749,5.76476224117,5.287261033,5.8117429202,5.913135501,8.48631327,8.41487604833,8.335480939,7.292669322,5.1417521165,5.0933444835,6.23406257875,5.322639635,8.5251210785,BRCA
5.740665359,11.86989657,6.273689165,5.51281927767,5.765409598,5.3283454926,5.754627826,11.16513329,8.30846996767,7.540595216,7.370450116,4.942154083,5.159575836,6.007950882,5.594179114,7.669272231,BRCA
5.349799819,12.47906411,6.46315116575,5.7480082465,5.66903474,5.4065428568,5.634165776,13.0689563,8.24833877567,7.582482852,7.801516189,4.8414910265,4.8457210545,6.538599406,5.4511408555,7.683707579,BRCA
5.838454683,10.45696041,6.3805448535,5.4970801105,5.325990094,5.5295343186,5.620154746,10.23521879,8.653406271,7.646560735,7.587367101,5.141070657,5.0687373255,6.491152042,5.254707192,7.7304929525,BRCA
5.467777725,11.49251933,6.522968526,5.73544914683,5.707781006,5.4814391052,5.341284192,11.18792748,7.64956818833,7.576259705,8.135646608,4.993426328,4.958492937,6.4121055595,5.518342789,7.9142356015,BRCA
5.279110251,11.56304622,6.65967948325,5.95434088933,5.002940155,5.1210123436,6.445516183,10.70937274,8.42010759833,7.632470217,7.493457452,4.634263323,5.2986916435,5.81851615,5.463931152,8.314381983,BRCA
