@relation data

@attribute id string
@attribute 10298 numeric
@attribute 10718 numeric
@attribute 1128 numeric
@attribute 1134 numeric
@attribute 1605 numeric
@attribute 1756 numeric
@attribute 1855 numeric
@attribute 1956 numeric
@attribute 2017 numeric
@attribute 3084 numeric
@attribute 3672 numeric
@attribute 3688 numeric
@attribute 3725 numeric
@attribute 3908 numeric
@attribute 3909 numeric
@attribute 3910 numeric
@attribute 4593 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 5747 numeric
@attribute 58 numeric
@attribute 5829 numeric
@attribute 5879 numeric
@attribute 5913 numeric
@attribute 6667 numeric
@attribute 6714 numeric
@attribute 7402 numeric
@attribute 9542 numeric
@attribute 9815 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.7444360137,-0.1272701055,-0.1619208433,-0.0621276982,2.1143498631,0.1632059169,1.9197415728,0.4345339728,1.0969083535,-0.0731360382,0.1426907652,0.1778868698,0.7463167697,-0.0784953023,0.1379500334,0.0119502894,-0.1225970163,0.3334267199,1.9176566821,0.2940123944,0.5276523813,0.4586358647,0.7139937217,0.6115640560,-0.1086105190,0.3606912876,-0.1022386321,0.6176301669,2.7923812542,0.0228508510,0.3264359297,-0.0230143287,0.5191247134,-0.1171165053,0.2661206201,0.2693405723,BRCA
GSM480985,0.6800185540,-0.1663136313,-0.1306135587,-0.1086608300,1.7600219601,0.3073088265,1.1703327198,0.3325850749,1.3267131607,-0.1077552035,0.0353192445,0.1802411383,0.9612028782,-0.0947870443,0.0312214195,-0.0298606013,-0.0888160892,0.5376056928,1.5525041097,0.9674722773,0.4521202200,0.5649788797,0.7487222366,0.2890646078,-0.0886895525,0.4434307657,0.1051981554,0.4716516466,2.9129755730,-0.0080064232,0.4472591168,-0.0673303304,0.6136176474,-0.0865290013,0.3948673796,0.2437138550,BRCA
GSM480986,0.9048564412,-0.1243698748,-0.1474494587,-0.1359155308,2.1784036439,0.1774607371,1.4138166258,0.3517915079,1.2222025654,-0.0975697865,-0.0074317108,0.1151252413,0.9059672051,-0.0920199818,0.1543111797,0.0227544954,-0.1157984323,0.5214103467,2.0052070367,0.4927383830,0.5276161861,0.5706250406,0.7966307569,0.3945332915,-0.0471249062,0.2375885064,-0.0470555966,0.6545756165,3.0052631994,0.0795098791,0.3058016405,-0.0464315283,0.4714668786,-0.1092819850,0.3119028417,0.2337614380,BRCA
GSM480987,0.5215355268,-0.0760773129,-0.1147351010,-0.0485207367,1.3052779489,0.0053595058,1.1244374067,0.1587947994,1.0027113283,-0.0882338013,0.0280109981,0.0755187708,1.2356612913,0.0581427524,-0.0761966856,0.3509984576,-0.1483893181,0.4951465396,1.8267602669,0.1303720306,0.4570317386,0.5260457562,0.7170214796,-0.0295104620,-0.0378936660,0.2307216385,-0.1338976050,0.3087009139,3.1002503070,-0.0609982561,0.2725977854,-0.0569087189,0.1723485950,-0.0157885160,0.1941906452,0.2226472523,BRCA
GSM480988,0.9508889556,-0.1319172631,-0.1393317472,-0.0479449969,1.9334251161,0.1228472797,1.1592974100,0.1726689534,0.8052762550,-0.0677135000,0.0697572162,0.1863922891,0.5378554523,-0.0814858217,0.1022720824,0.0000085980,-0.0844706853,0.4710813121,1.9803916247,0.2542246198,0.4923907940,0.4829891018,0.6912962379,0.4609995752,-0.0761343380,0.3012423917,0.0388017314,0.5326055884,3.0203843170,-0.0969761499,0.0958174584,-0.0468429086,0.5086975669,-0.0772452958,0.3805628258,0.1930281139,BRCA
GSM480989,1.1523790095,-0.1221742433,-0.2411943911,-0.0528329144,2.9312561751,0.0861339105,1.6571678850,0.2135165615,1.2786269750,-0.0756664925,0.0137452483,0.1971728543,0.5993327181,-0.0910003342,0.0753549911,-0.0230004254,-0.0694075187,0.5198385118,1.8099314634,0.1801736687,0.4168803811,0.8519349658,0.5911021925,0.3935015834,-0.0274831994,0.1835803039,-0.1678219301,0.6901691206,3.3091132243,-0.0799318551,0.3437019795,-0.0013073004,0.4626803910,-0.0639552002,0.1940823093,0.2852107126,BRCA
GSM480990,0.9801169453,-0.1174371805,-0.1883684787,-0.0569827091,2.5415902278,0.0154228731,2.2193822246,0.2635990058,1.1622392084,0.0507726148,-0.0386362766,0.2156330049,0.9502829010,-0.1012775036,0.2174830034,-0.0706661165,-0.1012725045,0.6607572544,2.1385234782,0.5839403074,0.4040678319,0.5468216389,0.5124700949,0.6784652798,-0.0090193702,0.2556535407,-0.0798429663,0.8938638121,3.4219261243,-0.0137754964,0.2040061191,0.0237829644,0.2558673945,0.0088984147,0.2330817351,0.1617002876,Control
GSM480991,1.1151435263,-0.0968300643,-0.1935854171,-0.0406142231,2.5050056121,0.1179805404,1.5516097281,0.2092083807,1.3825492637,-0.0653254767,-0.0280346625,0.1428165244,0.9142568514,-0.0200670710,0.1427268101,-0.0430522394,-0.1356029208,0.5980931108,1.9004271532,0.3437215163,0.5071865046,0.6482640730,0.7236467786,0.3850563242,-0.0346813186,0.2348265328,0.0748349533,0.6825946626,3.2534763878,-0.0341452427,0.2676069670,-0.0323408361,0.4214992072,-0.0058061635,0.2055452152,0.2150321878,Control
GSM480992,1.4277543859,-0.1064825316,-0.2077428772,-0.0644259791,2.7262230341,0.0827521553,1.8551404609,0.2100246319,1.2528244930,-0.0505659654,-0.0197452026,0.0501170250,0.5848525959,-0.0880542095,0.1239541815,-0.0413037297,-0.1005486532,0.4647197556,2.0045540961,0.3293317450,0.4130200728,0.9082788116,0.4097217267,0.8328277925,-0.0477632556,0.1477922502,-0.1172695823,0.9083260275,3.4460021522,-0.0780855988,0.1924299500,0.0106290712,0.3802013255,-0.0850071904,0.1796860676,0.2135051408,Control
GSM480993,1.1702798946,-0.1139891803,-0.1791548298,-0.0776850151,2.3176537262,0.2042740275,1.3835353521,0.2942363708,1.1893692988,-0.0118267648,0.0337283848,0.0346996909,1.0657076714,-0.0846812466,0.1309177122,0.0005737576,-0.1014587100,0.5712389041,1.9982736738,0.2987102078,0.4741801064,0.7940912880,0.7140314231,0.6463455347,-0.0256107600,0.3103372069,-0.0133807379,0.6837831851,3.0886874926,0.0472770819,0.3584563296,-0.0135325677,0.3786469368,-0.0398975166,0.2395820179,0.2080415856,Control
