@relation data

@attribute id string
@attribute 1292 numeric
@attribute 64096 numeric
@attribute 1293 numeric
@attribute 1290 numeric
@attribute 1291 numeric
@attribute 1297 numeric
@attribute 55740 numeric
@attribute 8128 numeric
@attribute 10298 numeric
@attribute 10486 numeric
@attribute 9048 numeric
@attribute 10487 numeric
@attribute 1289 numeric
@attribute 79784 numeric
@attribute 1287 numeric
@attribute 64218 numeric
@attribute 10154 numeric
@attribute 6093 numeric
@attribute 1280 numeric
@attribute 5747 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 9252 numeric
@attribute 1284 numeric
@attribute 375790 numeric
@attribute 1285 numeric
@attribute 6091 numeric
@attribute 1286 numeric
@attribute 6092 numeric
@attribute 9353 numeric
@attribute 5361 numeric
@attribute 5362 numeric
@attribute 1385 numeric
@attribute 25 numeric
@attribute 7408 numeric
@attribute 5365 numeric
@attribute 5364 numeric
@attribute 27 numeric
@attribute 3688 numeric
@attribute 4893 numeric
@attribute 64221 numeric
@attribute 1277 numeric
@attribute 23122 numeric
@attribute 80031 numeric
@attribute 1278 numeric
@attribute 56924 numeric
@attribute 55558 numeric
@attribute 5216 numeric
@attribute 23129 numeric
@attribute 80728 numeric
@attribute 4690 numeric
@attribute 5217 numeric
@attribute 57556 numeric
@attribute 3845 numeric
@attribute 9901 numeric
@attribute 1072 numeric
@attribute 27289 numeric
@attribute 3320 numeric
@attribute 4637 numeric
@attribute 8440 numeric
@attribute 23396 numeric
@attribute 4233 numeric
@attribute 57144 numeric
@attribute 8851 numeric
@attribute 391 numeric
@attribute 7529 numeric
@attribute 1463 numeric
@attribute 5058 numeric
@attribute 3326 numeric
@attribute 5623 numeric
@attribute 5621 numeric
@attribute 91584 numeric
@attribute 9037 numeric
@attribute 4627 numeric
@attribute 54209 numeric
@attribute 4629 numeric
@attribute 4628 numeric
@attribute 23332 numeric
@attribute 998 numeric
@attribute 23380 numeric
@attribute 782 numeric
@attribute 783 numeric
@attribute 6655 numeric
@attribute 784 numeric
@attribute 5063 numeric
@attribute 785 numeric
@attribute 5894 numeric
@attribute 10507 numeric
@attribute 2817 numeric
@attribute 5062 numeric
@attribute 10398 numeric
@attribute 9826 numeric
@attribute 51466 numeric
@attribute 389 numeric
@attribute 2675 numeric
@attribute 388 numeric
@attribute 387 numeric
@attribute 2674 numeric
@attribute 7903 numeric
@attribute 2064 numeric
@attribute 5880 numeric
@attribute 5605 numeric
@attribute 776 numeric
@attribute 57731 numeric
@attribute 5604 numeric
@attribute 775 numeric
@attribute 23365 numeric
@attribute 10570 numeric
@attribute 778 numeric
@attribute 971 numeric
@attribute 779 numeric
@attribute 57522 numeric
@attribute 2260 numeric
@attribute 56896 numeric
@attribute 51332 numeric
@attribute 10371 numeric
@attribute 2668 numeric
@attribute 7305 numeric
@attribute 2885 numeric
@attribute 8829 numeric
@attribute 5595 numeric
@attribute 2909 numeric
@attribute 5786 numeric
@attribute 5879 numeric
@attribute 5788 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute 3265 numeric
@attribute 4684 numeric
@attribute 2932 numeric
@attribute 9723 numeric
@attribute 6708 numeric
@attribute 1809 numeric
@attribute 6709 numeric
@attribute 4902 numeric
@attribute 3985 numeric
@attribute 1808 numeric
@attribute 3984 numeric
@attribute 6237 numeric
@attribute 9855 numeric
@attribute 103910 numeric
@attribute 6900 numeric
@attribute 8482 numeric
@attribute 9475 numeric
@attribute 6714 numeric
@attribute 3672 numeric
@attribute 6712 numeric
@attribute 1298 numeric
@attribute 6710 numeric
@attribute 1299 numeric
@attribute 6711 numeric
@attribute 256076 numeric
@attribute 1400 numeric
@attribute 2242 numeric
@attribute 8912 numeric
@attribute 1020 numeric
@attribute 8913 numeric
@attribute 8911 numeric
@attribute 131873 numeric
@attribute 7094 numeric
@attribute 2534 numeric
@attribute Class {Control,BRCACancer}

@data
D06,0.3367,-0.0777,0.0918,0.0217,0.0587,-0.0483,-0.1128,-0.0146,0.2846,-0.0641,-0.1379,1.4506,-0.0403,0.0044,-0.1439,0.9346,0.9754,1.311,0.0155,0.1686,0.002,-0.0284,0.5497,0,0.1505,0.0142,-0.0829,-0.1074,-0.097,-0.075,0.3154,0.1009,1.548,0.3967,0.7931,0.1046,0.0848,0.4144,2.3216,3.1241,0.0699,-0.0559,0.685,-0.1092,-0.1504,0.0978,0.3669,1.3787,0.6648,0.0333,0.6601,0.3597,-0.0733,1.2325,0.0398,0.6097,0.0404,0.5044,1.6475,0.7026,0.4663,-0.0312,-0.1242,0.1766,1.1943,2.4228,-0.0182,1.1797,1.453,0.0772,0.7392,0.0648,-0.0173,1.8133,0.0037,0.0241,-0.0488,0.8353,1.1326,0.6422,0.2808,-0.0735,1.2103,0.1744,-0.0988,-0.0525,1.6458,1.5823,0.0614,0.8508,0.8897,0.7169,1.242,0.8367,-0.0267,1.0677,0.5926,-0.0397,1.0952,0.3836,1.7064,0.4335,-0.0487,-0.0476,0.6032,-0.0681,0.7504,0.0744,0.0653,0.5258,-0.014,-0.0758,0.1414,-0.0997,0.0474,0.002,0.0021,1.534,1.5268,-0.0633,1.0468,0.6299,0.6274,0.5398,2.9262,0.8872,1.6859,0.5254,0.1826,0.4539,-0.1416,-0.0855,-0.0132,1.7182,-0.2074,0.5985,0.7079,0.6752,1.1669,0.2587,0.3885,-0.0086,0.4858,0.7899,0.5104,0.0307,0.0683,0.0262,0.0887,0.1373,0.6241,0.0077,0.0368,0.661,0.0401,0.4788,0.0253,0.2196,-0.1135,2.6422,1.2731,BRCACancer
D07,0.4438,-0.0037,0.0956,-0.0512,0.121,-0.0608,-0.0665,-0.041,0.2663,-0.0873,0.0255,1.4509,-0.0202,0.0531,-0.1122,0.9429,0.8592,1.2128,0.037,0.2205,0.0129,-0.0314,0.4186,0.0126,0.1564,-0.0159,-0.0202,-0.0351,-0.094,-0.0404,0.2906,0.0832,1.4719,0.3168,0.7342,0.1593,0.0912,0.373,2.2845,2.9513,0.0543,-0.0675,0.6409,-0.0994,-0.1061,0.0906,0.3604,1.2917,0.8316,0.0274,0.5676,0.2494,-0.0888,1.0634,0.0209,0.7367,-0.0149,0.5494,1.6132,0.6299,0.5089,-0.0138,-0.066,0.305,1.0768,2.4065,-0.0126,0.9408,1.2301,0.0432,0.8257,0.0412,0.0062,1.8671,-0.0384,-0.0086,-0.0119,0.7908,0.932,0.5058,0.2915,-0.0326,1.2859,0.1794,-0.052,-0.0113,1.6109,1.6276,0.0623,0.6889,1.322,0.5707,1.1633,0.7729,0.0097,1.106,0.4787,-0.0572,1.0562,0.5041,1.7716,0.4509,-0.0358,0.024,0.5068,-0.0548,0.9134,0.1184,0.0517,0.4689,-0.0048,-0.0321,0.1338,-0.0556,0.0644,-0.0407,0.0107,1.5703,1.4392,-0.0067,0.9191,0.5046,0.6639,0.3448,3.0769,0.8114,1.6863,0.4486,0.1598,0.3588,-0.107,-0.0329,0.0166,1.6268,0.0367,0.4595,0.6071,0.6795,1.1394,0.2109,0.3271,-0.0015,0.4148,0.772,0.5407,0.0227,-0.0082,0.0923,0.1769,0.1559,0.5722,-0.0132,0.0597,0.4998,0.0818,0.518,0.0654,0.1482,-0.0666,3.1006,1.2464,Control
D08,0.176,-0.0797,0.0739,-0.0795,0.0097,-0.0384,-0.0915,0.0211,0.2246,-0.0615,-0.0073,1.248,-0.0755,-0.024,-0.1621,0.779,0.7116,0.9559,0.0084,0.129,-0.0427,-0.0262,0.323,-0.0355,0.122,-0.0088,-0.0347,-0.0445,-0.1244,-0.0672,0.2398,0.0701,1.1273,0.2103,0.4854,0.035,0.1089,0.2623,1.9791,2.5412,-0.0374,-0.1217,0.4536,-0.0942,-0.101,0.0337,0.2055,0.9843,0.4643,0.0125,0.4281,0.182,0.0221,1.118,0.0092,0.554,-0.0318,0.4973,1.315,0.5511,0.2715,-0.0409,-0.121,0.186,0.9413,2.1503,-0.0283,0.6745,1.2435,0.0611,0.455,0.0607,-0.0527,1.4716,-0.0449,-0.0063,-0.0527,0.628,0.7707,0.4514,0.0502,-0.0768,0.9046,0.084,-0.1222,-0.0515,1.2191,1.4648,0.1299,0.498,0.8853,0.4418,0.8403,0.7355,0.0382,0.8614,0.3999,-0.0674,0.7675,0.1908,1.4001,0.3464,0.0544,-0.0254,0.3761,-0.0304,0.6274,0.0477,0.0428,0.2094,0.0577,-0.058,0.0955,-0.039,0.0342,-0.0525,0.03,1.1638,1.2707,-0.091,0.7999,0.3484,0.4621,0.506,2.7186,0.548,1.507,0.3274,0.0468,0.3108,-0.1426,-0.0514,0.0132,1.2642,-0.0943,0.408,0.523,0.4596,0.9811,0.1284,0.3129,-0.0179,0.2557,0.5444,0.389,-0.032,0.0262,0.0239,0.1102,0.1324,0.4542,0.1052,0.0596,0.3293,0.0018,0.2696,0.0266,0.1681,-0.0565,2.431,0.8923,Control
D09,0.1984,-0.0792,0.1534,-0.0976,0.0777,-0.0312,-0.1133,-0.0293,0.2649,-0.0112,0.0035,1.2589,-0.0833,-0.0453,-0.1513,0.8993,0.9449,1.1499,0.0086,0.185,0.0234,-0.0595,0.4046,-0.0098,0.1238,-0.0153,0.0394,-0.0551,-0.1313,-0.0768,0.3511,0.0712,1.4706,0.2988,0.6113,0.118,0.113,0.3787,1.8801,3.0452,0.056,-0.1222,0.6231,-0.1022,-0.0695,0.068,0.3017,1.1861,0.6672,0.0444,0.5799,0.216,-0.0044,1.1808,0.0208,0.6671,-0.0729,0.4639,1.4396,0.6284,0.3771,-0.0071,-0.1719,0.335,1.2717,2.1612,-0.0137,1.0365,1.4545,-0.0186,0.6923,0.0696,-0.0104,1.7149,-0.1115,-0.0336,-0.0596,0.7379,0.8898,0.5275,0.2249,-0.0525,1.0586,0.1236,-0.061,-0.0272,1.51,1.4801,0.1247,0.7394,0.7918,0.6591,1.0727,0.729,-0.0112,1.1246,0.4309,-0.0832,0.8743,0.1183,1.5847,0.4112,-0.0499,-0.025,0.4795,-0.0606,0.635,0.0395,0.0133,0.3496,0.0279,-0.1335,0.0357,-0.1084,0.0446,-0.0229,0.04,1.3848,1.436,-0.0833,1.0233,0.504,0.5266,0.4366,2.7346,0.7366,1.5424,0.4255,0.0235,0.3839,-0.1151,-0.0925,-0.0184,1.5739,-0.0853,0.5875,0.5967,0.6106,1.1853,0.1667,0.3171,-0.0168,0.3825,0.7367,0.5447,0.0656,-0.0271,0.0153,0.0609,0.0469,0.6495,-0.0092,0.05,0.5303,0.0143,0.5989,-0.0048,0.1833,-0.0907,2.6382,1.0165,Control
D10,0.1665,-0.0326,0.0421,-0.0487,0.0494,-0.0101,-0.0538,0.0385,0.2442,-0.0461,-0.0446,1.2656,-0.0318,0.0363,-0.1394,0.767,0.9561,1.1154,0.0442,0.1735,0.0061,-0.05,0.4053,-0.0343,0.1079,-0.0357,0.0217,1e-04,-0.0845,-0.0513,0.2286,0.0695,1.2659,0.2293,0.4876,0.0436,0.1094,0.2811,2.0026,2.6488,0,-0.023,0.546,-0.122,-0.0648,0.1192,0.1214,1.4668,0.4352,0.0152,0.4217,0.1504,-0.0173,1.0884,0.0155,0.5688,0.0349,0.5155,1.572,0.4755,0.2941,0.0235,-0.1058,0.1385,1.0273,2.2712,-0.0092,1.0871,1.2727,0.041,0.7542,0.0382,0.0091,1.5425,-0.0665,0.0192,-0.0188,0.6004,0.6282,0.4165,0.0781,-0.0526,1.2026,0.1076,-0.0784,-0.0503,1.2569,1.4273,0.1043,0.7018,1.1404,0.4304,0.8854,0.6621,-0.0911,0.7546,0.3098,-0.0719,0.9374,0.27,1.5823,0.3425,-0.0332,0.0083,0.4352,-0.0348,0.7373,0.1451,0.0419,0.2925,-0.0102,-0.0438,0.0842,-0.0953,0.0567,-0.0706,0.0513,1.6905,1.5974,-0.08,0.8307,0.4815,0.6211,0.2536,2.4665,0.6156,1.6398,0.399,0.094,0.3543,-0.0806,-0.0422,0.0049,1.455,-0.0652,0.4313,0.5115,0.4403,1.2262,0.1873,0.2764,-0.0309,0.4404,0.5549,0.3606,-0.0159,0.0369,0.0642,0.0649,0.0721,0.4599,-0.077,8e-04,0.4669,0.0312,0.5183,0.0167,0.1575,-0.0791,2.5874,0.7818,Control
D11,0.0941,-0.1079,0.1219,-0.174,-0.0486,-0.0286,-0.1058,0.0076,0.1951,-0.1021,-0.1788,0.9659,-0.0466,-0.1405,-0.1624,0.3355,0.3534,0.6137,0.0404,0.0822,-0.0911,-0.018,0.1507,-0.0261,0.004,-0.1091,-0.1059,-0.1101,-0.1542,-0.1054,0.1218,0.0808,0.6995,0.1855,0.2386,0.011,0.0299,0.1324,1.3903,1.5629,-0.0434,-0.1043,0.3058,-0.1277,-0.1862,0.2065,0.0833,0.7224,0.1598,0.0711,0.1481,0.1149,-0.0669,0.6976,0.0404,0.3304,0.1035,0.5993,1.0667,0.3542,0.1468,0.0135,-0.1927,0.0093,0.6175,1.4967,-0.1121,0.4322,1.0944,-0.2383,0.3181,0.0805,-0.0516,1.2055,-0.0481,0.0127,-0.0441,0.3659,0.4032,0.2224,-0.0277,-0.0594,0.4447,0.1702,-0.0442,-0.0979,0.6585,1.0471,-0.0054,0.25,0.9498,0.193,0.4988,0.3456,-0.0013,0.3463,0.2933,0.0262,0.4007,0.0738,1.0213,0.1403,0.041,-0.0258,0.4496,-0.008,0.4277,0.0356,0.0922,0.1376,-0.0112,-0.0622,0.0808,-0.1445,0,-0.1178,-0.0046,0.6809,0.8122,-0.0902,0.3696,0.3552,0.284,0.3206,1.5998,0.2578,0.9269,0.2093,0.1041,0.2222,-0.1862,-0.1173,-0.0447,0.8536,-0.1436,0.2265,0.2619,0.1639,0.668,0.0595,0.1831,-0.094,0.182,0.2616,0.2705,-0.0741,0.042,-0.1485,0.0326,-0.054,0.4111,0.0312,0.0232,-0.0236,-0.0271,-0.0433,0.0644,0.0777,-0.0959,2.1414,0.4978,Control
D12,0.2576,0.0369,0.0321,-0.1078,0.0962,-0.0918,-0.1111,0.0628,0.1838,-0.0738,-0.1058,1.1664,-0.0038,0.0456,-0.1343,0.6076,0.7967,1.0568,0.0893,0.1353,-0.0371,-0.0277,0.4163,-0.0184,0.1417,-0.0347,-0.0884,-0.1125,-0.1599,-0.1093,0.1583,0.0069,0.9872,0.256,0.6014,0.0875,0.0411,0.1758,1.998,2.7418,0.0457,0.0135,0.393,-0.0965,-0.1019,0.1356,0.1839,1.1183,0.4379,0.0249,0.3898,0.0636,-0.088,1.0578,-0.0218,0.4856,-0.0597,0.6117,1.2769,0.3954,0.3634,-0.0086,-0.0849,0.1164,1.0409,2.2828,-0.0136,1.0253,1.2695,0.0449,0.7017,-0.0088,-0.0541,1.5557,-0.0678,-0.0458,0.0018,0.4926,0.5519,0.257,0.0806,-0.0636,0.9733,0.1676,-0.0684,-0.1007,1.0621,1.3448,0.0705,0.491,0.5854,0.4354,0.8605,0.5587,-0.0174,0.7619,0.4155,-0.0148,0.6697,0.1649,1.618,0.3542,-0.0221,0.0242,0.4131,0.0031,0.598,0.1125,0.0197,0.2149,-0.0578,-0.0338,0.1273,-0.1187,0.0756,-0.0708,0.0293,1.2443,1.4241,-0.0312,0.9396,0.4579,0.5367,0.3008,2.3286,0.4705,1.4606,0.3495,0.0628,0.3035,-0.1306,-0.0834,-0.0499,1.3484,-0.0748,0.4559,0.4367,0.4066,0.8471,0.0883,0.181,-0.0766,0.217,0.4552,0.3561,-0.0341,0.0024,0.0331,0.0954,0.0736,0.4449,-0.0085,0.0236,0.296,0.0489,0.297,0.0673,0.1737,-0.0666,2.3308,0.7376,Control
E01,0.3252,-0.0463,0.0156,-0.0962,0.0668,-0.0298,-0.0546,-0.0349,0.1933,-0.0583,-0.0232,1.3837,-0.0816,-0.0271,-0.0887,0.8813,0.7872,0.9704,-0.008,0.0386,-0.0121,-0.0609,0.2852,-0.0419,0.0468,-0.028,0.0148,-0.0379,-0.0813,-0.0575,0.209,0.0385,1.32,0.2317,0.5038,-0.0333,0.0545,0.2418,2.1983,3.0658,-0.0268,-0.112,0.4887,-0.0995,-0.0808,0.015,0.1259,1.0826,0.5661,-0.0357,0.5602,0.1649,-0.0754,1.0897,-0.0294,0.4322,-0.0564,0.648,1.3888,0.4524,0.2837,0.0099,-0.1109,0.0971,0.8557,2.533,-0.0063,0.7629,1.4093,-0.0313,0.8227,0.0284,-0.0071,1.5341,-0.0305,-0.0246,-0.0363,0.5714,0.7054,0.4735,0.1721,-0.0442,0.8683,0.1285,-0.0448,-0.0149,1.3296,1.4513,-0.0062,0.6668,0.2711,0.462,0.9652,0.7115,-0.0621,1.1157,0.4294,-0.0746,0.8955,0.1079,1.63,0.3507,-0.0302,-0.0437,0.3989,-0.0665,0.2935,0.0148,-0.0033,0.0968,-0.0102,-0.0715,0.0862,-0.0711,0.0176,-0.0303,-0.047,1.3074,1.4116,-0.0793,0.7623,0.3412,0.5334,0.2605,3.0409,0.5932,1.5443,0.2692,0.02,0.418,-0.1082,-0.0426,0.0247,1.5409,-0.0958,0.3271,0.5228,0.4777,0.9489,0.1017,0.2753,-0.017,0.3631,0.5101,0.2768,7e-04,-0.0469,0.0334,-0.0852,0.012,0.3971,-0.0256,0.0375,0.3425,0.0089,0.2621,-0.0347,0.1164,-0.0744,2.2634,0.9646,BRCACancer
E02,0.2673,0.0406,0.1241,-0.1019,0.0799,-0.0069,-0.0698,0.0145,0.2762,-0.0716,-0.0892,1.4993,-0.0681,0.0431,-0.1181,0.7808,0.8221,1.1431,0.0125,0.2135,0.0055,-0.0564,0.5227,-0.0381,0.1239,-0.0088,0.0232,-0.0249,-0.0971,-0.0398,0.2768,0.0966,1.7547,0.2812,0.7077,0.14,-0.0293,0.5383,2.1189,3.2875,-0.0288,-0.0811,0.7236,-0.1106,-0.0359,-0.0216,0.2869,1.1438,0.6358,0.0503,0.697,0.2676,-0.0287,1.1409,-0.0207,0.4434,-0.0098,0.5458,1.261,0.7868,0.4565,0.0349,-0.1489,0.2171,0.9782,2.1662,-0.0288,0.8731,1.2837,0.0766,0.7286,0.0221,-0.0192,1.8149,-0.1107,-0.0137,-0.0641,0.8737,0.9921,0.4854,0.1648,-0.082,1.0086,0.1431,-0.0817,-0.0158,1.5869,1.6023,-9e-04,0.8486,1.1494,0.5472,1.1974,0.8537,-0.0317,1.2828,0.4541,-0.0929,1.1312,0.3628,1.7082,0.3929,-0.0272,7e-04,0.5313,-0.0639,1.017,0.0676,-0.0307,0.4784,-0.0426,-0.0866,0.0348,-0.0903,0.0284,0.0477,-0.0262,1.1971,1.4133,-0.0893,0.9903,0.5388,0.6587,0.4711,2.9612,0.8892,1.5675,0.4344,0.1133,0.5171,-0.072,-0.0737,-0.0118,1.6786,-0.075,0.5267,0.6316,0.693,1.124,0.1814,0.3915,-0.0557,0.4861,0.9188,0.5055,0.0611,0.0072,0.0247,0.2271,0.1555,0.701,0.0057,0.0447,0.4057,0.0157,0.6067,-0.0438,0.1859,-0.0722,2.9756,1.2548,Control
E03,0.3691,0.0384,0.1051,-0.0636,0.1934,-0.0281,-0.0741,0.0284,0.3286,-0.0494,-0.0295,1.4339,-0.0156,0.0677,-0.1043,0.8563,1.0895,1.2249,0.0536,0.1963,0.0124,-0.036,0.3973,8e-04,0.22,-0.0437,0.0176,-0.014,-0.0579,-0.0694,0.2746,0.0552,1.4296,0.3065,0.8126,0.181,0.0316,0.3764,1.9536,2.9763,0.0305,-0.0596,0.5659,-0.0891,-0.0511,0.0448,0.319,1.2757,0.7249,0.0116,0.5271,0.2056,-0.0146,1.2792,0.0039,0.5241,-0.0728,0.6309,1.5197,0.5547,0.5175,0.0365,-0.0674,0.4283,1.1954,2.4054,0.0125,1.1793,1.1902,0.0511,0.7348,-0.0014,-0.0077,1.8428,-0.1015,-0.0128,0.0178,0.6548,0.7108,0.462,0.2371,-0.0517,1.1943,0.16,-0.0232,-0.0393,1.3768,1.5672,0.1077,0.752,1.2878,0.5845,1.1173,0.8763,-0.0048,1.3251,0.3513,-0.0844,0.9685,0.3606,1.7308,0.3823,-0.0522,0.0417,0.5378,-0.066,0.8302,0.082,-0.025,0.4802,-0.0146,-0.0501,0.0877,-0.0752,0.0874,0.0511,0.0239,1.7474,1.6152,-0.0646,1.1162,0.4632,0.6665,0.4061,2.7403,0.5951,1.789,0.4726,0.1205,0.3827,-0.0635,-0.0287,-0.0162,1.6306,0.0781,0.4556,0.5823,0.6664,1.3643,0.1497,0.4048,-0.0534,0.3242,0.6955,0.5017,0.0102,0.0241,0.1072,0.1323,0.1752,0.5276,-0.0639,0.0116,0.5934,0.0721,0.6476,0.0097,0.259,-0.0755,3.119,0.9109,Control
E04,0.3919,0.0503,0.095,-0.0438,0.1571,-0.0383,-0.0725,-0.0481,0.2988,-0.014,0.0202,1.5127,-0.0508,0.0778,-0.1065,0.9234,0.8325,1.2398,0.0317,0.218,-0.0016,-0.0405,0.4653,-0.0443,0.1839,-0.0408,0.0117,-0.0221,-0.0606,-0.0572,0.4156,0.0743,1.4766,0.3154,0.6893,0.1503,0.0959,0.4503,2.1342,3.1683,0.0533,-0.0799,0.6423,-0.0904,-0.0727,0.0429,0.4547,1.4411,0.8056,0.0431,0.6662,0.3545,-0.05,1.1419,0.0093,0.7423,-0.0763,0.5792,1.6071,0.8083,0.6258,0.0892,-0.0877,0.4167,1.199,2.3945,0.0574,1.0623,1.617,0.038,0.7727,0.0331,0.0404,1.8229,-0.042,-0.0032,-0.0748,0.8739,1.0057,0.5788,0.3278,-0.0423,1.2407,0.2219,-0.0556,0.0589,1.6969,1.8435,0.1211,0.824,1.1353,0.7313,1.4989,0.8283,-0.0054,0.9403,0.4361,-0.0833,1.0142,0.2787,1.744,0.5785,-0.0125,0.0475,0.5313,-0.0836,0.8695,0.0823,0.0495,0.5979,-0.0267,-0.066,0.1173,-0.0747,0.0674,-0.0064,0.0301,1.4494,1.5558,-0.0187,1.2547,0.5231,0.6357,0.547,2.8727,0.8603,1.6798,0.5619,0.1352,0.4323,-0.0875,-0.0747,-0.032,1.6597,0.041,0.5828,0.6076,0.7768,1.0758,0.2669,0.4698,-0.0301,0.4397,0.8796,0.5874,0.2067,0.0581,0.1268,0.1952,0.1633,0.7159,-0.0713,0.0238,0.7371,0.068,0.577,0.008,0.3934,-0.0796,2.9215,1.215,Control
E05,0.2216,-0.1448,0.1758,-0.0702,-0.0288,-0.0504,-0.0446,-0.0509,0.1987,0.0191,-0.0306,1.313,-0.098,-0.1008,-0.1834,0.6963,0.6775,1.1547,-0.0272,0.1521,-0.0154,-0.083,0.4448,-0.0732,0.0512,-0.0911,-0.0345,-0.022,-0.1051,-0.081,0.3213,0.1185,1.4625,0.212,0.3491,0.0174,0.1031,0.452,2.0472,2.8588,-0.04,-0.1888,0.6644,-0.1491,-0.0639,0.0739,0.2076,1.0885,0.4114,-0.0188,0.6244,0.4112,0.0525,1.0906,0.0686,0.4181,-0.0348,0.4889,1.38,0.6841,0.2706,0.0235,-0.1692,-0.0361,0.8405,2.0337,-0.091,0.6615,1.3453,-0.0319,0.5945,0.1118,0.0462,1.5799,0.0077,-0.0537,-0.0678,0.8911,0.8599,0.4067,0.1581,-0.0887,0.9644,0.138,-0.1166,0.0197,1.4168,1.3778,0.033,0.7392,0.9808,0.4774,0.9836,0.6907,-0.1143,0.7728,0.3066,-0.0739,0.9268,0.1727,1.3873,0.288,0.0415,-0.0702,0.3818,-0.0615,1.0306,0.0914,0.0173,0.4114,0.0191,-0.1338,0.101,-0.0082,-0.0278,-0.0315,-0.0324,0.8705,1.2276,-0.1244,0.7859,0.4344,0.5503,0.4753,2.9944,0.9197,1.4386,0.393,0.0535,0.4649,-0.0628,0.0583,0.0397,1.584,-0.1526,0.3722,0.4804,0.5235,0.8894,0.2078,0.2634,0.0042,0.2334,0.7954,0.2313,0.0182,-0.0252,-4e-04,0.4151,-0.0272,0.7335,0.0625,0.1212,0.2065,-0.0959,0.3104,0.0098,0.1519,-0.0604,2.6912,1.2778,Control
E06,-0.01,-0.3322,0.1521,-0.0821,-0.2587,0.0186,0.0055,-0.0262,0.0661,0.0397,-0.0124,1.2639,-0.1507,-0.1508,-0.2399,0.8761,0.9625,0.9765,-0.0273,0.0909,-0.0095,-0.0966,0.2739,-0.1319,-0.0747,-0.0422,0.0188,0.0203,-0.0493,-0.0756,0.2371,0.1506,1.2249,0.2257,0.3368,-0.1273,0.1436,0.3005,1.7106,2.5388,-0.0743,-0.174,0.5969,-0.1506,-0.079,0.039,0.0144,1.0516,0.4848,-0.0695,0.5278,0.0632,0.0857,1.0394,0.1449,0.5026,0.0094,0.5051,1.5622,0.4486,0.1121,4e-04,-0.1863,-0.1939,0.8607,1.943,-0.1838,0.9588,1.4939,-0.0624,0.393,0.1543,0.0254,1.2681,0.1098,-0.0709,-0.064,0.6971,0.9758,0.713,-0.0525,-0.1399,0.8759,0.0365,-0.0843,0.0454,1.3193,0.9905,0.0356,0.7442,0.3613,0.6467,0.5947,0.7443,-0.1134,0.9982,0.597,-0.0759,1.1253,0.1111,1.1421,0.1279,0.0853,-0.1744,0.4372,-0.0762,0.3271,-0.0531,0.0156,0.0104,0.0056,-0.0866,-0.0229,-0.0403,-0.1301,-0.0011,0.0145,1.1169,1.2885,-0.049,0.451,0.3606,0.3927,0.5114,2.8173,0.7621,1.4141,0.0917,0.0428,0.5076,-0.1004,-0.0658,0.0873,1.0832,-0.4422,0.4168,0.6831,0.3897,0.8707,0.2242,0.3265,0.0147,0.0876,0.59,0.2365,0.0042,-0.1352,-0.064,-0.0577,-0.1899,0.4184,0.1694,0.0666,0.2294,-0.1685,0.2739,-0.0524,-0.0609,-0.0534,2.123,1.0549,BRCACancer
E07,0.3398,0.0844,0.168,-0.0725,0.11,-0.068,-0.0805,0.013,0.32,-0.0523,-0.0457,1.6347,-0.0416,0.0829,-0.1235,1.0617,0.9967,1.2341,0.05,0.204,-0.0217,-0.018,0.4019,-0.0441,0.1623,-0.0045,0.004,-0.0465,-0.0992,-0.0706,0.2322,0.0426,1.4536,0.2888,0.7592,0.196,0.0709,0.3842,2.2396,3.2242,0.0529,-5e-04,0.6258,-0.1401,-0.0738,0.1003,0.2959,1.3484,0.7409,0.0158,0.4817,0.1103,-0.0847,0.9497,0.0432,0.7814,-0.0106,0.5593,1.6704,0.6226,0.4874,0.0556,-0.053,0.2037,1.0925,2.3524,0.0076,0.9734,1.5277,0.0296,0.8364,0.0243,-0.0374,2.0753,-0.1379,0.0036,-0.0243,0.788,1.1467,0.613,0.3027,-0.0361,1.1382,0.1713,-0.0759,0.0459,1.6164,1.6849,0.0975,0.7684,1.3437,0.6875,1.1711,0.8657,0.0418,0.9997,0.4937,-0.0588,0.9842,0.2581,1.591,0.549,-0.0201,0.0209,0.5015,-0.067,0.8057,0.0957,0.0322,0.4431,-0.0616,-0.0341,0.0521,-0.1201,0.0652,0.0013,-0.0052,1.4416,1.5248,-0.0452,0.9315,0.4952,0.5676,0.6306,2.8099,0.8202,1.6611,0.4924,0.0728,0.4218,-0.0655,-0.0379,-0.0262,1.4954,6e-04,0.4747,0.696,0.6941,1.1385,0.1852,0.356,-0.0524,0.4505,0.8697,0.6616,0.0164,0.0045,0.0766,0.3001,0.1214,0.5854,0.0487,0.024,0.6845,0.0532,0.4348,0.0431,0.1642,-0.0782,3.4579,1.1246,BRCACancer
