@relation data

@attribute 695 numeric
@attribute 2932 numeric
@attribute 5170 numeric
@attribute 2931 numeric
@attribute 207 numeric
@attribute 5213 numeric
@attribute 5211 numeric
@attribute 6198 numeric
@attribute 9181 numeric
@attribute 7410 numeric
@attribute 5590 numeric
@attribute 182 numeric
@attribute 375 numeric
@attribute 5335 numeric
@attribute 160 numeric
@attribute 8411 numeric
@attribute 572 numeric
@attribute 5868 numeric
@attribute 5214 numeric
@attribute 5879 numeric
@attribute 4067 numeric
@attribute 1173 numeric
@attribute 5581 numeric
@attribute Class {Control,BRCA}

@data
7.342077169,10.00381342,7.1007852408,6.656643396,9.746089281,9.305241607,7.7293581395,10.80480483,11.83642135,6.567960352,6.5921560336,10.8264931,9.435961159,7.6745180755,6.55015525567,7.126784799,7.546352606,9.963792397,10.31880295,8.85850435833,10.63456176,11.2613104,8.455307825,Control
7.365668755,10.79867858,7.4312568682,6.263509238,9.68028616833,9.506050226,7.6284568965,10.83272413,11.86434298,6.809868189,6.8176697542,10.51810261,9.02931504067,7.862876923,6.33747983233,6.371912196,7.48196166867,9.369641578,10.51017103,9.23532012167,11.67867508,10.94792585,8.589483673,BRCA
7.320667722,10.42204403,7.2445861642,7.147411327,9.69256516467,9.787507202,8.025686068,10.9243451,11.64258438,6.661354578,7.3797898974,9.893506742,8.92200073633,7.7021225845,6.42725820467,6.259466112,7.496409352,9.804663915,10.63394452,9.280236709,11.59799678,11.162174555,7.907388127,BRCA
7.813125618,11.11828268,6.9971733014,6.947903173,9.98949733167,9.825825817,7.864109809,11.19937192,12.14617574,7.454260475,7.393284111,10.03551433,9.036098299,8.054801422,6.79699623533,6.269599511,7.166098701,8.905402895,10.727993,9.422761191,11.00452968,11.27700269,7.458860011,Control
7.547899223,10.40311354,7.3395574808,6.836369559,9.506100771,9.423531492,8.020338248,10.47933595,11.49963678,6.817626854,7.2484914302,9.967003253,9.30135474967,7.930765467,7.262440087,6.501005654,7.33013335533,10.18714825,10.59491265,9.29741101033,12.12951334,11.397832345,8.634049691,BRCA
8.067624097,9.953578497,7.3955993004,6.770634576,9.688092646,9.909466033,7.9038572805,11.22643043,11.42649031,6.255789266,7.0771786148,9.678045984,9.44563937567,7.6687152575,6.667704523,7.409181146,6.96976629,10.79917457,10.59454415,9.14697742367,11.79461296,11.12104221,8.090352132,BRCA
6.816347305,12.02630394,7.3536038904,6.72267478,10.0480993307,10.15138482,7.727224778,11.68974045,11.9128857,7.449419254,7.2233369438,9.972495621,8.593332009,8.590203577,6.39423566067,7.435068318,6.54175895867,8.36573313,10.5358394,9.62804284167,11.980959,11.202937405,8.626385404,BRCA
7.356058229,9.584981814,7.0445753338,7.289814009,9.436876068,10.1150993,7.761687468,10.38915837,11.46940666,6.117700885,7.1010578476,10.46181223,9.138314752,7.7549264415,6.734569732,6.389055329,7.84441516067,10.11844835,10.51059634,8.82865486733,10.68348837,11.388759195,8.12621548,Control
7.635901506,9.460251675,7.1591884674,6.70684521,9.58057105933,9.912478141,7.9598679655,10.83540327,11.42258795,6.489210244,7.1609520152,9.545278781,9.39829013367,8.1175343725,6.84260002933,6.385953509,7.80894971567,9.9479076,10.57966976,9.29235500067,11.06871466,11.31699387,8.222772115,BRCA
7.135404364,11.10846093,7.3339069032,6.408334517,9.75364579767,9.573775512,8.0230743065,10.84783275,11.94269603,6.749303381,7.227408083,10.55582601,8.762425327,8.2287174245,6.688774195,6.549326956,7.79374473733,9.286477553,9.932285307,9.23513699733,11.11942121,11.225414225,8.3824199,BRCA
8.067946709,9.583290187,6.4696508394,6.991610063,9.592833039,9.918028798,7.968132296,10.51995589,11.58990637,7.233718229,7.294140269,9.812386363,9.06733291667,8.709822916,6.86276355833,6.236976265,8.04104994467,8.941327257,10.80184598,8.92818876867,10.71430158,11.92263071,8.137146296,BRCA
8.017839982,9.857779317,7.150559257,6.58789422,9.66262953467,9.67905828,7.833925056,10.94695398,11.28124924,6.753621666,6.9183726682,10.1463972,9.15885341667,7.877739246,6.71727477633,6.489691944,7.56627437633,10.16589345,10.25166618,8.97755484267,11.07740677,11.128931665,8.096347681,Control
7.572133883,9.894916689,7.2121520398,6.962725777,9.935713008,9.708558488,7.7488304595,10.51147622,11.87062298,6.61058611,6.826057385,10.41429442,9.02863103533,7.919144247,6.46909773,7.066307529,7.59129591867,9.674898929,10.02390718,8.882604615,10.59403555,11.33856239,7.953790677,Control
7.446217194,9.243632862,6.5523992454,6.940170054,10.2127518167,9.657095607,8.0659608755,10.31178269,11.77387079,7.909294774,7.3901878354,10.49435839,9.44034213133,7.988942668,7.27423223467,6.723971888,7.66188804867,8.971961016,11.33112984,8.867882958,9.744102689,11.5430778,7.530837667,BRCA
7.719014193,10.71182636,6.8318493608,7.146036874,10.3303371883,10.12134609,8.388644412,10.97955044,12.47196608,7.254369939,7.0860002116,10.45125262,9.602992126,7.9147536295,6.75646800033,6.654067161,7.66703628367,9.378252108,10.4004902,8.552349278,11.47931054,11.404659965,8.541833388,BRCA
7.671578438,9.940739781,6.9033787788,6.8817904,10.0295226957,9.664350002,8.104052414,10.24904266,12.01384441,7.861522945,7.3763587498,10.62546711,9.52585421467,7.7272309565,6.66660139867,6.258288656,8.02569258867,8.723286465,11.04074197,8.787767491,10.74565776,11.477235945,8.438761839,BRCA
6.933959475,9.388491534,6.5092008916,6.725404178,10.1231177773,9.34775485,8.073393062,10.35443153,11.87223249,7.793962719,7.3713872334,10.67333141,9.454326801,7.5975884795,7.03721285533,5.838328613,7.95110622133,8.961436038,10.19564323,8.934366304,9.93170563,11.64898438,7.655961991,BRCA
7.679833912,9.946226836,6.667640262,7.049089233,10.182290716,9.810082001,7.9960170675,10.70897201,12.07225833,7.568756321,7.247907876,10.58546987,9.73109120033,7.531468856,7.03850006433,6.564839703,7.89435356167,9.013016321,10.64717983,9.01840760867,10.28924692,11.679222855,7.971200262,BRCA
7.588285745,9.355059844,6.6051129444,6.900568353,10.3257906717,9.480144491,8.2116986575,10.08429722,11.68740205,7.375259132,7.3174760492,10.39805989,9.70770383567,7.8558007155,7.691036477,5.877014897,8.071594068,9.075560123,10.61460429,9.258466301,9.513950163,11.832561885,8.079246259,BRCA
