@relation data

@attribute 10587 numeric
@attribute 11185 numeric
@attribute 118672 numeric
@attribute 1491 numeric
@attribute 22928 numeric
@attribute 22929 numeric
@attribute 4141 numeric
@attribute 4548 numeric
@attribute 51091 numeric
@attribute 51540 numeric
@attribute 56267 numeric
@attribute 7296 numeric
@attribute 883 numeric
@attribute 9060 numeric
@attribute 9061 numeric
@attribute 92935 numeric
@attribute Class {Control,BRCA}

@data
6.369467803,9.831466044,6.672782877,6.85532877733,8.274519241,9.579553568,8.476382827,7.735964025,6.634612319,6.959831362,6.94532507225,9.9397481175,8.194856713,11.19567996,9.4235856285,6.8180915925,Control
6.433349624,9.908242911,6.718194209,6.49777358967,8.684530469,9.6033710375,8.118657079,7.662759375,6.520393073,6.829662885,7.3953556615,8.876516089,8.402480371,10.23700709,9.7956829945,6.6164794605,BRCA
6.770154958,7.212328882,7.290620516,6.15085929833,8.52081619,10.2426288875,8.303599401,7.57205807,6.3522870675,6.923330828,7.0132055555,8.848649378,8.539819047,9.193846343,9.985973555,6.7589382085,BRCA
6.74843003933,7.819127079,7.439916311,5.33955328233,9.185297384,9.3428545175,8.616430414,7.837046205,6.2128762635,7.225161937,6.893480402,7.780883037,9.222071035,10.14854685,9.664790355,6.6331033035,Control
6.40397068867,8.07875275,7.003774032,6.903260024,9.345500125,9.9087857965,8.262201898,7.715191761,6.450560288,6.38884014,7.43429149725,9.209015634,8.180283551,9.619688628,10.4763881945,6.785164346,BRCA
6.601711179,8.266647329,6.462834023,6.57183207333,9.092652188,10.1692551115,8.595538276,8.17040222,6.7325744335,7.049524927,7.99557953875,10.2691356775,7.881054484,10.24019539,10.2186578585,7.709869293,BRCA
6.91285304533,9.971579881,6.822287601,5.39060377367,9.455944203,10.39441893,7.846933787,7.919401353,6.532326766,7.772151447,6.8438583515,7.5952523985,9.214514093,11.71129928,10.4604945175,7.151707634,BRCA
6.72206800833,9.850476412,7.156262928,6.297973714,8.224557807,9.825405791,8.427167336,7.387675143,6.404214398,6.842353879,7.28877361425,9.064093402,8.588340915,9.731616503,9.4353695315,6.715078527,Control
6.639923013,9.237891778,7.161361499,6.71316500933,9.42957471,9.9544604285,8.627160965,7.969258616,6.6899147085,6.431585876,7.36998505,9.074471053,7.942897304,9.993561549,10.525105689,7.165582062,BRCA
6.74450994133,9.76887123,6.970684363,6.44562170833,8.969718285,9.3918975245,8.595333135,7.339050789,6.4931417875,6.599024363,7.23945711675,8.662343424,8.727955437,11.08706186,9.832477497,6.321334851,BRCA
7.00704585667,10.36808656,6.961915926,5.64750332333,9.073606794,8.9310144735,9.068416299,7.655282277,6.484772089,6.749605076,6.77330201125,8.8890561645,8.283228592,9.671576946,9.4508098775,6.187394158,BRCA
6.80897775867,9.856387058,7.107455434,6.66249611867,9.191306713,9.830498946,8.492885781,7.691134781,6.813031632,6.893577983,7.45545195925,9.7147129015,8.321275494,11.31960737,9.8840016675,6.9109323025,Control
6.693384041,9.802791438,6.926536547,6.346442503,8.779753104,9.174115784,8.643622747,7.707102194,6.5744242395,6.56544914,6.806278595,9.6297510595,8.368507689,10.69309511,9.359924563,7.028682193,Control
6.88564128333,8.552305136,7.382302221,6.12854012067,8.848717702,9.304338677,9.088471,7.348000261,6.873364382,7.523956144,6.461861549,9.683707889,9.112896304,8.466587485,8.3399197595,7.251956631,BRCA
6.70765116867,9.722825085,7.00660975,6.07884638667,9.988053059,9.644680087,8.849265223,8.270506896,7.114404028,6.92154679,6.50158203025,9.627761608,8.897755568,11.75448264,8.973479659,7.227634509,BRCA
7.029761533,7.793718923,7.642487009,6.3874811,9.108851852,9.3449934445,8.65664038,7.264445239,6.768426603,7.449646227,6.6739205515,9.529379056,9.299466263,10.87780964,8.935920596,7.116226141,BRCA
6.941913364,7.45176979,7.371909747,6.45797061033,9.174452064,9.221912259,8.471615397,7.428885907,6.888489349,7.394679458,6.61490387975,9.523719661,9.226485123,8.851515697,8.462371794,7.1513184465,BRCA
7.02176606233,8.906628426,7.447767465,6.49339979133,9.207185874,9.467868785,9.05145444,7.777684566,7.0731551125,7.230959803,6.5298527065,9.5330644705,8.814351043,9.583055082,8.896316948,7.273351208,BRCA
6.88795931433,8.479245847,7.466547848,6.48529355633,9.299655142,9.260199906,8.84018084,7.549401807,6.93895952,7.475938321,6.90758066825,9.7850402985,9.293610236,8.41854957,8.7457085975,7.3427258535,BRCA
7.41497774333,5.666764579,7.690401599,5.78908233367,10.28302499,7.6700388745,9.344035714,8.733965327,6.0633385235,7.73643766,6.97624418925,9.8526319365,9.569538145,9.872852273,8.5089330235,7.1332849255,BRCA
