@relation data

@attribute id string
@attribute 10312 numeric
@attribute 10332 numeric
@attribute 10333 numeric
@attribute 10376 numeric
@attribute 10382 numeric
@attribute 10952 numeric
@attribute 11151 numeric
@attribute 127124 numeric
@attribute 1311 numeric
@attribute 1514 numeric
@attribute 1520 numeric
@attribute 1535 numeric
@attribute 1536 numeric
@attribute 155066 numeric
@attribute 1778 numeric
@attribute 1780 numeric
@attribute 1781 numeric
@attribute 1783 numeric
@attribute 200576 numeric
@attribute 2204 numeric
@attribute 2213 numeric
@attribute 22925 numeric
@attribute 23480 numeric
@attribute 23545 numeric
@attribute 23673 numeric
@attribute 245972 numeric
@attribute 245973 numeric
@attribute 27035 numeric
@attribute 29927 numeric
@attribute 30835 numeric
@attribute 3105 numeric
@attribute 3106 numeric
@attribute 3107 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3133 numeric
@attribute 3134 numeric
@attribute 3135 numeric
@attribute 347733 numeric
@attribute 3673 numeric
@attribute 3678 numeric
@attribute 3684 numeric
@attribute 3685 numeric
@attribute 3688 numeric
@attribute 3689 numeric
@attribute 3690 numeric
@attribute 3693 numeric
@attribute 3916 numeric
@attribute 3920 numeric
@attribute 4074 numeric
@attribute 4153 numeric
@attribute 4353 numeric
@attribute 4481 numeric
@attribute 4688 numeric
@attribute 4689 numeric
@attribute 4842 numeric
@attribute 4973 numeric
@attribute 50508 numeric
@attribute 50617 numeric
@attribute 51143 numeric
@attribute 51382 numeric
@attribute 51606 numeric
@attribute 51807 numeric
@attribute 523 numeric
@attribute 525 numeric
@attribute 526 numeric
@attribute 527 numeric
@attribute 528 numeric
@attribute 5289 numeric
@attribute 529 numeric
@attribute 533 numeric
@attribute 534 numeric
@attribute 53407 numeric
@attribute 535 numeric
@attribute 537 numeric
@attribute 55176 numeric
@attribute 5868 numeric
@attribute 5869 numeric
@attribute 5878 numeric
@attribute 5879 numeric
@attribute 60 numeric
@attribute 6441 numeric
@attribute 64581 numeric
@attribute 6890 numeric
@attribute 6891 numeric
@attribute 7037 numeric
@attribute 7057 numeric
@attribute 7058 numeric
@attribute 7059 numeric
@attribute 7060 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 71 numeric
@attribute 715 numeric
@attribute 718 numeric
@attribute 7277 numeric
@attribute 7280 numeric
@attribute 7846 numeric
@attribute 7879 numeric
@attribute 78989 numeric
@attribute 79659 numeric
@attribute 79861 numeric
@attribute 81027 numeric
@attribute 81035 numeric
@attribute 811 numeric
@attribute 821 numeric
@attribute 83547 numeric
@attribute 8411 numeric
@attribute 8417 numeric
@attribute 84617 numeric
@attribute 84790 numeric
@attribute 8685 numeric
@attribute 8992 numeric
@attribute 90423 numeric
@attribute 9114 numeric
@attribute 9146 numeric
@attribute 929 numeric
@attribute 9296 numeric
@attribute 9341 numeric
@attribute 948 numeric
@attribute 949 numeric
@attribute 9550 numeric
@attribute 9554 numeric
@attribute 9902 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.6738675032,-0.1264090053,-0.0109978593,3.5677944721,-0.0288186261,1.1931825579,0.2667437756,0.0037344627,-0.1885957939,1.1087656209,0.1629681584,0.1193965175,-0.0686908852,1.5223150120,0.4649081777,-0.1242686171,0.7458755770,2.2687866762,0.2456859630,-0.0793589124,-0.1128402543,0.0739850722,2.7900924947,0.1451175362,1.9438338579,0.3848780062,0.0102136901,-0.0732010464,1.0668082037,-0.0859177344,1.6537600474,1.3405720888,2.1069503623,0.0626108013,-0.0021598573,-0.0444646151,0.1910638078,0.0322430879,0.0734804541,-0.0575062146,-0.1060773984,-0.1346518659,-0.0876011369,1.1231825212,0.2924461898,0.3239665159,-0.1147711529,0.8780306708,0.9300875217,-0.0646153320,0.3266050723,0.1778868698,0.0159100612,-0.0655429406,1.4327196976,2.1060530620,1.6075262523,1.0189027588,-0.2190184577,-0.1441317006,-0.2252637049,-0.1413551717,-0.1384198854,-0.1667377298,-0.0418472486,-0.2020469356,2.4635784760,0.9446553708,2.2122071982,0.5670613307,-0.0282087656,1.5176666412,-0.0796137140,2.0355267079,2.4183807174,0.7845388828,0.0643121879,1.8228720033,2.5227004687,-0.0397662998,0.8086345300,0.0597448071,1.2688255211,0.7848789144,0.6075369654,2.0492663681,1.0918344888,2.7923812542,1.9831620881,-0.1602018131,-0.0176542930,1.0794833005,0.6327117811,1.3681627906,0.7807964061,0.3932873070,0.1708268752,-0.0471005226,0.1084792829,0.2804396783,3.6226621756,-0.0096250619,0.8278927778,3.1889888843,1.5196827501,1.0409866323,1.5940009995,-0.1322250114,0.1201500808,-0.0569226356,0.1749654713,0.0041738357,1.9767761031,2.2184926470,0.0453719463,0.5924561907,1.4317192300,2.5167173297,2.7598084610,-0.1338630421,2.3837176124,0.2289517146,0.3081399427,0.4530416733,0.2275129454,1.6622221469,1.6057557201,-0.0807422423,0.3250162346,1.4627443402,1.2495096649,0.2458327448,BRCA
GSM480985,1.5248748063,-0.0960339078,0.0407879981,2.9900873900,-0.0281715110,1.1865292098,0.0305588205,-0.0268692880,-0.1265682912,0.7972431890,0.7136214170,0.1036259753,-0.1193146710,1.7827891906,0.3873582805,-0.1153712359,0.6248434173,2.3106513098,0.3105308233,-0.1342044134,-0.0980658331,0.8697795794,2.4977891843,0.0537479857,2.1791057720,-0.0244346953,0.0579110460,-0.0764408311,0.9131046054,-0.0761863278,2.4575460184,2.4352716603,3.1083826223,0.6915450320,0.1251381343,-0.0231436351,0.2698293427,-0.0650405677,0.0428558186,-0.1290383934,0.1628512691,0.0374173649,-0.1197701725,1.8947312062,0.9323109125,0.4446605109,0.0463002470,1.1276842743,0.9723499517,-0.1047203513,0.7101749634,0.1802411383,0.4165791678,0.0941074097,1.5330609464,2.2847706058,2.5246696042,0.5616406591,-0.0118988757,-0.1421305816,-0.1698122118,-0.1017562050,-0.1356406559,-0.1698064190,-0.1381272596,-0.1374766803,2.7492374976,0.7150818252,2.2180273789,0.6211203963,-0.0824546233,1.5677700429,0.3846119269,2.1895665227,2.1662541827,0.8609639939,0.0869224134,2.2855848077,2.2831419043,0.0124988261,0.9039000263,0.0651744295,1.5569773252,0.7272808337,0.6375350535,2.4413572296,0.8155272795,2.9129755730,1.6668235234,-0.1267952328,0.1336044773,1.4393866136,0.3256542231,0.8690071621,0.8786496086,1.1186759538,0.6906665528,-0.0798309424,0.9595268907,0.4057916362,3.7874552336,0.2675418221,1.8315040226,2.0826565823,1.4011247753,1.6489416735,1.5997153569,-0.1624492002,0.0464685108,-0.1317157095,-0.0238171754,-0.0568610585,2.3356797743,2.2574458645,0.1822782246,0.6433924739,1.5672001758,2.2343913019,1.8683165313,-0.2052539921,2.5299494814,0.3128057207,0.3485498828,0.2731364559,1.7338282930,1.5733516514,1.4857798361,-0.1179885435,0.2144054214,1.3533991947,1.4412362110,1.0600714552,BRCA
GSM480986,1.4874231750,-0.0898837451,-0.0613950617,3.6290852429,-0.1273410109,0.8799029211,0.1385445614,-0.0818661229,-0.1488533476,1.2153582944,0.2504070161,0.1041690425,-0.0781667486,1.8836107254,0.5150030641,-0.0354662694,0.5423151253,2.1435127431,0.2137973898,-0.1301156659,-0.0504659953,0.1923500563,2.7146082057,0.1341092451,2.0990993976,0.2060151435,0.0175365204,-0.0748122414,1.0993036077,-0.0614579147,2.0518530268,1.2703523437,2.4764992397,0.4945947789,0.1963292633,0.0140152021,0.2892794812,-0.0956911196,0.1620062226,-0.1481252838,0.1136571739,-0.0432058185,-0.1058928922,1.4104321598,0.3907815265,0.4288124712,0.0904222927,1.1020021171,1.2477214833,-0.0637634593,0.5018700799,0.1151252413,0.2119055211,-0.0747055229,1.6527627745,2.2909580293,2.0824697685,0.9804558756,-0.1856303076,-0.1480875968,-0.1520975345,-0.1179295726,-0.0786890589,-0.1820124130,-0.1273126057,-0.0924381447,2.4174837801,0.9644635727,2.3117097191,0.4854964733,-0.0542476384,1.5724478361,-0.0351825047,2.3413761260,2.6092237730,0.7526278211,0.0848316987,2.0670485100,2.6487076944,-0.1079608833,0.9751373447,0.0582224142,1.4233209656,0.7252431518,0.4979175688,2.2429037691,1.2441045095,3.0052631994,1.5463190164,-0.0944372542,0.0595874811,1.4265306740,0.5392768257,1.3430922982,0.8583921324,0.4738288340,0.2894723339,-0.0423304369,0.3079955788,0.4525440362,3.6462782948,0.1801931898,1.1685674731,3.3673881293,2.3142127692,2.1572514423,1.6874411899,-0.0661594592,0.1082214148,-0.1171294084,0.0469522432,-0.0910875554,2.1202563883,2.1939437280,0.1957480663,0.4459777667,1.4484425865,2.9359630049,2.7302273117,-0.1277872590,2.5272298784,0.5097257049,0.3635885301,0.4337575511,0.6535826392,1.7897071316,1.8073939752,-0.0998193118,0.3798008564,1.5299457013,1.4568890554,0.5038611337,BRCA
GSM480987,1.4002731833,-0.1139859591,-0.1177404969,3.8779773713,-0.0967372320,0.6763234174,-0.1539447139,0.0153519419,-0.1636390826,2.4482087120,0.0078317968,0.0210632048,-0.1106860124,0.6300429239,0.4802005321,0.0349005139,0.5073835093,2.1670586093,0.2012783268,-0.0982126080,-0.0054656485,-0.0190233269,2.7484077347,0.0937184970,2.1155909002,0.1147659657,-0.0422973506,-0.0851334064,1.0775355785,-0.0912669745,1.5371368601,0.6320671228,1.8324638603,0.0661166904,0.1146925516,-0.0216950949,-0.0708309157,0.1852427243,0.2594022517,-0.1046273241,-0.1178809743,-0.1097697392,-0.1023941331,1.4748642164,0.0766551047,0.2709267356,0.2624565111,0.1360387512,2.4249016445,-0.1693109225,0.3068092785,0.0755187708,-0.1507511987,0.1449871157,1.8311757351,2.4207307232,1.5825747084,1.0316937631,-0.1020484576,-0.0616382248,-0.1907939626,-0.1818861859,-0.1151541600,-0.1239295452,-0.0731582903,-0.2188915189,0.5451265420,0.8611548155,2.2273175332,0.4408101541,-0.0531463313,1.2989210429,-0.1345085055,2.6666927339,2.3018662334,0.8079192525,0.0585118207,1.7983845870,2.5250110229,-0.0860888264,0.8991144821,0.0216528606,0.9225538754,0.5373348325,0.3543124227,2.0837068451,1.2096861226,3.1002503070,1.5882334240,-0.1100587568,-0.0365701302,1.1407036446,0.3714142816,1.3718096891,0.0778492043,3.6860260434,0.0506128571,-0.0087590822,-0.0101977218,0.0066104551,3.9579671080,0.9259599148,0.3775965802,2.0744834742,2.1789668797,1.7745512115,1.6678599905,-0.1072099723,0.2199993448,-0.1908386909,-0.0339778409,0.5799072847,2.0685987108,2.3793313574,0.0998510631,0.3062889768,1.2033547584,3.1207731665,2.8983338673,-0.0973041859,2.6619655591,0.2799178948,0.2633650197,0.3882738398,0.3220012047,1.9111126512,1.7264369112,0.0493138283,0.2417326949,1.1488275212,1.8209586774,1.5217203558,BRCA
GSM480988,1.9768290249,-0.0670766561,0.1270835193,3.6357552707,-0.0555671919,0.6894601251,-0.1059275306,-0.0685380521,-0.2000510053,0.5724089941,0.2853974567,-0.0673428309,0.0014482435,2.2674478426,0.2362936193,-0.0456227380,0.7218236230,1.9469437144,0.1787024456,-0.0516296704,-0.0717158681,0.4227038979,2.2843650911,0.0717317383,1.8901464128,0.1387512824,0.0190920071,-0.0644118586,0.7438578577,-0.0351869543,1.8993243343,1.3362236422,2.2586958013,0.4122418322,0.0454927820,0.0066495671,0.2402783686,-0.0805971442,0.0238832242,-0.0136553543,-0.0180359739,-0.1178864969,-0.0838345339,1.0490108484,0.2393908122,0.3191216097,-0.1536180349,0.8316011712,0.9573691587,-0.0186350431,0.3357796439,0.1863922891,0.1527472083,-0.0725438198,1.6181330162,2.1178715942,1.9471457959,0.5251857920,-0.1492280957,-0.0834582333,-0.1650612662,-0.1281442985,-0.1016432289,-0.1169324567,-0.0559781838,-0.1694654460,2.9510261086,0.7554656035,1.9867455150,0.4717482587,-0.0758860412,1.6643329611,0.2639336709,2.1901081502,2.4824682474,0.5405421165,0.0645759152,2.3334938687,2.2279191218,-0.0490704349,0.9103427461,0.0583560137,1.4222286624,0.8260832275,0.2872674861,1.9439897537,0.8276696512,3.0203843170,0.7069784941,-0.1624108617,0.0396856301,1.7345908060,0.4068267665,1.3236518110,0.5305066860,0.2420938261,0.3373033951,0.0140038898,0.4413706618,0.2433668587,4.0240748362,-0.0165618559,1.5271120535,2.3828095992,0.9475924223,1.3547277352,1.3581393623,-0.1168058233,0.0752019532,0.1478674044,0.0089429839,-0.0130554025,2.0855021606,2.0492791145,0.1317835750,0.3967806799,1.0139346096,3.1870181559,2.2334888377,-0.0233483650,2.3640487754,0.6426197207,0.1802334750,0.2753290485,1.4099554420,1.3766792581,1.4300044840,-0.1065245837,0.3367433697,1.2036786051,1.1824156429,0.5310072767,BRCA
GSM480989,2.1277031632,-0.0518208673,-0.0270303439,3.9679495991,-0.0745764695,0.7041647984,0.1441170161,-0.0055716124,-0.2807606428,0.7887181625,0.3369124245,0.1748037803,0.0024051088,2.5198659367,0.3414745039,-0.0383854818,0.4356158302,1.9038151192,0.0791684341,-0.0645261379,0.0028768714,0.1626120084,2.6193431220,0.1336893973,1.7099612902,0.4823784157,0.0415958698,-0.0734611029,1.2424295257,-0.0991281471,2.3293326482,1.6630823217,3.0372506777,0.8770841099,0.1130909237,-0.0627682461,0.5084585080,-0.0473541224,0.0141822898,-0.0902577417,0.2084253303,-0.1505416402,0.0919470743,1.7113409392,0.3886206459,0.4232647989,-0.2077306161,0.4326143382,1.2722444337,-0.0350942307,0.1799703843,0.1971728543,0.2589396170,-0.0753753271,1.6220573679,2.4502108280,1.6943778312,1.0972264342,-0.2098856206,-0.1251504623,-0.2269495509,-0.2495255571,-0.1083195179,-0.1815289483,-0.0500332361,-0.1992450002,3.1985672843,0.5990352581,1.6729394494,0.4853385165,-0.1717131852,1.5412679524,0.1286679537,2.5648820400,3.1747188966,0.3119925809,-0.1017395506,1.7259177763,3.3196494316,-0.0512882811,0.6166317207,0.1251372889,1.6810859640,0.6319682348,0.3360150366,2.7608228071,1.4573610425,3.3091132243,2.0641681383,-0.1597529194,0.0862831829,1.6393108814,0.3937741132,1.0504724495,0.5293077247,0.3304908373,0.1493101121,0.0237075466,-0.0287181588,0.0364966773,4.1692070311,0.1080318262,1.7690416786,3.2218457460,2.1405493169,1.8233566558,1.6748652432,-0.1498789513,-0.0504930199,0.0594580001,0.0111560755,-0.0086152451,2.6896760001,1.9101020234,0.1739450828,0.2391110814,0.8996020102,3.1582303641,3.0880829493,-0.1218186315,2.8404812600,0.6508376896,0.5103131626,0.3922849086,1.6581963303,2.3436854185,1.6463663817,-0.0805394203,0.4140146006,1.0984426700,1.1860040991,0.5815810548,BRCA
GSM480990,1.9517909760,-0.1373916759,-0.0555891884,3.9524556995,-0.1039107214,0.8263249386,0.0931400495,-0.0427508297,-0.1743133251,1.1117833592,0.0180568368,0.0750651746,-0.0627379029,1.9193906783,0.3467443985,-0.0393427715,0.4017979578,2.1135556126,0.1741337101,-0.1222901871,-0.0370647031,0.0622051391,2.8850317400,0.0371921359,1.7547800044,0.1128523393,-0.0540642034,-0.0349208565,1.3228924858,-0.0198553586,2.1450957076,0.6589503208,1.9529268740,0.1208910512,0.1960860100,0.0098015560,0.0771852141,0.0482923948,0.1855409761,-0.0054088302,-0.0469217674,0.0769794038,0.0021974898,1.5506209451,0.2228912147,0.5529283491,-0.1810454370,0.7486818395,2.4141955973,-0.0722914216,0.3144868271,0.2156330049,0.0421455834,-0.0633891400,1.4704585286,2.4555683187,1.5628154933,0.9711773230,-0.1924281686,-0.1017849299,-0.1581009249,-0.1453749056,-0.0649799671,-0.1103736918,-0.0532365548,-0.1752032811,2.0966728793,0.6834114789,1.7781929330,0.5824783352,-0.0585756781,1.3757204780,0.0136483466,2.1207289993,3.1792538265,0.5372420106,-0.0005416643,1.7318905990,3.0851253934,-0.0503553267,0.4224195307,0.0775462456,1.5961095689,0.6217327880,0.3968275713,2.4835986494,1.3745097716,3.4219261243,2.1704076527,-0.0611211750,0.0178744301,1.6628698000,0.3717573312,0.8566975353,0.6818625948,2.7857392100,0.0977478973,-0.1419418324,0.2468266006,-0.0570322130,4.4571284381,0.0655208114,1.3251033657,3.3529577652,2.4611301571,2.1147120445,1.6903707285,-0.0944241252,0.1582630366,0.0293492060,-0.0739787453,-0.0058081324,2.2032395589,2.0418515467,0.2269226429,0.3608463919,1.0344097952,3.6820357441,3.4625004133,-0.1992642550,2.5457761348,0.2270675610,0.4306118472,0.4050984808,0.3180846662,2.0609400869,1.9443040084,-0.1016850573,0.4362924077,0.9177112306,0.9780921460,0.8438360122,Control
GSM480991,1.9548463702,-0.0796883071,-0.0295356824,3.6764880718,-0.0661357046,0.8890118968,0.0726026166,0.0212759991,-0.1893013819,0.9815350211,0.4148792883,0.1720126188,-0.0722378261,2.5052647062,0.3902867216,-0.0420119226,0.5857728795,2.0036391840,0.1521839835,-0.0860221274,-0.0302126615,0.3176096991,2.5197238392,0.0986545528,2.0676230457,0.6596218793,0.0726288471,-0.0363794910,1.1898251353,-0.0417920134,2.4425219173,1.6814781328,2.7070651850,0.8700902536,0.2280225680,-0.0335729512,0.2943344935,0.0232491174,0.0698537100,-0.0889617601,0.7456210894,-0.0470037273,0.0457426893,1.8251722632,0.4402090488,0.4654662125,-0.1448598598,0.7665665333,1.4173520208,0.0377825897,0.4358905889,0.1428165244,0.2775288068,0.0115238073,1.7379832630,2.5096996652,2.2787851525,1.1232369474,-0.1776543783,-0.0882729877,-0.1915140512,-0.0130603146,-0.0152204525,-0.1491961213,-0.1029326852,-0.1160525566,2.7468340529,0.8514383524,2.2521647385,0.4964059232,-0.0153409640,1.5631889251,0.0840362927,2.5121300965,3.1350121101,0.6383629745,-0.0071913414,2.0342459280,2.8990819322,-0.0794860881,0.8323399856,0.1604087682,1.8557779853,0.7107860651,0.4750065618,2.5275594591,1.3862332976,3.2534763878,1.9666513886,-0.0628525380,0.0180158292,1.8520574570,0.5574121033,1.1075460687,0.8245584206,0.2750927868,0.2869539791,0.0469225929,0.4888265900,0.4451607267,4.1061814696,0.0182633484,1.6375737222,3.3572398025,2.8633571865,2.0409953010,1.7480805594,-0.1060850464,0.0067366285,0.0275098169,-0.0545980870,0.0423415771,2.2356395307,2.0410270457,0.2252195349,0.3284342633,1.1149570495,3.0831251144,2.8621352510,-0.0945001194,2.7680677484,0.6371447958,0.4589599152,0.4317728938,1.0660070778,2.1578396560,1.8549156606,-0.0926914101,0.3769491573,1.5913855732,1.3990047757,0.6191725266,Control
GSM480992,2.3609367311,-0.1065521197,-0.0199208882,4.1254810095,-0.0343264374,0.6316780888,0.3892547004,-0.0494704759,-0.1370802910,0.6114042641,0.0405047584,0.2651529643,-0.0683413804,2.3321642346,0.4413584043,-0.0234218442,0.2657823163,1.9620572552,0.1074030229,-0.0732132925,-0.0798499438,-0.0431903531,2.7686602274,0.0869171159,1.2923133034,0.0189752440,-0.0304575976,-0.0572268371,1.3033220395,-0.0606994525,2.0768291049,0.8279471597,2.0167463620,0.3343284855,0.1347692112,0.0117455605,0.1602105837,0.0454827089,-0.0322465841,-0.0244123454,-0.0797030918,-0.0839464270,-0.0198893765,1.5038647161,0.3282676265,0.3809352829,-0.1868083268,0.4020533070,1.7417362332,0.0071480778,0.2562833699,0.0501170250,0.2887557880,-0.0672933927,1.4897477024,2.6620135665,1.5362635040,0.9079192014,-0.2227567680,-0.0524178109,-0.1800271418,-0.1667003399,-0.0857614816,-0.1647119857,-0.0533859275,-0.1954775891,2.2214331427,0.5703970560,1.7018735155,0.4913583273,-0.0314552064,1.4699217769,0.0446352130,1.8349805773,3.4234994650,0.5062822531,-0.0122369724,1.5170791547,3.1821215418,-0.0851659917,0.6607718602,0.1988145202,1.9009259739,0.5944259647,0.4015203798,2.5706607104,1.5691242666,3.4460021522,2.2779652900,0.0102623168,0.0168269643,1.6524087339,0.4947423692,0.7931768090,0.6463765361,0.6661785153,0.2548571003,-0.0645301006,0.0087293616,0.0764855271,4.3697378854,0.1280271867,1.4677773779,3.2449410757,2.3608634324,1.7412350228,1.8753738065,-0.0905357110,0.0282923674,0.0315729241,-0.0133145689,0.0414713508,2.3307807697,1.7407998750,0.2308683139,0.2946250316,0.7786750044,3.1250588000,3.1366379260,-0.0771752428,2.5250671464,0.3445422019,0.5628421953,0.5150136796,0.3765023723,2.0430217906,1.7860878920,-0.0947553344,0.5422001528,0.6764961886,0.9274990335,0.9544222968,Control
GSM480993,1.8447848111,-0.1323889350,-0.0284443403,3.9864991905,-0.0837569483,1.0488315020,0.4348231404,0.0329078451,-0.1235905596,0.8980644234,0.3842712446,0.1611156384,-0.1086300268,2.2939922811,0.3662855091,-0.0102032625,0.2328714168,1.9277327073,0.1084497138,-0.1412777026,-0.0883154576,0.2126101536,2.5144177676,0.2076407935,1.9224456151,0.3843253352,-0.0069177446,-0.0499919807,1.0987313149,-0.0891760626,2.2138408538,1.6431057453,2.7194665273,0.5518651867,0.0842804099,-0.0596483520,0.2476261285,0.1215528380,0.1667407294,-0.0892533154,0.9970571118,-0.0267558961,-0.0672223516,1.5650096220,0.4914898902,0.5762706393,0.3069863683,0.6826304212,1.4460728070,-0.1424441524,0.3461529549,0.0346996909,0.1604505838,-0.0622627755,1.7697037328,2.4204977969,1.9670651269,1.0101418760,-0.1175146134,-0.1349056126,-0.1918951651,-0.0750132122,-0.1135058205,-0.1304087607,-0.0969951624,-0.1560071054,2.7589055830,0.8704264067,2.0354289839,0.6403183415,0.0246895630,1.5685368351,0.1850663591,2.3344553113,2.9720670878,0.6279432019,0.0665985894,1.8469692867,2.8663656050,-0.1889131873,0.7967889509,0.0359939708,1.7198129629,0.8016523107,0.4996459948,2.3244809424,1.2453332606,3.0886874926,1.8648449523,-0.1760760931,0.0139823480,1.6326931603,0.6116601538,1.1312178531,0.8519720612,0.7746434411,0.2323772727,-0.0580847655,0.3206592424,0.3591011205,3.9780380943,0.0810368140,1.6169113333,3.1192307073,1.7732203454,1.8450391043,1.7285056282,-0.1201332812,0.0181578997,-0.1029275539,-0.0202608891,-0.0500986188,2.5175289595,2.0684187575,0.1846222322,0.2442460752,1.1648690064,2.9417669772,2.7925616103,-0.1725856802,2.3807614357,0.4940378898,0.4237260454,0.4440551296,1.0850217011,1.8573491349,1.7582527101,-0.0884887581,0.4147879066,1.3016619143,1.2849626730,0.9150769540,Control
