@relation data

@attribute id string
@attribute 11254 numeric
@attribute 348932 numeric
@attribute 54716 numeric
@attribute 55117 numeric
@attribute 6529 numeric
@attribute 6530 numeric
@attribute 6531 numeric
@attribute 6533 numeric
@attribute 6534 numeric
@attribute 6536 numeric
@attribute 6538 numeric
@attribute 6539 numeric
@attribute 6540 numeric
@attribute 6570 numeric
@attribute 6571 numeric
@attribute 6582 numeric
@attribute 9152 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0391907532,-0.0371093363,-0.1140614874,-0.1207188330,-0.0513002888,-0.0032685182,-0.2688481290,0.1016195889,-0.1678103711,-0.0316568753,-0.1328764462,-0.1898948362,-0.1149206716,0.0666405224,0.3312879934,-0.0499594368,-0.0960488640,BRCA
GSM481003,-0.1369555222,-0.0170126595,-0.0794068499,-0.0735235904,-0.0522103329,0.0078056914,-0.1207342028,0.3382635053,-0.1610199530,-0.0246964451,-0.0663456700,-0.0933276417,-0.1330283261,-0.0586298136,0.3100049374,0.2956095591,-0.0180731439,BRCA
GSM481004,-0.0439458742,-0.0137898308,-0.1378771465,-0.0760834821,0.0166277025,-0.0358664688,-0.2107251813,0.1697495777,-0.1200592182,0.0788145795,-0.1518051671,-0.1865391859,-0.0645583250,0.0203149579,0.4832305428,0.0797222950,-0.1374014150,BRCA
GSM481005,-0.0706077616,-0.1146487464,-0.1560966211,-0.1106354174,-0.1662134670,0.0128427960,-0.2059256997,0.3099587599,-0.1043240028,0.0421400460,-0.0730161025,-0.1932015564,-0.1416744075,-0.0080227841,0.1976867524,0.1156893960,-0.1423547025,BRCA
GSM481006,-0.1016957751,-0.0314978091,-0.1281415029,-0.0760499389,-0.0415803259,-0.0883790578,-0.2029946689,0.2220036607,-0.1741458748,0.0521175758,-0.0878551673,-0.2068345401,-0.1743471835,-0.0787692940,-0.0197388254,0.1399838673,-0.1033793761,BRCA
GSM481007,-0.0428596152,0.0401599599,-0.0682594401,-0.0695618336,0.0020162193,0.0056743130,-0.1659300407,0.4069145285,-0.1287467164,-0.0264428861,-0.0347510061,-0.1228644879,-0.0717484529,0.0328613553,0.2496123212,0.0865724659,-0.1032489786,BRCA
GSM481008,-0.0494108672,-0.0253049328,-0.1059481565,0.0153706186,-0.1975731900,0.0161212069,-0.2055882791,0.3660615924,-0.2088808660,-0.0562786050,-0.0907312652,-0.2136515826,-0.1330649171,0.0278764341,0.2838958719,-0.0447829580,-0.1791939239,Control
GSM481009,-0.1119067686,-0.1882186270,-0.2187034739,-0.1133339490,-0.2592715992,-0.1652873525,-0.2957902586,0.0777826897,-0.0567224909,0.2868864127,-0.1503508668,-0.2152282806,-0.1689283212,0.0789249245,0.0223365936,0.0017785229,-0.0885943010,Control
GSM481010,-0.1023215371,-0.0176842679,-0.1180396151,-0.0843633267,-0.1286510976,-0.0282148085,-0.1192952060,0.2026415417,-0.1562218159,0.0587805804,-0.0384586371,-0.1580358376,-0.0886115254,-0.0331899851,0.0048476492,-0.0412588195,-0.0862428729,Control
GSM481011,-0.0054285352,0.0231933705,-0.1016532183,-0.1004063062,-0.0265577694,0.0376709370,-0.2530245424,0.1280203500,-0.1273897815,0.0731702655,-0.0780506485,-0.1854750667,-0.0285247745,-0.0259488150,0.3192068651,0.0119714705,-0.0147952367,Control
GSM481012,-0.0998946351,-0.0082925366,-0.1408698019,-0.1314472409,-0.0963534646,-0.0018882291,-0.1208013267,0.0611701333,-0.1640573433,0.0050985415,-0.1251458600,-0.1539299993,-0.1983642555,-0.0606758987,0.3955986148,0.2070396180,-0.0847549807,Control
GSM481013,-0.1185622487,-0.0116629619,-0.1253724742,0.0856201024,-0.1955933944,-0.0394334068,-0.1745515307,0.4109013993,-0.2229798799,-0.0411751103,-0.0401019101,-0.1318972053,-0.1115206765,-0.0448318958,0.0288666240,0.0504381300,-0.1003305389,Control
GSM481014,-0.0723084100,-0.0787142696,-0.0039579741,0.0927797108,-0.1592194173,-0.0362301964,-0.1840272213,0.2538000483,-0.1039039854,0.0939817660,-0.0861728114,-0.2047974886,-0.0534686768,0.0094864871,0.0672146992,0.0772515064,-0.1226841486,BRCA
GSM481015,0.0406910461,-0.0123307584,-0.1716668579,-0.1263090814,-0.1465093749,-0.0536089365,-0.2176982488,0.6019281872,-0.1555259368,0.0913969858,-0.0759698778,-0.2272736727,-0.1419921444,0.0278773126,0.2929759018,-0.0862737695,-0.1609813067,BRCA
GSM481016,-0.0130319516,0.0009128830,-0.1291723209,-0.0792997979,-0.1282036316,-0.0309420545,-0.2070634323,0.2379729793,-0.1260737844,0.0357175312,-0.0974757197,-0.1815276842,-0.0708794646,0.0133447834,0.3342316888,0.0669897506,-0.1091136394,BRCA
GSM481017,-0.0757546273,-0.0369387879,-0.1669014707,-0.0230343994,-0.0936687587,-0.0768262685,-0.2435074837,0.0206622931,-0.2122477178,0.1062958344,-0.0898330818,-0.2223655668,-0.1884432125,0.0224013022,-0.0752133599,0.0160101118,-0.1764728148,BRCA
GSM481018,0.0447159902,-0.0303065875,-0.1072237899,-0.0733955538,-0.1370221754,-0.0069219179,-0.1025303842,0.2179290062,-0.1759221385,0.0145993640,-0.1638540275,-0.2334025666,-0.0251115709,0.1021131389,0.2803550264,0.0578004020,-0.0891449214,BRCA
GSM481019,-0.1112307627,-0.0715928550,-0.1316264852,0.3302334815,-0.1920930077,-0.0476781931,-0.1782367680,0.2526953568,-0.2037685460,-0.0598926212,-0.0612193385,-0.1282562562,-0.0575572702,-0.0536314242,0.0550401307,0.4351125476,-0.1018102084,BRCA
