@relation data

@attribute id string
@attribute 3593 numeric
@attribute 4049 numeric
@attribute 3596 numeric
@attribute 3562 numeric
@attribute 3592 numeric
@attribute 3605 numeric
@attribute 3606 numeric
@attribute 7124 numeric
@attribute 3603 numeric
@attribute 3552 numeric
@attribute 3600 numeric
@attribute 3458 numeric
@attribute 3456 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3586 numeric
@attribute 3569 numeric
@attribute 3578 numeric
@attribute 3558 numeric
@attribute 3576 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.0544,0.3202,-0.1205,-0.1424,0.0145,-0.1729,0.3052,0.4149,0.975,-0.0078,0.3762,0.7042,-0.059,-0.2431,-0.0358,0.0038,0.0868,-0.2071,-0.0738,2.1055,Control
A02,-0.0555,0.0918,-0.1479,-0.0817,-0.0023,-0.0983,0.0812,0.4378,0.7832,0.1551,0.3062,1.5545,-0.1975,-0.2105,-0.0625,-0.0899,0.0155,-0.1232,0.0386,0.5462,Control
A03,0.0503,0.0438,-0.1156,-0.0695,0.0158,-0.1427,0.2931,0.5438,0.8121,-0.0362,0.5331,2.0921,-0.2531,-0.2256,-0.0242,0.1344,0.0054,-0.0894,-0.0552,0.8951,Control
A04,-0.0732,0.2642,-0.142,-0.1333,0.1344,-0.1639,0.1861,0.3481,0.8872,0.1356,0.2752,0.6554,-0.1922,0.002,-0.1614,-0.0683,0.0835,-0.0686,0.0745,0.7625,Control
A05,-0.0426,0.1092,-0.1454,-0.0485,0.0536,-0.0987,0.437,0.3701,0.9218,0.1215,0.449,0.6132,-0.0891,-0.1394,0.0742,0.0238,0.0837,-0.1676,0.0385,0.845,Control
A06,-0.0077,0.1703,-0.139,-0.0812,0.0214,-0.0627,0.4722,0.4186,0.8866,0.1733,0.3124,0.085,-0.1403,-0.1429,-0.0316,-0.0026,-0.0531,-0.1112,0.1258,1.1656,Control
A07,-0.0394,0.1088,-0.1652,0.0013,-0.0315,-0.0638,0.4188,0.4733,0.8285,0.0812,0.5756,0.9455,-0.0051,-0.0564,-0.003,0.038,0.2383,-0.0636,0.005,0.9473,Control
A08,-0.0424,0.1707,-0.0693,-0.0984,-0.0265,-0.0751,0.2935,0.2487,0.8187,0.0163,0.7961,0.7944,-0.2383,-0.1643,-0.1885,-0.0136,0.1461,-0.1402,-0.0872,0.8182,Control
A09,-0.0724,0.1548,-0.0714,-0.0996,0.0975,-0.0826,0.1404,0.3534,0.8966,0.1002,0.5007,0.7784,-0.0413,-0.2088,0.082,0.1078,0.1333,-0.0116,-0.0099,0.7737,Control
A10,-0.064,0.1285,-0.2099,-0.1502,-0.0062,-0.0627,0.3533,0.4561,0.8857,-0.0061,0.632,1.5207,-0.0587,-0.1703,-0.1082,0.1019,-0.0405,-0.1143,0.011,1.0619,Control
A11,0.0292,-0.1751,-0.3023,-0.0569,-0.1018,-0.0686,0.3294,0.191,0.8325,0.105,0.1088,1.6963,-0.1461,-0.199,-0.1365,-0.1162,0.1299,-0.0325,0.0744,0.6078,Control
A12,0.0923,0.0651,-0.0789,0.1603,-0.0274,0.0154,0.0367,0.098,0.5787,0.1801,0.1273,0.6982,-0.3253,-0.1645,0.0434,0.1121,0.1091,-0.0737,0.0104,0.7553,Control
B01,0.067,0.2014,-0.2019,0.0829,-0.179,-0.0167,0.173,0.2251,0.9184,0.0182,0.2484,0.1725,0.1146,-0.2119,-0.3013,0.082,-0.0468,-0.0442,-0.1119,1.3925,Control
B02,-0.1004,0.0909,-0.0658,0.0143,-5e-04,-0.0643,0.3142,0.432,0.9715,0.1201,0.2612,0.8176,-0.1293,-0.1484,-0.0576,0.0766,0.1005,-0.1335,-0.0373,1.4536,Control
B03,-0.1084,-0.0155,-0.1144,-0.0388,-0.0955,-0.0348,0.2193,0.1665,0.9243,0.1329,0.3038,0.7522,-0.1293,-0.2217,-0.1054,0.0824,-0.042,-0.1577,-0.0067,1.3967,BRCACancer
B04,-0.0411,-0.0417,-0.0496,-0.0657,-0.0666,-0.081,0.1777,0.3252,0.7255,0.1888,0.6364,0.8273,-0.2235,-0.1591,-0.0785,0.0383,-0.0135,0.0349,-0.125,0.5614,BRCACancer
B05,0.0574,0.137,-0.1091,0.066,0.0053,-0.0998,0.1425,0.3702,0.7154,0.1583,0.1919,0.2616,-0.175,-0.1406,-0.0562,0.1435,-0.0427,0.0064,-0.0229,1.0657,BRCACancer
B06,0.134,-0.0346,-0.045,-0.0807,-0.1578,0.142,-0.0037,0.0857,0.767,0.4059,0.1976,0.406,0.004,-0.0506,0.1038,0.1087,-0.0236,-0.1962,-0.1044,1.0626,BRCACancer
B07,-0.051,0.1096,-0.1525,-0.0906,0.0253,-0.0467,0.2977,0.1955,0.9115,0.0934,0.3884,1.3816,0.0935,-0.021,-0.0648,0.0214,-0.0061,-0.0862,0.0163,0.7762,BRCACancer
