@relation data

@attribute id string
@attribute 10987 numeric
@attribute 1385 numeric
@attribute 1906 numeric
@attribute 2033 numeric
@attribute 2056 numeric
@attribute 3091 numeric
@attribute 3320 numeric
@attribute 3725 numeric
@attribute 405 numeric
@attribute 444 numeric
@attribute 4846 numeric
@attribute 5034 numeric
@attribute 7422 numeric
@attribute 7428 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.7036351561,0.3960468965,0.6381982602,1.8174475579,-0.1176714556,1.8091058754,3.7246808213,0.7463167697,0.4789999664,0.6158750104,-0.1113494140,1.5328593521,1.3665688769,0.2761754226,BRCA
GSM480985,1.5682662725,0.2730189453,1.3853836805,1.6404941344,-0.1037268143,1.9684665731,3.8482525347,0.9612028782,0.5797612157,0.8641976532,-0.0797148960,1.8859113780,1.2024457616,0.1926531600,BRCA
GSM480986,1.4997228236,0.3807973232,0.7647701036,1.9671993852,-0.1132036032,1.7601516247,3.6994577250,0.9059672051,0.5630136645,0.5661920044,-0.0928963952,1.5750445736,1.2605346517,0.2804196700,BRCA
GSM480987,1.4536271246,0.2020458693,0.0137137714,1.9626392814,-0.0976477797,2.1107997927,3.8704057537,1.2356612913,0.6129394923,0.8396113745,-0.0006338402,1.5317680506,1.0447641260,0.2834855569,BRCA
GSM480988,1.5549571441,0.2373043370,0.7892006804,1.8828163351,-0.0829715523,1.6976259146,3.7638259730,0.5378554523,0.5558981230,0.5908847627,-0.0656316759,1.1282438765,1.1743175082,0.3362991625,BRCA
GSM480989,0.8388584441,0.1316228062,0.7516749007,1.8141472619,-0.1080504811,1.4947991996,3.6763444743,0.5993327181,0.4375504357,0.3644296884,-0.1200844551,1.9386812449,1.3540151653,0.5611702317,BRCA
GSM480990,0.7398689611,0.1244135859,0.2123640113,2.2293557487,-0.1247069044,1.9377601024,4.0356965860,0.9502829010,0.5236334685,0.4512320508,-0.0662442879,1.5550282671,1.2007730559,0.3248459797,Control
GSM480991,1.3058356716,0.1756075131,0.9155950824,1.8172405640,-0.0465131439,1.5899892264,3.8149829707,0.9142568514,0.4801218219,0.5752505571,-0.0678060118,1.7709699494,0.9592461894,0.2157081409,Control
GSM480992,0.8823955768,0.1568766059,0.3392567319,2.5581991299,-0.0682990459,1.7774791785,3.8272416590,0.5848525959,0.5257101798,0.4328288910,-0.0465047354,1.8154973764,1.1849431228,0.1030871928,Control
GSM480993,1.1788728685,0.2239596708,0.7532246475,2.1836648658,-0.0959958962,1.7126867690,3.7825589180,1.0657076714,0.5307821457,0.4849882272,-0.0268226781,1.5572309970,1.2268478014,0.3742510699,Control
GSM480994,1.1495985539,0.0844783567,0.5097898402,1.7063657493,-0.0687242486,1.6582021809,4.4011014303,0.5563842119,0.5657196557,0.4028161350,-0.0708630438,1.8917661232,1.2332250021,0.4262288081,Control
GSM480995,1.2248448804,0.2509406057,2.0349481181,2.1626059039,-0.0938483744,1.5983222127,3.6159120400,1.9688322091,0.5784132560,0.6136858431,-0.1330625920,1.9002089578,1.1263661603,0.3341770304,Control
GSM480996,1.2756821588,0.2632771013,0.4842473319,1.8837919087,-0.1388620738,1.6132580923,3.6633747417,1.1081883643,0.6445461530,0.3896391333,-0.0325664730,1.7571576899,1.0717826515,0.4568715561,BRCA
GSM480997,0.8784399685,0.1275147414,0.0742112896,1.5468359441,-0.0798548029,1.9832787198,3.3159621557,1.4992139659,0.7802898273,0.6429266404,-0.0264079475,2.1849318717,1.3212846051,0.3711353335,BRCA
GSM480998,1.2023776175,0.2444687053,0.6876472504,1.9070274941,-0.0838235843,1.7041669566,3.8966217837,0.5623371863,0.6812947940,0.5369174102,-0.0624697624,1.6335474609,1.2227234203,0.3774944894,BRCA
GSM480999,1.6158384235,0.4136410755,1.2513413205,1.9227068982,-0.1145787632,1.7700701755,3.6401789983,0.8877214403,0.5843718804,0.6112984214,-0.0882736115,1.5441624710,0.9083559946,0.3120626583,BRCA
GSM481000,1.7518529742,0.2888082167,1.0649198592,1.9809380509,-0.0716599883,1.5991895111,3.6910348733,0.9541519526,0.5189035596,0.5969147063,-0.1351592558,1.3492860083,0.8973995149,0.0694808631,BRCA
GSM481001,1.2388576493,0.3590236851,1.4911356419,2.2364975735,-0.0972328039,1.9152541954,3.8690611523,1.2256693399,0.6854512576,0.4419336707,-0.0998176502,1.6817685962,0.9140862280,0.2017382566,BRCA
