@relation data

@attribute id string
@attribute 107 numeric
@attribute 109 numeric
@attribute 114 numeric
@attribute 1385 numeric
@attribute 1742 numeric
@attribute 27330 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 3265 numeric
@attribute 4747 numeric
@attribute 5170 numeric
@attribute 5567 numeric
@attribute 5594 numeric
@attribute 5894 numeric
@attribute 5923 numeric
@attribute 5924 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 814 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 84254 numeric
@attribute 88 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0213125190,0.6906278624,-0.0936600890,0.0194301160,0.3149674230,0.1040893929,-0.1630744558,0.0317033734,-0.0107358682,0.0490472844,0.3129714777,0.8212452234,-0.0502834128,0.6485961018,0.8322542454,0.3768321643,0.3860900013,-0.0801486851,0.5296690137,0.1011311368,0.5924470919,0.1526270688,1.3564936234,0.8265591783,2.7038153726,-0.1211625478,-0.0715993912,-0.0731259508,0.5784964499,-0.0098517653,-0.1028041327,-0.1123077593,BRCA
GSM481003,-0.0692073683,0.4153288136,-0.1100853766,0.0187250819,0.3193012522,-0.0394911056,-0.1368268711,-0.0741480512,-0.0093582275,0.0126731734,0.3069249565,0.9474795161,0.2359668258,0.6032710826,0.6319902162,0.4223379152,0.2815908568,-0.1266487328,1.4115826412,0.4883067481,0.2958588585,0.0602988192,1.1557139689,0.7173366560,2.6004273182,-0.1142712507,-0.0022023061,0.0580019309,0.4392622436,0.0177999127,-0.0357962687,-0.0698178071,BRCA
GSM481004,-0.0682730252,0.7538955795,-0.0400951271,0.0489846332,0.2846439308,0.1060783296,-0.1752176107,-0.0512530341,-0.0007544410,0.0063695379,0.3490753961,0.8814408686,0.7360568340,0.6172203298,0.6800325786,0.5495924441,0.4157156661,-0.1099492880,0.6547500696,0.2034561099,0.5405640510,0.1951900609,1.0442493542,0.7713027104,2.5539644831,-0.0588113764,-0.0441430938,-0.0617234432,0.5186807821,0.0930184553,0.0233217437,-0.0699493475,BRCA
GSM481005,-0.0925683750,0.8534066271,-0.0452075420,0.0936311534,0.3263437854,0.1450708613,-0.1828394795,-0.0803474883,-0.0320623397,-0.0289277306,0.3806163611,0.8521304950,-0.0345874658,0.8054027840,1.2306991819,0.4403047296,0.3888399490,-0.1243659107,0.3963016160,0.1795327044,0.6260850528,0.2324255008,1.5244798356,0.8702989420,2.5885585249,-0.0529422042,-0.0436124759,-0.0344820515,0.6463682539,0.0669458035,-0.0849596503,-0.0723469267,BRCA
GSM481006,-0.0610226503,1.2541987586,-0.1439105411,0.0438960250,0.3762047817,0.0911347330,-0.1798130357,-0.0373069271,-0.0297564328,0.0425456472,0.0284119511,0.8876503406,0.0596305941,1.0976617766,0.9264100611,0.3909603753,0.3354175018,-0.1104953908,0.8617629559,0.4654468534,0.8888126867,0.1809252382,1.3858446989,0.8328808705,2.7229726611,-0.1196137335,-0.0572130085,-0.0572261756,0.6276549524,0.0269040916,-0.0345900749,-0.0484193605,BRCA
GSM481007,-0.1091924483,0.8056753526,-0.0965363181,-0.0388119381,0.4561188471,-0.0385187764,-0.1595452834,-0.0217085710,0.0342799643,0.1174303185,-0.0651461341,1.1560421735,-0.0459512810,0.8467260383,0.7558958770,0.2606000659,0.2957258879,-0.0803614525,0.5685341080,0.5399327676,0.5904063099,0.1111655720,0.8527704083,0.7908645495,2.4574012124,-0.0277541616,-0.0056203018,-0.0304605411,0.5291107847,0.0170823853,-0.0900939860,-0.0557559649,BRCA
GSM481008,-0.1022847509,0.9556061970,-0.0445672441,0.1053648011,0.3784921228,0.1355752863,-0.1415540114,-0.0586353774,-0.0189730318,-0.0285132210,0.3291079448,1.2938889639,-0.0725106275,0.6941363809,0.7458980968,0.4047704326,0.3589827556,-0.0598626767,1.3140591830,0.4682674665,0.2612752523,0.2616817639,0.9964291379,0.7930964681,2.4189842773,0.2864549936,-0.0415118158,-0.0830571034,0.1656969287,0.0952502571,-0.0087815991,-0.0783606052,Control
GSM481009,-0.1314133674,0.4983229081,-0.1893536572,0.0205618788,0.0014383669,0.1608502608,-0.3551101820,0.0420216801,-0.0168746994,0.0371915324,0.0576242388,0.5253295350,-0.0727651384,0.5816204784,0.8545450949,0.2795271149,0.2270372226,-0.1951421718,0.1914585770,0.1445371820,0.4793521173,0.1553505233,1.0664309090,0.7962288941,2.6979478374,-0.0818952853,-0.1110477333,-0.0924537415,0.4795865551,-0.0723620999,-0.1984884631,-0.2188257759,Control
GSM481010,-0.0856121376,0.5580687042,-0.1091626319,0.1562225824,0.3254186961,0.2071903047,-0.1186668222,-0.0592187406,-0.0600506980,-0.0134445900,-0.0026364843,0.9039840400,1.2997560464,0.6870637622,1.0751941698,0.5158594621,0.3965836786,-0.0814987625,0.7607271338,0.2815044061,0.3356299657,0.2383755020,1.4629609655,0.8582563715,2.5320026251,0.0214444121,-0.0057435957,-0.0126254933,0.7562955471,0.0440597638,-0.0464196191,-0.0216113908,Control
GSM481011,-0.0661589997,1.1929691749,-0.0870217879,0.0381124616,0.3518560062,0.0023020533,-0.1678512817,0.0037944356,-0.0030932098,0.0333168130,0.6123021057,1.1300241724,-0.0467342158,0.9310768999,0.7629880970,0.3978262835,0.2711141126,-0.0355253763,0.2833982350,0.2143740578,0.4277374177,0.1608414260,1.0243768138,0.8445791476,2.9243183808,0.0216441399,-0.0260395241,-0.0681232988,0.5062603640,0.0608758262,-0.1019771152,-0.0625966244,Control
GSM481012,-0.0704081515,0.6011430572,-0.0538360041,0.1050884402,0.1853718885,0.2702029777,-0.1584788951,-0.0859943767,-0.0097611144,-0.0224409205,0.3284585037,0.8123865621,-0.0620667065,0.4757167012,0.8765752078,0.4602609591,0.3464573934,-0.1012727709,0.7513861358,0.2722881111,0.5041692237,0.2247006382,1.0350838136,0.8589350590,2.5896558716,-0.0123290362,-0.0430539580,-0.0455261063,0.4808601719,0.0717083625,0.0030300849,-0.0516437997,Control
GSM481013,-0.0942864446,0.9618481811,-0.1133386717,-0.0100674866,0.3324688128,0.1770022771,-0.0933462081,0.0236670339,-0.0672189807,0.0103059868,0.5848052269,1.6534560970,-0.0372069309,0.6526941874,0.5152571224,0.2502310655,0.4000868027,-0.0727777437,0.8997743541,0.5566372800,0.2723329363,0.1594503593,0.9169964850,0.6837183268,2.6777486242,0.1202863463,-0.0640381572,-0.0522756976,0.1396771946,0.0566472896,0.0409963255,0.1612529692,Control
GSM481014,-0.0414876057,0.7984465428,-0.0536661589,0.2480745687,0.3486419399,0.0477999227,-0.1508147268,0.0853464868,0.0446350062,0.1068663121,-0.0639492078,1.0210845322,0.3480035329,0.7648163985,0.8384942376,0.3728799876,0.4424410221,-0.0793223792,1.1771853714,0.3175295833,0.5820554457,0.4347233781,1.0528122538,0.6023636418,2.0596510786,0.0087355035,-0.0302370793,-0.0222369227,0.6893242624,0.0124566908,-0.0053129709,-0.0742340703,BRCA
