@relation data

@attribute id string
@attribute 10073 numeric
@attribute 10419 numeric
@attribute 10762 numeric
@attribute 11097 numeric
@attribute 11157 numeric
@attribute 11218 numeric
@attribute 11340 numeric
@attribute 118460 numeric
@attribute 1207 numeric
@attribute 129401 numeric
@attribute 1656 numeric
@attribute 167227 numeric
@attribute 196513 numeric
@attribute 1977 numeric
@attribute 1981 numeric
@attribute 22894 numeric
@attribute 22916 numeric
@attribute 23016 numeric
@attribute 23019 numeric
@attribute 23165 numeric
@attribute 23225 numeric
@attribute 23279 numeric
@attribute 23404 numeric
@attribute 23511 numeric
@attribute 23644 numeric
@attribute 23658 numeric
@attribute 246175 numeric
@attribute 255967 numeric
@attribute 25804 numeric
@attribute 25904 numeric
@attribute 25929 numeric
@attribute 26986 numeric
@attribute 27257 numeric
@attribute 28960 numeric
@attribute 29883 numeric
@attribute 348995 numeric
@attribute 4686 numeric
@attribute 4848 numeric
@attribute 4849 numeric
@attribute 4850 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 50628 numeric
@attribute 5073 numeric
@attribute 51010 numeric
@attribute 51013 numeric
@attribute 51808 numeric
@attribute 53371 numeric
@attribute 5393 numeric
@attribute 54464 numeric
@attribute 54512 numeric
@attribute 55571 numeric
@attribute 55746 numeric
@attribute 55802 numeric
@attribute 56915 numeric
@attribute 57122 numeric
@attribute 57472 numeric
@attribute 57819 numeric
@attribute 5903 numeric
@attribute 6628 numeric
@attribute 6632 numeric
@attribute 6633 numeric
@attribute 6634 numeric
@attribute 6635 numeric
@attribute 6636 numeric
@attribute 7175 numeric
@attribute 79023 numeric
@attribute 79084 numeric
@attribute 79760 numeric
@attribute 79833 numeric
@attribute 79902 numeric
@attribute 80153 numeric
@attribute 8021 numeric
@attribute 8086 numeric
@attribute 81929 numeric
@attribute 8480 numeric
@attribute 8487 numeric
@attribute 85456 numeric
@attribute 9125 numeric
@attribute 9337 numeric
@attribute 9631 numeric
@attribute 96764 numeric
@attribute 9688 numeric
@attribute 9818 numeric
@attribute 9924 numeric
@attribute 9972 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.8031089687,2.0006884559,0.4899455309,0.8025336055,1.1546562175,0.8597377698,2.6776244243,0.0733348372,1.9443174603,1.0520923548,1.2125083642,0.5108434556,0.4504314396,0.8597522228,1.6980434832,0.9513415728,1.8174701333,1.6840326759,1.0927918124,0.9790288194,0.6899368121,0.9026345282,0.5028042134,0.3684030536,0.2255526988,1.7004231522,0.4720101486,0.4343645852,1.5484481434,0.6482556362,1.1188165413,0.4478908108,2.0458274295,0.9215070208,0.9297435981,0.7302590771,0.7445804778,0.8447029592,0.3003181817,0.1950173523,1.5253196360,0.7909886523,0.9346516181,1.5424181817,1.0436450256,0.8220456706,0.5853373708,0.4461162236,2.5339570839,0.6129916594,0.6712246632,2.8803417682,0.4754831513,1.5382986666,0.1519440950,2.5620279180,2.3200957444,1.8116858801,1.2697496667,1.9450077416,2.0643569082,2.6062716643,2.3485379815,0.1686845633,2.2888150217,0.8881405729,1.0847723121,1.7486711109,0.3490223767,1.9176657945,1.7725182475,0.3870682774,0.3414848109,0.2932295016,1.9272642836,1.5733707614,0.7190336831,0.6920915012,0.6762694270,1.5000661039,1.0942583308,1.2740596096,1.9006769914,1.1677160359,0.2417023257,0.4972714678,BRCA
GSM480985,0.9596252292,1.5728960409,0.3209908083,0.7899544011,0.6782734111,0.4931217336,1.9032171169,0.1012337552,1.7052590050,0.5999261141,0.8203624115,0.5570506996,0.6326497107,0.5953675452,1.1983822426,0.7728938049,1.5404746989,1.3910124816,0.9579131575,0.8449234596,0.4797835061,0.3769728733,0.1283833711,0.1872565681,0.2716427901,1.0939080642,0.6694095571,0.5837826170,1.2462934990,0.5192139155,0.6108488126,0.2089445811,1.7373835845,0.5897720977,0.7704239842,0.7941040839,0.3393816852,0.9356794470,0.2718057052,0.2251215437,1.2684743941,0.5284117226,0.5894882608,1.5777823330,0.4860174899,0.7821532631,0.4467268376,0.3337536132,1.8403644430,0.8347212612,0.4848691298,2.5985871154,0.4203461343,1.5116674666,0.0676028863,1.8590886791,2.2153286205,1.0629773867,1.1120309131,1.5113319533,1.1534284825,2.3817210197,1.7068111213,0.1282716198,1.1320751110,0.7980979091,0.7446152211,1.0563064366,0.1594461512,1.2399410754,1.3996164949,0.3989388722,0.1817586680,0.2457146933,1.3572577246,1.3429538292,0.4895070514,0.7277445433,0.2830263344,1.4671327208,0.6886551158,0.8927579324,1.2444984571,0.8040189062,0.5246552286,0.3756342870,BRCA
GSM480986,0.9960541727,2.0283605829,0.5144213329,0.6092003303,0.8014753780,0.8159628931,1.9863546290,0.0884176788,1.8451191587,0.9434039399,1.2531799828,0.4453847592,0.4683796259,0.7773986020,1.6997357923,0.6853150799,1.6741521096,1.4131542092,0.9897666428,0.9667765086,0.3431033431,0.6600834293,0.4086703492,0.2663877588,0.3484760461,1.4049783881,0.4269845440,0.4824880429,1.5855573843,0.6319776043,1.2108206352,0.3730929202,1.9033783591,0.7191326932,0.7698463863,0.9862888256,0.6536400349,0.7548897745,0.2294675794,0.2116778655,1.2953370094,0.8413109845,1.1925358701,1.6866546101,0.7852926310,0.7748000426,0.5771452174,0.3676353578,2.3016575576,0.5574479495,0.6959053145,2.8282676008,0.4071509692,1.4660038128,0.1172987611,2.2887325682,2.3782204986,1.5562563339,0.8680856632,2.0297983736,1.7334408810,2.5954663753,2.1068636873,0.0856349762,1.9089450040,0.5540504726,0.9023940156,1.7442307612,0.3307545862,1.6465366109,1.6873053685,0.4692428192,0.2735908890,0.3267470447,1.8090917643,1.7406961901,0.4325876290,0.6968358307,0.4871446672,1.4605569125,1.1981142461,1.0310627564,1.8644245863,0.9770701648,0.2185975788,0.3576157473,BRCA
GSM480987,1.3107560410,2.1785191150,0.4756588642,0.4331952077,0.7775518089,0.6907663432,2.3482736879,0.0817388534,1.8311155240,0.6746583796,1.2435925967,0.2518720318,0.5098943942,0.6698617379,1.5315433110,0.5976237149,1.9021330754,1.2843760703,0.8497666207,0.7314085239,0.0085328299,0.4986517626,0.4633134753,0.2858136211,0.1111549239,1.1627348251,0.4573349942,0.2905409408,1.4623917332,0.5650292426,1.4462458758,0.1415859641,1.9824037055,0.2639409196,0.6889853967,0.8838460347,0.5613852767,0.6001990198,0.0743840404,0.1505005518,1.2237848221,0.5981645194,1.2535021119,1.5139712180,0.6655079100,0.7406639831,0.2686015234,0.3425380510,2.5090603961,0.5348764257,0.7646126660,2.8244961899,0.3766436594,1.5651480071,0.2475533849,2.2926479181,1.8550748295,1.5871075954,0.5817610253,2.1123042704,1.6946716409,2.7081866263,2.0405936590,0.0210847840,1.8295230863,0.2872325689,0.7593178876,1.5349283521,0.2991448761,1.6919560209,1.6172707303,0.4018446939,0.2320962109,0.1665232545,1.9836852131,1.9729779246,0.3318746270,0.5727523676,0.5690950675,1.3279974639,1.0364601911,1.1270034798,2.0359585796,1.0548824731,0.0757313372,0.3201931257,BRCA
GSM480988,0.9090196472,2.1051902324,0.5040328691,0.4507192669,0.6596079513,0.6590425036,2.2384274206,-0.0768387909,1.0958140093,0.9564199784,0.9562433748,0.3116906362,0.4415208084,0.5148736254,1.0212418811,0.5082197520,1.2991112575,0.9792626255,0.8872548235,1.1624832315,0.3379816800,0.7316907225,0.3735026516,0.1746661196,0.2082834211,0.8617217782,0.4157117321,0.4296201280,1.3909691013,0.7475380324,0.9799030757,0.0853251313,1.9334010853,0.5334184246,0.5555909729,0.8510179381,0.5848175896,0.6101725005,0.2323937368,0.2157912426,1.6813288630,0.7880356329,1.3580407648,1.4230320626,0.7097334101,0.6035271981,0.4546295685,0.2598672854,2.3914984730,0.5505746671,0.2690230038,2.9578839938,0.4961164197,1.6181609444,-0.0025979126,1.8298926553,2.3020085892,1.2519825797,0.8539893320,1.8256524034,1.2115395334,1.9589085180,1.8104193287,-0.1098701093,1.2294787167,0.5273030028,1.0191732168,1.4526717032,0.2042319833,1.1885749716,1.8396926300,0.3281820495,0.3155866897,0.0784844844,1.5446772821,1.6725406502,0.2783697915,0.6876770864,0.3404739997,1.2120761918,1.3504983186,0.7980905874,1.6184079913,0.6414931819,0.3743586367,0.1854534280,BRCA
GSM480989,1.1778291066,1.9867116177,0.2515059077,0.2878968191,0.7677743241,0.3985582608,1.7803254193,0.0903282639,1.2330736717,0.2786281444,0.8395907562,0.2052044825,0.2648349384,0.4703791842,1.7066463195,0.1920682821,1.3030091405,1.3792251917,0.7369223312,0.6236715474,0.5833824877,0.5280406712,0.3758267425,0.2732863293,0.2540886571,0.7299151657,0.2809212067,0.1723919169,1.9014083197,0.2895468019,0.8073536026,0.1445651299,1.5369896627,1.0170863271,0.5585634970,0.5967798695,0.4277957842,0.4523243116,0.2637700055,0.1634968883,0.9306071563,0.4615591537,1.1618960793,1.4936344367,0.4922539809,0.7968328961,0.2389696221,0.1682821758,1.9340967867,0.3465537111,0.7936459299,2.9613394207,0.3463664977,1.3361012004,0.1982560869,1.3265355958,1.9445468319,2.2707554830,0.4970077554,2.4080531894,1.2904159272,2.9400583903,1.8450706848,-0.0347481402,1.8861691553,0.2597217747,0.6315251452,1.7588466431,0.4782714713,1.5138759986,1.7930940537,0.4393434421,0.3307590806,0.3105335636,1.4989452720,1.8053516249,0.1567750582,0.7888179020,0.4394047453,1.3135945929,0.7900690103,0.6927430122,2.1433293523,0.6250937043,0.1706294499,0.2868868260,BRCA
GSM480990,0.9449738529,2.0877481216,0.3663991575,0.2567484271,0.8834996451,0.5774103782,1.7020706469,0.2025732301,1.1275433700,0.4454658264,0.9428585863,0.2910082662,0.3283417381,0.5808486115,1.8287894392,0.4576902727,1.4144610668,1.2605101954,0.6653587942,0.5934648400,0.1810319527,0.4196051169,0.2587989620,0.2868407922,0.2101094476,1.0663174776,0.3886268474,0.2283928626,1.7966597216,0.1246450211,0.7786950436,0.1726901587,1.7520701847,0.7068176251,0.6551123063,0.5345657226,0.4327955214,0.4312592469,0.1360783492,0.1908896486,0.7941773206,0.4168597883,1.2338522624,1.2662608367,0.6027687336,0.6960903807,0.2151194810,0.1865623486,1.8347458839,0.4361000056,0.8333456526,2.9775948788,0.3176912965,1.1436962481,0.0373146236,1.7735032969,2.2628195914,2.6656145653,0.6544796128,2.1374707371,1.3736833832,2.3431901533,1.7826679150,-0.1254706071,2.1331729890,0.3550588907,0.6770358148,1.9086902063,0.3972719268,1.2596600504,1.5929139627,0.4260793539,0.3354887767,0.3472459912,1.5356153959,1.3790800394,0.2085318584,0.8280787840,0.3820608413,1.1566001928,0.6197933665,0.8776337744,2.1964491989,0.8004929145,0.0162863600,0.2576270442,Control
GSM480991,1.0786264473,1.9924228304,0.3685883262,0.3352320662,0.5769486509,0.4184737379,1.4455230172,0.2142229800,1.3085478150,0.5029890854,1.0632337844,0.2124411067,0.4353510421,0.6048336293,1.7079852364,0.3588015276,1.5166104675,1.3540786885,0.7626940463,0.6033780656,0.2632443212,0.4026509775,0.2478978721,0.2965048943,0.2591577836,0.9448050652,0.3554686127,0.2672057210,1.5882912247,0.2122151843,0.7321240836,0.1622835239,1.8372106625,0.6126113899,0.6054618289,0.7777325424,0.4317130148,0.5535553407,0.3113344535,0.1207335615,1.0513600351,0.4981267733,1.0565365164,1.3977008120,0.5264842494,0.6365185297,0.3020154576,0.2289351204,1.7003656758,0.5244396809,0.7511358304,2.9123119513,0.3597656103,1.1616843899,0.1114497923,1.5388040409,2.1104947096,1.5506152379,0.6270802238,1.8622680902,1.1820439424,2.5551036200,1.9348096848,-0.0286068464,1.4340345067,0.2713266311,0.6241490858,1.6358736737,0.3736636378,1.3199419974,1.2705404720,0.4677531789,0.2419609862,0.2648514968,1.5389606075,1.5989998545,0.1769632810,0.8034347185,0.4064853397,1.2356876849,0.6278897970,0.7554390920,1.6539879311,0.6209978864,0.0939216646,0.1586463004,Control
GSM480992,0.8725749587,1.9363291375,0.3552881419,0.3066152192,0.5708902801,0.5374659081,1.4359525210,-0.0066353743,1.4233314197,0.4407250004,0.9089850776,0.1677651215,0.5376389356,0.5169219855,2.2112330549,0.4872874902,1.4871710202,1.3125636225,0.9292116476,0.6688444043,0.5385330186,0.2964485517,0.3440573004,0.3125823943,0.3347047469,0.7905398822,0.3716389943,0.3371763335,1.7968811969,0.2133080613,0.7759308914,0.2004608198,1.6032830068,0.8740664854,0.6273194249,0.6642244395,0.3609761331,0.4929493385,0.3484186010,0.2283068974,0.9289087177,0.5204037031,1.2498756406,1.2351077666,0.5221891270,0.7847143013,0.2006298491,0.2128063798,1.4698314270,0.4238425754,0.9695966393,2.9992997647,0.2997363796,1.1836473913,0.1341811824,1.4609698521,2.4237338305,2.0681220624,0.6391996745,2.0404704065,1.0782580027,2.3832895360,1.9553247742,-0.0118806803,1.6086926857,0.3485739969,0.5102666020,1.7707315489,0.3987503188,1.1096139139,1.3486973049,0.5759755411,0.3442658012,0.5017346553,1.3852293123,1.5279809683,0.3188368206,0.9384237585,0.2437238553,1.1064919996,0.5969751815,0.5834069090,2.0108780094,0.4366950640,0.1139755718,0.2093612051,Control
GSM480993,1.0737860931,2.0217501074,0.3950321178,0.3677166989,0.9074788179,0.7014865647,1.9875464174,0.1860449940,1.7182994683,0.7420407823,0.8901265095,0.3224763790,0.4417200139,0.6632197241,1.6924103990,0.5258330868,1.5598783485,1.3778374845,0.8550060402,0.9003113795,0.7873379532,0.5397679249,0.3813899995,0.3433874613,0.2576095154,1.1226879322,0.5402969124,0.3734655917,1.6990497261,0.4878455214,1.0496800144,0.3030504105,1.7355871637,0.9126322070,0.8327260620,0.8608841755,0.4616988506,0.5984846666,0.3425563136,0.1972558233,1.0976969004,0.7333630248,1.4183998843,1.3567876050,0.7460645844,0.7789323753,0.2755273775,0.3543627792,2.3581686947,0.4574601382,0.8122767882,2.9082242912,0.3972872659,1.4354666024,0.1605546053,1.7947998842,2.3866468667,1.8134235476,0.5857965611,2.2108649759,1.5376518070,2.5969754060,1.9600288868,0.0186391051,1.7798670133,0.2722776126,0.9428212035,1.6470693963,0.3919734646,1.5554032028,1.5577344969,0.5336894883,0.2897538714,0.3084160125,1.6705465861,1.7083129882,0.1051730422,0.7494404043,0.5624137088,1.3257018350,1.1722488850,0.8306281372,1.9973433444,0.9661113581,0.1307776673,0.3327972405,Control
