@relation data

@attribute id string
@attribute 7535 numeric
@attribute 3127 numeric
@attribute 920 numeric
@attribute 3111 numeric
@attribute 5062 numeric
@attribute 3702 numeric
@attribute 27040 numeric
@attribute 7454 numeric
@attribute 55740 numeric
@attribute 51466 numeric
@attribute 919 numeric
@attribute 3109 numeric
@attribute 3108 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 5058 numeric
@attribute 7408 numeric
@attribute 917 numeric
@attribute 9402 numeric
@attribute 3937 numeric
@attribute 6957 numeric
@attribute 5335 numeric
@attribute 6955 numeric
@attribute 3932 numeric
@attribute 2533 numeric
@attribute 4690 numeric
@attribute 3122 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.0187,1.0727,1.7101,0.6063,1.0093,2.6126,1.6604,1.1904,-0.0987,1.4733,0.8229,2.2176,1.7846,2.9699,1.5611,0.0501,2.2237,2.1629,1.1544,0.5994,2.3193,1.6651,2.2185,0.2182,1.7307,0.2158,1.9358,1.5197,0.8713,3.0674,Control
A02,0.9277,1.0652,1.4691,0.5192,0.8765,1.9605,1.2534,1.1067,-0.0634,1.0902,0.553,2.3118,1.9155,3.1911,1.4482,0.257,1.9545,1.8928,1.1633,0.5869,2.2847,1.3515,2.1072,0.1727,1.247,0.0504,1.6874,1.3269,0.7212,3.5593,Control
A03,0.9848,0.2925,1.6093,0.5935,0.9832,2.1163,1.4936,1.3437,-0.0804,1.1925,0.729,2.2874,2.1584,3.1864,1.7361,0.0848,1.9088,1.7685,1.4142,0.8624,2.3295,1.4328,2.3283,0.1455,1.3323,0.0932,1.7151,1.5128,0.8561,3.2594,Control
A04,1.0408,0.0729,1.5742,0.6918,0.9574,2.3902,1.4892,1.0836,-0.0495,1.1547,0.7673,2.0805,1.8677,3.1836,1.2116,0.1842,1.9522,1.8416,1.0138,0.615,2.3071,1.5026,2.0788,0.159,1.3202,0.1022,1.9667,1.3169,0.7593,3.5094,Control
A05,0.9256,1.1329,1.8284,0.7365,1.0515,2.0685,1.4734,1.4672,-0.0784,1.0811,0.7984,2.4942,2.2411,3.2592,1.4467,0.2387,1.5601,1.5813,1.356,0.9001,1.9438,1.6692,2.1474,0.1504,1.2108,0.0507,1.6797,1.4291,0.8332,3.4609,Control
A06,0.9177,0.2508,1.6971,0.6086,0.8871,1.9776,1.2048,1.2382,-0.0813,1.0714,0.7589,2.3743,1.8854,3.1144,1.5448,0.1679,1.5133,1.5251,1.2821,0.6251,1.7701,1.2811,2.0222,0.1557,1.2063,0.0867,1.611,1.3127,0.6693,3.29,Control
A07,0.9472,0.2222,1.6769,0.7369,1.0399,2.2251,1.3664,1.1709,-0.0723,1.2714,1.1167,2.2665,1.8354,2.7825,1.3973,0.0617,1.7971,1.761,1.3527,0.7812,2.0687,1.6121,2.2689,0.2024,1.2924,0.0921,1.7129,1.7815,0.926,3.2491,Control
A08,0.9309,0.1972,1.4848,0.3863,1.2064,2.5128,1.3395,1.0456,-0.1261,1.4308,1.4459,1.922,1.4555,2.52,1.2944,0.1327,1.6824,1.826,1.1951,0.558,1.9766,1.6622,2.3938,0.1601,1.4821,0.1369,1.5609,1.9558,0.9677,2.8193,Control
A09,0.847,0.2043,1.6385,0.2964,0.9376,2.3832,1.5342,1.1899,-0.0929,1.2593,0.958,1.9279,1.426,2.7429,1.1389,0.1825,2.0098,1.8301,1.2691,0.5905,2.2759,1.7659,2.205,0.1713,1.3752,0.1261,1.828,1.6807,0.8191,2.9804,Control
A10,0.9689,1.1022,1.5195,0.3569,1.0688,2.368,1.3913,1.1146,-0.1125,1.2676,0.9953,2.3559,1.7895,2.8951,1.2414,0.0908,2.0305,1.9018,1.3532,0.7254,2.2764,1.8946,2.489,0.1456,1.2657,0.127,1.8784,1.9732,0.932,3.2177,Control
A11,0.7507,0.404,1.4484,0.3524,0.7459,1.8927,1.4016,1.0431,-0.0804,1.006,0.7513,1.7007,1.2714,2.8119,0.9494,0.1166,2.0683,1.8037,1.1538,0.4994,2.1946,1.5081,1.812,0.1168,1.1776,0.0893,1.6506,1.1663,0.651,3.124,Control
A12,0.6909,1.423,0.9411,0.4539,0.5361,1.7946,1.0807,0.6271,0.0029,0.6066,0.4875,1.7701,1.1795,2.4849,0.7225,0.2403,1.8233,1.4626,0.6706,0.1787,2.1972,1.1355,1.4786,0.2178,0.8519,-0.0411,1.4307,0.9328,0.6444,3.2121,Control
B01,0.711,0.1918,1.3262,0.3534,0.9828,2.337,1.273,0.857,-0.0592,1.3428,0.7999,1.9761,1.4348,2.4956,1.5085,0.1883,1.8587,1.8616,0.9893,0.3037,1.9259,1.3145,2.1906,0.2948,1.4072,0.1506,1.4554,1.519,0.7997,2.7881,Control
B02,1.0717,0.0962,1.605,0.6645,0.9868,2.401,1.6398,1.1862,-0.09,1.4541,0.7977,2.4429,1.9917,3.2744,1.9116,0.165,2.2224,1.9896,1.1028,0.7049,2.3159,1.5002,2.3626,0.1819,1.4738,0.1291,2.0057,1.405,0.8942,3.4135,Control
B03,0.8866,0.9984,1.4273,0.3199,0.9203,2.4157,1.3928,1.1158,-0.1112,1.29,0.7362,2.2659,1.7141,2.9192,1.5674,0.1801,2.0875,1.928,1.1024,0.5345,2.2308,1.2059,2.3343,0.1505,1.4534,0.1295,1.8247,1.4889,0.8796,3.1471,BRCACancer
B04,1.0479,0.2544,0.9942,0.2557,1.2065,2.4135,1.2531,0.9642,-0.0724,1.3057,1.2485,1.9858,1.4604,2.4295,1.5322,0.1881,1.7798,1.6774,1.1247,0.4283,1.8617,1.7375,2.4557,0.1595,1.4041,0.0721,1.589,2.0015,0.946,2.5913,BRCACancer
B05,0.9038,0.2944,1.3487,0.6649,0.7662,2.0006,1.2425,1.0467,-0.0503,1.0922,0.7467,2.0649,1.7288,3.1115,1.485,0.2124,1.7458,1.5625,1.0039,0.4374,1.6891,1.1298,2.0115,0.1815,1.0304,-0.0163,1.3683,1.1742,0.6542,3.3073,BRCACancer
B06,0.6222,0.5518,0.8346,0.2555,0.6788,2.0875,0.9095,0.6284,-0.066,0.894,0.5349,2.2239,1.4462,2.5202,1.3187,0.1488,1.367,1.396,0.8515,0.1066,1.5834,1.0285,1.9351,0.3013,1.0121,0.1045,1.1402,1.4149,0.623,2.8133,BRCACancer
B07,1.2205,0.1989,1.4458,0.639,1.0181,2.6498,1.5901,1.1426,-0.09,1.5115,0.852,2.5472,1.9161,3.0003,1.7644,0.2733,2.1967,2.042,1.2468,0.5646,2.399,1.6328,2.5508,0.2,1.6203,0.1273,2.0284,1.7082,0.9694,3.0899,BRCACancer
B08,0.7975,0.2813,1.6695,0.3488,0.7429,1.932,1.6558,1.1139,-0.0815,1.125,0.5472,2.0182,1.5303,2.8931,1.1174,0.1762,1.8577,1.735,1.2158,0.7435,2.1856,1.7343,1.9891,0.1314,1.2284,0.099,1.7152,1.2783,0.6804,3.1689,Control
B09,0.8615,0.2574,0.8931,0.1786,0.9226,2.2096,1.1403,0.9618,-0.1007,1.3467,1.4387,1.81,1.3485,1.8353,1.5552,0.1308,1.0941,1.6522,0.8107,0.4505,1.3136,1.6174,2.19,0.1394,1.2076,0.0435,1.1918,1.62,0.8186,2.3066,Control
B10,0.8525,1.0187,0.9695,0.1905,0.936,2.4083,1.1106,0.8514,-0.0763,0.9879,1.0385,1.6122,1.0551,2.2728,0.9697,0.1544,1.5382,1.7357,0.9623,0.4305,1.9387,1.3415,2.1628,0.1135,1.0985,0.0445,1.555,1.7114,0.849,2.7686,Control
B11,0.6942,1.9479,1.4106,0.5792,0.8215,1.8135,1.3214,1.3003,-0.0869,0.9296,0.6083,2.2447,1.5841,2.8443,0.8701,0.0912,2.0711,1.5131,1.2645,0.5174,1.9301,1.4487,2.0631,0.1454,1.1737,0.0731,1.4096,1.4463,0.5999,3.233,Control
B12,0.867,0.4024,0.5738,0.215,0.8481,2.1578,0.9199,0.662,-0.0626,1.2275,1.2054,1.7604,1.0731,1.7167,1.2283,0.2232,0.8855,1.2247,0.7254,0.1587,0.6883,1.4162,2.0993,0.0993,1.1854,-0.0029,1.0659,1.6129,0.6673,2.3598,Control
C01,0.97,0.2784,1.5839,0.4225,1.0623,1.9035,1.4159,1.4182,-0.0722,1.3544,0.9237,2.2517,1.8071,2.9316,1.4132,0.2747,1.52,1.6565,1.4035,0.8553,1.8839,1.5128,2.3319,0.1604,1.2645,0.067,1.5805,1.6647,0.7684,2.769,BRCACancer
C02,1.1243,0.2899,1.4798,0.536,0.939,2.2294,1.6332,1.335,-0.0527,1.3159,0.7432,2.2318,1.8887,2.9686,1.2103,0.2,1.8474,1.9699,1.0244,0.7593,2.1965,1.5886,2.1667,0.2294,1.4919,0.0542,1.9668,1.2941,0.7315,3.0079,BRCACancer
C03,1.4598,0.047,1.519,0.3719,1.0188,2.4499,1.8595,1.492,-0.0535,1.6898,0.9764,2.1033,1.8338,2.9111,1.6142,0.3637,2.0737,2.0717,1.2356,0.8636,2.4621,1.6294,2.5597,0.187,1.6126,0.076,2.0464,1.502,0.8888,2.8232,BRCACancer
C04,0.833,0.3113,1.3048,0.182,0.603,1.5026,1.5863,1.0413,-0.0553,0.93,0.4544,1.3136,1.1721,2.3679,0.6407,0.3392,1.5864,1.7615,0.8136,0.555,1.9319,1.69,1.4822,0.1243,1.1875,0.0029,1.4599,0.9442,0.508,2.8481,Control
C05,0.847,0.1213,1.3431,0.2783,0.6235,1.8113,1.3739,1.0452,-0.0836,0.8783,0.4521,1.4923,1.3348,2.9456,0.4692,0.1792,1.5636,1.6326,0.7753,0.481,1.9464,1.0461,1.6514,0.146,1.1349,-0.0078,1.6196,1.0051,0.4415,3.3104,BRCACancer
C06,0.3572,0.8288,0.4559,0.0233,0.0984,0.5641,0.5573,0.6407,-0.0956,0.3567,0.2612,0.5392,0.4509,1.2009,0.6336,-0.1064,0.7669,0.9764,0.1762,0.1583,0.8649,0.5858,0.6114,0.0264,0.4391,-0.073,0.6474,0.2776,0.0517,1.5148,Control
C07,0.8826,0.2874,1.1911,0.3552,0.6529,1.9781,1.4495,0.9909,-0.0636,0.8794,0.5717,1.6938,1.4084,3.1778,1.0835,0.176,1.9807,1.9472,0.7513,0.4987,2.6194,1.4754,1.7465,0.1654,1.1096,0.019,1.8538,1.065,0.5696,3.002,Control
C08,0.8823,0.8844,1.5614,0.5732,0.7047,2.2188,1.6053,1.2863,-0.0631,1.1569,0.6171,1.6575,1.4862,2.8132,1.1247,0.2422,1.9382,2.0522,1.0106,0.6343,2.3782,1.5274,1.8921,0.2218,1.4179,0.1105,1.7599,1.149,0.6091,2.908,Control
C09,0.9619,0.3064,1.2047,0.3376,0.7612,2.0951,1.3823,1.0165,-0.0898,1.0367,0.5408,1.4245,1.3805,2.9442,0.9361,0.1651,1.8153,1.7214,0.7525,0.558,2.2364,1.307,1.9531,0.136,1.2727,0.0277,1.785,1.1875,0.4695,3.0768,Control
C10,0.9971,0.8259,1.3798,0.5215,0.7254,2.3549,1.34,1.106,-0.1042,0.9925,0.6646,1.8403,1.5635,2.9239,0.9317,0.1817,1.7169,1.7324,0.8958,0.5604,1.9869,1.3057,1.9044,0.1553,1.2658,0.0047,1.8911,1.0935,0.5882,3.2487,BRCACancer
C11,1.0848,0.3176,1.6217,0.3346,0.7047,2.3212,1.6935,1.4576,-0.1105,1.458,0.7067,1.8114,1.5317,2.5689,0.9934,0.0438,2.0495,2.3141,0.9825,0.7842,2.4246,1.7164,2.1046,0.1766,1.5555,0.1569,1.8211,1.2599,0.6143,2.8457,Control
C12,0.7969,0.2138,1.0429,0.3684,0.4181,1.5769,1.4712,0.9831,-0.0909,0.8903,0.3972,1.4396,1.0892,2.21,0.5956,0.2059,1.5943,1.8413,0.6994,0.4425,2.109,1.5451,1.4293,0.0944,1.1375,0.0033,1.4716,0.8296,0.3954,2.7382,BRCACancer
D01,0.9003,0.9622,1.087,0.3231,0.9163,2.42,1.259,1.049,-0.0833,1.5528,1.2738,2.09,1.6174,2.1951,1.5675,0.1499,1.1482,1.8907,1.1312,0.4269,1.6752,1.4682,2.4474,0.16,1.4414,0.0633,1.2833,1.9192,0.7231,2.7066,BRCACancer
D02,0.7853,1.0386,1.3752,0.6471,0.7355,1.8943,1.4505,1.1593,-0.0634,1.0717,0.5357,1.9902,1.7962,3.2311,0.9745,0.0614,1.3539,1.8628,0.8067,0.7153,2.1616,1.7425,1.8164,0.0944,1.2024,0.0529,1.54,0.9637,0.5283,3.5199,BRCACancer
D03,0.743,0.1309,1.215,0.4027,0.6432,1.7211,1.499,1.1628,-0.0344,1.0047,0.4832,1.7566,1.656,2.9359,1.0098,0.2707,1.5264,1.4718,0.9051,0.6223,2.1659,1.5578,1.8177,0.1387,1.2233,0.0165,1.5561,1.0598,0.5479,3.2818,BRCACancer
D04,0.7791,0.2513,1.572,0.3932,0.7852,1.948,1.3791,1.3416,-0.0678,1.0508,0.4749,1.7364,1.484,2.6528,0.8751,0.1384,1.3943,1.8927,1.1169,0.7394,2.0614,1.4843,1.8177,0.1161,1.3274,0.0801,1.4476,1.2539,0.5084,2.9595,BRCACancer
D05,0.9202,0.3057,1.436,0.3235,0.8249,1.8928,1.353,1.2783,-0.0596,0.933,0.6157,2.0916,1.795,3.3253,1.0406,0.1862,1.2331,1.5699,1.1292,0.7413,2.0618,1.4359,2.0973,0.1685,1.0651,-0.0288,1.5393,1.2994,0.6585,3.3174,BRCACancer
D06,0.9348,0.2582,1.5215,0.5583,0.8378,2.3011,1.5319,1.3022,-0.1117,1.2578,0.7346,2.0113,1.7084,2.7675,1.0945,0.0621,1.7307,1.9822,1.1674,0.8081,2.2455,1.5467,2.1549,0.1628,1.5069,0.0896,1.7367,1.2335,0.6604,2.9277,BRCACancer
D07,1.0305,0.7798,1.4147,0.4857,0.6752,2.1855,1.6037,1.3614,-0.0679,1.1825,0.6489,1.9684,1.7381,2.9879,1.0341,-0.0064,1.6058,2.1802,0.9307,0.7482,2.3432,1.6596,2.0057,0.1428,1.2439,0.0477,1.7927,1.0929,0.5666,3.1505,Control
D08,0.7054,0.9335,1.2246,0.2066,0.4837,1.9971,1.2077,1.0132,-0.0916,0.8731,0.4844,1.4942,1.3174,2.7294,0.8805,0.049,1.3204,1.6813,0.667,0.4952,2.0365,1.4313,1.6195,0.1581,1.1937,0.0114,1.4768,0.9843,0.4248,3.1593,Control
D09,0.8036,0.9169,1.5486,0.4654,0.7259,2.1593,1.5602,1.2191,-0.1122,1.0956,0.614,1.8771,1.5606,2.9837,0.8603,0.1672,1.743,2.0676,1.0255,0.6232,2.256,1.4719,1.9789,0.2301,1.4054,0.0706,1.6835,1.1859,0.579,3.2215,Control
D10,0.6042,1.8476,1.4396,0.4719,0.6882,1.6263,1.3881,1.1592,-0.0559,0.9163,0.5468,1.9601,1.2999,2.9161,0.6473,0.0937,1.9741,1.7884,1.0757,0.4974,2.0683,1.4668,1.5822,0.0711,1.0493,0.0813,1.4648,0.9893,0.4184,3.3986,Control
D11,0.4148,0.4492,0.7215,0.1084,0.2347,1.3653,0.9954,0.6317,-0.105,0.5459,0.3363,0.8793,0.5215,1.5226,0.3393,0.2543,0.9697,1.5516,0.427,0.2443,1.6737,1.1148,1.0488,0.0341,0.8394,-0.0414,1.022,0.7355,0.1406,2.0732,Control
D12,0.6121,0.1044,1.5135,0.2433,0.4766,1.7296,1.2648,1.228,-0.1101,0.8924,0.45,1.5827,1.2716,2.2463,0.5803,0.0113,1.3945,2.2806,1.0144,0.6131,2.2393,1.1699,1.398,0.0735,1.1456,0.0017,1.4352,0.952,0.386,3.2245,Control
E01,0.7415,-0.036,1.3151,0.3895,0.6531,2.0936,1.3674,1.0797,-0.0567,0.9927,0.4773,2.1216,1.5356,3.3783,0.8677,0.1102,1.9628,2.0922,0.7545,0.5139,2.6849,0.9619,1.8864,0.0852,1.2408,0.025,1.7668,1.1032,0.559,3.5721,BRCACancer
E02,1.0176,0.2029,1.3597,0.6613,0.8356,2.4381,1.6222,1.2148,-0.0711,1.2151,0.873,1.7706,1.5804,3.0828,0.7294,-0.0096,1.9586,2.0171,0.8637,0.7213,2.5493,1.761,2.1016,0.1989,1.373,0.1247,1.9643,1.3349,0.6979,2.9733,Control
E03,0.8512,0.1723,1.7172,0.3385,0.7386,2.0825,1.6694,1.447,-0.0751,1.1384,0.6027,1.8601,1.5465,2.9109,0.7034,0.1329,1.8566,2.1207,1.167,0.828,2.512,1.7348,1.8176,0.0748,1.3944,0.0769,1.8837,1.0725,0.5254,3.3353,Control
E04,1.0895,0.2437,1.5795,0.648,0.8108,2.5626,1.8473,1.4562,-0.0736,1.5039,0.6695,2.2905,1.9794,2.9167,1.2269,0.074,1.9171,2.393,1.051,0.7026,2.2381,1.7296,2.1368,0.1853,1.7528,0.1114,1.9681,1.3532,0.6666,3.3872,Control
E05,0.8484,0.2618,1.1375,0.5058,0.7258,2.3632,1.5177,1.0161,-0.0472,1.0103,0.6809,1.5231,1.2922,2.2862,0.7537,0.1399,1.8656,2.1938,0.6541,0.3566,2.327,1.5584,1.9305,0.2072,1.3984,0.0601,1.7104,1.2507,0.6242,2.5082,Control
E06,0.5456,0.4566,0.9241,0.4348,0.7308,1.3038,0.6553,0.841,1e-04,0.6378,0.6244,2.0671,1.7111,3.217,1.2613,0.2723,0.6498,1.0937,0.9485,0.3441,1.1621,0.7652,1.8467,0.1651,0.585,-0.054,0.9434,1.1572,0.5261,3.1647,BRCACancer
E07,0.9146,1.0063,1.3593,0.4833,0.755,1.9827,1.6487,1.4643,-0.0812,1.1899,0.5938,2.2556,1.9726,3.1193,1.3272,-0.0367,1.2612,1.979,0.963,0.7737,1.9289,1.5963,2.0494,0.1282,1.2295,0.0284,1.4798,1.2689,0.4793,3.1636,BRCACancer
