@relation data

@attribute id string
@attribute 1026 numeric
@attribute 2056 numeric
@attribute 2057 numeric
@attribute 2902 numeric
@attribute 3091 numeric
@attribute 3717 numeric
@attribute 405 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5970 numeric
@attribute 6648 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,3.3594499677,-0.0916093512,0.3866757604,-0.1630744558,2.0535067381,0.0485487563,0.7460238174,0.0372776528,0.8098630121,1.2157194917,0.7544439497,BRCA
GSM481003,3.0403829142,-0.0973341820,0.4834203431,-0.1368268711,1.6731327406,0.0121588141,0.5233718035,0.0608519517,1.4016762564,1.5458108518,0.8214194252,BRCA
GSM481004,3.0274459125,-0.1184247799,0.5903505848,-0.1752176107,1.9183078184,0.1063429446,0.7479440713,0.1890115326,1.3433312625,1.4715695732,1.7411132549,BRCA
GSM481005,3.2873637975,-0.0638614118,0.3725537451,-0.1828394795,2.2060089959,0.0221718806,0.5761341427,0.0661443981,0.7793831442,1.2129281088,0.6268251642,BRCA
GSM481006,3.2162807881,-0.0983582267,0.4453276856,-0.1798130357,2.1499884225,0.0171736931,0.7716071289,0.1223146532,1.0869957842,1.3122026393,1.3241500835,BRCA
GSM481007,3.1362124086,-0.0644430971,0.7489756107,-0.1595452834,2.0488469944,0.0266022543,0.5605581910,0.0016019143,1.3999506757,1.4910032429,1.8167543186,BRCA
GSM481008,2.8834402039,-0.0832351605,0.8695532818,-0.1415540114,1.7780412394,0.0374788624,0.4522062899,0.2086261566,1.2762110606,1.3571830794,0.9990183509,Control
GSM481009,3.1617967563,-0.1911623354,0.2129262354,-0.3551101820,2.2950423185,0.0230332860,0.5278515929,0.0623427681,0.6739098801,0.9630623995,0.6575700231,Control
GSM481010,2.8992610497,-0.0527222298,0.2679224305,-0.1186668222,2.1540872872,-0.0186596700,0.6926867077,0.1809599443,1.1876550054,1.2152642781,1.4304110769,Control
GSM481011,3.6372286978,-0.0640695822,0.2958536067,-0.1678512817,1.6922105924,0.0504960761,0.4892637076,0.0443784665,1.0963865406,1.4994342731,0.4068250661,Control
GSM481012,3.1253992766,-0.0954703493,0.3166219135,-0.1584788951,1.9185199694,0.0850258547,0.7522176862,0.1195168558,1.0682685711,1.1187853771,1.1625069016,Control
GSM481013,2.6682964415,-0.0906506602,0.8105356152,-0.0933462081,1.5988966472,-0.0107482306,0.3093854325,0.2367984392,1.1585673729,1.5556905367,0.7690491063,Control
GSM481014,3.2114973665,-0.1196261947,0.5939442503,-0.1508147268,1.9528082685,0.0364320597,0.5433410389,0.3497016751,1.7298833281,1.1714154971,1.6292991388,BRCA
GSM481015,3.6075988710,-0.1133358464,0.6726548402,-0.1227749344,1.6952869721,0.0352191013,0.4971000035,0.1032914892,1.7167509645,1.3739821009,1.1401849950,BRCA
GSM481016,2.9940343796,-0.0966136021,0.5064600292,-0.1576371451,1.8849126807,0.0166699116,0.7040191405,0.0883782635,1.3441841190,1.1017041531,1.3132396478,BRCA
GSM481017,2.4443219974,-0.1248050857,0.2782187830,-0.1287262174,2.2367593349,0.2420565581,0.6756785543,0.1718103302,0.5404151384,0.8351121861,0.8399640574,BRCA
GSM481018,3.3114707096,-0.1483091709,0.3952883436,-0.2820233617,1.1887919071,0.0515010548,0.5900265552,-0.0151011771,1.3200290201,1.2476541475,0.4364714994,BRCA
GSM481019,3.0739026516,-0.0896362061,0.6554009016,-0.1233449793,2.0592702232,0.0446857553,0.5468334944,0.1585245694,1.3647546135,1.1705218292,0.4946068248,BRCA
