@relation data

@attribute id string
@attribute 1437 numeric
@attribute 920 numeric
@attribute 4049 numeric
@attribute 1435 numeric
@attribute 3562 numeric
@attribute 7124 numeric
@attribute 3600 numeric
@attribute 7042 numeric
@attribute 3458 numeric
@attribute 7040 numeric
@attribute 3456 numeric
@attribute 1440 numeric
@attribute 7043 numeric
@attribute 3558 numeric
@attribute 3576 numeric
@attribute 3593 numeric
@attribute 3596 numeric
@attribute 5154 numeric
@attribute 3592 numeric
@attribute 3574 numeric
@attribute 3552 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3586 numeric
@attribute 3569 numeric
@attribute 3122 numeric
@attribute 3589 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.1205,1.7101,0.3202,0.3416,-0.1424,0.4149,0.3762,0.0614,0.7042,2.044,-0.059,-0.1494,0.0793,-0.0738,2.1055,-0.0544,-0.1205,0.5166,0.0145,0.1443,-0.0078,-0.2431,-0.0358,0.0038,0.0868,3.0674,0.1759,Control
A02,0.1793,1.4691,0.0918,0.3601,-0.0817,0.4378,0.3062,0.0739,1.5545,2.0529,-0.1975,-0.1862,0.0163,0.0386,0.5462,-0.0555,-0.1479,0.6073,-0.0023,0.2406,0.1551,-0.2105,-0.0625,-0.0899,0.0155,3.5593,0.1817,Control
A03,0.2377,1.6093,0.0438,0.4211,-0.0695,0.5438,0.5331,0.1569,2.0921,2.233,-0.2531,-0.0517,0.0486,-0.0552,0.8951,0.0503,-0.1156,0.4638,0.0158,0.0962,-0.0362,-0.2256,-0.0242,0.1344,0.0054,3.2594,0.1348,Control
A04,0.1648,1.5742,0.2642,0.45,-0.1333,0.3481,0.2752,0.0657,0.6554,2.1844,-0.1922,0.0737,0.1175,0.0745,0.7625,-0.0732,-0.142,0.4994,0.1344,0.087,0.1356,0.002,-0.1614,-0.0683,0.0835,3.5094,0.1883,Control
A05,0.1998,1.8284,0.1092,0.3147,-0.0485,0.3701,0.449,0.0409,0.6132,2.5268,-0.0891,0.0287,0.0159,0.0385,0.845,-0.0426,-0.1454,0.7112,0.0536,0.0947,0.1215,-0.1394,0.0742,0.0238,0.0837,3.4609,0.1698,Control
A06,0.1793,1.6971,0.1703,0.2423,-0.0812,0.4186,0.3124,0.0736,0.085,2.0798,-0.1403,-0.1207,0.0485,0.1258,1.1656,-0.0077,-0.139,0.3478,0.0214,0.0067,0.1733,-0.1429,-0.0316,-0.0026,-0.0531,3.29,0.0661,Control
A07,0.2155,1.6769,0.1088,0.3156,0.0013,0.4733,0.5756,0.0618,0.9455,2.1037,-0.0051,-0.1101,-0.0304,0.005,0.9473,-0.0394,-0.1652,0.5108,-0.0315,0.025,0.0812,-0.0564,-0.003,0.038,0.2383,3.2491,0.0846,Control
A08,0.1379,1.4848,0.1707,0.3306,-0.0984,0.2487,0.7961,0.0458,0.7944,1.7967,-0.2383,-0.206,0.106,-0.0872,0.8182,-0.0424,-0.0693,0.3805,-0.0265,0.0524,0.0163,-0.1643,-0.1885,-0.0136,0.1461,2.8193,0.1188,Control
A09,0.1946,1.6385,0.1548,0.3421,-0.0996,0.3534,0.5007,0.065,0.7784,2.0877,-0.0413,-0.0624,0.0338,-0.0099,0.7737,-0.0724,-0.0714,0.5645,0.0975,0.0896,0.1002,-0.2088,0.082,0.1078,0.1333,2.9804,0.0872,Control
A10,0.1786,1.5195,0.1285,0.3118,-0.1502,0.4561,0.632,0.0906,1.5207,2.136,-0.0587,-0.0036,0.0508,0.011,1.0619,-0.064,-0.2099,0.6005,-0.0062,0.1313,-0.0061,-0.1703,-0.1082,0.1019,-0.0405,3.2177,0.1101,Control
A11,0.0359,1.4484,-0.1751,0.3039,-0.0569,0.191,0.1088,0.1125,1.6963,2.0524,-0.1461,-0.1478,0.0373,0.0744,0.6078,0.0292,-0.3023,0.2353,-0.1018,0.1097,0.105,-0.199,-0.1365,-0.1162,0.1299,3.124,0.189,Control
A12,0.3136,0.9411,0.0651,0.2602,0.1603,0.098,0.1273,0.1519,0.6982,1.7473,-0.3253,-0.0926,0.0208,0.0104,0.7553,0.0923,-0.0789,0.4062,-0.0274,-0.0906,0.1801,-0.1645,0.0434,0.1121,0.1091,3.2121,0.0658,Control
B01,0.1805,1.3262,0.2014,0.2532,0.0829,0.2251,0.2484,0.0712,0.1725,1.6757,0.1146,-0.3766,0.2077,-0.1119,1.3925,0.067,-0.2019,0.1887,-0.179,-0.0444,0.0182,-0.2119,-0.3013,0.082,-0.0468,2.7881,-0.1534,Control
B02,0.1719,1.605,0.0909,0.2746,0.0143,0.432,0.2612,0.0817,0.8176,2.0639,-0.1293,0.0105,0.1293,-0.0373,1.4536,-0.1004,-0.0658,0.4217,-5e-04,0.0905,0.1201,-0.1484,-0.0576,0.0766,0.1005,3.4135,0.0901,Control
B03,0.0866,1.4273,-0.0155,0.3891,-0.0388,0.1665,0.3038,0.0384,0.7522,1.7886,-0.1293,-0.1124,0.1735,-0.0067,1.3967,-0.1084,-0.1144,0.1054,-0.0955,0.035,0.1329,-0.2217,-0.1054,0.0824,-0.042,3.1471,0.0753,BRCACancer
B04,0.1265,0.9942,-0.0417,0.3117,-0.0657,0.3252,0.6364,0.0586,0.8273,1.8958,-0.2235,-0.1483,-0.0211,-0.125,0.5614,-0.0411,-0.0496,0.4232,-0.0666,0.0022,0.1888,-0.1591,-0.0785,0.0383,-0.0135,2.5913,0.0212,BRCACancer
B05,0.1896,1.3487,0.137,0.2714,0.066,0.3702,0.1919,0.1419,0.2616,2.1324,-0.175,-0.1907,0.0523,-0.0229,1.0657,0.0574,-0.1091,0.2711,0.0053,-0.0976,0.1583,-0.1406,-0.0562,0.1435,-0.0427,3.3073,-0.0231,BRCACancer
B06,0.0153,0.8346,-0.0346,0.0705,-0.0807,0.0857,0.1976,0.0949,0.406,1.4019,0.004,-0.362,0.2272,-0.1044,1.0626,0.134,-0.045,0.1626,-0.1578,-0.1359,0.4059,-0.0506,0.1038,0.1087,-0.0236,2.8133,-0.1659,BRCACancer
B07,0.2475,1.4458,0.1096,0.344,-0.0906,0.1955,0.3884,0.0667,1.3816,2.1589,0.0935,-0.1355,0.1821,0.0163,0.7762,-0.051,-0.1525,0.3941,0.0253,0.1117,0.0934,-0.021,-0.0648,0.0214,-0.0061,3.0899,0.1008,BRCACancer
B08,0.0702,1.6695,0.0257,0.2912,-0.1067,0.1823,0.078,0.1417,0.8476,2.4005,-0.1354,-0.0939,0.0136,-0.0153,0.7175,-0.0531,-0.1818,0.6687,-0.0542,0.0419,0.1003,-0.0275,-0.0493,0.0231,0.0749,3.1689,0.1659,Control
B09,0.1496,0.8931,-0.1346,0.2451,-0.1092,0.0665,0.4996,0.0909,0.547,1.9835,-0.2734,-0.0675,0.0192,-0.1209,0.7563,-0.0622,-0.0444,0.481,-0.0332,-0.1346,0.0255,-0.3103,-0.1888,-0.1715,-0.0041,2.3066,0.0938,Control
B10,0.1489,0.9695,0.1269,0.2832,0.0331,0.0895,0.425,0.0554,0.6708,1.6909,-0.1868,-0.1236,-0.0298,-0.0648,0.9097,0.0159,-0.028,0.3289,-0.1447,-0.0314,0.0296,-0.3158,0.0168,-0.0462,0.0115,2.7686,0.0499,Control
B11,0.1985,1.4106,0.2985,0.3825,-0.0929,0.159,0.3772,0.0992,0.4263,2.5514,-0.0097,-0.1832,-0.0083,0.0217,0.755,0.0446,-0.1432,0.4489,-0.0512,-0.0453,0.0066,-0.1722,-0.0801,0.1011,-0.0553,3.233,0.1066,Control
B12,0.0798,0.5738,-0.0104,0.1822,-0.1087,0.2954,0.3834,0.0652,0.0275,1.5744,-0.0369,-0.1919,-0.035,-0.0097,0.6677,0.0957,-0.1681,0.2543,-0.169,-0.1429,0.1107,-0.2783,-0.0586,-0.1306,-0.0015,2.3598,0.068,Control
C01,0.1645,1.5839,0.2021,0.332,-0.1121,0.4871,0.3459,0.0883,0.7637,2.3286,-0.1061,-0.1592,0.0847,-0.0297,0.7318,-0.0625,-0.1597,0.4387,-0.0373,-0.0263,0.2271,-0.107,0.0249,0.1967,0.097,2.769,0.1587,BRCACancer
C02,0.2349,1.4798,0.3087,0.3761,-0.1323,0.4205,0.233,0.1421,0.6235,2.3928,-0.0736,-0.0533,0.0522,-0.002,0.7498,0.0014,-0.0356,0.675,0.0295,-0.0156,0.0517,-0.1012,-0.0794,0.0997,0.1439,3.0079,0.1667,BRCACancer
C03,0.2133,1.519,0.2388,0.4083,-0.0945,0.5574,0.3327,0.1245,1.3299,2.4922,-0.2707,-0.0842,0.1188,-0.0207,0.7158,-0.0369,-0.0996,0.5925,0.1194,0.107,0.1151,-0.0701,-0.0174,0.063,0.0437,2.8232,0.2215,BRCACancer
C04,0.0413,1.3048,0.0201,0.3012,-0.0426,0.1232,0.0184,0.1062,0.0143,2.499,-0.193,-0.0868,0.0404,-0.0473,0.7486,-0.0026,-0.1148,0.5666,-0.115,-0.1141,0.2468,-0.2033,-0.1247,-0.0076,-0.0894,2.8481,0.1002,Control
C05,0.1657,1.3431,-0.135,0.3278,-0.0503,0.1546,0.0893,0.0984,0.4989,1.9697,-0.2599,0.0675,0.0384,0.0106,0.7266,-0.0419,-0.0055,0.3942,-0.0163,-0.148,0.0107,-0.1575,0.0252,0.0093,-0.0152,3.3104,0.2398,BRCACancer
C06,0.1893,0.4559,-0.1916,0.2668,-0.0945,-0.1009,-0.1017,-4e-04,0.2754,0.7769,-0.3011,-0.055,0.2162,-0.0542,0.9514,0.0544,-0.0682,0.0886,-0.082,-0.249,0.0271,-0.0101,-0.1389,0.1291,0.0975,1.5148,0.2304,Control
C07,0.1232,1.1911,-0.0089,0.2578,-0.0444,0.2344,0.0599,0.0479,0.9656,2.1308,-0.1289,-0.0869,0.1022,0.0321,0.7341,0.0167,-0.0107,0.5385,0.0135,-0.0425,0.145,-0.1611,-0.1225,-0.0458,0.065,3.002,0.1788,Control
C08,0.147,1.5614,0.252,0.381,-0.0319,0.3381,0.1404,0.0867,1.0073,2.2263,-0.0085,-0.1704,0.0585,-0.0828,0.804,7e-04,-0.0965,0.5718,0.0032,-0.0267,0.2661,-0.1195,-0.1291,0.1921,0.0795,2.908,0.1552,Control
C09,0.1779,1.2047,0.1209,0.3558,-0.0364,0.4074,0.0908,0.1279,0.8587,2.0636,-0.234,-0.0408,0.044,-0.0241,0.7984,-0.036,-0.2639,0.4076,0.0176,0.0349,-0.0083,-0.2114,-0.1334,0.0028,-0.0467,3.0768,0.2444,Control
C10,0.1839,1.3798,0.2333,0.3013,-0.0365,0.1751,0.0619,0.0606,0.3493,2.1618,-0.0472,0.0316,0.0142,-0.0043,0.6983,-0.0222,-0.122,0.5628,0.0539,-0.1376,0.0132,-0.177,-0.0946,0.0879,-0.0578,3.2487,0.1531,BRCACancer
C11,0.0892,1.6217,0.2494,0.3324,-0.0916,0.2305,0.0728,0.0253,1.2746,2.5133,-0.0741,0.0367,0.0981,-0.0601,0.6664,-0.0302,-0.2095,0.5267,-0.0704,0.0287,0.1757,-0.2148,-0.1079,0.0783,-0.0881,2.8457,0.2912,Control
C12,-0.0303,1.0429,-0.0091,0.2148,0.0969,0.088,0.002,0.0316,0.4973,2.3985,-0.2868,-0.0473,0.1354,-0.062,0.5828,-0.0137,-0.1207,0.5103,0.0302,-0.0618,0.2054,-0.1327,0.055,-0.0592,0.0616,2.7382,0.1736,BRCACancer
D01,0.192,1.087,-0.0894,0.3267,-0.0526,0.2691,0.5249,0.015,0.1263,1.7341,-0.1783,-0.0576,0.1926,-0.0604,0.7108,0.0376,-0.034,0.1704,-0.0697,-0.0607,0.1738,-0.3265,-0.0559,-0.1094,0.0755,2.7066,0.0882,BRCACancer
D02,0.0566,1.3752,0.2234,0.324,-0.0171,0.3824,0.0714,0.0426,0.4468,2.8805,-0.216,-0.0045,0.0734,-0.0091,0.51,0.0269,-0.1473,0.6371,-0.035,0.0302,0.0487,-0.0909,0.0166,0.0271,-0.0182,3.5199,0.1806,BRCACancer
D03,0.1099,1.215,0.0854,0.448,0.0237,0.3039,0.1325,0.1056,0.41,2.7621,-0.0727,0.0546,0.0872,0.0823,0.7518,-0.0608,-0.2049,0.6503,-0.0545,-0.0884,-0.0258,-0.1071,-0.0019,0.0314,0.0583,3.2818,0.2229,BRCACancer
D04,0.2429,1.572,0.136,0.3662,-0.1061,0.2301,0.1746,0.0746,0.3107,2.5963,-0.2186,-0.0659,-0.021,-0.0946,0.6326,0.0301,-0.2602,0.4961,-0.0813,-0.0643,0.1287,-0.2638,0.1734,0.1102,0.0113,2.9595,0.1453,BRCACancer
D05,0.2624,1.436,0.0786,0.2514,0.0614,0.2115,0.2222,0.0821,0.6936,2.6241,-0.218,-0.0858,0.0176,-0.0872,0.7033,0.0533,-0.1607,0.6252,-0.0085,-0.0392,0.106,-0.1985,-0.1572,0.0502,0.1601,3.3174,0.0945,BRCACancer
D06,0.1429,1.5215,0.113,0.318,-0.0655,0.3946,0.1256,0.1012,0.6359,2.4116,0.0205,-0.113,0.0955,-0.0451,0.631,0.0299,-0.0817,0.4844,-0.0296,0.0199,0.0636,-0.2357,-0.106,-0.0371,-0.0107,2.9277,0.1335,BRCACancer
