@relation data

@attribute id string
@attribute 10297 numeric
@attribute 11211 numeric
@attribute 1499 numeric
@attribute 1855 numeric
@attribute 1856 numeric
@attribute 1857 numeric
@attribute 2535 numeric
@attribute 27148 numeric
@attribute 2735 numeric
@attribute 2736 numeric
@attribute 2737 numeric
@attribute 2932 numeric
@attribute 324 numeric
@attribute 51176 numeric
@attribute 51384 numeric
@attribute 51684 numeric
@attribute 54361 numeric
@attribute 5727 numeric
@attribute 64399 numeric
@attribute 6469 numeric
@attribute 650 numeric
@attribute 652 numeric
@attribute 6608 numeric
@attribute 6932 numeric
@attribute 6934 numeric
@attribute 7157 numeric
@attribute 7471 numeric
@attribute 7472 numeric
@attribute 7473 numeric
@attribute 7474 numeric
@attribute 7475 numeric
@attribute 7476 numeric
@attribute 7477 numeric
@attribute 7478 numeric
@attribute 7479 numeric
@attribute 7480 numeric
@attribute 7481 numeric
@attribute 7482 numeric
@attribute 7483 numeric
@attribute 7484 numeric
@attribute 7855 numeric
@attribute 7976 numeric
@attribute 80326 numeric
@attribute 81029 numeric
@attribute 8312 numeric
@attribute 8313 numeric
@attribute 8321 numeric
@attribute 8322 numeric
@attribute 8323 numeric
@attribute 8324 numeric
@attribute 8325 numeric
@attribute 8326 numeric
@attribute 83439 numeric
@attribute 8643 numeric
@attribute 89780 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,5.492342928,6.106961344,6.94578590514,6.255785137,9.243210363,9.401989375,8.156868221,10.59236386,7.232999148,7.431374588,9.83034927,10.00381342,4.172021977,7.5908954075,6.0174776375,5.422410676,6.536989745,7.71697568,5.186551462,5.768456458,9.874758982,7.513696958,7.53572469,5.303029586,9.499816557,8.333402628,5.105815554,6.801873633,7.070982613,6.978971021,6.035630095,5.461406798,5.96163024,5.1257211795,4.195262102,5.568040657,8.050720878,6.293385,6.21830228,5.361953639,7.552824933,8.286605263,6.221109164,6.958304858,7.9896357,10.43185304,8.4127934705,12.92825655,6.628121512,9.781251189,8.129954133,7.522230622,9.014572276,5.127232159,5.019047182,Control
GSM427159,5.349976695,6.301135476,6.96887473943,6.33859375367,9.534955073,9.575728848,9.139008401,11.01404508,7.277522502,7.931344923,10.72311933,10.79867858,5.814301269,7.9480842695,6.386601371,5.874189107,6.708673956,8.485226676,5.104157411,5.61353994,8.461460134,7.28736730967,8.178840509,5.5473183655,10.1669919,8.508984299,5.044843524,6.015254046,7.58331058,8.003125914,6.017928169,5.488009811,6.5420415765,5.3490236965,4.107208013,5.853378958,6.954781196,6.3775425145,5.703911357,4.998208198,6.443942775,10.23351816,5.899424146,6.24364539,8.095297936,10.36063893,7.970974812,11.95883643,6.469157955,9.9445751115,8.674016666,7.524935635,9.552203712,5.22439848,5.629656239,BRCA
GSM427160,5.773740066,6.174432011,7.126093946,6.47447631133,9.673698244,9.888302279,8.941760064,11.34894542,7.091808574,7.247787805,10.70667324,10.42204403,5.788040457,8.5167067915,6.2636479175,6.666405549,6.94477391,8.548167949,5.0795493445,6.18913825,7.020066336,6.67579258533,8.941760064,5.2594447425,9.596027176,9.660905593,5.430127385,6.16058305,7.909009687,8.217486565,5.375570566,5.228252321,6.2859438955,5.597986393,4.596993252,5.14017664,5.371568663,5.94640926,5.403788568,5.832137623,5.784511344,9.746254447,6.289378595,7.481342095,8.60625187,9.981439248,8.9020220415,10.66919979,6.461893267,10.3791014185,9.326666054,7.582708643,9.290572499,5.042218873,5.098043929,BRCA
GSM427162,6.327333135,6.848156962,6.25068708814,5.97755783033,9.844427681,8.627005886,8.857282118,11.62609927,6.848156962,6.943573046,10.25669849,11.11828268,5.072117861,8.468887702,6.557150138,5.863140121,9.607256848,8.9807973,5.403702224,5.129088497,7.454260475,6.87085903867,8.976493329,5.361841212,10.09834176,8.338826757,4.65909244,6.340211188,8.31872483,6.034364988,6.848156962,4.97385375,6.3290375325,5.2926478335,5.357737827,5.931571523,6.583162235,6.525127691,5.884360575,5.259471408,5.994246645,9.135068667,6.480229268,7.099714536,8.148918672,10.32215382,8.301028863,11.24400418,5.651059765,10.4243668365,9.130687109,8.287101846,9.512108899,5.391983545,4.932877618,Control
GSM427163,5.84386532,5.971837379,7.18244667671,6.38015555967,9.333972157,8.875635041,8.899010276,10.22215524,6.837442263,8.012179127,10.24783886,10.40311354,5.687908393,6.8894093365,6.141871814,6.042212717,6.628559001,7.782082724,5.0083331755,6.009890885,7.394079193,6.834550255,7.892711475,5.7593689035,10.14243933,9.701150974,5.580832327,6.29655434,7.647208586,7.516174992,5.939585825,5.108327117,6.528179593,5.31991114,5.218210843,5.305251227,6.019930513,6.3892088105,5.65593226,4.665926218,6.805650779,9.68543261,6.502915818,6.7795235205,8.3176887345,9.681155435,8.160096299,11.24903656,7.072805548,10.218524836,9.079885486,7.458244852,9.488543691,5.384232247,5.305251227,BRCA
GSM427164,5.37052286,6.004058206,7.271366378,7.01539003567,9.168196442,9.799419701,8.597597398,10.81089715,7.539955806,7.619194955,9.644000959,9.953578497,5.770572224,8.097828749,5.981941758,6.314610999,6.314610999,7.808161583,5.1215840525,6.26810275,8.045051277,6.66611098567,7.968884369,5.46848766233,8.429543916,8.868576523,5.331285345,6.649547651,7.076257446,7.323192435,6.202961886,5.316879984,6.7096565605,5.522063219,4.985513237,4.851513263,7.179961635,6.322112195,6.147821182,4.963718308,6.2694125,9.687454914,6.149651232,6.7122212035,8.878606654,9.288341906,8.8413044935,11.81385744,7.764773957,10.2149243505,8.003378941,8.27508986,8.234483507,4.727392239,5.925887445,BRCA
GSM427165,6.579810423,5.328236218,6.587592285,5.675294266,9.649157865,8.541049291,10.67558245,12.10196099,7.900989228,9.683889902,10.87489706,12.02630394,5.801553978,8.8341510175,6.181744451,5.69405225,10.10422562,9.382883972,5.5491283855,6.101508918,7.310160874,7.068686977,9.00775693,5.8858777265,11.59635064,8.315445233,5.246418775,8.60580462,8.658881899,5.887288406,6.268944869,5.560264997,6.005130752,5.255997126,5.388199225,5.614644516,6.156291057,7.6792712795,5.507803557,5.297201735,5.910919251,9.356848698,6.460337629,7.350022204,8.0529570665,10.53694681,7.9387998355,9.729417293,6.085982922,10.7153715,9.196074082,7.542028015,9.001071145,5.22439848,5.544509535,BRCA
GSM427166,5.281894103,6.001358226,7.12159637657,6.27415792233,9.307952776,9.42208113,8.944537203,10.6577385,7.606499831,7.688427138,9.495266002,9.584981814,6.180461809,8.155621054,5.639734946,5.709505183,8.009312352,6.919939268,5.06995083,6.082846929,9.143294637,7.67043700767,8.200139826,5.48916194417,9.218358063,8.92056956,4.835559392,7.44476877,7.059834177,7.743893804,5.682019293,6.007201809,5.6952999385,5.5709618885,5.154424477,6.028906829,7.075909955,6.0879494895,5.920180882,4.636656248,5.78751817,8.882827291,5.917199751,6.8666681815,7.9479377265,10.6073352,9.4795098715,11.56819616,6.861958852,10.168160634,8.942852506,7.021149678,8.191603516,5.833339995,5.431465218,Control
GSM427167,5.034426206,6.167925508,7.27824373014,6.39219749433,9.0839188,9.166176345,8.612961657,11.00102128,7.120059311,7.229254138,9.445501764,9.460251675,5.838328613,7.9414165605,6.289543783,6.11956952,8.103682692,7.892544524,5.1077719705,6.40165233,7.508510113,7.07698836933,8.523063126,5.40220329333,9.080831598,9.680166591,5.524354632,6.476183696,7.258003273,7.196481948,6.479825221,4.778749175,5.4468612975,5.548760095,5.250403832,5.508596024,5.998653184,6.2086577505,5.735529792,5.338434442,6.388711011,8.876978171,6.150616157,7.1606421125,8.183861137,10.1138532,9.2720875485,10.63456176,7.375346026,10.3979483055,8.239957816,8.065471505,9.202332696,5.346612346,5.706952669,BRCA
GSM427169,5.582714993,6.002821343,6.66799436186,5.868546834,9.392157003,8.823646775,8.780097726,11.2167627,7.207456398,7.346604868,10.83762027,11.10846093,4.883390185,7.841531879,6.151935758,5.946971318,6.325445444,8.144506733,5.37280218,5.495064524,7.890965121,7.39845840867,8.371037278,5.292395849,9.445998278,7.766597025,5.488652576,5.622938584,8.23715154,8.057817296,6.347936335,5.2209212,5.9866957335,5.3123810235,4.240367614,5.703911357,6.805747499,6.512368537,5.714253246,5.118745153,6.835675032,9.416323125,5.651490354,6.801250569,8.1695430465,9.615184128,8.0537247955,12.22921997,6.663490948,9.8941227365,9.20272449,6.456564386,8.92018991,6.018484655,5.495064524,BRCA
GSM427170,5.272033689,6.336020558,6.27534299943,6.03305001167,9.532322378,8.626175475,9.25541878,10.94796217,7.88859277,7.383922678,9.107570921,9.583290187,5.8736971,7.304534698,6.2087691455,6.283556631,6.816347305,7.57716656,5.258407859,5.507882823,8.088683742,7.17009913333,9.140606848,5.250613486,7.713010325,8.06060289,4.502465777,7.378774139,6.746249355,6.600809135,6.568682467,5.39078052,5.876340674,5.474794685,4.842238769,6.484948231,7.192591495,6.529762925,6.034309958,5.03343539,6.505419075,7.696934717,6.13976173,6.8632386525,7.921745226,10.07526224,7.80882705,11.94030819,6.885272729,9.6950491915,8.108081551,8.631178079,9.302171157,6.459190295,5.830490646,BRCA
GSM427171,5.232671547,6.282259665,7.131665281,6.30310518733,9.175650046,9.582490673,8.453765639,10.85788793,7.2512957,7.002424408,8.652944547,9.857779317,5.697670451,8.1736588475,6.017396045,5.725271665,7.420867895,6.880719575,5.097311435,5.905935245,8.309091044,7.341639651,7.765768643,5.32864704483,9.421265976,9.069960645,5.123305363,6.340389243,6.746114963,7.454383868,6.064641058,5.029465308,5.823256252,5.3393295195,5.458456855,5.698920794,6.312797321,6.4818257435,5.778675937,5.487045126,6.719187291,9.056218477,5.890331925,6.79371113,7.4731272815,10.17919413,8.782406804,12.26909023,6.979742782,10.0016043095,8.466587485,7.626222141,8.292691032,5.655073603,5.245278163,Control
GSM427172,5.006310647,6.216945275,7.29151062114,6.204755088,9.177283189,9.635165386,8.214150462,10.9232534,7.613699466,6.930119699,9.119869136,9.894916689,5.394901009,7.115647436,6.1293165415,5.854002662,7.395536545,7.47163686,5.208892942,6.263509238,9.107714755,7.33129016133,7.786353156,5.24435827317,9.843207033,8.376018051,5.48205062,6.262194115,6.619013562,8.084544168,5.886800847,4.947562426,5.918965218,5.418171094,4.913979924,5.479789356,7.852281561,6.5398413255,5.521373712,4.47767756,7.56254987,9.609179258,5.908159158,6.287331222,7.895531788,9.887921655,7.9823760225,12.7003986,7.160832288,9.8129005215,8.573941684,7.560621583,8.734558167,5.645017992,5.372613708,Control
GSM427178,5.250403832,5.88722747,6.59111954886,6.600485567,9.759697278,10.55163644,7.742243953,11.87463956,7.577959591,6.935197837,9.910485759,9.243632862,5.915766617,8.4425651375,5.843950442,6.083219352,6.963766347,7.196776997,5.141047708,6.077622879,7.609328588,7.24568246767,8.459924515,5.540993142,9.094889963,8.641980482,5.325000691,6.615155557,6.81214882,7.744835729,6.929468878,5.376091736,5.4491986755,5.2254965945,4.783733416,6.24317934,6.908275894,6.481848172,5.669814283,5.507962085,6.348821638,9.559434991,6.328500469,7.0992925535,8.398572355,9.746657544,8.0231768845,11.7369009,5.139972076,9.7692839355,8.262613,6.878728789,8.912530956,6.056481245,5.532169853,BRCA
GSM427181,5.224784328,5.873451033,6.82356085529,6.03520188333,9.104717417,10.45584633,10.24318622,12.38431166,7.30193311,8.756632312,9.455286695,10.71182636,6.201639374,8.1233901535,6.025797328,6.26697916,7.45762943,7.867620258,5.117727582,6.514126699,8.263446592,7.16445774867,8.707498153,5.5553266305,9.093867222,7.522171761,4.750622,8.502256127,7.763014999,8.457258896,6.683560055,5.281523233,5.7634367085,5.064237359,5.069757204,6.137919084,6.719358443,7.134710379,5.234397132,6.248312457,6.260313286,9.670085752,5.920954969,6.747541207,7.751475952,10.75450781,8.5428355785,11.91473092,5.207903829,10.2987612425,7.947726236,7.680255999,8.710342497,6.166771297,4.702259784,BRCA
GSM427182,4.843621187,6.070771017,6.36337954043,6.205131597,9.673075436,10.31060174,9.233320757,11.28033307,7.480590542,7.806293644,10.31535936,9.940739781,5.650485447,8.298430784,5.8842297615,6.282537684,7.278150027,7.690523822,5.1047031615,6.097511381,7.328699888,7.61991132467,8.432177657,5.5918056555,9.133181475,8.151525421,5.371568663,6.040679456,7.784227701,7.772976173,6.497337423,5.264922245,6.313245427,5.4406478095,5.03519637,6.382066833,6.672358598,6.301954408,5.76235629,5.799094593,6.093502736,9.458212357,7.064395519,7.2794952975,8.3398054485,10.56633026,8.131757636,11.4035182,5.445769113,10.1522327235,9.641465253,7.150689453,9.428837044,5.925768788,6.169479726,BRCA
GSM427183,5.417862005,5.595899883,6.422985035,6.59718884033,9.762698087,10.54494056,8.549747253,11.57959421,7.562015554,6.986215012,10.04101607,9.388491534,5.742822246,10.0216627,6.0276079115,5.582263377,6.756893607,7.330359238,5.153465773,6.015923042,6.745241114,7.772924616,8.584569017,5.53038510583,8.946965563,8.650083401,5.45517205,6.152087694,7.79623616,7.569572974,6.818521864,5.321938238,6.0800210445,5.639177679,4.462587481,6.220383769,7.154719711,6.362537976,5.922204539,5.825665599,5.984140004,9.68543261,6.635722201,6.9690304965,8.4801333975,10.00415062,8.32681881,11.33051934,5.9893725,9.680304742,8.145615208,7.143998237,9.073834372,6.397636666,6.314973461,BRCA
