@relation data

@attribute id string
@attribute 10654 numeric
@attribute 2224 numeric
@attribute 23590 numeric
@attribute 3156 numeric
@attribute 3157 numeric
@attribute 3158 numeric
@attribute 3422 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 4597 numeric
@attribute 4598 numeric
@attribute 57107 numeric
@attribute 79947 numeric
@attribute 91734 numeric
@attribute 9453 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.4663,0.6002,0.4751,1.6708,1.1348,-0.1083,1.3548,0.7569,0.5342,0.3731,0.2221,0.234,0.641,-0.168,1.0741,Control
Utah__A02,0.4105,0.5116,0.4069,1.4332,0.9751,-0.0459,1.2153,0.479,0.4143,0.3192,0.1524,0.1142,0.5277,-0.1912,0.7872,Control
Utah__A03,0.5622,0.6261,0.5856,1.7659,1.1899,-0.0362,1.4763,0.6671,0.5772,0.4267,0.2828,0.2098,0.6429,-0.1741,0.8965,Control
Utah__A04,0.5474,0.4295,0.2543,1.473,0.994,-0.052,1.2694,0.3765,0.4649,0.3123,0.1789,0.1251,0.5238,-0.1453,0.7884,Control
Utah__A05,0.6482,0.4954,0.5819,1.9341,1.2039,-0.0828,1.4334,0.5874,0.6167,0.4683,0.3287,0.1769,0.6216,-0.1977,0.9978,Control
Utah__A06,0.3415,0.5274,0.5038,1.7251,0.9822,-0.0469,1.3029,0.4733,0.4916,0.365,0.1988,0.1258,0.5336,-0.2268,0.8994,Control
Utah__A07,0.5888,0.6072,0.4972,1.7406,1.1005,-0.0211,1.3154,0.488,0.5129,0.3647,0.2653,0.2557,0.6387,-0.1645,1.0806,Control
Utah__A08,0.4002,0.477,0.4589,1.4963,0.9718,-0.0856,1.2185,0.5553,0.4537,0.3104,0.25,0.3802,0.5413,-0.1277,0.9768,Control
Utah__A09,0.459,0.43,0.3711,1.2814,0.8518,-0.0557,1.2578,0.5565,0.4324,0.3338,0.2145,0.2213,0.5269,-0.1754,0.9157,Control
Utah__A10,0.463,0.5631,0.5865,1.7669,1.0185,-0.121,1.3909,0.5883,0.4576,0.3251,0.1917,0.3017,0.5905,-0.2616,1.035,Control
Utah__A11,0.3473,0.4002,0.4563,1.3812,0.8179,0.0197,1.2558,0.4769,0.2889,0.321,0.2693,0.1385,0.4347,-0.1758,0.7063,Control
