@relation data

@attribute id string
@attribute 2277 numeric
@attribute 2321 numeric
@attribute 2324 numeric
@attribute 3791 numeric
@attribute 5228 numeric
@attribute 56034 numeric
@attribute 7422 numeric
@attribute 7423 numeric
@attribute 7424 numeric
@attribute 8828 numeric
@attribute 8829 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0629719339,-0.1200183976,-0.0632519627,0.7957299153,0.0673178224,1.0886658402,1.3665688769,0.0686248548,0.8612987929,0.4178992709,0.0749716201,BRCA
GSM480985,-0.0129602510,-0.1143669526,-0.0059183584,0.8631412884,-0.0204180353,1.1290601162,1.2024457616,0.1525115207,0.9331703361,0.3062706558,0.0225656420,BRCA
GSM480986,-0.1302052508,-0.0964991849,-0.0579915325,0.5989148169,-0.0447395305,0.9183458069,1.2605346517,0.0833565186,1.1830323526,0.5313425168,0.0546909084,BRCA
GSM480987,0.0969642452,-0.0895480546,-0.0555419659,0.0024008016,0.0734348032,0.7650982737,1.0447641260,0.1967300554,0.7070286259,-0.0513186204,0.3437698573,BRCA
GSM480988,-0.0832899991,-0.1162861438,-0.0721913572,1.0063791970,-0.0289066475,0.7607839022,1.1743175082,0.1766428340,0.8957621546,0.2582828049,-0.0292331753,BRCA
GSM480989,-0.2187389196,-0.1442647197,-0.1158366496,0.6803208704,0.1523999498,0.5987844912,1.3540151653,0.2277008619,0.8898641691,0.2932277477,-0.0544582841,BRCA
GSM480990,-0.1126115849,-0.0927688235,-0.0658284049,0.2770986104,0.5197653237,0.6595550065,1.2007730559,0.1460647002,1.3386224535,0.2526047951,0.1747390068,Control
GSM480991,-0.0630702980,-0.1118575621,-0.0764699977,0.7077580467,0.0515845982,0.7990539124,0.9592461894,0.1525863922,1.1394003779,0.3928625630,0.0701053542,Control
GSM480992,-0.0990531928,-0.0979322081,-0.0537041943,0.6393137217,0.0281387187,0.7243998100,1.1849431228,0.2981126251,1.3555579576,0.3988478449,0.0710969103,Control
GSM480993,-0.1284564684,-0.1222081446,-0.0502776643,0.8739015989,0.2163620768,0.9300896448,1.2268478014,0.1946181442,0.9047903614,0.4208060303,0.0260177059,Control
GSM480994,-0.1498733590,-0.0837827924,-0.0174532699,0.8619981407,0.0523846036,0.7885607536,1.2332250021,0.2943208652,0.6058023999,0.3625228743,-0.0262240056,Control
GSM480995,-0.0954733748,-0.1399122226,-0.1264125513,0.5349339776,0.3151904193,0.9376217770,1.1263661603,0.0994244136,1.3509405386,0.4322938668,0.1206996390,Control
GSM480996,-0.1694372160,-0.1147447895,-0.0591550730,0.1086365074,0.9770528431,0.6465445601,1.0717826515,0.1746139096,1.0292635709,0.2299184557,0.0653467107,BRCA
GSM480997,-0.1351744752,-0.0804337612,-0.0974235075,0.2613624069,0.0002146138,0.5255391477,1.3212846051,0.6366566511,2.5829692035,0.6370551929,0.2190895576,BRCA
GSM480998,-0.0359487074,-0.0952015296,-0.0849031661,1.2191669079,-0.0209600369,0.9569568662,1.2227234203,0.1695158879,1.1219164283,0.4847850306,0.1171886389,BRCA
GSM480999,-0.1003124854,-0.1544315579,-0.0643820734,1.4028226866,0.0673020199,0.9512320187,0.9083559946,0.0794015048,0.9005646669,0.3962475824,0.0867761373,BRCA
GSM481000,-0.0084627633,-0.1233530710,-0.0417825081,1.5942974223,-0.0235860614,0.8747152937,0.8973995149,0.0916262836,1.1659166095,0.2782092749,0.0031727457,BRCA
GSM481001,-0.0517268488,-0.1078164421,-0.0377248698,0.5227021161,-0.0274087937,0.9401310300,0.9140862280,0.1762334666,1.2484189189,0.4897300212,-0.0033536326,BRCA
