@relation data

@attribute id string
@attribute 3456 numeric
@attribute 3458 numeric
@attribute 3552 numeric
@attribute 3558 numeric
@attribute 3562 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3569 numeric
@attribute 3576 numeric
@attribute 3578 numeric
@attribute 3586 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3596 numeric
@attribute 3600 numeric
@attribute 3603 numeric
@attribute 3605 numeric
@attribute 3606 numeric
@attribute 4049 numeric
@attribute 7124 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0526817539,-0.1502639149,0.2482422408,-0.0967912121,-0.0373341867,-0.1635283750,-0.0627090877,0.1266020980,0.8618448906,-0.1075433137,-0.2551962770,-0.1427666815,-0.2414363771,-0.0203942615,0.2999983103,0.0175708292,-0.1583328247,0.7036440041,-0.1863129413,-0.0286056817,BRCA
GSM480985,-0.1283639223,-0.1919777421,-0.0314154737,-0.1313371339,-0.0726235659,-0.1799587318,-0.0660942230,-0.0603622181,1.2310367167,-0.1736836843,-0.2261143029,-0.1356333635,-0.1827412749,-0.0459955214,0.5226196898,-0.0489622874,-0.1487358668,0.2756597614,-0.1703519199,0.0503361004,BRCA
GSM480986,-0.0855226764,-0.1827084002,0.0009803817,-0.0704303690,-0.0494047877,-0.1821055065,-0.0732426170,0.1871303074,1.1678017355,-0.1923048248,-0.1601737868,-0.1428892811,-0.1846981423,0.0224967756,0.3483526123,-0.0037446338,-0.1467624773,1.3583709663,-0.1385524313,-0.0117659394,BRCA
GSM480987,-0.0639082647,-0.0920013336,-0.0380365687,-0.1189128644,-0.0800775427,-0.1676234927,-0.0101402886,0.4079698621,1.1729830871,-0.1336183191,-0.2000680720,-0.1302193291,-0.1714984044,-0.0589916677,0.1294603590,-0.0249687936,-0.1421537858,0.0018086004,-0.0807310320,-0.0407701192,BRCA
GSM480988,-0.0499219117,-0.1157230785,0.3082212135,0.0630258011,-0.0292149216,-0.1232804301,-0.0796688943,0.0463543034,0.4444268425,-0.1220734088,-0.1748360544,-0.1597166529,-0.1901072972,-0.0282015741,0.3782978778,-0.0411762015,-0.1318308194,0.5375493863,-0.1187812831,0.0001304974,BRCA
GSM480989,-0.0385720141,-0.2689341306,0.0643515889,0.0045405086,-0.0545651176,-0.1595126757,-0.0296488404,0.0336776683,0.7921105779,-0.1638495176,-0.2916233484,-0.1920061474,-0.2779082904,-0.0506024629,0.1246516828,0.0061295912,-0.1354420523,0.9557667673,-0.1627586097,-0.0217998318,BRCA
GSM480990,-0.0773540400,-0.1534946757,0.8070518219,-0.0676458303,0.0218796361,-0.1643242365,-0.0061980326,0.1569095779,0.7562215037,-0.1082705263,-0.1563080516,-0.1445224128,-0.1840325179,-0.1067628994,-0.0009107756,-0.0045997695,-0.0713810393,0.3972254762,-0.1962821299,-0.0152148257,Control
GSM480991,-0.1146401153,-0.1411837970,0.0797228272,-0.0905232279,-0.0695734364,-0.1673133309,-0.0719654648,0.0010899390,1.1222321147,-0.0975519806,-0.1673274888,-0.1728493255,-0.1859649509,-0.0838136621,0.0878488817,0.0373588806,-0.1198218445,1.0451854930,-0.1280124027,0.1726690396,Control
GSM480992,-0.1523727468,-0.1471509594,0.2392629278,-0.0796946813,0.0362902686,-0.1594729364,-0.0574405404,0.0448783156,0.0302081386,-0.1449303487,-0.1863134343,-0.1686027116,-0.1159208217,0.0006584926,-0.0451012735,0.0627179112,-0.0761602104,0.7666563989,-0.1366720241,-0.0538811761,Control
GSM480993,-0.1179253427,-0.1658804081,0.1554126427,-0.0853780674,-0.0319663664,-0.1424055492,0.0129006933,0.2203348601,0.6293743797,-0.0816621768,-0.0972517151,-0.1339600720,-0.1286299384,0.0230614987,0.1578454241,0.0192417327,-0.1363315416,1.2378913033,-0.1591452883,-0.0270253466,Control
GSM480994,-0.0865000784,-0.1043243271,0.0092144356,-0.0598729264,-0.0165861143,-0.2478779862,-0.0581155241,-0.0132220273,0.5430357336,-0.1751840579,-0.1470751466,-0.1476996884,-0.1703315423,-0.0150996204,0.0726020890,0.0015166852,-0.0846970274,1.2005237010,-0.1327488441,-0.0388376962,Control
GSM480995,-0.1854313356,-0.1218535462,0.7119868958,-0.1249050999,-0.0319906661,-0.2268051182,-0.0070457171,0.5635550436,2.1158345659,-0.1317230023,-0.1015592826,-0.1805963382,-0.2091386723,-0.1576657472,0.3387339173,-0.0421365560,-0.1373694850,1.1449176271,-0.1796464097,0.5440024578,Control
GSM480996,-0.0898865900,-0.1199751847,1.5393664896,-0.0284374254,-0.0269987019,-0.1093211559,-0.0033018697,0.1782354847,1.2279603649,-0.1418905274,-0.2383484693,-0.1458660253,-0.1605933706,-0.0643603750,-0.0022137437,0.0002624588,-0.1582389081,0.6648939980,-0.1946616041,0.0285358698,BRCA
GSM480997,-0.0602554150,-0.1040407364,0.1679684529,-0.0569270816,0.0107739699,-0.1393129769,-0.0183699253,2.3767256472,1.6746998777,-0.1022146778,-0.1863360222,-0.1541028922,-0.2443212137,-0.0684212735,0.1306683962,-0.0309458710,-0.2048418997,0.3947523047,-0.2054012754,-0.0829490899,BRCA
GSM480998,-0.0049320051,-0.0828784693,0.1222713261,0.0868595673,-0.0067737223,-0.1608084531,0.0081103090,0.1403453867,0.6430147319,-0.0803240450,-0.0757596251,-0.1139042600,-0.1250489388,-0.0012468999,0.1800092595,0.0538644042,-0.1465161920,1.0900480879,-0.1027227368,-0.0494261949,BRCA
GSM480999,-0.1313596671,-0.1277869129,0.1151532227,-0.0500159956,-0.0282344856,-0.1441744461,-0.1168312110,0.1884283967,0.8281591561,-0.1388575386,-0.1811492704,-0.2075630220,-0.1916483517,-0.0687483949,0.4376892703,-0.0310587503,-0.1424248796,0.7581232786,-0.1882010280,-0.0331076858,BRCA
GSM481000,-0.1806450197,-0.1535977246,-0.0575905084,-0.0733975721,-0.0708965229,-0.1491443315,-0.0081916841,-0.0521955974,0.8679424629,-0.1371834230,-0.1638317966,-0.1457922550,-0.1269652533,-0.0527950293,0.4603169869,-0.0348457257,-0.1459052172,1.3879124126,-0.1057318538,-0.0260094933,BRCA
GSM481001,-0.0546441757,-0.1481627119,0.5641505893,0.0035187091,-0.0766510171,-0.1953234714,-0.0706647190,0.7543909830,1.7604875227,-0.2188020320,-0.1865269998,-0.1489206319,-0.2182620506,-0.0090960081,0.2238699792,0.0093598592,-0.1587009548,1.5050859053,-0.0727031779,0.3260543148,BRCA
