@relation data

@attribute id string
@attribute 107 numeric
@attribute 108 numeric
@attribute 1080 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 1131 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 115111 numeric
@attribute 163688 numeric
@attribute 196883 numeric
@attribute 23236 numeric
@attribute 23439 numeric
@attribute 2520 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 3274 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3758 numeric
@attribute 3759 numeric
@attribute 3766 numeric
@attribute 3772 numeric
@attribute 3773 numeric
@attribute 3776 numeric
@attribute 3784 numeric
@attribute 389015 numeric
@attribute 4638 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 495 numeric
@attribute 496 numeric
@attribute 51806 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 54207 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5613 numeric
@attribute 60 numeric
@attribute 6522 numeric
@attribute 6548 numeric
@attribute 6750 numeric
@attribute 6752 numeric
@attribute 7430 numeric
@attribute 760 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 85366 numeric
@attribute 887 numeric
@attribute 91807 numeric
@attribute 9992 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,8.2081635635,7.149597572,6.094875369,12.63069834,6.614529956,10.327292123,7.377212971,6.499212576,5.645450388,8.748277668,5.4707198845,5.118745153,10.97207892,6.8772890085,4.840477407,7.093605399,7.1915641815,11.95442182,8.056110832,9.668318219,8.533866741,5.428620839,10.99802289,9.844635599,11.35799469,5.30742946,9.543109718,5.980374532,5.32700572833,7.687839957,6.16145302425,5.593684478,5.504986385,9.50331156833,11.74617161,7.573838635,6.305838886,5.171511767,11.0075662667,8.881298397,8.1654550638,5.37209128,5.19952286625,9.095911979,7.476788978,5.876585242,6.9141724395,5.76895967625,6.36946717,5.4829326402,5.48205062,8.688181342,6.21136540967,5.313256056,8.2742311235,14.7883179233,8.694898579,11.49398064,4.936651187,8.897392558,12.41104094,10.963746465,13.11037161,13.59313376,12.33572539,7.680836167,4.967873236,6.3931703428,6.71763387475,8.533227316,6.059945345,5.398154738,5.158974417,5.019047182,Control
GSM427159,6.3425008425,6.461320332,5.648473532,13.03258307,5.841225451,10.2384186075,7.013074525,7.270111035,5.65593226,8.080472632,5.4168853535,5.98658799,10.9073904,6.8906417385,4.708480413,6.345898074,6.0573658185,11.95691889,8.621833133,8.930930318,8.84345400733,5.492262803,10.75503384,9.525335383,12.08864757,4.885295141,9.992853784,6.085982922,5.55718197433,8.0635897465,6.84217747675,5.442418216,5.447668014,9.09094023867,11.7601478967,8.499737407,6.107327595,5.404814027,11.0786587633,8.993477034,7.6774776296,5.726293954,4.97059844425,6.451092084,7.453231788,6.036839159,7.100683958,5.683806328,6.0929297895,5.5428379012,5.804719114,9.433471275,6.479820979,5.115003321,8.137035193,13.8159086333,9.011647369,11.84250171,4.632736581,10.2159337,12.7347446,9.558696607,12.75620088,13.5121695,12.47764072,7.335080175,5.03365563,6.9553527598,6.8818081325,8.715636586,5.301232095,5.254944744,5.601779143,5.133410684,BRCA
GSM427160,7.5711783515,6.767195028,5.766735111,12.19349773,6.323194968,9.769915947,7.338293201,7.135045173,6.0290173,8.026856932,5.4676791125,5.757030749,9.496554786,6.771545835,4.991874681,6.562361212,5.457103785,11.84327345,8.38961104,9.213384421,9.29076107,5.72110688,11.137683,10.74066222,12.01135666,5.16627500133,9.960697446,5.672716149,5.16901226133,7.5411638795,6.14834214975,5.829450757,5.811226239,9.01551201767,12.3780996267,5.72110688,6.059188284,5.6687672635,11.3381346567,8.935534242,7.590935683,4.894588914,5.49771420075,8.606850376,7.462177348,5.98687237,6.8982166245,5.80557072675,5.9034588485,5.4641368762,5.527329405,8.48506563,5.889051372,5.434470814,9.1235010805,14.49928798,8.99655902,12.09766027,5.241660263,9.210598979,12.91499054,9.1578235905,12.13760287,13.47944813,12.54827894,10.35235277,5.935819934,8.109608713,6.405921396,8.2596790005,5.641120592,5.117498954,5.391639926,5.241660263,BRCA
GSM427162,7.0913602235,6.763813641,5.749541809,12.23565236,6.331145921,10.3820872935,7.478529234,7.91055448,5.876032641,8.120096744,5.3128771495,6.492979261,10.39270411,7.226006717,5.229406468,6.816507311,5.725019338,11.56304622,8.480952861,7.435526765,8.629147321,5.646026713,10.00164081,9.439182162,11.97218475,5.24335325567,9.660094472,6.715073541,5.57630847167,8.122344314,5.515255642,5.6207514905,5.8832730605,8.53219426233,12.0413844233,5.460424154,6.037388399,4.908661704,9.415136053,9.524248408,7.1937672274,5.89251929,4.84879913725,9.664661106,7.601141445,6.1476177,7.2768077175,5.7287797825,6.323322532,5.1156792046,5.655216748,9.211511834,6.312672729,5.36790503,9.2078924525,11.1284900313,8.696325232,12.00568429,4.766080198,10.56955686,13.25089354,9.7689666565,12.20536419,13.35270561,12.76004735,9.938977155,5.198898037,8.725184586,6.1456479,7.7082282335,5.377480603,5.504788206,5.150368004,4.868898162,Control
GSM427163,7.084991265,6.854560258,5.361953639,12.7347446,5.680472929,9.671974648,7.297193996,6.580602003,5.824138541,8.28785217,5.3210920245,4.93618003,9.358629843,6.848015995,5.636197729,6.82610711,6.8901006515,12.12850358,7.944479462,9.924501194,9.35589447533,4.694341356,10.864964,9.689574849,11.58766984,5.155994888,9.873075365,6.233625068,5.83600056733,7.70955379,6.46361798775,5.89924090925,5.389626038,9.705586173,12.0522698633,7.181900437,6.192791506,5.407338246,11.0671163433,8.886703411,7.6579137982,5.676670267,5.00883469925,6.345898074,6.773076963,5.887775801,6.6548276045,5.77402973325,6.52394041,5.466218321,6.407145055,8.977409535,7.50900425433,5.333791561,8.5157239865,14.66759481,8.854962736,11.58443655,4.953045476,9.391609387,12.63069834,9.6715876845,12.34682957,13.37889296,12.45248586,7.089109133,5.062220221,6.9100805066,7.045711086,8.3252183155,5.572595075,5.377654117,6.198401453,5.455665247,BRCA
GSM427164,6.50402659,6.543500233,5.409400483,12.65857307,6.872247394,9.753034207,7.806535324,6.603185402,6.352798794,8.529822044,5.5402481545,5.660645761,10.16002932,6.727722821,4.721662605,6.434299309,6.5536864175,11.63993091,8.556449653,10.54993411,9.078168623,5.011016147,11.45443311,9.814991395,12.06588572,5.414851157,8.015862602,5.488973851,5.58192336267,7.3480019195,6.83636083575,5.5982912595,5.2582908375,9.68830932967,12.5635974,6.847624679,6.2181085,5.3785945915,12.1145166367,8.792953849,8.0926699198,5.727111263,4.83149455975,5.930448326,7.658927519,5.94872421,6.9752829565,5.65779844775,5.9174340255,5.6759717936,5.625863148,8.467749328,6.98490046733,4.940884687,8.0343196725,15.0760746733,9.269361142,11.98277091,5.331285345,8.118475397,13.74850791,9.993060077,13.11510467,13.71343219,12.66384721,5.996451597,5.093825554,6.3166102882,7.03324440275,8.4054699995,5.930448326,5.433553102,5.612213331,5.557510609,BRCA
GSM427165,6.201503818,6.456482249,6.219367603,13.34505663,5.057462456,9.1297731835,7.967285529,8.018076529,5.779661087,8.167494826,5.0451309915,5.548136995,9.341019005,7.4861886795,4.567828407,5.981059894,5.366277458,11.48011881,8.162543804,7.39744174,8.46320594233,4.694341356,9.557684409,7.511675823,12.23463043,5.210608399,9.57720274,6.472451724,5.73416027667,8.7631733915,5.8790245935,6.073312922,5.238663902,9.12043218767,10.9018499343,5.682019293,7.481256805,5.4209960565,8.83242227333,8.710342497,7.77673562,6.587706739,4.950710199,9.276724119,6.111350232,5.48205062,6.945356743,5.56784485975,6.330484187,5.5322651396,6.430289978,9.024558716,6.81582852467,5.832707292,8.079817226,10.2940315303,8.534916724,12.46971692,5.761026747,10.70365297,13.34320241,9.670242546,12.34260121,13.29267684,12.61750082,10.40794251,5.754494213,9.356122659,6.55286557675,7.7168387545,6.172733142,5.955365844,5.810964386,5.268482349,BRCA
GSM427166,7.6188571805,7.109938036,5.826809832,12.39966386,6.091811548,9.643814388,7.667823176,6.988971848,5.862458365,8.80888466,5.2916941845,5.655646098,9.812386363,6.719520862,4.908346081,7.246980731,6.2928801065,11.95442182,8.2669635,9.665460782,8.875123686,4.888756945,10.66388964,9.583290187,11.37383049,4.799409701,10.4731124,6.182499261,5.447555133,7.980321915,6.402266965,5.740905809,5.8402859655,9.486682492,11.77433084,7.766961362,6.47143593,5.8222575895,11.6829085233,8.934251932,8.060705661,5.093191733,5.1668107475,9.164543144,6.898937271,6.202570157,6.5861642735,5.6048929665,5.9718598575,5.3094441946,5.233822166,8.419813926,6.87117032933,5.495064524,8.116304847,14.9143649833,8.709033072,11.41027128,5.305616048,7.778440428,12.46971692,10.896852955,12.57155186,13.44200721,12.74796537,9.572823899,5.619127766,7.580338669,6.064234489,8.729778512,6.040898593,4.840729162,5.224977213,4.937828406,Control
GSM427167,8.092918242,6.816347305,6.000682441,12.05932765,6.099511534,9.557649091,7.357466507,8.215303806,5.813403636,8.17986074,5.3899418245,5.375570566,9.898586698,6.995146243,5.221694654,6.649188353,6.2675959045,11.46383867,8.546914832,9.303998235,9.29028807333,5.178725843,10.78521972,10.67301333,11.74966846,5.05611545867,9.363303128,6.004732412,5.79584353833,7.3088950665,6.27881498175,5.76130841175,5.479660845,9.58901573033,12.3698481033,8.920911903,5.838328613,6.229757997,11.8796742633,9.169130251,7.891337482,5.67716377,4.988887974,9.148261195,7.321975714,5.352274105,7.024481502,5.87868274875,6.3825279205,5.291675395,5.844493149,8.419971893,6.13414385767,5.606746643,9.095386554,15.0102008533,8.812948295,11.72159494,4.720021333,8.290457955,12.84191128,10.349992835,12.3148028,13.70458133,12.4865699,8.367000914,5.662925563,7.4789113804,6.4879534175,8.057131251,6.299945779,4.948613986,5.416680376,5.496742949,BRCA
GSM427169,7.599297253,7.016310012,5.886678931,11.61491238,6.072647808,10.0619138165,7.247645413,7.830675431,5.659004925,8.633940747,5.1034738015,5.442621133,9.608828239,6.432879816,5.139972076,6.924548653,6.489380715,11.67867508,8.628081972,8.352640608,8.55731348,4.987561048,11.44285036,9.67905828,11.77144213,4.870451569,9.431320586,6.015923042,5.60547463267,8.1757398045,6.04559340875,5.76176221,5.965974182,9.227921381,12.0528531,7.510370809,6.137304345,5.5306956595,11.8340178433,8.786074471,7.6172088754,5.686228245,5.2066546755,8.922124336,7.469827229,5.586623085,7.1430110225,5.6414643135,6.3457281585,5.3589494338,5.913135501,8.01888328,6.39658479233,5.139972076,8.399665163,14.4683583733,8.976994451,11.86526555,4.765549899,9.943115915,13.04989878,8.715547198,12.71572616,13.30755735,12.57561022,9.331471853,4.482788153,7.9155472442,6.59589787525,8.3082798515,5.868644328,4.574191652,4.649642211,5.396956849,BRCA
