@relation data

@attribute id string
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1285 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1288 numeric
@attribute 2147 numeric
@attribute 2149 numeric
@attribute 2153 numeric
@attribute 2157 numeric
@attribute 2158 numeric
@attribute 2159 numeric
@attribute 2160 numeric
@attribute 2161 numeric
@attribute 2243 numeric
@attribute 2244 numeric
@attribute 2266 numeric
@attribute 3818 numeric
@attribute 3827 numeric
@attribute 462 numeric
@attribute 5624 numeric
@attribute 5627 numeric
@attribute 710 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.1206448859,0.1617570012,-0.0343195665,-0.0485781644,0.1320036710,-0.0343059990,-0.1416186203,0.3371361091,-0.0778901179,0.2104752423,-0.1159361748,-0.1369267239,-0.1003722108,0.4172297708,-0.1656292359,-0.1719056596,0.0336981885,-0.0625323410,-0.1335369201,-0.1241596089,-0.0759037073,0.0961782113,0.1115277371,BRCA
GSM480985,0.1024053941,0.3574818842,-0.0217375736,0.0682805988,0.3197791149,-0.1342293939,-0.1930294107,0.3332767281,-0.1168086505,0.4707061461,-0.1421818332,-0.1818814427,-0.1467117822,0.3049246961,-0.1399053064,-0.1414716702,-0.1039856565,-0.0189144570,-0.1607838665,-0.1138877182,0.0068099968,0.7560304203,0.3292342876,BRCA
GSM480986,0.1571395738,0.4284097366,0.0045408444,-0.0003269257,0.4033968100,0.0435658686,-0.1844459021,0.2808904654,-0.0523004893,0.3167038894,-0.1101851041,-0.1714548822,-0.0975946225,0.4334077062,-0.1307385198,-0.1693826518,-0.0985185886,-0.0059615276,-0.1717571287,-0.0754465288,-0.0205501456,0.9260113440,0.2045610604,BRCA
GSM480987,1.2825283761,0.9133396048,-0.0216841742,-0.0280876425,-0.0148904576,-0.1230738403,-0.2081336734,0.1564254856,-0.0970778973,0.3966870850,-0.1013116187,-0.1903443559,-0.0793938567,0.0434099238,-0.1241824412,-0.1801341795,-0.0734953539,0.0246460005,-0.1545500847,-0.0924255777,-0.0385757888,1.4566698077,1.5448178201,BRCA
GSM480988,0.1152882675,0.3064220885,-0.0410077930,0.1296488376,0.2849267037,-0.0295574355,-0.1149176441,0.1770760837,-0.0598716753,0.3664715323,-0.0293717670,-0.2460147383,-0.1096291251,0.3365602364,-0.1254562038,-0.0697009560,-0.0722382591,0.0297466922,-0.1194969818,-0.1351055478,-0.1030989439,0.1936642627,0.0745796705,BRCA
GSM480989,0.0023976691,0.2114621343,-0.0441274428,-0.0788148742,0.1264852435,-0.1317963801,-0.2880127502,0.3635552958,-0.1084222351,0.1601821291,-0.0995647737,-0.2578305271,-0.1077170806,0.5600267135,-0.0890212768,-0.0415871689,-0.0443032894,-0.0634732032,-0.1463200598,-0.0801328133,-0.0880852347,-0.0587394690,0.1203082237,BRCA
GSM480990,0.3157544133,0.5032480955,-0.0224619561,-0.0072702441,0.2984222376,0.0574288082,-0.2131876319,0.0029791925,-0.0862737163,0.1783010686,-0.0795996321,-0.2380189619,-0.0640466618,0.4251795836,-0.1062551705,-0.1248791599,-0.0118424829,0.0469793189,-0.1518631868,-0.0783059521,0.0281497152,0.6356451510,0.6193720417,Control
GSM480991,0.0312546151,0.2466490643,-0.0178426241,-0.0549827734,0.1832314988,-0.0132853633,-0.2291514151,0.2079766272,-0.0793001612,0.3014463960,-0.0133711251,-0.2618975292,-0.0896879367,0.5980322691,-0.1222378157,-0.1140544591,0.0338303222,0.0906902896,-0.1317327398,-0.0747391831,0.0469998581,0.7143725950,0.6318960174,Control
GSM480992,0.0624451243,0.3013565149,-0.0173351448,-0.0373090050,0.1683771527,-0.0030339869,-0.2514961897,0.0639579646,-0.0447709296,0.0693542369,-0.0779947753,-0.2505336391,-0.0972692084,0.6775057020,-0.0956035698,-0.1278102932,0.0068018640,0.0400807040,-0.1015912014,-0.1104176641,-0.0164755788,0.6206464670,0.3130114851,Control
GSM480993,0.1815740701,0.4915914865,-0.0612812659,0.0045384616,0.2849183196,-0.0067307282,-0.1717529876,0.4986232755,-0.0738548184,0.3035012013,-0.1184536032,-0.1747551502,-0.0629372922,0.6029345646,-0.1153795761,-0.1456406611,-0.0714208433,0.0022577338,-0.1651523414,-0.1186280231,0.0203040938,0.2602036893,0.3207599149,Control
GSM480994,0.0083825677,0.2103920599,-0.0398021915,-0.0752932956,0.2295007029,-0.0510959778,-0.1927203970,0.4603695544,-0.0665412072,0.1150678499,-0.0246512360,-0.2563681209,-0.0769296080,0.5302500545,-0.1166281658,-0.1134079662,-0.0238408994,-0.0415576429,-0.1435753616,-0.1068574719,-0.0277980704,0.0812109347,0.0123326866,Control
GSM480995,0.8249219695,0.6120408962,-0.0344858331,0.1310543132,0.1006254997,-0.0595654613,-0.2196804989,0.0576404807,-0.1089964168,0.1931782691,-0.1365238484,-0.1893415731,-0.1051844605,0.1557761974,-0.1455464876,-0.1614347002,-0.0822574599,-0.0252090135,-0.1764502531,-0.1416761474,-0.0120957836,1.2816987037,1.2543354630,Control
GSM480996,0.2528035597,0.2591062002,-0.0545636404,-0.0728114541,0.3021600808,0.2057841167,-0.1724216322,0.0795188780,-0.0716689322,0.1961466636,-0.1256158664,-0.2715825620,-0.0916413781,0.5889844868,-0.0968548707,-0.1420785118,0.0336778160,-0.0146395837,-0.1699061097,-0.0950748942,-0.0863989711,1.0753542187,0.3137755224,BRCA
GSM480997,1.1197093940,0.8625907969,0.0104849085,0.8790216298,0.3554456811,0.1026686799,-0.1862050473,0.2380082598,-0.0907724539,0.4656113261,-0.0507343604,0.1781199089,-0.0733545351,0.0595955381,-0.0779125212,-0.0798545567,0.0407539849,0.1570923981,-0.1042368878,-0.1623014229,-0.0432990469,1.5861747263,3.1209607421,BRCA
GSM480998,0.2317865069,0.3917077266,-0.0478752598,-0.1471091622,0.2866364169,-0.0233646274,-0.1641045208,0.3509443884,-0.0363230764,0.1356951033,-0.1101729890,-0.1604455891,-0.0618989999,0.4083484739,-0.0807038440,-0.0668437885,-0.0037381808,-0.0759257961,-0.1253295133,-0.0836556542,-0.0239483987,0.0674990017,-0.0307775289,BRCA
GSM480999,0.0443660415,0.2084738527,-0.0172466180,0.0063920659,0.1931438924,-0.0826129106,-0.2116027020,0.3566908726,-0.0990125893,0.4373663426,-0.1719410123,-0.1964895709,-0.0831923396,0.2546252110,-0.1907549482,-0.0794408619,-0.0573080895,0.0046799934,-0.1087022550,-0.0747096876,-0.0312055392,0.6024382017,0.1492185815,BRCA
GSM481000,-0.0206397671,0.1569318671,-0.0375482217,-0.0063074533,0.2069869095,-0.0885292554,-0.1751550464,0.2081825222,-0.0722133134,0.1057707147,-0.1176802329,-0.2184113202,-0.1008243412,0.2349817795,-0.0932197583,-0.1643152582,-0.1248491626,-0.0448124436,-0.1506229054,-0.0974855822,0.0705096498,0.1524467690,0.0521206445,BRCA
GSM481001,0.8957656743,0.6170466852,0.0264951522,0.2525608915,0.2802197753,-0.0780167694,-0.1986475898,0.0294510422,-0.0409201471,0.4503521687,-0.0609215719,-0.1653113441,-0.1100448976,0.1046511648,-0.0989990905,-0.1331040788,-0.0297002042,0.0661276444,-0.1189711908,-0.1107734657,0.0093151722,1.5370480617,0.4565217569,BRCA
