@relation data

@attribute id string
@attribute 7189 numeric
@attribute 4803 numeric
@attribute 5970 numeric
@attribute 8878 numeric
@attribute 3551 numeric
@attribute 4804 numeric
@attribute 4790 numeric
@attribute 3654 numeric
@attribute 7314 numeric
@attribute 4792 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.8372,-0.0474,1.4383,1.5659,1.1591,-0.1504,1.6981,0.6564,0.6845,2.2123,Control
A02,0.7679,-0.0102,1.258,1.477,0.9319,-0.1224,1.2732,0.5823,0.7725,2.0603,Control
A03,0.9336,-0.0147,1.4813,1.6498,1.0697,-0.072,1.4485,0.7212,0.8244,2.7503,Control
A04,0.7944,0.0577,1.484,1.6038,0.9555,-0.0207,1.4304,0.649,0.6344,2.2761,Control
A05,0.8518,-8e-04,1.5368,1.6731,1.0728,-0.0448,1.5181,0.8578,0.7355,2.4615,Control
A06,0.7749,-0.0398,1.338,1.6117,0.9844,-0.1887,1.3497,0.6583,0.8108,2.472,Control
A07,0.9329,0.0403,1.2584,1.5527,1.1473,-0.1494,1.6897,0.6423,0.5046,1.9798,Control
A08,0.8298,0.0402,1.2448,1.3923,1.198,-0.112,1.8669,0.5498,0.6334,1.9095,Control
A09,0.7673,0.0405,1.3302,1.4725,1.047,-0.0616,1.606,0.5933,0.5004,2.1911,Control
A10,0.9506,-0.0079,1.3233,1.5478,1.1476,-0.0292,1.641,0.6598,0.4407,2.1251,Control
A11,0.774,0.0184,1.2245,1.1875,0.7748,-0.0693,1.1005,0.5416,0.5305,2.0611,Control
A12,0.4296,0.0649,0.8238,1.1413,0.759,-0.1383,1.0527,0.1804,0.4607,1.6799,Control
B01,0.7244,0.0463,1.2082,1.5126,0.984,-0.3335,1.5169,0.1775,0.4343,2.5332,Control
B02,0.9004,-0.0082,1.5865,1.9206,1.1073,-0.0925,1.4394,0.6876,0.6361,3.0801,Control
B03,0.9167,0.0545,1.4088,1.6844,1.0527,-0.1388,1.4822,0.5198,0.541,2.6611,BRCACancer
B04,0.7801,-0.0157,1.1378,1.4138,1.3054,-0.1762,1.6554,0.48,0.5802,1.6784,BRCACancer
B05,0.815,0.062,1.3013,1.4477,0.875,-0.1706,1.2575,0.503,0.6688,2.6321,BRCACancer
B06,0.5795,0.1179,0.8403,1.1932,0.8773,-0.3898,1.1971,0.0324,0.3067,1.5065,BRCACancer
B07,0.8628,0.0161,1.4289,1.7703,1.23,-0.1633,1.4782,0.5723,0.5137,2.1472,BRCACancer
B08,0.8182,-0.0664,1.2913,1.4579,0.8827,-0.0473,1.1937,0.6678,0.6776,1.9421,Control
B09,0.6896,-0.0081,1.1066,1.4196,1.0353,-0.1441,1.3948,0.4462,0.6418,2.0058,Control
B10,0.6789,0.0295,0.9814,1.1937,0.9748,-0.1474,1.4899,0.4104,0.4341,1.5834,Control
B11,0.7147,0.0174,1.2399,1.3539,0.8859,-0.0332,1.3346,0.442,0.5168,1.9234,Control
B12,0.5791,0.0081,0.8164,1.1319,1.0454,-0.1568,1.2785,0.2965,0.3986,1.6026,Control
C01,0.8392,-0.0218,1.4533,1.5525,1.169,-0.1292,1.4469,0.8198,0.3999,1.9244,BRCACancer
C02,0.7556,0.0975,1.5348,1.6519,1.047,-0.0776,1.3929,0.7406,0.6141,2.0396,BRCACancer
C03,1.0042,0.0361,1.7061,1.8908,1.1645,-0.1299,1.3899,0.8827,0.6936,2.1689,BRCACancer
C04,0.5949,0.1097,1.2407,1.2092,0.6266,-0.0417,0.8832,0.5769,0.5745,2.1508,Control
C05,0.7867,0.0552,1.1552,1.1815,0.6928,-0.0786,1.0739,0.5822,0.629,1.6729,BRCACancer
C06,0.2052,0.0413,0.5912,0.6132,0.3259,-0.1419,0.3822,0.2579,0.6,0.8963,Control
C07,0.6435,0.0114,1.2031,1.405,0.7662,-0.0674,1.1209,0.586,0.3876,1.6637,Control
C08,0.8229,-0.0344,1.4,1.3951,0.8504,-0.1209,1.2493,0.6909,0.6977,1.9033,Control
C09,0.7536,0.0401,1.278,1.4121,0.8242,-0.031,1.196,0.6143,0.4294,1.946,Control
C10,0.7522,-0.0298,1.2172,1.5201,0.8353,-0.0531,1.3181,0.5706,0.5781,2.007,BRCACancer
C11,0.8104,-0.0108,1.5603,1.4882,0.8964,-0.0489,1.2045,0.8586,0.4639,1.9605,Control
C12,0.5372,0.0645,1.1479,1.1651,0.5623,-0.0226,0.8912,0.4968,0.4201,1.4375,BRCACancer
